n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2,lut,ff,dsp,bram
2954,6,256,1,1,1,1,0,10,2,0.000113,345,1339,1163,0,6
2955,6,256,1,1,1,1,0,11,0,0.000120,332,1244,980,5,6
2956,6,256,1,1,1,1,0,11,1,0.000106,352,1400,1276,0,6
2957,6,256,1,1,1,1,0,11,2,0.000106,352,1400,1276,0,6
2958,6,256,1,1,1,1,0,12,0,0.000096,294,1035,1021,11,6
2959,6,256,1,1,1,1,0,12,1,0.000123,378,1599,1409,6,6
2960,6,256,1,1,1,1,0,12,2,0.000123,378,1599,1409,6,6
2961,6,256,1,1,1,1,0,13,0,0.000128,381,1392,1137,5,6
2962,6,256,1,1,1,1,0,13,1,0.000105,426,1579,1452,0,6
2963,6,256,1,1,1,1,0,13,2,0.000105,426,1579,1452,0,6
2964,6,256,1,1,1,1,0,14,0,0.000115,382,1406,1208,5,6
2965,6,256,1,1,1,1,0,14,1,0.000108,440,1572,1569,0,6
2966,6,256,1,1,1,1,0,14,2,0.000108,440,1572,1569,0,6
2967,6,256,1,1,1,1,0,15,0,0.000112,407,1472,1288,5,6
2968,6,256,1,1,1,1,0,15,1,0.000104,492,1729,1686,0,6
2969,6,256,1,1,1,1,0,15,2,0.000104,492,1729,1686,0,6
2970,7,256,1,1,1,1,0,1,0,0.000097,130,516,157,7,7
2971,7,256,1,1,1,1,0,1,1,0.000069,142,618,162,7,7
2972,7,256,1,1,1,1,0,1,2,0.000069,142,618,162,7,7
2973,7,256,1,1,1,1,0,2,0,0.000079,162,608,234,14,7
2974,7,256,1,1,1,1,0,2,1,0.000068,191,790,255,14,7
2975,7,256,1,1,1,1,0,2,2,0.000068,191,790,255,14,7
2976,7,256,1,1,1,1,0,3,0,0.000089,155,594,389,0,7
2977,7,256,1,1,1,1,0,3,1,0.000065,177,636,490,0,7
2978,7,256,1,1,1,1,0,3,2,0.000065,177,636,490,0,7
2979,7,256,1,1,1,1,0,4,0,0.000077,207,882,451,6,7
2980,7,256,1,1,1,1,0,4,1,0.000070,218,746,611,0,7
2981,7,256,1,1,1,1,0,4,2,0.000070,218,746,611,0,7
2982,7,256,1,1,1,1,0,5,0,0.000082,221,843,570,0,7
2983,7,256,1,1,1,1,0,5,1,0.000084,227,911,692,0,7
2984,7,256,1,1,1,1,0,5,2,0.000084,227,911,692,0,7
2985,7,256,1,1,1,1,0,6,0,0.000103,254,925,622,6,7
2986,7,256,1,1,1,1,0,6,1,0.000087,271,1063,823,0,7
2987,7,256,1,1,1,1,0,6,2,0.000087,271,1063,823,0,7
2988,7,256,1,1,1,1,0,7,0,0.000091,245,890,737,0,7
2989,7,256,1,1,1,1,0,7,1,0.000091,297,1128,950,0,7
2990,7,256,1,1,1,1,0,7,2,0.000091,297,1128,950,0,7
2991,7,256,1,1,1,1,0,8,0,0.000094,289,1045,763,13,7
2992,7,256,1,1,1,1,0,8,1,0.000082,344,1360,1090,7,7
2993,7,256,1,1,1,1,0,8,2,0.000082,344,1360,1090,7,7
2994,7,256,1,1,1,1,0,9,0,0.000085,330,1167,920,0,7
2995,7,256,1,1,1,1,0,9,1,0.000109,341,1345,1152,0,7
2996,7,256,1,1,1,1,0,9,2,0.000109,341,1345,1152,0,7
2997,7,256,1,1,1,1,0,10,0,0.000085,315,1318,974,6,7
2998,7,256,1,1,1,1,0,10,1,0.000098,435,1444,1281,0,7
2999,7,256,1,1,1,1,0,10,2,0.000098,435,1444,1281,0,7
3000,7,256,1,1,1,1,0,11,0,0.000093,327,1117,1076,0,7
3001,7,256,1,1,1,1,0,11,1,0.000092,413,1554,1412,0,7
3002,7,256,1,1,1,1,0,11,2,0.000092,413,1554,1412,0,7
3003,7,256,1,1,1,1,0,12,0,0.000096,368,1409,1123,6,7
3004,7,256,1,1,1,1,0,12,1,0.000101,475,1696,1532,0,7
3005,7,256,1,1,1,1,0,12,2,0.000101,475,1696,1532,0,7
3006,7,256,1,1,1,1,0,13,0,0.000099,415,1380,1248,0,7
3007,7,256,1,1,1,1,0,13,1,0.000106,497,1802,1613,0,7
3008,7,256,1,1,1,1,0,13,2,0.000106,497,1802,1613,0,7
3009,7,256,1,1,1,1,0,14,0,0.000101,448,1628,1309,6,7
3010,7,256,1,1,1,1,0,14,1,0.000102,556,1821,1745,0,7
3011,7,256,1,1,1,1,0,14,2,0.000102,556,1821,1745,0,7
3012,7,256,1,1,1,1,0,15,0,0.000107,408,1459,1420,0,7
3013,7,256,1,1,1,1,0,15,1,0.000104,585,2024,1882,0,7
3014,7,256,1,1,1,1,0,15,2,0.000104,585,2024,1882,0,7
3015,8,256,1,1,1,1,0,1,0,0.000089,121,503,145,0,8
3016,8,256,1,1,1,1,0,1,1,0.000056,125,535,148,0,8
3017,8,256,1,1,1,1,0,1,2,0.000056,125,535,148,0,8
3018,8,256,1,1,1,1,0,2,0,0.000067,124,452,221,0,8
3019,8,256,1,1,1,1,0,2,1,0.000065,137,482,276,0,8
3020,8,256,1,1,1,1,0,2,2,0.000065,137,482,276,0,8
3021,8,256,1,1,1,1,0,3,0,0.000073,144,499,277,0,8
3022,8,256,1,1,1,1,0,3,1,0.000061,244,1041,424,0,8
3023,8,256,1,1,1,1,0,3,2,0.000061,244,1041,424,0,8
3024,8,256,1,1,1,1,0,4,0,0.000075,151,583,351,0,8
3025,8,256,1,1,1,1,0,4,1,0.000075,203,682,545,0,8
3026,8,256,1,1,1,1,0,4,2,0.000075,203,682,545,0,8
3027,8,256,1,1,1,1,0,5,0,0.000082,226,912,423,0,8
3028,8,256,1,1,1,1,0,5,1,0.000067,322,1406,618,0,8
3029,8,256,1,1,1,1,0,5,2,0.000067,322,1406,618,0,8
3030,8,256,1,1,1,1,0,6,0,0.000078,235,899,477,0,8
3031,8,256,1,1,1,1,0,6,1,0.000073,231,872,734,0,8
3032,8,256,1,1,1,1,0,6,2,0.000073,231,872,734,0,8
3033,8,256,1,1,1,1,0,7,0,0.000077,295,1268,550,0,8
3034,8,256,1,1,1,1,0,7,1,0.000094,443,1797,883,0,8
3035,8,256,1,1,1,1,0,7,2,0.000094,443,1797,883,0,8
3036,8,256,1,1,1,1,0,8,0,0.000078,203,824,612,0,8
3037,8,256,1,1,1,1,0,8,1,0.000072,259,1012,1013,0,8
3038,8,256,1,1,1,1,0,8,2,0.000070,264,1012,1013,0,8
3039,8,256,1,1,1,1,0,9,0,0.000088,348,1509,681,0,8
3040,8,256,1,1,1,1,0,9,1,0.000087,513,2056,1090,0,8
3041,8,256,1,1,1,1,0,9,2,0.000087,513,2056,1090,0,8
3042,8,256,1,1,1,1,0,10,0,0.000084,349,1484,743,0,8
3043,8,256,1,1,1,1,0,10,1,0.000080,579,2201,1226,0,8
3044,8,256,1,1,1,1,0,10,2,0.000080,579,2201,1226,0,8
3045,8,256,1,1,1,1,0,11,0,0.000093,469,1941,818,0,8
3046,8,256,1,1,1,1,0,11,1,0.000095,660,2456,1361,0,8
3047,8,256,1,1,1,1,0,11,2,0.000090,664,2456,1361,0,8
3048,8,256,1,1,1,1,0,12,0,0.000098,396,1628,892,0,8
3049,8,256,1,1,1,1,0,12,1,0.000085,649,2410,1496,0,8
3050,8,256,1,1,1,1,0,12,2,0.000085,649,2410,1496,0,8
3051,8,256,1,1,1,1,0,13,0,0.000099,513,2240,957,0,8
3052,8,256,1,1,1,1,0,13,1,0.000092,740,2919,1566,0,8
3053,8,256,1,1,1,1,0,13,2,0.000092,740,2919,1566,0,8
3054,8,256,1,1,1,1,0,14,0,0.000076,456,1964,1005,0,8
3055,8,256,1,1,1,1,0,14,1,0.000085,799,2805,1689,0,8
3056,8,256,1,1,1,1,0,14,2,0.000085,799,2805,1689,0,8
3057,8,256,1,1,1,1,0,15,0,0.000096,536,2158,1074,0,8
3058,8,256,1,1,1,1,0,15,1,0.000102,883,3286,1829,0,8
3059,8,256,1,1,1,1,0,15,2,0.000102,883,3286,1829,0,8
3060,9,256,1,1,1,1,0,1,0,0.000079,174,673,213,9,9
3061,9,256,1,1,1,1,0,1,1,0.000052,174,738,217,9,9
3062,9,256,1,1,1,1,0,1,2,0.000052,174,738,217,9,9
3063,9,256,1,1,1,1,0,2,0,0.000068,196,750,343,8,9
3064,9,256,1,1,1,1,0,2,1,0.000060,230,972,455,0,9
3065,9,256,1,1,1,1,0,2,2,0.000060,230,972,455,0,9
3066,9,256,1,1,1,1,0,3,0,0.000072,274,1051,386,27,9
3067,9,256,1,1,1,1,0,3,1,0.000059,286,1056,413,27,9
3068,9,256,1,1,1,1,0,3,2,0.000059,286,1056,413,27,9
3069,9,256,1,1,1,1,0,4,0,0.000067,267,1107,550,8,9
3070,9,256,1,1,1,1,0,4,1,0.000069,258,938,755,0,9
3071,9,256,1,1,1,1,0,4,2,0.000069,258,938,755,0,9
3072,9,256,1,1,1,1,0,5,0,0.000070,260,931,671,0,9
3073,9,256,1,1,1,1,0,5,1,0.000064,298,1110,851,0,9
3074,9,256,1,1,1,1,0,5,2,0.000074,298,1109,851,0,9
3075,9,256,1,1,1,1,0,6,0,0.000073,338,1299,750,8,9
3076,9,256,1,1,1,1,0,6,1,0.000068,346,1351,1020,0,9
3077,9,256,1,1,1,1,0,6,2,0.000063,347,1351,1020,0,9
3078,9,256,1,1,1,1,0,7,0,0.000072,314,1121,873,0,9
3079,9,256,1,1,1,1,0,7,1,0.000069,367,1348,1171,0,9
3080,9,256,1,1,1,1,0,7,2,0.000069,367,1348,1171,0,9
3081,9,256,1,1,1,1,0,8,0,0.000077,327,1246,933,8,9
3082,9,256,1,1,1,1,0,8,1,0.000068,438,1560,1318,0,9
3083,9,256,1,1,1,1,0,8,2,0.000068,438,1560,1318,0,9
3084,9,256,1,1,1,1,0,9,0,0.000094,597,2003,835,81,9
3085,9,256,1,1,1,1,0,9,1,0.000081,719,2284,903,81,9
3086,9,256,1,1,1,1,0,9,2,0.000081,719,2284,903,81,9
3087,9,256,1,1,1,1,0,10,0,0.000083,424,1566,1152,8,9
3088,9,256,1,1,1,1,0,10,1,0.000077,490,1830,1584,0,9
3089,9,256,1,1,1,1,0,10,2,0.000077,490,1830,1584,0,9
3090,9,256,1,1,1,1,0,11,0,0.000077,404,1550,1277,0,9
3091,9,256,1,1,1,1,0,11,1,0.000086,520,1848,1744,0,9
3092,9,256,1,1,1,1,0,11,2,0.000086,520,1848,1744,0,9
3093,9,256,1,1,1,1,0,12,0,0.000082,462,1806,1335,8,9
3094,9,256,1,1,1,1,0,12,1,0.000084,602,1986,1895,0,9
3095,9,256,1,1,1,1,0,12,2,0.000084,602,1986,1895,0,9
3096,9,256,1,1,1,1,0,13,0,0.000085,453,1556,1468,0,9
3097,9,256,1,1,1,1,0,13,1,0.000084,586,2018,1991,0,9
3098,9,256,1,1,1,1,0,13,2,0.000084,586,2018,1991,0,9
3099,9,256,1,1,1,1,0,14,0,0.000084,502,1894,1544,8,9
3100,9,256,1,1,1,1,0,14,1,0.000091,689,2165,2152,0,9
3101,9,256,1,1,1,1,0,14,2,0.000091,689,2165,2152,0,9
3102,9,256,1,1,1,1,0,15,0,0.000086,534,1950,1676,0,9
3103,9,256,1,1,1,1,0,15,1,0.000084,771,2476,2322,0,9
3104,9,256,1,1,1,1,0,15,2,0.000084,771,2476,2322,0,9
3105,10,256,1,1,1,1,0,1,0,0.000068,174,665,213,10,10
3106,10,256,1,1,1,1,0,1,1,0.000049,179,715,217,10,10
3107,10,256,1,1,1,1,0,1,2,0.000049,179,715,217,10,10
3108,10,256,1,1,1,1,0,2,0,0.000063,232,886,348,9,10
3109,10,256,1,1,1,1,0,2,1,0.000069,220,882,459,0,10
3110,10,256,1,1,1,1,0,2,2,0.000069,220,882,459,0,10
3111,10,256,1,1,1,1,0,3,0,0.000070,240,1040,464,9,10
3112,10,256,1,1,1,1,0,3,1,0.000064,251,963,635,0,10
3113,10,256,1,1,1,1,0,3,2,0.000064,251,963,635,0,10
3114,10,256,1,1,1,1,0,4,0,0.000066,282,1115,567,9,10
3115,10,256,1,1,1,1,0,4,1,0.000054,259,916,801,0,10
3116,10,256,1,1,1,1,0,4,2,0.000054,259,916,801,0,10
3117,10,256,1,1,1,1,0,5,0,0.000060,303,1213,684,9,10
3118,10,256,1,1,1,1,0,5,1,0.000056,309,1138,907,0,10
3119,10,256,1,1,1,1,0,5,2,0.000056,309,1138,907,0,10
3120,10,256,1,1,1,1,0,6,0,0.000068,313,1232,787,9,10
3121,10,256,1,1,1,1,0,6,1,0.000060,377,1373,1090,0,10
3122,10,256,1,1,1,1,0,6,2,0.000060,377,1373,1090,0,10
3123,10,256,1,1,1,1,0,7,0,0.000074,328,1304,893,9,10
3124,10,256,1,1,1,1,0,7,1,0.000056,377,1396,1259,0,10
3125,10,256,1,1,1,1,0,7,2,0.000056,377,1396,1259,0,10
3126,10,256,1,1,1,1,0,8,0,0.000082,356,1389,975,19,10
3127,10,256,1,1,1,1,0,8,1,0.000074,485,1885,1464,10,10
3128,10,256,1,1,1,1,0,8,2,0.000074,485,1885,1464,10,10
3129,10,256,1,1,1,1,0,9,0,0.000081,391,1497,1112,9,10
3130,10,256,1,1,1,1,0,9,1,0.000075,506,1770,1536,0,10
3131,10,256,1,1,1,1,0,9,2,0.000075,506,1770,1536,0,10
3132,10,256,1,1,1,1,0,10,0,0.000073,429,1592,1219,9,10
3133,10,256,1,1,1,1,0,10,1,0.000074,525,1957,1713,0,10
3134,10,256,1,1,1,1,0,10,2,0.000070,522,1958,1713,0,10
3135,10,256,1,1,1,1,0,11,0,0.000080,477,1928,1330,9,10
3136,10,256,1,1,1,1,0,11,1,0.000073,558,1998,1887,0,10
3137,10,256,1,1,1,1,0,11,2,0.000073,558,1998,1887,0,10
3138,10,256,1,1,1,1,0,12,0,0.000070,469,1828,1417,9,10
3139,10,256,1,1,1,1,0,12,1,0.000087,619,2058,2053,0,10
3140,10,256,1,1,1,1,0,12,2,0.000087,619,2058,2053,0,10
3141,10,256,1,1,1,1,0,13,0,0.000087,522,1941,1542,9,10
3142,10,256,1,1,1,1,0,13,1,0.000076,676,2201,2161,0,10
3143,10,256,1,1,1,1,0,13,2,0.000076,676,2201,2161,0,10
3144,10,256,1,1,1,1,0,14,0,0.000074,529,2010,1644,9,10
3145,10,256,1,1,1,1,0,14,1,0.000080,724,2317,2338,0,10
3146,10,256,1,1,1,1,0,14,2,0.000080,724,2317,2338,0,10
3147,10,256,1,1,1,1,0,15,0,0.000080,587,2152,1755,9,10
3148,10,256,1,1,1,1,0,15,1,0.000075,750,2620,2525,0,10
3149,10,256,1,1,1,1,0,15,2,0.000075,750,2620,2525,0,10
3150,11,256,1,1,1,1,0,1,0,0.000064,242,841,250,11,11
3151,11,256,1,1,1,1,0,1,1,0.000046,227,887,249,11,11
3152,11,256,1,1,1,1,0,1,2,0.000046,227,887,249,11,11
3153,11,256,1,1,1,1,0,2,0,0.000063,243,919,391,10,11
3154,11,256,1,1,1,1,0,2,1,0.000057,264,1154,521,0,11
3155,11,256,1,1,1,1,0,2,2,0.000057,264,1154,521,0,11
3156,11,256,1,1,1,1,0,3,0,0.000066,298,997,540,0,11
3157,11,256,1,1,1,1,0,3,1,0.000049,283,969,699,0,11
3158,11,256,1,1,1,1,0,3,2,0.000049,283,969,699,0,11
3159,11,256,1,1,1,1,0,4,0,0.000059,311,1316,626,10,11
3160,11,256,1,1,1,1,0,4,1,0.000052,305,1098,883,0,11
3161,11,256,1,1,1,1,0,4,2,0.000052,305,1098,883,0,11
3162,11,256,1,1,1,1,0,5,0,0.000071,281,929,767,0,11
3163,11,256,1,1,1,1,0,5,1,0.000063,362,1295,998,0,11
3164,11,256,1,1,1,1,0,5,2,0.000063,362,1295,998,0,11
3165,11,256,1,1,1,1,0,6,0,0.000070,358,1451,858,10,11
3166,11,256,1,1,1,1,0,6,1,0.000055,395,1577,1197,0,11
3167,11,256,1,1,1,1,0,6,2,0.000055,398,1578,1197,0,11
3168,11,256,1,1,1,1,0,7,0,0.000065,591,2104,812,77,11
3169,11,256,1,1,1,1,0,7,1,0.000064,640,2174,897,77,11
3170,11,256,1,1,1,1,0,7,2,0.000064,640,2174,897,77,11
3171,11,256,1,1,1,1,0,8,0,0.000068,420,1545,1074,10,11
3172,11,256,1,1,1,1,0,8,1,0.000067,525,1898,1565,0,11
3173,11,256,1,1,1,1,0,8,2,0.000067,525,1898,1565,0,11
3174,11,256,1,1,1,1,0,9,0,0.000071,394,1465,1239,0,11
3175,11,256,1,1,1,1,0,9,1,0.000068,533,1891,1681,0,11
3176,11,256,1,1,1,1,0,9,2,0.000068,533,1891,1681,0,11
3177,11,256,1,1,1,1,0,10,0,0.000068,503,1905,1330,10,11
3178,11,256,1,1,1,1,0,10,1,0.000066,610,2168,1870,0,11
3179,11,256,1,1,1,1,0,10,2,0.000066,610,2168,1870,0,11
3180,11,256,1,1,1,1,0,11,0,0.000063,464,1630,1460,0,11
3181,11,256,1,1,1,1,0,11,1,0.000075,647,2302,2066,0,11
3182,11,256,1,1,1,1,0,11,2,0.000072,650,2304,2066,0,11
3183,11,256,1,1,1,1,0,12,0,0.000074,552,2044,1539,10,11
3184,11,256,1,1,1,1,0,12,1,0.000073,692,2309,2250,0,11
3185,11,256,1,1,1,1,0,12,2,0.000073,692,2309,2250,0,11
3186,11,256,1,1,1,1,0,13,0,0.000075,533,1888,1695,0,11
3187,11,256,1,1,1,1,0,13,1,0.000074,724,2448,2363,0,11
3188,11,256,1,1,1,1,0,13,2,0.000074,724,2448,2363,0,11
3189,11,256,1,1,1,1,0,14,0,0.000068,662,2435,1784,10,11
3190,11,256,1,1,1,1,0,14,1,0.000062,768,2353,2550,0,11
3191,11,256,1,1,1,1,0,14,2,0.000062,768,2353,2550,0,11
3192,11,256,1,1,1,1,0,15,0,0.000074,579,2134,1927,0,11
3193,11,256,1,1,1,1,0,15,1,0.000068,883,2659,2750,0,11
3194,11,256,1,1,1,1,0,15,2,0.000068,883,2659,2750,0,11
3195,12,256,1,1,1,1,0,1,0,0.000058,193,690,211,12,12
3196,12,256,1,1,1,1,0,1,1,0.000039,196,752,218,12,12
3197,12,256,1,1,1,1,0,1,2,0.000039,197,752,218,12,12
3198,12,256,1,1,1,1,0,2,0,0.000058,243,943,362,11,12
3199,12,256,1,1,1,1,0,2,1,0.000048,249,994,487,0,12
3200,12,256,1,1,1,1,0,2,2,0.000048,249,994,487,0,12
3201,12,256,1,1,1,1,0,3,0,0.000059,302,1168,495,11,12
3202,12,256,1,1,1,1,0,3,1,0.000044,268,911,697,0,12
3203,12,256,1,1,1,1,0,3,2,0.000044,268,911,697,0,12
3204,12,256,1,1,1,1,0,4,0,0.000063,314,1173,622,22,12
3205,12,256,1,1,1,1,0,4,1,0.000045,314,1168,908,11,12
3206,12,256,1,1,1,1,0,4,2,0.000045,314,1168,908,11,12
3207,12,256,1,1,1,1,0,5,0,0.000058,363,1392,746,11,12
3208,12,256,1,1,1,1,0,5,1,0.000053,338,1285,1017,0,12
3209,12,256,1,1,1,1,0,5,2,0.000053,338,1285,1017,0,12
3210,12,256,1,1,1,1,0,6,0,0.000056,343,1049,862,11,12
3211,12,256,1,1,1,1,0,6,1,0.000059,376,1440,1227,0,12
3212,12,256,1,1,1,1,0,6,2,0.000059,376,1440,1227,0,12
3213,12,256,1,1,1,1,0,7,0,0.000065,369,1435,988,11,12
3214,12,256,1,1,1,1,0,7,1,0.000060,500,1663,1435,0,12
3215,12,256,1,1,1,1,0,7,2,0.000060,500,1663,1435,0,12
3216,12,256,1,1,1,1,0,8,0,0.000059,437,1762,1089,34,12
3217,12,256,1,1,1,1,0,8,1,0.000063,506,1917,1672,11,12
3218,12,256,1,1,1,1,0,8,2,0.000063,506,1917,1672,11,12
3219,12,256,1,1,1,1,0,9,0,0.000064,459,1731,1237,11,12
3220,12,256,1,1,1,1,0,9,1,0.000071,540,1943,1761,0,12
3221,12,256,1,1,1,1,0,9,2,0.000071,540,1943,1761,0,12
3222,12,256,1,1,1,1,0,10,0,0.000062,509,1907,1368,11,12
3223,12,256,1,1,1,1,0,10,1,0.000065,612,2223,1969,0,12
3224,12,256,1,1,1,1,0,10,2,0.000065,612,2223,1969,0,12
3225,12,256,1,1,1,1,0,11,0,0.000060,509,1916,1480,11,12
3226,12,256,1,1,1,1,0,11,1,0.000065,664,2349,2179,0,12
3227,12,256,1,1,1,1,0,11,2,0.000065,664,2349,2179,0,12
3228,12,256,1,1,1,1,0,12,0,0.000064,554,2103,1606,22,12
3229,12,256,1,1,1,1,0,12,1,0.000067,732,2637,2435,11,12
3230,12,256,1,1,1,1,0,12,2,0.000067,732,2637,2435,11,12
3231,12,256,1,1,1,1,0,13,0,0.000068,639,2277,1736,11,12
3232,12,256,1,1,1,1,0,13,1,0.000055,770,2335,2491,0,12
3233,12,256,1,1,1,1,0,13,2,0.000055,770,2335,2491,0,12
3234,12,256,1,1,1,1,0,14,0,0.000063,620,2476,1859,11,12
3235,12,256,1,1,1,1,0,14,1,0.000061,790,2476,2699,0,12
3236,12,256,1,1,1,1,0,14,2,0.000061,790,2476,2699,0,12
3237,12,256,1,1,1,1,0,15,0,0.000066,699,2681,1987,11,12
3238,12,256,1,1,1,1,0,15,1,0.000065,865,2612,2907,0,12
3239,12,256,1,1,1,1,0,15,2,0.000065,865,2612,2907,0,12
3240,13,256,1,1,1,1,0,1,0,0.000058,229,847,215,13,13
3241,13,256,1,1,1,1,0,1,1,0.000044,232,921,221,13,13
3242,13,256,1,1,1,1,0,1,2,0.000044,232,921,221,13,13
3243,13,256,1,1,1,1,0,2,0,0.000054,275,1023,374,12,13
3244,13,256,1,1,1,1,0,2,1,0.000041,265,1052,507,0,13
3245,13,256,1,1,1,1,0,2,2,0.000041,265,1052,507,0,13
3246,13,256,1,1,1,1,0,3,0,0.000047,251,985,533,0,13
3247,13,256,1,1,1,1,0,3,1,0.000040,303,1011,731,0,13
3248,13,256,1,1,1,1,0,3,2,0.000040,303,1011,731,0,13
3249,13,256,1,1,1,1,0,4,0,0.000044,346,1417,648,12,13
3250,13,256,1,1,1,1,0,4,1,0.000043,358,1141,947,0,13
3251,13,256,1,1,1,1,0,4,2,0.000043,358,1141,947,0,13
3252,13,256,1,1,1,1,0,5,0,0.000055,347,1354,814,0,13
3253,13,256,1,1,1,1,0,5,1,0.000050,395,1400,1075,0,13
3254,13,256,1,1,1,1,0,5,2,0.000050,395,1400,1075,0,13
3255,13,256,1,1,1,1,0,6,0,0.000058,415,1566,906,12,13
3256,13,256,1,1,1,1,0,6,1,0.000044,438,1615,1302,0,13
3257,13,256,1,1,1,1,0,6,2,0.000052,443,1615,1302,0,13
3258,13,256,1,1,1,1,0,7,0,0.000056,381,1405,1065,0,13
3259,13,256,1,1,1,1,0,7,1,0.000053,500,1808,1523,0,13
3260,13,256,1,1,1,1,0,7,2,0.000053,500,1808,1523,0,13
3261,13,256,1,1,1,1,0,8,0,0.000061,433,1647,1152,12,13
3262,13,256,1,1,1,1,0,8,1,0.000057,563,2008,1746,0,13
3263,13,256,1,1,1,1,0,8,2,0.000057,563,2008,1746,0,13
3264,13,256,1,1,1,1,0,9,0,0.000055,455,1616,1331,0,13
3265,13,256,1,1,1,1,0,9,1,0.000055,571,1978,1867,0,13
3266,13,256,1,1,1,1,0,9,2,0.000052,573,1978,1867,0,13
3267,13,256,1,1,1,1,0,10,0,0.000062,593,2004,1440,12,13
3268,13,256,1,1,1,1,0,10,1,0.000060,660,2280,2094,0,13
3269,13,256,1,1,1,1,0,10,2,0.000060,660,2280,2094,0,13
3270,13,256,1,1,1,1,0,11,0,0.000067,539,1847,1588,0,13
3271,13,256,1,1,1,1,0,11,1,0.000060,744,2414,2318,0,13
3272,13,256,1,1,1,1,0,11,2,0.000060,744,2414,2318,0,13
3273,13,256,1,1,1,1,0,12,0,0.000059,607,2289,1683,12,13
3274,13,256,1,1,1,1,0,12,1,0.000061,776,2685,2535,0,13
3275,13,256,1,1,1,1,0,12,2,0.000061,776,2685,2535,0,13
3276,13,256,1,1,1,1,0,13,0,0.000065,585,2084,1852,0,13
3277,13,256,1,1,1,1,0,13,1,0.000053,811,2501,2659,0,13
3278,13,256,1,1,1,1,0,13,2,0.000053,811,2501,2659,0,13
3279,13,256,1,1,1,1,0,14,0,0.000068,758,2997,1968,12,13
3280,13,256,1,1,1,1,0,14,1,0.000062,861,2656,2883,0,13
3281,13,256,1,1,1,1,0,14,2,0.000062,861,2656,2883,0,13
3282,13,256,1,1,1,1,0,15,0,0.000062,654,2533,2125,0,13
3283,13,256,1,1,1,1,0,15,1,0.000064,902,2794,3107,0,13
3284,13,256,1,1,1,1,0,15,2,0.000064,902,2794,3107,0,13
3285,14,256,1,1,1,1,0,1,0,0.000058,244,821,213,14,14
3286,14,256,1,1,1,1,0,1,1,0.000036,228,899,217,14,14
3287,14,256,1,1,1,1,0,1,2,0.000036,228,899,217,14,14
3288,14,256,1,1,1,1,0,2,0,0.000060,242,897,380,13,14
3289,14,256,1,1,1,1,0,2,1,0.000038,250,896,521,0,14
3290,14,256,1,1,1,1,0,2,2,0.000038,250,896,521,0,14
3291,14,256,1,1,1,1,0,3,0,0.000058,309,1144,533,13,14
3292,14,256,1,1,1,1,0,3,1,0.000045,317,1006,763,0,14
3293,14,256,1,1,1,1,0,3,2,0.000043,317,1008,763,0,14
3294,14,256,1,1,1,1,0,4,0,0.000058,388,1475,666,13,14
3295,14,256,1,1,1,1,0,4,1,0.000044,351,1148,993,0,14
3296,14,256,1,1,1,1,0,4,2,0.000044,351,1148,993,0,14
3297,14,256,1,1,1,1,0,5,0,0.000050,394,1647,823,13,14
3298,14,256,1,1,1,1,0,5,1,0.000046,412,1431,1131,0,14
3299,14,256,1,1,1,1,0,5,2,0.000046,412,1431,1131,0,14
3300,14,256,1,1,1,1,0,6,0,0.000058,461,1565,944,13,14
3301,14,256,1,1,1,1,0,6,1,0.000054,460,1641,1374,0,14
3302,14,256,1,1,1,1,0,6,2,0.000054,460,1641,1374,0,14
3303,14,256,1,1,1,1,0,7,0,0.000049,421,1678,1085,13,14
3304,14,256,1,1,1,1,0,7,1,0.000057,517,1757,1611,0,14
3305,14,256,1,1,1,1,0,7,2,0.000057,517,1757,1611,0,14
3306,14,256,1,1,1,1,0,8,0,0.000060,519,1822,1224,26,14
3307,14,256,1,1,1,1,0,8,1,0.000058,604,2161,1911,13,14
3308,14,256,1,1,1,1,0,8,2,0.000058,604,2161,1911,13,14
3309,14,256,1,1,1,1,0,9,0,0.000065,477,1886,1367,13,14
3310,14,256,1,1,1,1,0,9,1,0.000060,671,2159,1981,0,14
3311,14,256,1,1,1,1,0,9,2,0.000060,671,2159,1981,0,14
3312,14,256,1,1,1,1,0,10,0,0.000054,571,2086,1511,13,14
3313,14,256,1,1,1,1,0,10,1,0.000061,660,2329,2221,0,14
3314,14,256,1,1,1,1,0,10,2,0.000061,660,2329,2221,0,14
3315,14,256,1,1,1,1,0,11,0,0.000056,597,2406,1647,13,14
3316,14,256,1,1,1,1,0,11,1,0.000058,752,2598,2463,0,14
3317,14,256,1,1,1,1,0,11,2,0.000058,752,2598,2463,0,14
3318,14,256,1,1,1,1,0,12,0,0.000055,584,2276,1767,13,14
3319,14,256,1,1,1,1,0,12,1,0.000055,779,2611,2694,0,14
3320,14,256,1,1,1,1,0,12,2,0.000055,779,2611,2694,0,14
3321,14,256,1,1,1,1,0,13,0,0.000060,725,2482,1922,13,14
3322,14,256,1,1,1,1,0,13,1,0.000054,889,2600,2827,0,14
3323,14,256,1,1,1,1,0,13,2,0.000054,889,2600,2827,0,14
