n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2
1378,2,4,2,4,1,8,524288,0,0.706293,5145.504
1379,2,4,2,4,2,1,4194304,0,0.710163,8890.784
1380,2,4,2,4,2,2,2097152,0,0.704651,9220.092
1381,2,4,2,4,2,4,1048576,0,0.705319,6592.278
1382,2,4,2,4,2,8,524288,0,0.718848,6452.362
1383,2,4,2,4,4,1,4194304,0,0.712097,11935.42
1384,2,4,2,4,4,2,2097152,0,0.730635,12357.562
1385,2,4,2,4,4,4,1048576,0,0.724956,7936.11
1386,2,4,2,4,4,8,524288,0,0.717942,7393.204
1387,2,4,2,8,1,1,4194304,0,0.714813,8268.61
1388,2,4,2,8,1,2,2097152,0,0.725838,9002.77
1389,2,4,2,8,1,4,1048576,0,0.701114,6467.524
1390,2,4,2,8,1,8,524288,0,0.733522,5723.256
1391,2,4,2,8,2,1,4194304,0,0.726698,12972.022
1392,2,4,2,8,2,2,2097152,0,0.724693,14217.168
1393,2,4,2,8,2,4,1048576,0,0.713503,8614.942
1394,2,4,2,8,2,8,524288,0,0.717846,7673.834
1395,2,4,4,1,1,1,4194304,0,0.699204,4343.514
1396,2,4,4,1,1,2,2097152,0,0.69356,4323.564
1397,2,4,4,1,1,4,1048576,0,0.708999,4418.26
1398,2,4,4,1,1,8,524288,0,0.707007,4602.332
1399,2,4,4,1,2,1,4194304,0,0.687614,4666.704
1400,2,4,4,1,2,2,2097152,0,0.693589,4668.3
1401,2,4,4,1,2,4,1048576,0,0.703548,4761.666
1402,2,4,4,1,2,8,524288,0,0.725456,4846.52
1403,2,4,4,1,4,1,4194304,0,0.697172,5237.806
1404,2,4,4,1,4,2,2097152,0,0.703146,5187
1405,2,4,4,1,4,4,1048576,0,0.701155,5488.91
1406,2,4,4,1,4,8,524288,0,0.703478,5320.266
1407,2,4,4,1,8,1,4194304,0,0.718544,6923.714
1408,2,4,4,1,8,2,2097152,0,0.707094,6959.624
1409,2,4,4,1,8,4,1048576,0,0.711741,6389.054
1410,2,4,4,1,8,8,524288,0,0.709417,6087.41
1411,2,4,4,2,1,1,4194304,0,0.690572,4557.91
1412,2,4,4,2,1,2,2097152,0,0.69688,4572.274
1413,2,4,4,2,1,4,1048576,0,0.69107,4672.822
1414,2,4,4,2,1,8,524288,0,0.723938,4749.962
1415,2,4,4,2,2,1,4194304,0,0.686286,5311.222
1416,2,4,4,2,2,2,2097152,0,0.686286,5205.62
1417,2,4,4,2,2,4,1048576,0,0.711016,5426.134
1418,2,4,4,2,2,8,524288,0,0.730102,5302.71
1419,2,4,4,2,4,1,4194304,0,0.690865,6336.386
1420,2,4,4,2,4,2,2097152,0,0.707129,6455.022
1421,2,4,4,2,4,4,1048576,0,0.707792,6751.08
1422,2,4,4,2,4,8,524288,0,0.72389,6184.766
1423,2,4,4,2,8,1,4194304,0,0.697635,8536.472
1424,2,4,4,2,8,2,2097152,0,0.718876,8152.102
1425,2,4,4,2,8,4,1048576,0,0.702281,8870.036
1426,2,4,4,2,8,8,524288,0,0.748082,7585.788
1427,2,4,4,4,1,1,4194304,0,0.69854,5045.222
1428,2,4,4,4,1,2,2097152,0,0.686089,4814.866
1429,2,4,4,4,1,4,1048576,0,0.693061,5042.562
1430,2,4,4,4,1,8,524288,0,0.71099,5032.454
1431,2,4,4,4,2,1,4194304,0,0.697572,6950.58
1432,2,4,4,4,2,2,2097152,0,0.712177,7002.716
1433,2,4,4,4,2,4,1048576,0,0.710683,7417.144
1434,2,4,4,4,2,8,524288,0,0.721803,6115.34
1435,2,4,4,4,4,1,4194304,0,0.712107,9556.316
1436,2,4,4,4,4,2,2097152,0,0.724719,9237.914
1437,2,4,4,4,4,4,1048576,0,0.699494,9483.964
1438,2,4,4,4,4,8,524288,0,0.719077,8552.698
1439,2,4,4,8,1,1,4194304,0,0.684761,5437.306
1440,2,4,4,8,1,2,2097152,0,0.689409,5160.932
1441,2,4,4,8,1,4,1048576,0,0.711488,5423.208
1442,2,4,4,8,1,8,524288,0,0.723606,5621.112
1443,2,4,4,8,2,1,4194304,0,0.716492,8945.314
1444,2,4,4,8,2,2,2097152,0,0.714335,9677.612
1445,2,4,4,8,2,4,1048576,0,0.709688,8636.754
1446,2,4,4,8,2,8,524288,0,0.735247,7686.868
1447,2,4,8,1,1,1,4194304,0,0.717906,4233.922
1448,2,4,8,1,1,2,2097152,0,0.691968,4414.536
1449,2,4,8,1,1,4,1048576,0,0.704116,4501.784
1450,2,4,8,1,1,8,524288,0,0.726443,4680.802
1451,2,4,8,1,2,1,4194304,0,0.689204,4572.806
1452,2,4,8,1,2,2,2097152,0,0.695769,4776.562
1453,2,4,8,1,2,4,1048576,0,0.70414,4915.414
1454,2,4,8,1,2,8,524288,0,0.71366,4913.552
1455,2,4,8,1,4,1,4194304,0,0.698161,5126.086
1456,2,4,8,1,4,2,2097152,0,0.693074,5264.672
1457,2,4,8,1,4,4,1048576,0,0.712604,5456.724
1458,2,4,8,1,4,8,524288,0,0.720153,5379.318
1459,2,4,8,1,8,1,4194304,0,0.700752,6317.234
1460,2,4,8,1,8,2,2097152,0,0.695829,6783.266
1461,2,4,8,1,8,4,1048576,0,0.723564,7014.686
1462,2,4,8,1,8,8,524288,0,0.719789,6083.154
1463,2,4,8,2,1,1,4194304,0,0.689833,4505.774
1464,2,4,8,2,1,2,2097152,0,0.714951,4803.694
1465,2,4,8,2,1,4,1048576,0,0.701982,4980.85
1466,2,4,8,2,1,8,524288,0,0.714622,4922.596
1467,2,4,8,2,2,1,4194304,0,0.693963,5180.882
1468,2,4,8,2,2,2,2097152,0,0.705288,5406.716
1469,2,4,8,2,2,4,1048576,0,0.69823,5696.922
1470,2,4,8,2,2,8,524288,0,0.722687,5368.944
1471,2,4,8,2,4,1,4194304,0,0.698161,6145.664
1472,2,4,8,2,4,2,2097152,0,0.698325,7265.79
1473,2,4,8,2,4,4,1048576,0,0.721302,6760.922
1474,2,4,8,2,4,8,524288,0,0.71605,6631.912
1475,2,4,8,2,8,1,4194304,0,0.704362,8687.826
1476,2,4,8,2,8,2,2097152,0,0.687787,9595.684
1477,2,4,8,2,8,4,1048576,0,0.712568,9316.916
1478,2,4,8,4,1,1,4194304,0,0.704115,5211.472
1479,2,4,8,4,1,2,2097152,0,0.686221,5575.094
1480,2,4,8,4,1,4,1048576,0,0.699683,5726.182
1481,2,4,8,4,1,8,524288,0,0.714622,5410.972
1482,2,4,8,4,2,1,4194304,0,0.698558,6747.622
1483,2,4,8,4,2,2,2097152,0,0.698887,6600.524
1484,2,4,8,4,2,4,1048576,0,0.692814,6796.034
1485,2,4,8,4,2,8,524288,0,0.706929,6726.076
1486,2,4,8,4,4,1,4194304,0,0.722778,8759.646
1487,2,4,8,4,4,2,2097152,0,0.720809,9382.884
1488,2,4,8,4,4,4,1048576,0,0.712603,10051.874
1489,2,4,8,8,1,1,4194304,0,0.698205,6942.6
1490,2,4,8,8,1,2,2097152,0,0.695579,6656.384
1491,2,4,8,8,1,4,1048576,0,0.70625,7063.098
1492,2,4,8,8,1,8,524288,0,0.717085,6769.168
1493,2,4,8,8,2,1,4194304,0,0.714151,9395.652
1494,2,4,8,8,2,2,2097152,0,0.734011,9559.508
1495,2,4,8,8,2,4,1048576,0,0.722194,9882.698
1496,2,8,1,1,1,1,4194304,0,0.692741,4165.56
1497,2,8,1,1,1,2,2097152,0,0.704676,4221.42
1498,2,8,1,1,1,4,1048576,0,0.706861,4336.066
1499,2,8,1,1,1,8,524288,0,0.713921,4352.824
1500,2,8,1,1,2,1,4194304,0,0.692437,4257.064
1501,2,8,1,1,2,2,2097152,0,0.691429,4428.634
1502,2,8,1,1,2,4,1048576,0,0.709244,4454.436
1503,2,8,1,1,2,8,524288,0,0.710757,4510.562
1504,2,8,1,1,4,1,4194304,0,0.693378,4677.876
1505,2,8,1,1,4,2,2097152,0,0.695059,4830.028
1506,2,8,1,1,4,4,1048576,0,0.716905,4939.886
1507,2,8,1,1,4,8,524288,0,0.70531,4861.15
1508,2,8,1,1,8,1,4194304,0,0.695025,6023.304
1509,2,8,1,1,8,2,2097152,0,0.695529,5633.88
1510,2,8,1,1,8,4,1048576,0,0.708636,6229.986
1511,2,8,1,1,8,8,524288,0,0.703763,5687.346
1512,2,8,1,2,1,1,4194304,0,0.696942,4291.644
1513,2,8,1,2,1,2,2097152,0,0.691227,4523.862
1514,2,8,1,2,1,4,1048576,0,0.701649,4557.112
1515,2,8,1,2,1,8,524288,0,0.708205,4564.294
1516,2,8,1,2,2,1,4194304,0,0.69647,4840.934
1517,2,8,1,2,2,2,2097152,0,0.698319,4924.192
1518,2,8,1,2,2,4,1048576,0,0.70958,5103.476
1519,2,8,1,2,2,8,524288,0,0.708235,4996.278
1520,2,8,1,2,4,1,4194304,0,0.692201,5988.192
1521,2,8,1,2,4,2,2097152,0,0.702957,6202.056
1522,2,8,1,2,4,4,1048576,0,0.70867,6659.576
1523,2,8,1,2,4,8,524288,0,0.714888,5699.582
1524,2,8,1,4,1,1,4194304,0,0.697783,5302.976
1525,2,8,1,4,1,2,2097152,0,0.706692,5459.916
1526,2,8,1,4,1,4,1048576,0,0.707701,5388.096
1527,2,8,1,4,1,8,524288,0,0.722661,5251.106
1528,2,8,1,4,2,1,4194304,0,0.693781,6132.098
1529,2,8,1,4,2,2,2097152,0,0.702689,6740.972
1530,2,8,1,4,2,4,1048576,0,0.696134,6937.546
1531,2,8,1,4,2,8,524288,0,0.727058,6053.628
1532,2,8,1,8,1,1,4194304,0,0.693244,6216.154
1533,2,8,1,8,1,2,2097152,0,0.701481,6648.138
1534,2,8,1,8,1,4,1048576,0,0.69627,6259.512
1535,2,8,1,8,1,8,524288,0,0.715601,5879.398
1536,2,8,2,1,1,1,4194304,0,0.698108,4556.58
1537,2,8,2,1,1,2,2097152,0,0.698944,4628.666
1538,2,8,2,1,1,4,1048576,0,0.709635,4467.736
1539,2,8,2,1,1,8,524288,0,0.732187,4591.16
1540,2,8,2,1,2,1,4194304,0,0.689787,5253.5
1541,2,8,2,1,2,2,2097152,0,0.692794,5275.844
1542,2,8,2,1,2,4,1048576,0,0.723692,4871.524
1543,2,8,2,1,2,8,524288,0,0.730707,4914.084
1544,2,8,2,1,4,1,4194304,0,0.709092,6653.192
1545,2,8,2,1,4,2,2097152,0,0.711597,6848.17
1546,2,8,2,1,4,4,1048576,0,0.702245,5547.962
1547,2,8,2,1,4,8,524288,0,0.716106,5445.286
1548,2,8,2,1,8,1,4194304,0,0.699205,9357.88
1549,2,8,2,1,8,2,2097152,0,0.745462,9931.642
1550,2,8,2,1,8,4,1048576,0,0.701877,7524.874
1551,2,8,2,1,8,8,524288,0,0.723586,7015.75
1552,2,8,2,2,1,1,4194304,0,0.692762,5149.494
1553,2,8,2,2,1,2,2097152,0,0.69059,5352.186
1554,2,8,2,2,1,4,1048576,0,0.700279,4846.254
1555,2,8,2,2,1,8,524288,0,0.720326,5009.312
1556,2,8,2,2,2,1,4194304,0,0.70866,6687.506
1557,2,8,2,2,2,2,2097152,0,0.702981,6954.038
1558,2,8,2,2,2,4,1048576,0,0.705988,5879.132
1559,2,8,2,2,2,8,524288,0,0.718848,5381.446
1560,2,8,2,2,4,1,4194304,0,0.715104,9340.856
1561,2,8,2,2,4,2,2097152,0,0.723955,9560.04
1562,2,8,2,2,4,4,1048576,0,0.708424,7845.67
1563,2,8,2,2,4,8,524288,0,0.729299,6819.176
1564,2,8,2,4,1,1,4194304,0,0.717151,6787.522
1565,2,8,2,4,1,2,2097152,0,0.722831,6842.052
1566,2,8,2,4,1,4,1048576,0,0.704121,5551.154
1567,2,8,2,4,1,8,524288,0,0.715147,5297.124
1568,2,8,2,4,2,1,4194304,0,0.717679,9216.9
1569,2,8,2,4,2,2,2097152,0,0.70582,9969.148
1570,2,8,2,4,2,4,1048576,0,0.71651,7256.214
1571,2,8,2,4,2,8,524288,0,0.728034,6465.662
1572,2,8,2,8,1,1,4194304,0,0.690924,8752.464
1573,2,8,2,8,1,2,2097152,0,0.71498,9490.082
1574,2,8,2,8,1,4,1048576,0,0.717652,6311.116
1575,2,8,2,8,1,8,524288,0,0.713977,6163.486
1576,2,8,4,1,1,1,4194304,0,0.68775,4490.612
1577,2,8,4,1,1,2,2097152,0,0.699204,4437.678
1578,2,8,4,1,1,4,1048576,0,0.705845,4531.31
1579,2,8,4,1,1,8,524288,0,0.711157,4646.754
1580,2,8,4,1,2,1,4194304,0,0.6989,4824.708
1581,2,8,4,1,2,2,2097152,0,0.694585,4784.808
1582,2,8,4,1,2,4,1048576,0,0.697241,4940.95
1583,2,8,4,1,2,8,524288,0,0.705539,4950.26
1584,2,8,4,1,4,1,4194304,0,0.69684,5591.852
1585,2,8,4,1,4,2,2097152,0,0.690202,5552.218
1586,2,8,4,1,4,4,1048576,0,0.709618,5866.098
1587,2,8,4,1,4,8,524288,0,0.706465,5572.434
1588,2,8,4,1,8,1,4194304,0,0.715889,7052.192
1589,2,8,4,1,8,2,2097152,0,0.709417,6917.596
1590,2,8,4,1,8,4,1048576,0,0.696972,7398.79
1591,2,8,4,1,8,8,524288,0,0.718544,6628.188
1592,2,8,4,2,1,1,4194304,0,0.685758,4721.766
1593,2,8,4,2,1,2,2097152,0,0.69107,4893.602
1594,2,8,4,2,1,4,1048576,0,0.717132,4815.664
1595,2,8,4,2,1,8,524288,0,0.714808,4884.026
1596,2,8,4,2,2,1,4194304,0,0.690767,5660.746
1597,2,8,4,2,2,2,2097152,0,0.704875,5693.464
1598,2,8,4,2,2,4,1048576,0,0.714335,5901.21
1599,2,8,4,2,2,8,524288,0,0.713173,5516.574
1600,2,8,4,2,4,1,4194304,0,0.700656,7338.674
1601,2,8,4,2,4,2,2097152,0,0.699329,7434.966
1602,2,8,4,2,4,4,1048576,0,0.700324,7083.846
1603,2,8,4,2,4,8,524288,0,0.736502,6738.844
1604,2,8,4,4,1,1,4194304,0,0.715638,4999.204
1605,2,8,4,4,1,2,2097152,0,0.69688,4954.516
1606,2,8,4,4,1,4,1048576,0,0.706342,5128.48
1607,2,8,4,4,1,8,524288,0,0.720286,5177.158
1608,2,8,4,4,2,1,4194304,0,0.712343,7489.496
1609,2,8,4,4,2,2,2097152,0,0.720144,7469.28
1610,2,8,4,4,2,4,1048576,0,0.708028,7310.478
1611,2,8,4,4,2,8,524288,0,0.713505,6962.55
1612,2,8,4,8,1,1,4194304,0,0.689409,5667.928
1613,2,8,4,8,1,2,2097152,0,0.721946,6012.664
1614,2,8,4,8,1,4,1048576,0,0.70435,6464.332
1615,2,8,4,8,1,8,524288,0,0.737384,5603.024
1616,2,8,8,1,1,1,4194304,0,0.687371,4300.954
1617,2,8,8,1,1,2,2097152,0,0.693281,4474.386
1618,2,8,8,1,1,4,1048576,0,0.702803,4605.524
1619,2,8,8,1,1,8,524288,0,0.723652,4690.91
1620,2,8,8,1,2,1,4194304,0,0.698231,4637.444
1621,2,8,8,1,2,2,2097152,0,0.697903,4856.362
1622,2,8,8,1,2,4,1048576,0,0.711526,4968.348
1623,2,8,8,1,2,8,524288,0,0.726134,4992.554
1624,2,8,8,1,4,1,4194304,0,0.706039,5838.434
1625,2,8,8,1,4,2,2097152,0,0.699967,5962.39
1626,2,8,8,1,4,4,1048576,0,0.701772,6389.586
1627,2,8,8,1,4,8,524288,0,0.706039,5683.622
1628,2,8,8,1,8,1,4194304,0,0.694516,7315.532
1629,2,8,8,1,8,2,2097152,0,0.700916,7958.986
1630,2,8,8,1,8,4,1048576,0,0.699275,7365.274
1631,2,8,8,2,1,1,4194304,0,0.697549,4655.798
1632,2,8,8,2,1,2,2097152,0,0.697385,4873.918
1633,2,8,8,2,1,4,1048576,0,0.71019,5033.784
1634,2,8,8,2,1,8,524288,0,0.704937,5051.606
1635,2,8,8,2,2,1,4194304,0,0.696261,5251.106
1636,2,8,8,2,2,2,2097152,0,0.689039,5677.77
1637,2,8,8,2,2,4,1048576,0,0.692322,5822.74
1638,2,8,8,2,2,8,524288,0,0.710705,5757.836
1639,2,8,8,2,4,1,4194304,0,0.70013,7382.032
1640,2,8,8,2,4,2,2097152,0,0.704726,8820.294
1641,2,8,8,2,4,4,1048576,0,0.705874,8202.908
1642,2,8,8,2,4,8,524288,0,0.713588,7472.472
1643,2,8,8,4,1,1,4194304,0,0.694758,6195.672
1644,2,8,8,4,1,2,2097152,0,0.694594,5952.548
1645,2,8,8,4,1,4,1048576,0,0.701325,6351.814
1646,2,8,8,4,1,8,524288,0,0.709697,5754.91
1647,2,8,8,4,2,1,4194304,0,0.702498,7287.336
1648,2,8,8,4,2,2,2097152,0,0.696096,7576.744
1649,2,8,8,4,2,4,1048576,0,0.706765,7803.642
1650,2,8,8,4,2,8,524288,0,0.73713,7288.4
1651,2,8,8,8,1,1,4194304,0,0.695086,7626.752
1652,2,8,8,8,1,2,2097152,0,0.702145,7604.674
1653,2,8,8,8,1,4,1048576,0,0.702638,8248.394
1654,2,8,8,8,1,8,524288,0,0.715279,6799.492
1655,4,1,1,1,1,1,4194304,0,0.552577,4085.494
1656,4,1,1,1,1,2,2097152,0,0.555408,4334.736
1657,4,1,1,1,1,4,1048576,0,0.5577,4246.69
1658,4,1,1,1,1,8,524288,0,0.57145,4377.296
1659,4,1,1,1,2,1,4194304,0,0.703786,4235.518
1660,4,1,1,1,2,2,2097152,0,0.705469,4350.43
1661,4,1,1,1,2,4,1048576,0,0.699914,4377.562
1662,4,1,1,1,2,8,524288,0,0.73156,4548.866
1663,4,1,1,1,4,1,4194304,0,0.692608,4453.904
1664,4,1,1,1,4,2,2097152,0,0.693955,4596.746
1665,4,1,1,1,4,4,1048576,0,0.703044,4693.57
1666,4,1,1,1,4,8,524288,0,0.708935,4659.522
1667,4,1,1,1,8,1,4194304,0,0.697624,4997.874
1668,4,1,1,1,8,2,2097152,0,0.719672,5214.398
1669,4,1,1,1,8,4,1048576,0,0.716642,5449.276
1670,4,1,1,1,8,8,524288,0,0.716306,5043.626
1671,4,1,1,2,1,1,4194304,0,0.687928,4188.436
1672,4,1,1,2,1,2,2097152,0,0.704932,4376.498
1673,4,1,1,2,1,4,1048576,0,0.704595,4426.506
1674,4,1,1,2,1,8,524288,0,0.72059,4568.816
1675,4,1,1,2,2,1,4194304,0,0.692844,4504.71
1676,4,1,1,2,2,2,2097152,0,0.699577,4630.794
1677,4,1,1,2,2,4,1048576,0,0.699913,4714.318
1678,4,1,1,2,2,8,524288,0,0.714895,4712.456
1679,4,1,1,2,4,1,4194304,0,0.687727,4948.664
1680,4,1,1,2,4,2,2097152,0,0.709439,5224.24
1681,4,1,1,2,4,4,1048576,0,0.696816,5483.856
1682,4,1,1,2,4,8,524288,0,0.710954,5189.394
1683,4,1,1,2,8,1,4194304,0,0.702672,6554.506
1684,4,1,1,2,8,2,2097152,0,0.716978,8459.598
1685,4,1,1,2,8,4,1048576,0,0.733136,6339.844
1686,4,1,1,2,8,8,524288,0,0.715968,5874.344
1687,4,1,1,4,1,1,4194304,0,0.693315,4483.696
1688,4,1,1,4,1,2,2097152,0,0.695504,4722.83
1689,4,1,1,4,1,4,1048576,0,0.717222,4799.97
1690,4,1,1,4,1,8,524288,0,0.711498,4743.844
1691,4,1,1,4,2,1,4194304,0,0.69722,5033.518
1692,4,1,1,4,2,2,2097152,0,0.697725,5168.912
1693,4,1,1,4,2,4,1048576,0,0.696883,5386.234
1694,4,1,1,4,2,8,524288,0,0.707151,5179.818
1695,4,1,1,4,4,1,4194304,0,0.708092,6567.806
1696,4,1,1,4,4,2,2097152,0,0.70136,6631.114
1697,4,1,1,4,4,4,1048576,0,0.711795,6773.158
1698,4,1,1,4,4,8,524288,0,0.719033,6082.356
1699,4,1,1,8,1,1,4194304,0,0.69483,5003.194
1700,4,1,1,8,1,2,2097152,0,0.697187,5248.446
1701,4,1,1,8,1,4,1048576,0,0.716549,5347.664
1702,4,1,1,8,1,8,524288,0,0.7051,5114.382
1703,4,1,1,8,2,1,4194304,0,0.703953,7094.22
1704,4,1,1,8,2,2,2097152,0,0.708161,8397.886
1705,4,1,1,8,2,4,1048576,0,0.716578,7129.066
1706,4,1,1,8,2,8,524288,0,0.716073,6390.916
1707,4,1,2,1,1,1,4194304,0,0.552827,4883.76
1708,4,1,2,1,1,2,2097152,0,0.559782,4903.71
1709,4,1,2,1,1,4,1048576,0,0.561254,4436.88
1710,4,1,2,1,1,8,524288,0,0.571821,4639.838
1711,4,1,2,1,2,1,4194304,0,0.692376,5746.132
1712,4,1,2,1,2,2,2097152,0,0.699401,5821.676
1713,4,1,2,1,2,4,1048576,0,0.727003,4853.968
1714,4,1,2,1,2,8,524288,0,0.72165,4833.22
1715,4,1,2,1,4,1,4194304,0,0.713718,7594.566
1716,4,1,2,1,4,2,2097152,0,0.695151,7747.25
1717,4,1,2,1,4,4,1048576,0,0.706191,5341.014
1718,4,1,2,1,4,8,524288,0,0.723084,5217.324
1719,4,1,2,1,8,1,4194304,0,0.711174,10774.064
1720,4,1,2,1,8,2,2097152,0,0.704985,11169.34
1721,4,1,2,1,8,4,1048576,0,0.738938,6687.24
1722,4,1,2,1,8,8,524288,0,0.720038,6109.488
1723,4,1,2,2,1,1,4194304,0,0.697697,5732.832
1724,4,1,2,2,1,2,2097152,0,0.693849,5755.442
1725,4,1,2,2,1,4,1048576,0,0.703051,4782.148
1726,4,1,2,2,1,8,524288,0,0.723296,4843.328
1727,4,1,2,2,2,1,4194304,0,0.714958,7374.584
1728,4,1,2,2,2,2,2097152,0,0.712449,7802.312
1729,4,1,2,2,2,4,1048576,0,0.705256,5552.75
1730,4,1,2,2,2,8,524288,0,0.751091,5316.01
1731,4,1,2,2,4,1,4194304,0,0.69766,10982.342
1732,4,1,2,2,4,2,2097152,0,0.712881,11375.756
1733,4,1,2,2,4,4,1048576,0,0.70619,6789.916
1734,4,1,2,2,4,8,524288,0,0.727433,6181.042
1735,4,1,2,2,8,1,4194304,0,0.712177,17498.012
1736,4,1,2,2,8,2,2097152,0,0.714017,17950.479
1737,4,1,2,2,8,4,1048576,0,0.715522,9118.214
1738,4,1,2,2,8,8,524288,0,0.72723,7635.796
1739,4,1,2,4,1,1,4194304,0,0.691674,7309.68
1740,4,1,2,4,1,2,2097152,0,0.708238,7768.264
1741,4,1,2,4,1,4,1048576,0,0.716436,5495.028
1742,4,1,2,4,1,8,524288,0,0.706063,5173.966
1743,4,1,2,4,2,1,4194304,0,0.712281,10964.786
1744,4,1,2,4,2,2,2097152,0,0.717634,11203.388
1745,4,1,2,4,2,4,1048576,0,0.708936,6594.406
1746,4,1,2,4,2,8,524288,0,0.726166,5952.814
1747,4,1,2,4,4,1,4194304,0,0.711208,17546.424
1748,4,1,2,4,4,2,2097152,0,0.713884,19612.18
1749,4,1,2,4,4,4,1048576,0,0.725425,9562.966
1750,4,1,2,4,4,8,524288,0,0.718735,8186.948
1751,4,1,2,8,1,1,4194304,0,0.712923,10912.118
1752,4,1,2,8,1,2,2097152,0,0.711751,11078.634
1753,4,1,2,8,1,4,1048576,0,0.703553,6577.382
1754,4,1,2,8,1,8,524288,0,0.734673,5962.124
1755,4,1,2,8,2,1,4194304,0,0.727671,17396.4
1756,4,1,2,8,2,2,2097152,0,0.734864,19229.938
1757,4,1,2,8,2,4,1048576,0,0.726333,9035.488
1758,4,1,2,8,2,8,524288,0,0.73821,8241.744
1759,4,1,4,1,1,1,4194304,0,0.549688,4476.514
1760,4,1,4,1,1,2,2097152,0,0.544246,4459.224
1761,4,1,4,1,1,4,1048576,0,0.564286,4532.108
1762,4,1,4,1,1,8,524288,0,0.574106,4710.86
1763,4,1,4,1,2,1,4194304,0,0.687537,4769.646
1764,4,1,4,1,2,2,2097152,0,0.691526,4699.156
1765,4,1,4,1,2,4,1048576,0,0.7015,4838.806
1766,4,1,4,1,2,8,524288,0,0.723609,4873.652
1767,4,1,4,1,4,1,4194304,0,0.688633,5167.848
1768,4,1,4,1,4,2,2097152,0,0.685475,5071.024
1769,4,1,4,1,4,4,1048576,0,0.69312,5245.52
1770,4,1,4,1,4,8,524288,0,0.723039,5185.138
1771,4,1,4,1,8,1,4194304,0,0.699735,5925.15
1772,4,1,4,1,8,2,2097152,0,0.702228,6077.302
1773,4,1,4,1,8,4,1048576,0,0.722671,6701.072
1774,4,1,4,1,8,8,524288,0,0.721009,5980.744
1775,4,1,4,2,1,1,4194304,0,0.692494,4813.27
1776,4,1,4,2,1,2,2097152,0,0.688337,4815.93
1777,4,1,4,2,1,4,1048576,0,0.701804,4881.632
1778,4,1,4,2,1,8,524288,0,0.709619,4953.452
1779,4,1,4,2,2,1,4194304,0,0.691526,5095.762
1780,4,1,4,2,2,2,2097152,0,0.700004,4993.352
1781,4,1,4,2,2,4,1048576,0,0.707318,5103.742
1782,4,1,4,2,2,8,524288,0,0.717791,5147.366
1783,4,1,4,2,4,1,4194304,0,0.688133,5961.326
1784,4,1,4,2,4,2,2097152,0,0.710573,5801.46
1785,4,1,4,2,4,4,1048576,0,0.70276,6624.198
1786,4,1,4,2,4,8,524288,0,0.719881,5699.848
1787,4,1,4,2,8,1,4194304,0,0.737463,8548.176
1788,4,1,4,2,8,2,2097152,0,0.729485,9192.96
1789,4,1,4,2,8,4,1048576,0,0.710538,9505.244
1790,4,1,4,4,1,1,4194304,0,0.687672,5307.232
1791,4,1,4,4,1,2,2097152,0,0.685344,5374.796
1792,4,1,4,4,1,4,1048576,0,0.731566,5649.84
1793,4,1,4,4,1,8,524288,0,0.707125,5333.832
1794,4,1,4,4,2,1,4194304,0,0.696513,6340.908
1795,4,1,4,4,2,2,2097152,0,0.709312,6474.44
1796,4,1,4,4,2,4,1048576,0,0.702829,6098.05
1797,4,1,4,4,2,8,524288,0,0.736741,5738.95
1798,4,1,4,4,4,1,4194304,0,0.727028,7377.51
1799,4,1,4,4,4,2,2097152,0,0.733344,8032.402
1800,4,1,4,4,4,4,1048576,0,0.718218,8098.636
1801,4,1,4,8,1,1,4194304,0,0.700474,6805.344
1802,4,1,4,8,1,2,2097152,0,0.698479,6987.022
1803,4,1,4,8,1,4,1048576,0,0.709452,6862.534
1804,4,1,4,8,1,8,524288,0,0.746529,6158.166
1805,4,1,4,8,2,1,4194304,0,0.718289,7754.432
1806,4,1,4,8,2,2,2097152,0,0.720117,8768.956
1807,4,1,4,8,2,4,1048576,0,0.710144,8721.874
1808,4,1,8,1,1,1,4194304,0,0.548812,4522
1809,4,1,8,1,1,2,2097152,0,0.549992,4593.022
1810,4,1,8,1,1,4,1048576,0,0.554057,4715.914
1811,4,1,8,1,1,8,524288,0,0.561532,4783.212
1812,4,1,8,1,2,1,4194304,0,0.728947,4780.286
1813,4,1,8,1,2,2,2097152,0,0.698321,4973.934
1814,4,1,8,1,2,4,1048576,0,0.708859,5109.86
1815,4,1,8,1,2,8,524288,0,0.743767,5072.354
1816,4,1,8,1,4,1,4194304,0,0.733156,5390.756
1817,4,1,8,1,4,2,2097152,0,0.71027,5621.112
1818,4,1,8,1,4,4,1048576,0,0.70105,6267.758
1819,4,1,8,1,4,8,524288,0,0.725747,5572.434
1820,4,1,8,1,8,1,4194304,0,0.731637,7018.41
1821,4,1,8,1,8,2,2097152,0,0.706284,7234.136
1822,4,1,8,1,8,4,1048576,0,0.708095,7345.856
1823,4,1,8,1,8,8,524288,0,0.715339,6576.318
1824,4,1,8,2,1,1,4194304,0,0.729257,4687.984
1825,4,1,8,2,1,2,2097152,0,0.697142,4796.512
1826,4,1,8,2,1,4,1048576,0,0.7062,4951.324
1827,4,1,8,2,1,8,524288,0,0.712952,4900.252
1828,4,1,8,2,2,1,4194304,0,0.707706,5464.704
1829,4,1,8,2,2,2,2097152,0,0.704083,5517.638
