Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,1.4347758091059482,catapult,Area,5310.424,FF,237,catapult_asic_area
Throughput,1.4434075966541813,catapult,Area,5549.026,FF,236,catapult_asic_area
Throughput,1.4184859931600606,catapult,Area,5784.436,FF,240,catapult_asic_area
Throughput,1.374595009945195,catapult,Area,5640.264,FF,238,catapult_asic_area
Throughput,1.4209086710951653,catapult,Area,8120.182,FF,237,catapult_asic_area
Throughput,1.4108809964205948,catapult,Area,7668.514,FF,236,catapult_asic_area
Throughput,1.3886670878956835,catapult,Area,7849.128,FF,240,catapult_asic_area
Throughput,1.3928604757732812,catapult,Area,6795.768,FF,238,catapult_asic_area
Throughput,1.4426350594942698,catapult,Area,5189.926,FF,237,catapult_asic_area
Throughput,1.4478610748341474,catapult,Area,5258.554,FF,236,catapult_asic_area
Throughput,1.4295639544026282,catapult,Area,5275.578,FF,240,catapult_asic_area
Throughput,1.3713621191384555,catapult,Area,5478.536,FF,238,catapult_asic_area
Throughput,1.4080243306604336,catapult,Area,5603.290,FF,237,catapult_asic_area
Throughput,1.4183471716739051,catapult,Area,5700.114,FF,236,catapult_asic_area
Throughput,1.4271239171697276,catapult,Area,6445.978,FF,240,catapult_asic_area
Throughput,1.3887847300341363,catapult,Area,5862.374,FF,238,catapult_asic_area
Throughput,1.3918213792114775,catapult,Area,6772.094,FF,237,catapult_asic_area
Throughput,1.3857113757203967,catapult,Area,7352.772,FF,236,catapult_asic_area
Throughput,1.4272644621139785,catapult,Area,7354.368,FF,240,catapult_asic_area
Throughput,1.38443178766139,catapult,Area,6438.796,FF,238,catapult_asic_area
Throughput,2.7378133085104928,catapult,Area,3904.348,FF,192,catapult_asic_area
Throughput,2.7953184007424365,catapult,Area,3962.070,FF,192,catapult_asic_area
Throughput,2.7658997748557583,catapult,Area,4027.506,FF,192,catapult_asic_area
Throughput,2.7547450483457756,catapult,Area,4288.452,FF,211,catapult_asic_area
Throughput,1.4252851282899144,catapult,Area,4253.872,FF,231,catapult_asic_area
Throughput,1.4415245563708177,catapult,Area,4313.988,FF,231,catapult_asic_area
Throughput,1.3837191603592134,catapult,Area,4417.196,FF,234,catapult_asic_area
Throughput,1.3718418485843278,catapult,Area,4576.530,FF,232,catapult_asic_area
Throughput,1.4351958827100517,catapult,Area,4598.076,FF,231,catapult_asic_area
Throughput,1.4264317809000786,catapult,Area,4620.154,FF,231,catapult_asic_area
Throughput,1.3732189350412516,catapult,Area,4778.956,FF,234,catapult_asic_area
Throughput,1.3829116374780117,catapult,Area,5047.882,FF,232,catapult_asic_area
Throughput,1.4376450224416388,catapult,Area,5329.310,FF,231,catapult_asic_area
Throughput,1.4315449519430359,catapult,Area,5010.376,FF,231,catapult_asic_area
Throughput,1.411912873680391,catapult,Area,5642.392,FF,234,catapult_asic_area
Throughput,1.3795253605044648,catapult,Area,5339.950,FF,232,catapult_asic_area
Throughput,1.4450115311920189,catapult,Area,4249.882,FF,231,catapult_asic_area
Throughput,1.440554786459361,catapult,Area,4325.160,FF,231,catapult_asic_area
Throughput,1.396809965401017,catapult,Area,4426.240,FF,234,catapult_asic_area
Throughput,1.3907316082698464,catapult,Area,4579.988,FF,237,catapult_asic_area
Throughput,1.431669971438184,catapult,Area,4913.020,FF,231,catapult_asic_area
Throughput,1.4249520503635051,catapult,Area,4658.192,FF,231,catapult_asic_area
Throughput,1.4006328059017064,catapult,Area,5214.398,FF,234,catapult_asic_area
Throughput,1.3932427725531173,catapult,Area,5036.444,FF,237,catapult_asic_area
Throughput,1.418105807710525,catapult,Area,5812.632,FF,231,catapult_asic_area
Throughput,1.4409844805971441,catapult,Area,5346.600,FF,231,catapult_asic_area
Throughput,1.4321497570357937,catapult,Area,5929.140,FF,234,catapult_asic_area
Throughput,1.3978702049557294,catapult,Area,5689.740,FF,237,catapult_asic_area
Throughput,1.4345885026339045,catapult,Area,6568.072,FF,231,catapult_asic_area
Throughput,1.4228272716148807,catapult,Area,6382.404,FF,231,catapult_asic_area
Throughput,1.425498461174411,catapult,Area,6565.146,FF,234,catapult_asic_area
Throughput,1.3931301963756324,catapult,Area,5880.994,FF,237,catapult_asic_area
Throughput,1.416691458767195,catapult,Area,4997.608,FF,231,catapult_asic_area
Throughput,1.4443248864399558,catapult,Area,4719.904,FF,231,catapult_asic_area
Throughput,1.3955273348916724,catapult,Area,5334.364,FF,234,catapult_asic_area
Throughput,1.3900955690703736,catapult,Area,5072.886,FF,237,catapult_asic_area
Throughput,1.4381122763016354,catapult,Area,5627.762,FF,231,catapult_asic_area
Throughput,1.4522113548405835,catapult,Area,5222.378,FF,231,catapult_asic_area
Throughput,1.4169724965638417,catapult,Area,5517.904,FF,234,catapult_asic_area
Throughput,1.3793198573783267,catapult,Area,5570.040,FF,237,catapult_asic_area
Throughput,1.4197648301535333,catapult,Area,6521.256,FF,231,catapult_asic_area
Throughput,1.4224245225987695,catapult,Area,6310.052,FF,231,catapult_asic_area
Throughput,1.4284449091651883,catapult,Area,6700.008,FF,234,catapult_asic_area
Throughput,1.410859100323369,catapult,Area,6064.002,FF,237,catapult_asic_area
Throughput,1.4328987828957738,catapult,Area,8570.520,FF,231,catapult_asic_area
Throughput,1.4359460371479238,catapult,Area,8577.170,FF,231,catapult_asic_area
Throughput,1.3851892791890548,catapult,Area,8857.268,FF,234,catapult_asic_area
Throughput,1.3788995278648017,catapult,Area,7674.898,FF,237,catapult_asic_area
Throughput,1.4253379476273824,catapult,Area,5749.590,FF,231,catapult_asic_area
Throughput,1.4402145343570378,catapult,Area,5265.204,FF,231,catapult_asic_area
Throughput,1.4354472207588636,catapult,Area,6104.966,FF,234,catapult_asic_area
Throughput,1.3765458610019052,catapult,Area,5250.840,FF,237,catapult_asic_area
Throughput,1.429985070955859,catapult,Area,6056.820,FF,231,catapult_asic_area
Throughput,1.4186288668276337,catapult,Area,6498.114,FF,231,catapult_asic_area
Throughput,1.412688770536963,catapult,Area,6995.534,FF,234,catapult_asic_area
Throughput,1.4113748343398789,catapult,Area,5904.136,FF,237,catapult_asic_area
Throughput,1.43012822529668,catapult,Area,9124.864,FF,231,catapult_asic_area
Throughput,1.4311393013750386,catapult,Area,8789.970,FF,231,catapult_asic_area
Throughput,1.4033630191390647,catapult,Area,9683.996,FF,234,catapult_asic_area
Throughput,1.4085697382877427,catapult,Area,8364.902,FF,237,catapult_asic_area
Throughput,1.8173227201686477,catapult,Area,4311.062,FF,239,catapult_asic_area
Throughput,1.7917614807116877,catapult,Area,4503.646,FF,239,catapult_asic_area
Throughput,1.8031305953396288,catapult,Area,4431.560,FF,242,catapult_asic_area
Throughput,1.773272876550062,catapult,Area,4571.476,FF,240,catapult_asic_area
Throughput,1.4586913204949048,catapult,Area,4324.894,FF,233,catapult_asic_area
Throughput,1.4013924235120014,catapult,Area,4432.890,FF,233,catapult_asic_area
Throughput,1.4253399792185433,catapult,Area,4455.766,FF,236,catapult_asic_area
Throughput,1.4073862444883236,catapult,Area,4600.736,FF,234,catapult_asic_area
Throughput,1.4179690712586177,catapult,Area,4645.690,FF,233,catapult_asic_area
Throughput,1.435496674671953,catapult,Area,4773.370,FF,233,catapult_asic_area
Throughput,1.3812631651645428,catapult,Area,4851.840,FF,236,catapult_asic_area
Throughput,1.362516622702797,catapult,Area,4851.308,FF,234,catapult_asic_area
Throughput,1.4394039716034384,catapult,Area,5207.482,FF,233,catapult_asic_area
Throughput,1.4359151086987736,catapult,Area,5375.328,FF,233,catapult_asic_area
Throughput,1.414989550302171,catapult,Area,5518.170,FF,236,catapult_asic_area
Throughput,1.3685638154464324,catapult,Area,5321.330,FF,234,catapult_asic_area
Throughput,1.4182365363260017,catapult,Area,4406.822,FF,239,catapult_asic_area
Throughput,1.418576543553137,catapult,Area,4463.214,FF,239,catapult_asic_area
Throughput,1.4104670761722744,catapult,Area,4568.816,FF,242,catapult_asic_area
Throughput,1.4097949735170014,catapult,Area,4637.444,FF,240,catapult_asic_area
Throughput,1.4364018707697965,catapult,Area,4624.676,FF,239,catapult_asic_area
Throughput,1.440596291617026,catapult,Area,4735.864,FF,239,catapult_asic_area
Throughput,1.3908612073509796,catapult,Area,4853.170,FF,242,catapult_asic_area
Throughput,1.3856556922735839,catapult,Area,4798.108,FF,240,catapult_asic_area
Throughput,1.4223982202953467,catapult,Area,5302.976,FF,239,catapult_asic_area
Throughput,1.4358450091463326,catapult,Area,5350.058,FF,239,catapult_asic_area
Throughput,1.408194849104881,catapult,Area,5884.984,FF,242,catapult_asic_area
Throughput,1.3806205060802528,catapult,Area,5361.762,FF,240,catapult_asic_area
Throughput,1.3600797550768378,catapult,Area,6416.186,FF,239,catapult_asic_area
Throughput,1.4314035627634678,catapult,Area,6682.984,FF,239,catapult_asic_area
Throughput,1.4082622747660523,catapult,Area,6839.126,FF,242,catapult_asic_area
Throughput,1.3691971712386444,catapult,Area,6308.722,FF,240,catapult_asic_area
Throughput,1.4213024815941329,catapult,Area,4572.806,FF,239,catapult_asic_area
Throughput,1.4264378850490766,catapult,Area,4676.546,FF,239,catapult_asic_area
Throughput,1.420620015399521,catapult,Area,4852.106,FF,242,catapult_asic_area
Throughput,1.354952962807896,catapult,Area,4776.030,FF,240,catapult_asic_area
Throughput,1.4171552309325306,catapult,Area,5098.688,FF,239,catapult_asic_area
Throughput,1.4388468505800711,catapult,Area,5217.058,FF,239,catapult_asic_area
Throughput,1.4087284816724424,catapult,Area,5511.254,FF,242,catapult_asic_area
Throughput,1.3872781048671265,catapult,Area,5292.868,FF,240,catapult_asic_area
Throughput,1.4393356026858004,catapult,Area,6239.562,FF,239,catapult_asic_area
Throughput,1.4061889186688452,catapult,Area,6413.260,FF,239,catapult_asic_area
Throughput,1.3942723292713533,catapult,Area,6709.318,FF,242,catapult_asic_area
Throughput,1.385465634217676,catapult,Area,6184.500,FF,240,catapult_asic_area
Throughput,1.3930273409476208,catapult,Area,9367.456,FF,239,catapult_asic_area
Throughput,1.3557226408392467,catapult,Area,9414.006,FF,239,catapult_asic_area
Throughput,1.3701483048525172,catapult,Area,9436.084,FF,242,catapult_asic_area
Throughput,1.3755574446544463,catapult,Area,7883.442,FF,240,catapult_asic_area
Throughput,1.4131599103491352,catapult,Area,4996.810,FF,239,catapult_asic_area
Throughput,1.4264378850490766,catapult,Area,5123.692,FF,239,catapult_asic_area
Throughput,1.4091254967167377,catapult,Area,5285.686,FF,242,catapult_asic_area
Throughput,1.354952962807896,catapult,Area,5125.288,FF,240,catapult_asic_area
Throughput,1.420555437175936,catapult,Area,6213.760,FF,239,catapult_asic_area
Throughput,1.4188522903823098,catapult,Area,6098.050,FF,239,catapult_asic_area
Throughput,1.4060524935637946,catapult,Area,6743.898,FF,242,catapult_asic_area
Throughput,1.3820993259501588,catapult,Area,6161.092,FF,240,catapult_asic_area
Throughput,1.3525613454198213,catapult,Area,8958.880,FF,239,catapult_asic_area
Throughput,1.393943871456072,catapult,Area,9636.648,FF,239,catapult_asic_area
Throughput,1.418651004759574,catapult,Area,8784.384,FF,242,catapult_asic_area
Throughput,1.3436634176885227,catapult,Area,8750.070,FF,240,catapult_asic_area
Throughput,1.7922817180095636,catapult,Area,4511.626,FF,260,catapult_asic_area
Throughput,1.7807092208684874,catapult,Area,4676.280,FF,260,catapult_asic_area
Throughput,1.7845511407743166,catapult,Area,4575.732,FF,244,catapult_asic_area
Throughput,1.7206402846627287,catapult,Area,4727.618,FF,242,catapult_asic_area
Throughput,1.4253277897584498,catapult,Area,4748.632,FF,273,catapult_asic_area
Throughput,1.4222647005279447,catapult,Area,4790.128,FF,273,catapult_asic_area
Throughput,1.413829229222719,catapult,Area,4613.770,FF,238,catapult_asic_area
Throughput,1.3946378962166264,catapult,Area,4764.326,FF,236,catapult_asic_area
Throughput,1.4444667534309696,catapult,Area,5259.086,FF,311,catapult_asic_area
Throughput,1.4354224950800893,catapult,Area,5393.150,FF,311,catapult_asic_area
Throughput,1.4244446090469327,catapult,Area,4955.846,FF,238,catapult_asic_area
Throughput,1.3866625251679248,catapult,Area,4911.158,FF,236,catapult_asic_area
Throughput,1.397459976746266,catapult,Area,6457.682,FF,387,catapult_asic_area
Throughput,1.3994273543266094,catapult,Area,6747.888,FF,387,catapult_asic_area
Throughput,1.3981145027815487,catapult,Area,5488.644,FF,238,catapult_asic_area
Throughput,1.367011016741784,catapult,Area,5185.936,FF,236,catapult_asic_area
Throughput,1.4308669479751086,catapult,Area,4759.272,FF,279,catapult_asic_area
Throughput,1.3969836329397565,catapult,Area,4804.226,FF,279,catapult_asic_area
Throughput,1.3999367228601267,catapult,Area,4649.680,FF,244,catapult_asic_area
Throughput,1.382076403947763,catapult,Area,4753.420,FF,242,catapult_asic_area
Throughput,1.4284020608984935,catapult,Area,5329.310,FF,317,catapult_asic_area
Throughput,1.3975830199253412,catapult,Area,5426.400,FF,317,catapult_asic_area
Throughput,1.4118211787295023,catapult,Area,4954.782,FF,244,catapult_asic_area
Throughput,1.4058251772042636,catapult,Area,4987.500,FF,242,catapult_asic_area
Throughput,1.391844625600755,catapult,Area,6527.108,FF,393,catapult_asic_area
Throughput,1.4092883375752912,catapult,Area,6955.634,FF,393,catapult_asic_area
Throughput,1.3996898287339525,catapult,Area,5585.734,FF,244,catapult_asic_area
Throughput,1.3944492552943752,catapult,Area,5297.922,FF,242,catapult_asic_area
Throughput,1.4090242366258943,catapult,Area,8696.072,FF,545,catapult_asic_area
Throughput,1.4010743438068312,catapult,Area,8389.906,FF,545,catapult_asic_area
Throughput,1.4110243331146246,catapult,Area,6254.458,FF,244,catapult_asic_area
Throughput,1.363882482429784,catapult,Area,5999.896,FF,242,catapult_asic_area
Throughput,1.4350043480631747,catapult,Area,5416.292,FF,317,catapult_asic_area
Throughput,1.432244111686396,catapult,Area,5521.096,FF,317,catapult_asic_area
Throughput,1.3827185075489516,catapult,Area,5134.332,FF,244,catapult_asic_area
Throughput,1.3898154325105625,catapult,Area,5043.626,FF,242,catapult_asic_area
Throughput,1.432867985573885,catapult,Area,6932.758,FF,393,catapult_asic_area
Throughput,1.3917090326091344,catapult,Area,6892.858,FF,393,catapult_asic_area
Throughput,1.3988968299598936,catapult,Area,6039.530,FF,244,catapult_asic_area
Throughput,1.396273624949734,catapult,Area,5510.722,FF,242,catapult_asic_area
Throughput,1.4076239729623587,catapult,Area,8790.768,FF,545,catapult_asic_area
Throughput,1.3980480453191255,catapult,Area,9103.318,FF,545,catapult_asic_area
Throughput,1.4099559811742677,catapult,Area,6721.820,FF,244,catapult_asic_area
Throughput,1.3764151268022435,catapult,Area,6127.044,FF,242,catapult_asic_area
Throughput,1.4017342255838925,catapult,Area,13556.158,FF,849,catapult_asic_area
Throughput,1.3984449292386865,catapult,Area,14089.488,FF,849,catapult_asic_area
