n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,obj1,obj2
2504,16,3,4,3,64,0.7201,5359
2506,16,3,4,4,2,0.7455,5604
2507,16,3,4,4,4,0.7432,6339
2508,16,3,4,4,8,0.7920,7104
2509,16,3,4,4,16,0.7672,7351
2510,16,3,4,4,32,0.7714,10291
2513,16,3,4,5,2,0.7680,7066
2515,16,3,4,5,8,0.7478,8063
2516,16,3,4,5,16,0.7524,9304
2520,16,3,5,1,2,0.6849,2605
2521,16,3,5,1,4,0.5810,2629
2522,16,3,5,1,8,0.5672,2879
2523,16,3,5,1,16,0.5549,3062
2524,16,3,5,1,32,0.6185,3988
2525,16,3,5,1,64,0.5734,4982
2527,16,3,5,2,2,0.7690,4443
2529,16,3,5,2,8,0.6416,4640
2530,16,3,5,2,16,0.6191,5193
2531,16,3,5,2,32,0.6716,6683
2532,16,3,5,2,64,0.6716,6683
2534,16,3,5,3,2,0.8704,6089
2535,16,3,5,3,4,0.7597,5708
2536,16,3,5,3,8,0.7166,6179
2542,16,3,5,4,4,0.7683,7099
2544,16,3,5,4,16,0.7659,8666
2555,16,4,1,1,2,0.7264,1996
2556,16,4,1,1,4,0.6943,1965
2557,16,4,1,1,8,0.6701,2108
2558,16,4,1,1,16,0.7012,2136
2559,16,4,1,1,32,0.6825,2343
2560,16,4,1,1,64,0.7152,2586
2561,16,4,1,1,128,0.6525,2815
2562,16,4,1,2,2,0.8137,3179
2563,16,4,1,2,4,0.7064,3024
2567,16,4,1,2,64,0.7175,3938
2568,16,4,1,2,128,0.7249,4835
2569,16,4,1,3,2,0.8593,3388
2573,16,4,1,3,32,0.8361,4411
2574,16,4,1,3,64,0.8813,4927
2575,16,4,1,3,128,0.8659,6375
2576,16,4,1,4,2,0.8779,4374
2577,16,4,1,4,4,0.8656,5035
2578,16,4,1,4,8,0.8305,4537
2579,16,4,1,4,16,0.8451,4941
2580,16,4,1,4,32,0.8332,5877
2581,16,4,1,4,64,0.8353,6671
2585,16,4,1,5,8,0.8844,5646
2586,16,4,1,5,16,0.8761,6353
2587,16,4,1,5,32,0.8686,7122
2588,16,4,1,5,64,0.8521,7530
2590,16,4,2,1,2,0.6150,2176
2592,16,4,2,1,8,0.6115,2273
2596,16,4,2,1,128,0.6261,4019
2597,16,4,2,2,2,0.7017,3347
2598,16,4,2,2,4,0.6949,3503
2599,16,4,2,2,8,0.6300,3597
2600,16,4,2,2,16,0.6875,3920
2601,16,4,2,2,32,0.6970,4436
2602,16,4,2,2,64,0.6486,5323
2604,16,4,2,3,2,0.7764,3974
2605,16,4,2,3,4,0.8034,4231
2606,16,4,2,3,8,0.7844,4440
2607,16,4,2,3,16,0.7979,4966
2608,16,4,2,3,32,0.7854,5735
2611,16,4,2,4,2,0.8028,4806
2612,16,4,2,4,4,0.7819,5833
2613,16,4,2,4,8,0.7708,5575
2614,16,4,2,4,16,0.7988,5900
2615,16,4,2,4,32,0.7833,7674
2618,16,4,2,5,2,0.8265,5799
2619,16,4,2,5,4,0.7897,6844
2620,16,4,2,5,8,0.8054,6443
2621,16,4,2,5,16,0.7964,7165
2622,16,4,2,5,32,0.7976,8926
2626,16,4,3,1,4,0.6421,2429
2627,16,4,3,1,8,0.6378,2665
2630,16,4,3,1,64,0.6295,3983
2632,16,4,3,2,2,0.8085,3860
2634,16,4,3,2,8,0.7663,4150
2637,16,4,3,2,64,0.7009,6504
2638,16,4,3,2,128,0.7009,6504
2640,16,4,3,3,4,0.8050,4918
2641,16,4,3,3,8,0.8252,5190
2642,16,4,3,3,16,0.8236,5740
2643,16,4,3,3,32,0.8144,7150
2644,16,4,3,3,64,0.8144,7150
2647,16,4,3,4,4,0.8245,6133
2650,16,4,3,4,32,0.8396,9193
2653,16,4,3,5,2,0.9940,8091
2655,16,4,3,5,8,0.8272,7975
2660,16,4,4,1,2,0.5854,2404
2661,16,4,4,1,4,0.6251,2573
2662,16,4,4,1,8,0.6413,2824
2663,16,4,4,1,16,0.5864,2937
2664,16,4,4,1,32,0.5619,3624
2665,16,4,4,1,64,0.5672,4373
2666,16,4,4,1,128,0.5783,6142
2667,16,4,4,2,2,0.5946,3567
2668,16,4,4,2,4,0.6881,4153
2672,16,4,4,2,64,0.6717,7934
2674,16,4,4,3,2,0.7288,5260
2678,16,4,4,3,32,0.7456,8880
2679,16,4,4,3,64,0.7456,8880
2682,16,4,4,4,4,0.7709,7021
2684,16,4,4,4,16,0.7201,7943
2685,16,4,4,4,32,0.7201,7943
2688,16,4,4,5,2,0.7473,7659
2695,16,4,5,1,2,0.7043,2873
2697,16,4,5,1,8,0.6351,2995
2698,16,4,5,1,16,0.6373,3233
2699,16,4,5,1,32,0.6793,4122
2700,16,4,5,1,64,0.6143,5165
2706,16,4,5,2,32,0.6508,7148
2707,16,4,5,2,64,0.6508,7148
2709,16,4,5,3,2,0.8911,6281
2710,16,4,5,3,4,0.7696,6062
2712,16,4,5,3,16,0.7423,7937
2717,16,4,5,4,4,0.7617,7938
2718,16,4,5,4,8,0.7870,8212
2719,16,4,5,4,16,0.7870,8212
2730,16,5,1,1,2,0.7611,2302
2731,16,5,1,1,4,0.7448,2344
2732,16,5,1,1,8,0.7143,2307
2733,16,5,1,1,16,0.7280,2476
2734,16,5,1,1,32,0.7098,2562
2738,16,5,1,2,4,0.9050,3197
2739,16,5,1,2,8,0.9236,3232
2740,16,5,1,2,16,0.9293,3449
2742,16,5,1,2,64,0.8663,4068
2744,16,5,1,3,2,0.9293,4309
2745,16,5,1,3,4,0.8785,4373
2746,16,5,1,3,8,0.8723,4746
2748,16,5,1,3,32,0.9083,5468
2750,16,5,1,3,128,0.9063,7607
2751,16,5,1,4,2,0.8952,5019
2752,16,5,1,4,4,0.9148,5486
2753,16,5,1,4,8,0.9404,5590
2754,16,5,1,4,16,0.8986,5673
2760,16,5,1,5,8,0.9418,6894
2761,16,5,1,5,16,0.9048,6876
2762,16,5,1,5,32,0.9073,7757
2772,16,5,2,2,2,0.8154,3383
2773,16,5,2,2,4,0.8404,3627
2774,16,5,2,2,8,0.8057,3822
2775,16,5,2,2,16,0.8243,4153
2776,16,5,2,2,32,0.7987,4645
2779,16,5,2,3,2,0.8122,4497
2780,16,5,2,3,4,0.8027,5056
2781,16,5,2,3,8,0.8161,5401
2782,16,5,2,3,16,0.8207,5863
2786,16,5,2,4,2,0.8271,5594
2793,16,5,2,5,2,0.8276,6825
2794,16,5,2,5,4,0.8557,7909
2795,16,5,2,5,8,0.8142,7785
2796,16,5,2,5,16,0.8466,8585
2800,16,5,3,1,2,0.8095,2820
2801,16,5,3,1,4,0.6660,2704
2810,16,5,3,2,16,0.8782,4528
2812,16,5,3,2,64,0.8247,6853
2813,16,5,3,2,128,0.8247,6853
2825,16,5,3,4,32,0.8910,9817
2842,16,5,4,2,2,0.8039,4113
2856,16,5,4,4,2,0.8199,7755
2857,16,5,4,4,4,0.8044,8320
2860,16,5,4,4,32,0.8044,8320
2872,16,5,5,1,8,0.5932,3369
2874,16,5,5,1,32,0.6088,4380
2878,16,5,5,2,4,0.8161,4897
2885,16,5,5,3,4,0.8176,6770
2888,16,5,5,3,32,0.8176,6770
2909,32,1,1,1,32,0.5211,1589
2910,32,1,1,1,64,0.5175,1867
2915,32,1,1,2,16,0.6305,2168
2916,32,1,1,2,32,0.6338,2516
2919,32,1,1,3,2,0.6240,2239
2921,32,1,1,3,8,0.6169,2579
2930,32,1,1,4,32,0.6679,3763
2932,32,1,1,4,128,0.7211,6344
2943,32,1,2,1,16,0.4703,1842
2945,32,1,2,1,64,0.4608,2557
2947,32,1,2,2,2,0.6156,2045
2949,32,1,2,2,8,0.5628,2526
2955,32,1,2,3,4,0.6253,3128
2961,32,1,2,4,2,0.6369,3130
2963,32,1,2,4,8,0.6786,3860
2975,32,1,3,1,2,0.7360,1872
2976,32,1,3,1,4,0.4855,1770
2981,32,1,3,1,128,0.5056,4475
2991,32,1,3,3,8,0.6266,3964
2992,32,1,3,3,16,0.6251,4398
2999,32,1,3,4,16,0.6450,5407
3006,32,1,3,5,16,0.6677,6726
3010,32,1,4,1,2,0.4386,1726
3021,32,1,4,2,32,0.5472,4960
3023,32,1,4,2,128,0.5472,4960
3024,32,1,4,3,2,0.5491,3609
3036,32,1,4,4,64,0.5491,3609
3051,32,1,5,1,128,0.5973,6699
3052,32,1,5,2,2,0.7340,3683
3054,32,1,5,2,8,0.5585,3779
3080,32,2,1,1,2,0.6066,1605
3082,32,2,1,1,8,0.6093,1765
3095,32,2,1,3,4,0.6907,2983
3096,32,2,1,3,8,0.6374,2983
3110,32,2,1,5,8,0.8862,4062
3112,32,2,1,5,32,0.8398,5086
3115,32,2,2,1,2,0.5685,1795
3119,32,2,2,1,32,0.5521,2357
3125,32,2,2,2,16,0.6396,3140
3126,32,2,2,2,32,0.6311,3769
3133,32,2,2,3,32,0.6076,5030
3152,32,2,3,1,8,0.6452,2175
3156,32,2,3,1,128,0.5879,4779
3185,32,2,4,1,2,0.5372,2014
3202,32,2,4,3,16,0.6479,5694
3258,32,3,1,1,16,0.6390,1961
3261,32,3,1,1,128,0.5948,2699
3264,32,3,1,2,8,0.6980,2840
3272,32,3,1,3,16,0.8345,3557
3277,32,3,1,4,4,0.8593,4121
3286,32,3,1,5,16,0.8538,5753
3291,32,3,2,1,4,0.5898,2231
3292,32,3,2,1,8,0.5686,2199
3302,32,3,2,2,64,0.6364,4763
3305,32,3,2,3,4,0.7792,4094
3307,32,3,2,3,16,0.7422,4379
3336,32,3,3,2,32,0.6262,4925
3354,32,3,3,5,4,0.8033,7651
3365,32,3,4,1,64,0.5464,4268
3397,32,3,5,1,8,0.5893,3009
3410,32,3,5,3,4,0.7584,5637
3432,32,4,1,1,8,0.6651,2063
3447,32,4,1,3,16,0.8302,3813
3452,32,4,1,4,4,0.8598,4762
3470,32,4,2,1,64,0.6673,3107
3512,32,4,3,2,64,0.6752,6478
3546,32,4,4,2,32,0.6665,6105
3595,32,4,5,4,32,0.6665,6105
3732,32,5,4,4,4,0.8018,7831
3787,64,1,1,2,2,0.5990,1880
3788,64,1,1,2,4,0.6111,2031
3832,64,1,2,3,16,0.5869,3612
3892,64,1,4,2,2,0.5425,2494
3908,64,1,4,4,8,0.6589,5528
3921,64,1,5,1,4,0.4883,2246
3922,64,1,5,1,8,0.4916,2387
3957,64,2,1,1,8,0.5979,1792
3963,64,2,1,2,4,0.7503,2435
3964,64,2,1,2,8,0.6587,2447
3966,64,2,1,2,32,0.6253,2881
3983,64,2,1,5,2,0.8217,3528
4065,64,2,4,1,64,0.5357,3983
4145,64,3,1,3,4,0.8208,3379
4155,64,3,1,4,32,0.8579,5040
4446,64,4,5,1,4,0.5868,2999
4488,64,5,1,2,4,0.8636,3227
4515,64,5,2,1,2,0.6997,2392
4553,64,5,3,1,16,0.6420,3103
4697,128,1,2,2,2,0.5402,2152
4726,128,1,3,1,4,0.4697,1922
4838,128,2,1,2,4,0.6618,2467
4847,128,2,1,3,16,0.6978,3169
5057,128,3,2,3,16,0.7783,4585
5180,128,4,1,1,2,0.7085,2116
5223,128,4,2,2,4,0.6867,3838
5224,128,4,2,2,8,0.6835,3658
5239,128,4,2,4,16,0.7690,6162
5355,128,5,1,1,2,0.6557,2484
5358,128,5,1,1,16,0.7272,2463
5393,128,5,2,1,16,0.6900,2892
5397,128,5,2,2,2,0.7755,3492
5400,128,5,2,2,16,0.7837,4094
5432,128,5,3,2,2,1.1656,4268
5434,128,5,3,2,8,0.8337,4295
5462,128,5,4,1,8,0.6107,3145
