Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,23.789699060306887,catapult,DSP,0,area
Throughput,23.789699060306887,catapult,BRAM,0,area
Throughput,23.789699060306887,catapult,CLB,752,area
Throughput,23.789699060306887,catapult,LUT,4862,area
Throughput,23.789699060306887,catapult,FF,1448,area
Throughput,23.789699060306887,catapult,DSP,0,area
Throughput,23.789699060306887,catapult,BRAM,0,area
Throughput,23.789699060306887,catapult,CLB,752,area
Throughput,23.789699060306887,catapult,LUT,4862,area
Throughput,23.789699060306887,catapult,FF,1448,area
Throughput,23.789699060306887,catapult,DSP,0,area
Throughput,23.789699060306887,catapult,BRAM,0,area
Throughput,23.789699060306887,catapult,CLB,752,area
Throughput,23.789699060306887,catapult,LUT,4862,area
Throughput,23.789699060306887,catapult,FF,1448,area
Throughput,23.789699060306887,catapult,DSP,0,area
Throughput,23.789699060306887,catapult,BRAM,0,area
Throughput,23.789699060306887,catapult,CLB,752,area
Throughput,23.789699060306887,catapult,LUT,4862,area
Throughput,23.789699060306887,catapult,FF,1448,area
Throughput,23.789699060306887,catapult,DSP,0,area
Throughput,23.789699060306887,catapult,BRAM,0,area
Throughput,56.34755169887869,catapult,CLB,410,area
Throughput,56.34755169887869,catapult,LUT,2432,area
Throughput,56.34755169887869,catapult,FF,1400,area
Throughput,56.34755169887869,catapult,DSP,0,area
Throughput,56.34755169887869,catapult,BRAM,0,area
Throughput,52.42463958060288,catapult,CLB,448,area
Throughput,52.42463958060288,catapult,LUT,2705,area
Throughput,52.42463958060288,catapult,FF,1435,area
Throughput,52.42463958060288,catapult,DSP,0,area
Throughput,52.42463958060288,catapult,BRAM,0,area
Throughput,62.45316012990258,catapult,CLB,522,area
Throughput,62.45316012990258,catapult,LUT,3272,area
Throughput,62.45316012990258,catapult,FF,1597,area
Throughput,62.45316012990258,catapult,DSP,0,area
Throughput,62.45316012990258,catapult,BRAM,0,area
Throughput,75.31254707034192,catapult,CLB,371,area
Throughput,75.31254707034192,catapult,LUT,2160,area
Throughput,75.31254707034192,catapult,FF,1290,area
Throughput,75.31254707034192,catapult,DSP,0,area
Throughput,75.31254707034192,catapult,BRAM,0,area
Throughput,75.31254707034192,catapult,CLB,371,area
Throughput,75.31254707034192,catapult,LUT,2160,area
Throughput,75.31254707034192,catapult,FF,1290,area
Throughput,75.31254707034192,catapult,DSP,0,area
Throughput,75.31254707034192,catapult,BRAM,0,area
Throughput,75.31254707034192,catapult,CLB,371,area
Throughput,75.31254707034192,catapult,LUT,2160,area
Throughput,75.31254707034192,catapult,FF,1290,area
Throughput,75.31254707034192,catapult,DSP,0,area
Throughput,75.31254707034192,catapult,BRAM,0,area
Throughput,75.31254707034192,catapult,CLB,371,area
Throughput,75.31254707034192,catapult,LUT,2160,area
Throughput,75.31254707034192,catapult,FF,1290,area
Throughput,75.31254707034192,catapult,DSP,0,area
Throughput,75.31254707034192,catapult,BRAM,0,area
Throughput,75.31254707034192,catapult,CLB,371,area
Throughput,75.31254707034192,catapult,LUT,2160,area
Throughput,75.31254707034192,catapult,FF,1290,area
Throughput,75.31254707034192,catapult,DSP,0,area
Throughput,75.31254707034192,catapult,BRAM,0,area
Throughput,46.163789123811284,catapult,CLB,404,area
Throughput,46.163789123811284,catapult,LUT,1876,area
Throughput,46.163789123811284,catapult,FF,1390,area
Throughput,46.163789123811284,catapult,DSP,0,area
Throughput,46.163789123811284,catapult,BRAM,0,area
Throughput,51.824212271973465,catapult,CLB,378,area
Throughput,51.824212271973465,catapult,LUT,2522,area
Throughput,51.824212271973465,catapult,FF,1433,area
Throughput,51.824212271973465,catapult,DSP,0,area
Throughput,51.824212271973465,catapult,BRAM,0,area
Throughput,56.33168093735917,catapult,CLB,472,area
Throughput,56.33168093735917,catapult,LUT,2960,area
Throughput,56.33168093735917,catapult,FF,1582,area
Throughput,56.33168093735917,catapult,DSP,0,area
Throughput,56.33168093735917,catapult,BRAM,0,area
Throughput,74.77194556602363,catapult,CLB,302,area
Throughput,74.77194556602363,catapult,LUT,2000,area
Throughput,74.77194556602363,catapult,FF,1272,area
Throughput,74.77194556602363,catapult,DSP,0,area
Throughput,74.77194556602363,catapult,BRAM,0,area
Throughput,74.77194556602363,catapult,CLB,302,area
Throughput,74.77194556602363,catapult,LUT,2000,area
Throughput,74.77194556602363,catapult,FF,1272,area
Throughput,74.77194556602363,catapult,DSP,0,area
Throughput,74.77194556602363,catapult,BRAM,0,area
Throughput,74.77194556602363,catapult,CLB,302,area
Throughput,74.77194556602363,catapult,LUT,2000,area
Throughput,74.77194556602363,catapult,FF,1272,area
Throughput,74.77194556602363,catapult,DSP,0,area
Throughput,74.77194556602363,catapult,BRAM,0,area
Throughput,74.77194556602363,catapult,CLB,302,area
Throughput,74.77194556602363,catapult,LUT,2000,area
Throughput,74.77194556602363,catapult,FF,1272,area
Throughput,74.77194556602363,catapult,DSP,0,area
Throughput,74.77194556602363,catapult,BRAM,0,area
Throughput,74.77194556602363,catapult,CLB,302,area
Throughput,74.77194556602363,catapult,LUT,2000,area
Throughput,74.77194556602363,catapult,FF,1272,area
Throughput,74.77194556602363,catapult,DSP,0,area
Throughput,74.77194556602363,catapult,BRAM,0,area
Throughput,40.73485681697829,catapult,CLB,580,area
Throughput,40.73485681697829,catapult,LUT,2935,area
Throughput,40.73485681697829,catapult,FF,1330,area
Throughput,40.73485681697829,catapult,DSP,0,area
Throughput,40.73485681697829,catapult,BRAM,0,area
Throughput,42.638468426214125,catapult,CLB,518,area
Throughput,42.638468426214125,catapult,LUT,3271,area
Throughput,42.638468426214125,catapult,FF,1439,area
Throughput,42.638468426214125,catapult,DSP,0,area
Throughput,42.638468426214125,catapult,BRAM,0,area
Throughput,48.334863937358016,catapult,CLB,527,area
Throughput,48.334863937358016,catapult,LUT,3194,area
Throughput,48.334863937358016,catapult,FF,1574,area
Throughput,48.334863937358016,catapult,DSP,0,area
Throughput,48.334863937358016,catapult,BRAM,0,area
Throughput,74.56009543692215,catapult,CLB,379,area
Throughput,74.56009543692215,catapult,LUT,2367,area
Throughput,74.56009543692215,catapult,FF,1510,area
Throughput,74.56009543692215,catapult,DSP,0,area
Throughput,74.56009543692215,catapult,BRAM,0,area
Throughput,74.56009543692215,catapult,CLB,379,area
Throughput,74.56009543692215,catapult,LUT,2367,area
Throughput,74.56009543692215,catapult,FF,1510,area
Throughput,74.56009543692215,catapult,DSP,0,area
Throughput,74.56009543692215,catapult,BRAM,0,area
Throughput,74.56009543692215,catapult,CLB,379,area
Throughput,74.56009543692215,catapult,LUT,2367,area
Throughput,74.56009543692215,catapult,FF,1510,area
Throughput,74.56009543692215,catapult,DSP,0,area
Throughput,74.56009543692215,catapult,BRAM,0,area
Throughput,74.56009543692215,catapult,CLB,379,area
Throughput,74.56009543692215,catapult,LUT,2367,area
Throughput,74.56009543692215,catapult,FF,1510,area
Throughput,74.56009543692215,catapult,DSP,0,area
Throughput,74.56009543692215,catapult,BRAM,0,area
Throughput,74.56009543692215,catapult,CLB,379,area
Throughput,74.56009543692215,catapult,LUT,2367,area
Throughput,74.56009543692215,catapult,FF,1510,area
Throughput,74.56009543692215,catapult,DSP,0,area
Throughput,74.56009543692215,catapult,BRAM,0,area
Throughput,54.45436724025267,catapult,CLB,406,area
Throughput,54.45436724025267,catapult,LUT,1835,area
Throughput,54.45436724025267,catapult,FF,1383,area
Throughput,54.45436724025267,catapult,DSP,0,area
Throughput,54.45436724025267,catapult,BRAM,0,area
Throughput,56.17346365576902,catapult,CLB,398,area
Throughput,56.17346365576902,catapult,LUT,2205,area
Throughput,56.17346365576902,catapult,FF,1430,area
Throughput,56.17346365576902,catapult,DSP,0,area
Throughput,56.17346365576902,catapult,BRAM,0,area
Throughput,52.87927661149595,catapult,CLB,438,area
Throughput,52.87927661149595,catapult,LUT,2667,area
Throughput,52.87927661149595,catapult,FF,1579,area
Throughput,52.87927661149595,catapult,DSP,0,area
Throughput,52.87927661149595,catapult,BRAM,0,area
Throughput,96.95559433779329,catapult,CLB,271,area
Throughput,96.95559433779329,catapult,LUT,1738,area
Throughput,96.95559433779329,catapult,FF,1266,area
Throughput,96.95559433779329,catapult,DSP,0,area
Throughput,96.95559433779329,catapult,BRAM,0,area
Throughput,96.95559433779329,catapult,CLB,271,area
Throughput,96.95559433779329,catapult,LUT,1738,area
Throughput,96.95559433779329,catapult,FF,1266,area
Throughput,96.95559433779329,catapult,DSP,0,area
Throughput,96.95559433779329,catapult,BRAM,0,area
Throughput,96.95559433779329,catapult,CLB,271,area
Throughput,96.95559433779329,catapult,LUT,1738,area
Throughput,96.95559433779329,catapult,FF,1266,area
Throughput,96.95559433779329,catapult,DSP,0,area
Throughput,96.95559433779329,catapult,BRAM,0,area
Throughput,96.95559433779329,catapult,CLB,271,area
Throughput,96.95559433779329,catapult,LUT,1738,area
Throughput,96.95559433779329,catapult,FF,1266,area
Throughput,96.95559433779329,catapult,DSP,0,area
Throughput,96.95559433779329,catapult,BRAM,0,area
Throughput,96.95559433779329,catapult,CLB,271,area
Throughput,96.95559433779329,catapult,LUT,1738,area
Throughput,96.95559433779329,catapult,FF,1266,area
Throughput,96.95559433779329,catapult,DSP,0,area
Throughput,96.95559433779329,catapult,BRAM,0,area
Throughput,26.75871665194937,catapult,CLB,559,area
Throughput,26.75871665194937,catapult,LUT,2898,area
Throughput,26.75871665194937,catapult,FF,1408,area
Throughput,26.75871665194937,catapult,DSP,0,area
Throughput,26.75871665194937,catapult,BRAM,0,area
Throughput,34.539928156949436,catapult,CLB,558,area
Throughput,34.539928156949436,catapult,LUT,3337,area
Throughput,34.539928156949436,catapult,FF,1817,area
Throughput,34.539928156949436,catapult,DSP,0,area
Throughput,34.539928156949436,catapult,BRAM,0,area
Throughput,36.38083457634518,catapult,CLB,547,area
Throughput,36.38083457634518,catapult,LUT,3256,area
Throughput,36.38083457634518,catapult,FF,1846,area
Throughput,36.38083457634518,catapult,DSP,0,area
Throughput,36.38083457634518,catapult,BRAM,0,area
Throughput,45.01665616278023,catapult,CLB,556,area
Throughput,45.01665616278023,catapult,LUT,3311,area
Throughput,45.01665616278023,catapult,FF,1305,area
Throughput,45.01665616278023,catapult,DSP,0,area
Throughput,45.01665616278023,catapult,BRAM,0,area
Throughput,45.01665616278023,catapult,CLB,556,area
Throughput,45.01665616278023,catapult,LUT,3311,area
Throughput,45.01665616278023,catapult,FF,1305,area
Throughput,45.01665616278023,catapult,DSP,0,area
Throughput,45.01665616278023,catapult,BRAM,0,area
Throughput,45.01665616278023,catapult,CLB,556,area
Throughput,45.01665616278023,catapult,LUT,3311,area
Throughput,45.01665616278023,catapult,FF,1305,area
Throughput,45.01665616278023,catapult,DSP,0,area
Throughput,45.01665616278023,catapult,BRAM,0,area
Throughput,45.91579044033243,catapult,CLB,549,area
Throughput,45.91579044033243,catapult,LUT,3312,area
Throughput,45.91579044033243,catapult,FF,1305,area
Throughput,45.91579044033243,catapult,DSP,0,area
Throughput,45.91579044033243,catapult,BRAM,0,area
Throughput,45.01665616278023,catapult,CLB,556,area
Throughput,45.01665616278023,catapult,LUT,3311,area
Throughput,45.01665616278023,catapult,FF,1305,area
Throughput,45.01665616278023,catapult,DSP,0,area
Throughput,45.01665616278023,catapult,BRAM,0,area
Throughput,28.135726745821845,catapult,CLB,513,area
Throughput,28.135726745821845,catapult,LUT,2308,area
Throughput,28.135726745821845,catapult,FF,1395,area
Throughput,28.135726745821845,catapult,DSP,0,area
Throughput,28.135726745821845,catapult,BRAM,0,area
Throughput,35.59225512528474,catapult,CLB,520,area
Throughput,35.59225512528474,catapult,LUT,3108,area
Throughput,35.59225512528474,catapult,FF,1814,area
Throughput,35.59225512528474,catapult,DSP,0,area
Throughput,35.59225512528474,catapult,BRAM,0,area
Throughput,33.391211433150794,catapult,CLB,488,area
Throughput,33.391211433150794,catapult,LUT,3072,area
Throughput,33.391211433150794,catapult,FF,1833,area
Throughput,33.391211433150794,catapult,DSP,0,area
Throughput,33.391211433150794,catapult,BRAM,0,area
Throughput,42.034468263976464,catapult,CLB,485,area
Throughput,42.034468263976464,catapult,LUT,3047,area
Throughput,42.034468263976464,catapult,FF,1286,area
Throughput,42.034468263976464,catapult,DSP,0,area
Throughput,42.034468263976464,catapult,BRAM,0,area
Throughput,42.034468263976464,catapult,CLB,485,area
Throughput,42.034468263976464,catapult,LUT,3047,area
Throughput,42.034468263976464,catapult,FF,1286,area
Throughput,42.034468263976464,catapult,DSP,0,area
Throughput,42.034468263976464,catapult,BRAM,0,area
Throughput,42.034468263976464,catapult,CLB,485,area
Throughput,42.034468263976464,catapult,LUT,3047,area
Throughput,42.034468263976464,catapult,FF,1286,area
Throughput,42.034468263976464,catapult,DSP,0,area
Throughput,42.034468263976464,catapult,BRAM,0,area
Throughput,42.034468263976464,catapult,CLB,485,area
Throughput,42.034468263976464,catapult,LUT,3047,area
Throughput,42.034468263976464,catapult,FF,1286,area
Throughput,42.034468263976464,catapult,DSP,0,area
Throughput,42.034468263976464,catapult,BRAM,0,area
Throughput,42.034468263976464,catapult,CLB,485,area
Throughput,42.034468263976464,catapult,LUT,3047,area
Throughput,42.034468263976464,catapult,FF,1286,area
Throughput,42.034468263976464,catapult,DSP,0,area
Throughput,42.034468263976464,catapult,BRAM,0,area
Throughput,21.45508378210217,catapult,CLB,616,area
Throughput,21.45508378210217,catapult,LUT,3290,area
Throughput,21.45508378210217,catapult,FF,1346,area
Throughput,21.45508378210217,catapult,DSP,0,area
Throughput,21.45508378210217,catapult,BRAM,0,area
Throughput,33.63492650768558,catapult,CLB,537,area
Throughput,33.63492650768558,catapult,LUT,3167,area
Throughput,33.63492650768558,catapult,FF,1819,area
Throughput,33.63492650768558,catapult,DSP,0,area
Throughput,33.63492650768558,catapult,BRAM,0,area
Throughput,30.60818462856968,catapult,CLB,514,area
Throughput,30.60818462856968,catapult,LUT,2988,area
Throughput,30.60818462856968,catapult,FF,1835,area
Throughput,30.60818462856968,catapult,DSP,0,area
Throughput,30.60818462856968,catapult,BRAM,0,area
Throughput,40.38282922101522,catapult,CLB,543,area
Throughput,40.38282922101522,catapult,LUT,3324,area
Throughput,40.38282922101522,catapult,FF,1518,area
Throughput,40.38282922101522,catapult,DSP,0,area
Throughput,40.38282922101522,catapult,BRAM,0,area
Throughput,40.38282922101522,catapult,CLB,543,area
Throughput,40.38282922101522,catapult,LUT,3324,area
Throughput,40.38282922101522,catapult,FF,1518,area
Throughput,40.38282922101522,catapult,DSP,0,area
Throughput,40.38282922101522,catapult,BRAM,0,area
Throughput,40.38282922101522,catapult,CLB,543,area
Throughput,40.38282922101522,catapult,LUT,3324,area
Throughput,40.38282922101522,catapult,FF,1518,area
Throughput,40.38282922101522,catapult,DSP,0,area
Throughput,40.38282922101522,catapult,BRAM,0,area
Throughput,40.38282922101522,catapult,CLB,543,area
Throughput,40.38282922101522,catapult,LUT,3324,area
Throughput,40.38282922101522,catapult,FF,1518,area
Throughput,40.38282922101522,catapult,DSP,0,area
Throughput,40.38282922101522,catapult,BRAM,0,area
Throughput,40.38282922101522,catapult,CLB,543,area
Throughput,40.38282922101522,catapult,LUT,3324,area
Throughput,40.38282922101522,catapult,FF,1518,area
Throughput,40.38282922101522,catapult,DSP,0,area
Throughput,40.38282922101522,catapult,BRAM,0,area
Throughput,26.648190587859087,catapult,CLB,443,area
Throughput,26.648190587859087,catapult,LUT,2380,area
Throughput,26.648190587859087,catapult,FF,1392,area
Throughput,26.648190587859087,catapult,DSP,0,area
Throughput,26.648190587859087,catapult,BRAM,0,area
Throughput,34.973594935823456,catapult,CLB,504,area
Throughput,34.973594935823456,catapult,LUT,2804,area
Throughput,34.973594935823456,catapult,FF,1433,area
Throughput,34.973594935823456,catapult,DSP,0,area
Throughput,34.973594935823456,catapult,BRAM,0,area
Throughput,34.602076124567475,catapult,CLB,434,area
Throughput,34.602076124567475,catapult,LUT,2680,area
Throughput,34.602076124567475,catapult,FF,1833,area
Throughput,34.602076124567475,catapult,DSP,0,area
Throughput,34.602076124567475,catapult,BRAM,0,area
Throughput,43.35949356111521,catapult,CLB,447,area
Throughput,43.35949356111521,catapult,LUT,2716,area
Throughput,43.35949356111521,catapult,FF,1285,area
Throughput,43.35949356111521,catapult,DSP,0,area
Throughput,43.35949356111521,catapult,BRAM,0,area
Throughput,43.35949356111521,catapult,CLB,447,area
Throughput,43.35949356111521,catapult,LUT,2716,area
Throughput,43.35949356111521,catapult,FF,1285,area
Throughput,43.35949356111521,catapult,DSP,0,area
Throughput,43.35949356111521,catapult,BRAM,0,area
Throughput,43.35949356111521,catapult,CLB,447,area
Throughput,43.35949356111521,catapult,LUT,2716,area
Throughput,43.35949356111521,catapult,FF,1285,area
Throughput,43.35949356111521,catapult,DSP,0,area
Throughput,43.35949356111521,catapult,BRAM,0,area
Throughput,43.35949356111521,catapult,CLB,447,area
Throughput,43.35949356111521,catapult,LUT,2716,area
Throughput,43.35949356111521,catapult,FF,1285,area
Throughput,43.35949356111521,catapult,DSP,0,area
Throughput,43.35949356111521,catapult,BRAM,0,area
Throughput,43.35949356111521,catapult,CLB,447,area
Throughput,43.35949356111521,catapult,LUT,2716,area
Throughput,43.35949356111521,catapult,FF,1285,area
Throughput,43.35949356111521,catapult,DSP,0,area
Throughput,43.35949356111521,catapult,BRAM,0,area
Throughput,17.32291648621962,catapult,CLB,652,area
Throughput,17.32291648621962,catapult,LUT,3333,area
Throughput,17.32291648621962,catapult,FF,1497,area
Throughput,17.32291648621962,catapult,DSP,0,area
Throughput,17.32291648621962,catapult,BRAM,0,area
Throughput,16.548893706455722,catapult,CLB,619,area
Throughput,16.548893706455722,catapult,LUT,3791,area
Throughput,16.548893706455722,catapult,FF,1527,area
Throughput,16.548893706455722,catapult,DSP,0,area
Throughput,16.548893706455722,catapult,BRAM,0,area
Throughput,16.76698915175802,catapult,CLB,624,area
Throughput,16.76698915175802,catapult,LUT,3849,area
Throughput,16.76698915175802,catapult,FF,1688,area
Throughput,16.76698915175802,catapult,DSP,0,area
Throughput,16.76698915175802,catapult,BRAM,0,area
Throughput,27.46950884518185,catapult,CLB,858,area
Throughput,27.46950884518185,catapult,LUT,4834,area
Throughput,27.46950884518185,catapult,FF,1441,area
Throughput,27.46950884518185,catapult,DSP,0,area
Throughput,27.46950884518185,catapult,BRAM,0,area
Throughput,27.46950884518185,catapult,CLB,858,area
Throughput,27.46950884518185,catapult,LUT,4834,area
Throughput,27.46950884518185,catapult,FF,1441,area
Throughput,27.46950884518185,catapult,DSP,0,area
Throughput,27.46950884518185,catapult,BRAM,0,area
Throughput,27.46950884518185,catapult,CLB,858,area
Throughput,27.46950884518185,catapult,LUT,4834,area
Throughput,27.46950884518185,catapult,FF,1441,area
Throughput,27.46950884518185,catapult,DSP,0,area
Throughput,27.46950884518185,catapult,BRAM,0,area
Throughput,27.96186002292872,catapult,CLB,856,area
Throughput,27.96186002292872,catapult,LUT,4836,area
Throughput,27.96186002292872,catapult,FF,1441,area
Throughput,27.96186002292872,catapult,DSP,0,area
Throughput,27.96186002292872,catapult,BRAM,0,area
Throughput,27.46950884518185,catapult,CLB,858,area
Throughput,27.46950884518185,catapult,LUT,4834,area
Throughput,27.46950884518185,catapult,FF,1441,area
Throughput,27.46950884518185,catapult,DSP,0,area
Throughput,27.46950884518185,catapult,BRAM,0,area
Throughput,17.19897494109351,catapult,CLB,678,area
Throughput,17.19897494109351,catapult,LUT,2766,area
Throughput,17.19897494109351,catapult,FF,1489,area
Throughput,17.19897494109351,catapult,DSP,0,area
Throughput,17.19897494109351,catapult,BRAM,0,area
Throughput,16.01486179174274,catapult,CLB,574,area
Throughput,16.01486179174274,catapult,LUT,3527,area
Throughput,16.01486179174274,catapult,FF,1524,area
Throughput,16.01486179174274,catapult,DSP,0,area
Throughput,16.01486179174274,catapult,BRAM,0,area
Throughput,17.02881275117499,catapult,CLB,585,area
Throughput,17.02881275117499,catapult,LUT,3587,area
Throughput,17.02881275117499,catapult,FF,1675,area
Throughput,17.02881275117499,catapult,DSP,0,area
Throughput,17.02881275117499,catapult,BRAM,0,area
Throughput,27.8994503808275,catapult,CLB,686,area
Throughput,27.8994503808275,catapult,LUT,4438,area
Throughput,27.8994503808275,catapult,FF,1424,area
Throughput,27.8994503808275,catapult,DSP,0,area
Throughput,27.8994503808275,catapult,BRAM,0,area
Throughput,27.8994503808275,catapult,CLB,686,area
Throughput,27.8994503808275,catapult,LUT,4438,area
Throughput,27.8994503808275,catapult,FF,1424,area
Throughput,27.8994503808275,catapult,DSP,0,area
Throughput,27.8994503808275,catapult,BRAM,0,area
Throughput,27.8994503808275,catapult,CLB,686,area
Throughput,27.8994503808275,catapult,LUT,4438,area
Throughput,27.8994503808275,catapult,FF,1424,area
Throughput,27.8994503808275,catapult,DSP,0,area
Throughput,27.8994503808275,catapult,BRAM,0,area
Throughput,27.8994503808275,catapult,CLB,686,area
Throughput,27.8994503808275,catapult,LUT,4438,area
Throughput,27.8994503808275,catapult,FF,1424,area
Throughput,27.8994503808275,catapult,DSP,0,area
Throughput,27.8994503808275,catapult,BRAM,0,area
Throughput,27.8994503808275,catapult,CLB,686,area
Throughput,27.8994503808275,catapult,LUT,4438,area
Throughput,27.8994503808275,catapult,FF,1424,area
Throughput,27.8994503808275,catapult,DSP,0,area
Throughput,27.8994503808275,catapult,BRAM,0,area
Throughput,16.470665744309386,catapult,CLB,702,area
Throughput,16.470665744309386,catapult,LUT,3648,area
Throughput,16.470665744309386,catapult,FF,1430,area
Throughput,16.470665744309386,catapult,DSP,0,area
Throughput,16.470665744309386,catapult,BRAM,0,area
Throughput,16.98311877993275,catapult,CLB,599,area
Throughput,16.98311877993275,catapult,LUT,3669,area
Throughput,16.98311877993275,catapult,FF,1533,area
Throughput,16.98311877993275,catapult,DSP,0,area
Throughput,16.98311877993275,catapult,BRAM,0,area
Throughput,16.688640042722916,catapult,CLB,632,area
Throughput,16.688640042722916,catapult,LUT,3832,area
Throughput,16.688640042722916,catapult,FF,1677,area
Throughput,16.688640042722916,catapult,DSP,0,area
Throughput,16.688640042722916,catapult,BRAM,0,area
Throughput,27.764666685176444,catapult,CLB,774,area
Throughput,27.764666685176444,catapult,LUT,4822,area
Throughput,27.764666685176444,catapult,FF,1556,area
Throughput,27.764666685176444,catapult,DSP,0,area
Throughput,27.764666685176444,catapult,BRAM,0,area
Throughput,27.764666685176444,catapult,CLB,774,area
Throughput,27.764666685176444,catapult,LUT,4822,area
Throughput,27.764666685176444,catapult,FF,1556,area
Throughput,27.764666685176444,catapult,DSP,0,area
Throughput,27.764666685176444,catapult,BRAM,0,area
Throughput,27.764666685176444,catapult,CLB,774,area
Throughput,27.764666685176444,catapult,LUT,4822,area
Throughput,27.764666685176444,catapult,FF,1556,area
Throughput,27.764666685176444,catapult,DSP,0,area
Throughput,27.764666685176444,catapult,BRAM,0,area
Throughput,27.764666685176444,catapult,CLB,774,area
Throughput,27.764666685176444,catapult,LUT,4822,area
Throughput,27.764666685176444,catapult,FF,1556,area
Throughput,27.764666685176444,catapult,DSP,0,area
Throughput,27.764666685176444,catapult,BRAM,0,area
Throughput,27.764666685176444,catapult,CLB,774,area
Throughput,27.764666685176444,catapult,LUT,4822,area
Throughput,27.764666685176444,catapult,FF,1556,area
Throughput,27.764666685176444,catapult,DSP,0,area
Throughput,27.764666685176444,catapult,BRAM,0,area
Throughput,15.633305193383986,catapult,CLB,627,area
Throughput,15.633305193383986,catapult,LUT,2749,area
Throughput,15.633305193383986,catapult,FF,1482,area
Throughput,15.633305193383986,catapult,DSP,0,area
Throughput,15.633305193383986,catapult,BRAM,0,area
Throughput,17.445004622926227,catapult,CLB,546,area
Throughput,17.445004622926227,catapult,LUT,3008,area
Throughput,17.445004622926227,catapult,FF,1524,area
Throughput,17.445004622926227,catapult,DSP,0,area
Throughput,17.445004622926227,catapult,BRAM,0,area
Throughput,16.79994624017203,catapult,CLB,528,area
Throughput,16.79994624017203,catapult,LUT,3229,area
Throughput,16.79994624017203,catapult,FF,1669,area
Throughput,16.79994624017203,catapult,DSP,0,area
Throughput,16.79994624017203,catapult,BRAM,0,area
Throughput,28.084365433763026,catapult,CLB,625,area
Throughput,28.084365433763026,catapult,LUT,4036,area
Throughput,28.084365433763026,catapult,FF,1418,area
Throughput,28.084365433763026,catapult,DSP,0,area
Throughput,28.084365433763026,catapult,BRAM,0,area
Throughput,28.084365433763026,catapult,CLB,625,area
Throughput,28.084365433763026,catapult,LUT,4036,area
Throughput,28.084365433763026,catapult,FF,1418,area
Throughput,28.084365433763026,catapult,DSP,0,area
Throughput,28.084365433763026,catapult,BRAM,0,area
Throughput,28.084365433763026,catapult,CLB,625,area
Throughput,28.084365433763026,catapult,LUT,4036,area
Throughput,28.084365433763026,catapult,FF,1418,area
Throughput,28.084365433763026,catapult,DSP,0,area
Throughput,28.084365433763026,catapult,BRAM,0,area
Throughput,28.084365433763026,catapult,CLB,625,area
Throughput,28.084365433763026,catapult,LUT,4036,area
Throughput,28.084365433763026,catapult,FF,1418,area
Throughput,28.084365433763026,catapult,DSP,0,area
Throughput,28.084365433763026,catapult,BRAM,0,area
Throughput,28.084365433763026,catapult,CLB,625,area
Throughput,28.084365433763026,catapult,LUT,4036,area
Throughput,28.084365433763026,catapult,FF,1418,area
Throughput,28.084365433763026,catapult,DSP,0,area
Throughput,28.084365433763026,catapult,BRAM,0,area
Throughput,11.861129891233439,catapult,CLB,675,area
Throughput,11.861129891233439,catapult,LUT,3637,area
Throughput,11.861129891233439,catapult,FF,1582,area
Throughput,11.861129891233439,catapult,DSP,0,area
Throughput,11.861129891233439,catapult,BRAM,0,area
Throughput,14.072416656112354,catapult,CLB,700,area
Throughput,14.072416656112354,catapult,LUT,4110,area
Throughput,14.072416656112354,catapult,FF,1988,area
Throughput,14.072416656112354,catapult,DSP,0,area
Throughput,14.072416656112354,catapult,BRAM,0,area
Throughput,15.72030434509212,catapult,CLB,689,area
Throughput,15.72030434509212,catapult,LUT,4153,area
Throughput,15.72030434509212,catapult,FF,1992,area
Throughput,15.72030434509212,catapult,DSP,0,area
Throughput,15.72030434509212,catapult,BRAM,0,area
Throughput,16.60826094899603,catapult,CLB,884,area
Throughput,16.60826094899603,catapult,LUT,5585,area
Throughput,16.60826094899603,catapult,FF,1483,area
Throughput,16.60826094899603,catapult,DSP,0,area
Throughput,16.60826094899603,catapult,BRAM,0,area
Throughput,16.60826094899603,catapult,CLB,884,area
Throughput,16.60826094899603,catapult,LUT,5585,area
Throughput,16.60826094899603,catapult,FF,1483,area
Throughput,16.60826094899603,catapult,DSP,0,area
Throughput,16.60826094899603,catapult,BRAM,0,area
Throughput,16.60826094899603,catapult,CLB,884,area
Throughput,16.60826094899603,catapult,LUT,5585,area
Throughput,16.60826094899603,catapult,FF,1483,area
Throughput,16.60826094899603,catapult,DSP,0,area
Throughput,16.60826094899603,catapult,BRAM,0,area
Throughput,16.60826094899603,catapult,CLB,884,area
Throughput,16.60826094899603,catapult,LUT,5585,area
Throughput,16.60826094899603,catapult,FF,1483,area
Throughput,16.60826094899603,catapult,DSP,0,area
Throughput,16.60826094899603,catapult,BRAM,0,area
Throughput,16.60826094899603,catapult,CLB,884,area
Throughput,16.60826094899603,catapult,LUT,5585,area
Throughput,16.60826094899603,catapult,FF,1483,area
Throughput,16.60826094899603,catapult,DSP,0,area
Throughput,16.60826094899603,catapult,BRAM,0,area
Throughput,11.644154634373544,catapult,CLB,660,area
Throughput,11.644154634373544,catapult,LUT,3012,area
Throughput,11.644154634373544,catapult,FF,1569,area
Throughput,11.644154634373544,catapult,DSP,0,area
Throughput,11.644154634373544,catapult,BRAM,0,area
Throughput,13.893713094824593,catapult,CLB,651,area
Throughput,13.893713094824593,catapult,LUT,3983,area
