Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Flow
Throughput,0.6625307082983296,catapult,Area,21515.941,catapult_asic_area
Throughput,0.7197423898038414,catapult,Area,22280.426,catapult_asic_area
Throughput,0.6625065670963464,catapult,Area,23200.520,catapult_asic_area
Throughput,0.6622078008078935,catapult,Area,22254.092,catapult_asic_area
Throughput,0.6625394873534463,catapult,Area,22108.590,catapult_asic_area
Throughput,0.6625065670963464,catapult,Area,21685.385,catapult_asic_area
Throughput,0.7197527505351361,catapult,Area,22560.789,catapult_asic_area
Throughput,0.6625109562749394,catapult,Area,23268.350,catapult_asic_area
Throughput,0.6625109562749394,catapult,Area,22211.531,catapult_asic_area
Throughput,0.662544315932932,catapult,Area,21919.197,catapult_asic_area
Throughput,0.662544315932932,catapult,Area,21671.285,catapult_asic_area
Throughput,0.7066169019936489,catapult,Area,22309.420,catapult_asic_area
Throughput,1.9833006088732867,catapult,Area,26424.439,catapult_asic_area
Throughput,2.0201856954691277,catapult,Area,23840.781,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,22341.340,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,21810.936,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,21631.119,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,21403.955,catapult_asic_area
Throughput,1.9833006088732867,catapult,Area,26317.508,catapult_asic_area
Throughput,1.9833006088732867,catapult,Area,23891.588,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,22446.941,catapult_asic_area
Throughput,1.9833989507819552,catapult,Area,21739.115,catapult_asic_area
Throughput,1.9833006088732867,catapult,Area,21681.660,catapult_asic_area
Throughput,1.9833006088732867,catapult,Area,21477.639,catapult_asic_area
Throughput,1.9834776313310127,catapult,Area,25974.367,catapult_asic_area
Throughput,1.9833792816200242,catapult,Area,23232.973,catapult_asic_area
Throughput,1.9833792816200242,catapult,Area,21773.164,catapult_asic_area
Throughput,1.9834776313310127,catapult,Area,20876.213,catapult_asic_area
Throughput,1.9834776313310127,catapult,Area,21131.838,catapult_asic_area
Throughput,2.020263240300211,catapult,Area,20840.303,catapult_asic_area
Throughput,1.9834186203340078,catapult,Area,26259.254,catapult_asic_area
Throughput,1.9835209082938943,catapult,Area,23951.971,catapult_asic_area
Throughput,1.9835209082938943,catapult,Area,22741.670,catapult_asic_area
Throughput,1.9835209082938943,catapult,Area,21867.062,catapult_asic_area
Throughput,1.9834186203340078,catapult,Area,21736.723,catapult_asic_area
Throughput,2.020308137397116,catapult,Area,21604.520,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,28406.938,catapult_asic_area
Throughput,1.0116614212021977,catapult,Area,25032.195,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,23165.143,catapult_asic_area
Throughput,1.0116614212021977,catapult,Area,22762.152,catapult_asic_area
Throughput,1.0116614212021977,catapult,Area,22626.492,catapult_asic_area
Throughput,1.1348238866810259,catapult,Area,22619.576,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,28260.639,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,24725.764,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,23362.779,catapult_asic_area
Throughput,1.0116614212021977,catapult,Area,22640.059,catapult_asic_area
Throughput,0.9932409950288289,catapult,Area,22236.270,catapult_asic_area
Throughput,1.1348238866810259,catapult,Area,22361.289,catapult_asic_area
Throughput,0.9932607259742646,catapult,Area,28725.871,catapult_asic_area
Throughput,1.0116818907929865,catapult,Area,25001.605,catapult_asic_area
Throughput,0.9927637450622412,catapult,Area,23461.199,catapult_asic_area
Throughput,0.9932114000804502,catapult,Area,22778.111,catapult_asic_area
Throughput,0.9932607259742646,catapult,Area,22326.977,catapult_asic_area
Throughput,1.134906313483822,catapult,Area,22024.533,catapult_asic_area
Throughput,0.993270591740955,catapult,Area,28325.010,catapult_asic_area
Throughput,0.993270591740955,catapult,Area,24777.900,catapult_asic_area
Throughput,1.011692125899015,catapult,Area,23492.854,catapult_asic_area
Throughput,0.9932212648672807,catapult,Area,22395.072,catapult_asic_area
Throughput,0.993270591740955,catapult,Area,22266.328,catapult_asic_area
Throughput,1.1348625227539937,catapult,Area,22516.635,catapult_asic_area
Throughput,0.6624705780254535,catapult,Area,26040.602,catapult_asic_area
Throughput,0.6624705780254535,catapult,Area,24454.711,catapult_asic_area
Throughput,0.6625039336171058,catapult,Area,23599.520,catapult_asic_area
Throughput,0.6624705780254535,catapult,Area,22879.990,catapult_asic_area
Throughput,0.7360659043968161,catapult,Area,23297.609,catapult_asic_area
Throughput,0.6624705780254535,catapult,Area,25103.484,catapult_asic_area
Throughput,0.6625039336171058,catapult,Area,23857.273,catapult_asic_area
Throughput,0.6625039336171058,catapult,Area,22878.395,catapult_asic_area
Throughput,0.6624705780254535,catapult,Area,22557.332,catapult_asic_area
Throughput,0.7360659043968161,catapult,Area,22819.342,catapult_asic_area
Throughput,0.6624793554870846,catapult,Area,25838.707,catapult_asic_area
Throughput,0.6625127119626607,catapult,Area,24890.684,catapult_asic_area
Throughput,0.6624793554870846,catapult,Area,23196.529,catapult_asic_area
Throughput,0.6625127119626607,catapult,Area,22769.068,catapult_asic_area
Throughput,0.7226378594310383,catapult,Area,23328.199,catapult_asic_area
Throughput,0.662185875575274,catapult,Area,25171.049,catapult_asic_area
Throughput,0.6624841831901263,catapult,Area,23926.168,catapult_asic_area
Throughput,0.6624841831901263,catapult,Area,23237.494,catapult_asic_area
Throughput,0.6624841831901263,catapult,Area,22700.705,catapult_asic_area
Throughput,0.7360821585462083,catapult,Area,22708.951,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,28684.908,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,26057.893,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,25410.182,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,25708.367,catapult_asic_area
Throughput,0.5399445584927339,catapult,Area,24856.369,catapult_asic_area
Throughput,0.4969818293503553,catapult,Area,28821.898,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,26386.402,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,25235.951,catapult_asic_area
Throughput,0.4970065296717869,catapult,Area,25897.494,catapult_asic_area
Throughput,0.5399445584927339,catapult,Area,24633.463,catapult_asic_area
Throughput,0.49698676921822993,catapult,Area,28297.879,catapult_asic_area
Throughput,0.49698676921822993,catapult,Area,26203.660,catapult_asic_area
Throughput,0.49698676921822993,catapult,Area,25568.451,catapult_asic_area
Throughput,0.49698676921822993,catapult,Area,25149.502,catapult_asic_area
Throughput,0.5399503893582257,catapult,Area,24868.871,catapult_asic_area
Throughput,0.49701418726997565,catapult,Area,28269.150,catapult_asic_area
Throughput,0.4969892391889931,catapult,Area,26319.637,catapult_asic_area
Throughput,0.49701418726997565,catapult,Area,25345.277,catapult_asic_area
Throughput,0.49701418726997565,catapult,Area,25513.391,catapult_asic_area
Throughput,0.5399533048381976,catapult,Area,24671.766,catapult_asic_area
Throughput,4.504585668210238,catapult,Area,8647.926,catapult_asic_area
Throughput,4.347259053166978,catapult,Area,6652.926,catapult_asic_area
Throughput,4.623507762869534,catapult,Area,5530.938,catapult_asic_area
Throughput,4.637036006584591,catapult,Area,4982.978,catapult_asic_area
Throughput,4.5423162178858245,catapult,Area,5019.154,catapult_asic_area
Throughput,4.694791598200956,catapult,Area,4652.606,catapult_asic_area
Throughput,4.692060095905708,catapult,Area,8664.950,catapult_asic_area
Throughput,4.597299546246535,catapult,Area,6707.190,catapult_asic_area
Throughput,4.650730164635848,catapult,Area,5513.382,catapult_asic_area
Throughput,4.612290832610741,catapult,Area,4981.382,catapult_asic_area
Throughput,4.645825493502813,catapult,Area,4881.632,catapult_asic_area
Throughput,4.688738119909789,catapult,Area,4687.718,catapult_asic_area
Throughput,5.801574547332146,catapult,Area,9067.674,catapult_asic_area
Throughput,5.831481837849816,catapult,Area,7064.960,catapult_asic_area
Throughput,5.818621917585039,catapult,Area,5811.036,catapult_asic_area
Throughput,5.685016003320049,catapult,Area,5142.844,catapult_asic_area
Throughput,5.657388549445576,catapult,Area,5163.592,catapult_asic_area
Throughput,5.765283767267025,catapult,Area,4823.378,catapult_asic_area
Throughput,4.355211009973433,catapult,Area,9161.040,catapult_asic_area
Throughput,4.311125289923176,catapult,Area,7121.618,catapult_asic_area
Throughput,4.455136772698922,catapult,Area,5597.172,catapult_asic_area
Throughput,4.285481645282113,catapult,Area,5066.768,catapult_asic_area
Throughput,4.31253827377718,catapult,Area,5029.528,catapult_asic_area
Throughput,4.345653260326359,catapult,Area,4773.902,catapult_asic_area
Throughput,2.1667345576828074,catapult,Area,13307.448,catapult_asic_area
Throughput,2.2419765265057676,catapult,Area,9332.610,catapult_asic_area
Throughput,2.5412185651263495,catapult,Area,8144.920,catapult_asic_area
Throughput,2.2401182782450912,catapult,Area,7179.340,catapult_asic_area
Throughput,2.296242887387656,catapult,Area,6957.762,catapult_asic_area
Throughput,2.382529388500007,catapult,Area,6439.860,catapult_asic_area
Throughput,2.2204754482029694,catapult,Area,13267.814,catapult_asic_area
Throughput,2.250736553537145,catapult,Area,9627.072,catapult_asic_area
Throughput,2.5800925221178432,catapult,Area,8145.718,catapult_asic_area
Throughput,2.3786756485459155,catapult,Area,7259.672,catapult_asic_area
Throughput,2.401652336807724,catapult,Area,7076.664,catapult_asic_area
Throughput,2.3692191053828657,catapult,Area,6461.938,catapult_asic_area
Throughput,2.422298713032694,catapult,Area,13325.536,catapult_asic_area
Throughput,2.4171579540208215,catapult,Area,9852.906,catapult_asic_area
Throughput,2.5299290607891356,catapult,Area,8015.910,catapult_asic_area
Throughput,2.4021311707747115,catapult,Area,7900.732,catapult_asic_area
Throughput,2.4851821017185034,catapult,Area,7282.548,catapult_asic_area
Throughput,2.6122551337344015,catapult,Area,6963.348,catapult_asic_area
Throughput,2.2324567963798483,catapult,Area,12959.786,catapult_asic_area
Throughput,2.3121333823505608,catapult,Area,9464.812,catapult_asic_area
Throughput,2.459026471419965,catapult,Area,8213.814,catapult_asic_area
Throughput,2.199997360003168,catapult,Area,7277.228,catapult_asic_area
Throughput,2.20044272907709,catapult,Area,6946.324,catapult_asic_area
Throughput,2.268746653598686,catapult,Area,6594.406,catapult_asic_area
Throughput,1.89978627404417,catapult,Area,9973.404,catapult_asic_area
Throughput,1.8526718306806158,catapult,Area,8068.312,catapult_asic_area
Throughput,1.82448791185534,catapult,Area,7331.758,catapult_asic_area
Throughput,1.85228405146386,catapult,Area,7594.566,catapult_asic_area
Throughput,2.0817113332528403,catapult,Area,7275.100,catapult_asic_area
Throughput,1.8847618886068027,catapult,Area,9682.666,catapult_asic_area
Throughput,1.9397024108561265,catapult,Area,8041.712,catapult_asic_area
Throughput,1.8955010283093081,catapult,Area,7052.458,catapult_asic_area
Throughput,1.8713625390646929,catapult,Area,7356.496,catapult_asic_area
Throughput,2.3907030340412203,catapult,Area,7049.532,catapult_asic_area
Throughput,1.8188035182935258,catapult,Area,10149.496,catapult_asic_area
Throughput,1.8810782340437537,catapult,Area,8227.912,catapult_asic_area
Throughput,1.8740805292403413,catapult,Area,7483.112,catapult_asic_area
Throughput,1.8592613526498194,catapult,Area,7192.374,catapult_asic_area
Throughput,2.3249974425028133,catapult,Area,7565.572,catapult_asic_area
Throughput,1.9111140839552416,catapult,Area,10574.830,catapult_asic_area
Throughput,1.895910710189193,catapult,Area,8026.816,catapult_asic_area
Throughput,1.8341926525910723,catapult,Area,7370.594,catapult_asic_area
Throughput,1.9424793028830278,catapult,Area,7572.488,catapult_asic_area
Throughput,1.8562001726266162,catapult,Area,7145.292,catapult_asic_area
Throughput,1.224159522675719,catapult,Area,12665.590,catapult_asic_area
Throughput,1.3412898648113947,catapult,Area,11258.982,catapult_asic_area
Throughput,1.2900246265701214,catapult,Area,9893.604,catapult_asic_area
Throughput,1.2164118283886192,catapult,Area,9637.712,catapult_asic_area
Throughput,1.1286223133145832,catapult,Area,8215.676,catapult_asic_area
Throughput,1.1917814749487534,catapult,Area,12767.202,catapult_asic_area
Throughput,1.3004121005946785,catapult,Area,10697.988,catapult_asic_area
Throughput,1.2821827879782544,catapult,Area,9917.012,catapult_asic_area
Throughput,1.18928266037774,catapult,Area,9522.534,catapult_asic_area
Throughput,1.0761054023719514,catapult,Area,8620.528,catapult_asic_area
Throughput,1.458682809423091,catapult,Area,12268.718,catapult_asic_area
Throughput,1.4155383646285273,catapult,Area,10689.476,catapult_asic_area
Throughput,1.460184421292409,catapult,Area,9762.466,catapult_asic_area
Throughput,1.53300639416967,catapult,Area,9242.436,catapult_asic_area
Throughput,1.3895759570009616,catapult,Area,8363.572,catapult_asic_area
Throughput,1.2000609630969252,catapult,Area,12902.596,catapult_asic_area
Throughput,1.2788018138524928,catapult,Area,11027.030,catapult_asic_area
Throughput,1.2929418305470437,catapult,Area,9918.342,catapult_asic_area
Throughput,1.2023508363552418,catapult,Area,9529.184,catapult_asic_area
Throughput,1.2873807080851372,catapult,Area,8306.648,catapult_asic_area
Throughput,2.1117540228914136,catapult,Area,12273.506,catapult_asic_area
Throughput,2.1131061180761437,catapult,Area,10045.756,catapult_asic_area
Throughput,2.163425134673215,catapult,Area,8330.056,catapult_asic_area
Throughput,2.1077125417327083,catapult,Area,7463.428,catapult_asic_area
Throughput,2.0945610533128627,catapult,Area,7252.224,catapult_asic_area
Throughput,2.2773544428907826,catapult,Area,7217.112,catapult_asic_area
Throughput,2.154067525708796,catapult,Area,12409.964,catapult_asic_area
Throughput,2.094407513058631,catapult,Area,9612.442,catapult_asic_area
Throughput,2.266443044286297,catapult,Area,8194.130,catapult_asic_area
Throughput,2.2402989454912863,catapult,Area,7504.658,catapult_asic_area
Throughput,2.031896714626202,catapult,Area,7219.772,catapult_asic_area
Throughput,2.2708589751159276,catapult,Area,7236.796,catapult_asic_area
Throughput,2.1705251368516096,catapult,Area,11492.264,catapult_asic_area
Throughput,2.2213879676299344,catapult,Area,9113.958,catapult_asic_area
Throughput,2.1619985514609708,catapult,Area,7844.606,catapult_asic_area
Throughput,2.262740359594698,catapult,Area,7191.310,catapult_asic_area
Throughput,2.1863371419326345,catapult,Area,7090.230,catapult_asic_area
Throughput,2.139815547899771,catapult,Area,6996.864,catapult_asic_area
Throughput,2.159262914011673,catapult,Area,12386.024,catapult_asic_area
Throughput,2.071662965295502,catapult,Area,9982.182,catapult_asic_area
Throughput,2.231739350697753,catapult,Area,8574.776,catapult_asic_area
Throughput,2.2576777977707687,catapult,Area,7611.590,catapult_asic_area
Throughput,2.0893576478847344,catapult,Area,7384.958,catapult_asic_area
Throughput,2.179931550149325,catapult,Area,7317.660,catapult_asic_area
Throughput,1.1739059490031778,catapult,Area,12865.888,catapult_asic_area
Throughput,1.1848341232227488,catapult,Area,10805.718,catapult_asic_area
Throughput,1.1805678531373591,catapult,Area,10019.422,catapult_asic_area
Throughput,1.3902231169080326,catapult,Area,9586.108,catapult_asic_area
Throughput,1.28720173926699,catapult,Area,9535.834,catapult_asic_area
Throughput,1.1504686434018898,catapult,Area,12428.584,catapult_asic_area
Throughput,1.1424510831007495,catapult,Area,10509.926,catapult_asic_area
Throughput,1.135497819276438,catapult,Area,9886.688,catapult_asic_area
Throughput,1.229842875274255,catapult,Area,9453.374,catapult_asic_area
Throughput,1.3424674820814153,catapult,Area,9614.570,catapult_asic_area
Throughput,1.102571085514311,catapult,Area,13224.456,catapult_asic_area
Throughput,1.1386538833790694,catapult,Area,10976.490,catapult_asic_area
Throughput,1.162508181151325,catapult,Area,10430.126,catapult_asic_area
Throughput,1.1633832114495521,catapult,Area,9740.388,catapult_asic_area
Throughput,1.3090752953928404,catapult,Area,9382.618,catapult_asic_area
Throughput,1.1754154799867882,catapult,Area,12713.204,catapult_asic_area
Throughput,1.105638202011156,catapult,Area,10739.218,catapult_asic_area
Throughput,1.1827391054944145,catapult,Area,10375.862,catapult_asic_area
Throughput,1.232586632351455,catapult,Area,9755.816,catapult_asic_area
Throughput,1.31827337826009,catapult,Area,9626.540,catapult_asic_area
Throughput,0.9657254384634922,catapult,Area,13711.502,catapult_asic_area
Throughput,1.1984286203929408,catapult,Area,11236.638,catapult_asic_area
Throughput,1.1850615876507102,catapult,Area,10369.744,catapult_asic_area
Throughput,1.0010260517029956,catapult,Area,9978.192,catapult_asic_area
Throughput,0.9146394445577581,catapult,Area,10133.536,catapult_asic_area
Throughput,0.9757687350036541,catapult,Area,13551.902,catapult_asic_area
Throughput,1.1863057608194052,catapult,Area,11200.196,catapult_asic_area
Throughput,1.1711809837686027,catapult,Area,10763.158,catapult_asic_area
Throughput,1.1722710994144505,catapult,Area,10045.224,catapult_asic_area
Throughput,0.970293494376179,catapult,Area,10113.054,catapult_asic_area
Throughput,0.9781845286422212,catapult,Area,14930.846,catapult_asic_area
Throughput,0.9871629332164532,catapult,Area,12466.622,catapult_asic_area
Throughput,0.959037586601094,catapult,Area,10637.606,catapult_asic_area
Throughput,0.9647025002194698,catapult,Area,10503.808,catapult_asic_area
Throughput,0.9523065817717093,catapult,Area,10110.394,catapult_asic_area
Throughput,1.0820110256923516,catapult,Area,13867.378,catapult_asic_area
Throughput,1.168296635188861,catapult,Area,11620.742,catapult_asic_area
Throughput,1.168296635188861,catapult,Area,10872.218,catapult_asic_area
Throughput,1.1897297766758237,catapult,Area,10343.676,catapult_asic_area
Throughput,1.0802880912281687,catapult,Area,10243.394,catapult_asic_area
Throughput,0.7069121159788294,catapult,Area,15280.104,catapult_asic_area
Throughput,0.6699215923768282,catapult,Area,13830.670,catapult_asic_area
Throughput,0.7700683666695929,catapult,Area,13206.102,catapult_asic_area
Throughput,0.566299515813914,catapult,Area,11507.160,catapult_asic_area
Throughput,0.7041529532879014,catapult,Area,14643.832,catapult_asic_area
Throughput,0.6131839453726686,catapult,Area,13715.226,catapult_asic_area
Throughput,0.7588911689352453,catapult,Area,13210.624,catapult_asic_area
Throughput,0.6069139638764809,catapult,Area,12103.532,catapult_asic_area
Throughput,0.5804423435011353,catapult,Area,15007.986,catapult_asic_area
Throughput,0.6913798074230685,catapult,Area,13974.044,catapult_asic_area
Throughput,0.6298113651980095,catapult,Area,13185.886,catapult_asic_area
Throughput,0.569700263600312,catapult,Area,12033.840,catapult_asic_area
Throughput,0.5774942409386822,catapult,Area,14594.090,catapult_asic_area
Throughput,0.6764636644307288,catapult,Area,13763.638,catapult_asic_area
Throughput,0.7858336201626046,catapult,Area,13213.550,catapult_asic_area
Throughput,0.6072817945419942,catapult,Area,11880.092,catapult_asic_area
Throughput,2.188246055139424,catapult,Area,9383.682,catapult_asic_area
Throughput,2.211699447738648,catapult,Area,7745.388,catapult_asic_area
Throughput,2.173124104944509,catapult,Area,7063.364,catapult_asic_area
Throughput,2.164928589830464,catapult,Area,7343.994,catapult_asic_area
Throughput,2.2154135180102044,catapult,Area,6868.652,catapult_asic_area
Throughput,1.6670723209314267,catapult,Area,9335.270,catapult_asic_area
Throughput,1.6855817026735012,catapult,Area,8005.270,catapult_asic_area
Throughput,1.6778720555442765,catapult,Area,7282.282,catapult_asic_area
Throughput,1.724759439177221,catapult,Area,7494.018,catapult_asic_area
Throughput,1.3431165946084613,catapult,Area,7215.516,catapult_asic_area
Throughput,1.599142859427347,catapult,Area,9338.196,catapult_asic_area
Throughput,1.5133950596731673,catapult,Area,7886.368,catapult_asic_area
Throughput,1.596630471053888,catapult,Area,7432.306,catapult_asic_area
Throughput,1.3826993887086003,catapult,Area,6943.398,catapult_asic_area
Throughput,1.3222143917747688,catapult,Area,6682.452,catapult_asic_area
Throughput,2.0792182139515543,catapult,Area,9810.346,catapult_asic_area
Throughput,2.1829914404905617,catapult,Area,8079.750,catapult_asic_area
Throughput,1.7628849259235755,catapult,Area,7595.630,catapult_asic_area
Throughput,2.154155689448299,catapult,Area,7662.662,catapult_asic_area
Throughput,2.235830980121227,catapult,Area,7355.964,catapult_asic_area
Throughput,0.8086395044657116,catapult,Area,11566.212,catapult_asic_area
Throughput,0.7587109500957873,catapult,Area,10363.094,catapult_asic_area
Throughput,1.1594700294389442,catapult,Area,9403.100,catapult_asic_area
Throughput,0.7325137968973646,catapult,Area,9078.314,catapult_asic_area
Throughput,0.6926958684154928,catapult,Area,8847.958,catapult_asic_area
Throughput,1.035409986115152,catapult,Area,12339.208,catapult_asic_area
Throughput,0.8024143041583516,catapult,Area,10576.692,catapult_asic_area
Throughput,1.0210478810193326,catapult,Area,9965.690,catapult_asic_area
Throughput,0.9806555878736053,catapult,Area,9823.646,catapult_asic_area
Throughput,0.7113944041716167,catapult,Area,9146.144,catapult_asic_area
Throughput,0.8956937730473205,catapult,Area,10028.732,catapult_asic_area
Throughput,1.1605397902672492,catapult,Area,9836.414,catapult_asic_area
Throughput,1.0778301124176808,catapult,Area,9866.206,catapult_asic_area
Throughput,1.0353671049375623,catapult,Area,9462.950,catapult_asic_area
Throughput,1.0032022214909992,catapult,Area,12896.212,catapult_asic_area
Throughput,0.8520166381809104,catapult,Area,10021.816,catapult_asic_area
Throughput,0.874745230451631,catapult,Area,9409.484,catapult_asic_area
Throughput,1.1566496947601457,catapult,Area,9826.306,catapult_asic_area
Throughput,0.7994461437116366,catapult,Area,9550.198,catapult_asic_area
Throughput,0.6444947580018857,catapult,Area,10738.420,catapult_asic_area
Throughput,0.6543217954590067,catapult,Area,9778.958,catapult_asic_area
Throughput,0.6637779052231355,catapult,Area,9993.354,catapult_asic_area
Throughput,0.6494071562070985,catapult,Area,9594.354,catapult_asic_area
Throughput,0.6548063770283447,catapult,Area,10747.730,catapult_asic_area
Throughput,0.651685290746134,catapult,Area,10380.916,catapult_asic_area
Throughput,0.6292953339638873,catapult,Area,10370.542,catapult_asic_area
Throughput,0.5990936910641582,catapult,Area,9914.352,catapult_asic_area
Throughput,0.6767548252619041,catapult,Area,10736.824,catapult_asic_area
Throughput,0.6468259281466949,catapult,Area,9912.756,catapult_asic_area
Throughput,0.8202631240049184,catapult,Area,10255.098,catapult_asic_area
Throughput,0.5899113363261501,catapult,Area,9520.938,catapult_asic_area
Throughput,0.6520702905690422,catapult,Area,11233.180,catapult_asic_area
Throughput,0.6432249756539347,catapult,Area,9645.692,catapult_asic_area
Throughput,0.6641499810053105,catapult,Area,10005.856,catapult_asic_area
Throughput,0.6476176413635978,catapult,Area,9735.334,catapult_asic_area
Throughput,0.5457850927534476,catapult,Area,14557.648,catapult_asic_area
Throughput,0.5413311766699255,catapult,Area,13793.696,catapult_asic_area
Throughput,0.4051862215614985,catapult,Area,13190.142,catapult_asic_area
Throughput,0.44405111383561136,catapult,Area,12319.790,catapult_asic_area
Throughput,0.5308681233334058,catapult,Area,14564.830,catapult_asic_area
Throughput,0.5464412195912292,catapult,Area,13583.556,catapult_asic_area
Throughput,0.4143516494717638,catapult,Area,12761.084,catapult_asic_area
Throughput,0.4544188369331636,catapult,Area,12431.244,catapult_asic_area
Throughput,0.5240343095743164,catapult,Area,15935.262,catapult_asic_area
Throughput,0.5344024231943477,catapult,Area,13820.030,catapult_asic_area
Throughput,0.4392416756015744,catapult,Area,13671.336,catapult_asic_area
Throughput,0.45736971252026715,catapult,Area,12437.362,catapult_asic_area
Throughput,0.478000504768533,catapult,Area,15039.374,catapult_asic_area
Throughput,0.4957993400910783,catapult,Area,14125.664,catapult_asic_area
Throughput,0.3912937148447053,catapult,Area,13495.244,catapult_asic_area
Throughput,0.4791025068559569,catapult,Area,11909.086,catapult_asic_area
Throughput,1.1714004912853662,catapult,Area,13303.724,catapult_asic_area
Throughput,1.2511307093786008,catapult,Area,11507.958,catapult_asic_area
Throughput,1.1862663571302319,catapult,Area,10562.594,catapult_asic_area
Throughput,1.3624460811963366,catapult,Area,10424.540,catapult_asic_area
Throughput,1.1734816614153363,catapult,Area,10469.760,catapult_asic_area
Throughput,1.127292772587847,catapult,Area,13529.292,catapult_asic_area
Throughput,1.1707120621975904,catapult,Area,11780.608,catapult_asic_area
Throughput,1.2544501619495159,catapult,Area,11131.036,catapult_asic_area
Throughput,1.1875483183722038,catapult,Area,10928.344,catapult_asic_area
Throughput,1.2476590796518032,catapult,Area,10716.608,catapult_asic_area
Throughput,1.0702352591146584,catapult,Area,13720.014,catapult_asic_area
Throughput,1.068273349784743,catapult,Area,11992.078,catapult_asic_area
Throughput,1.0828663472210942,catapult,Area,10837.106,catapult_asic_area
Throughput,1.091573164328699,catapult,Area,10804.654,catapult_asic_area
Throughput,1.0891739378103464,catapult,Area,10533.600,catapult_asic_area
Throughput,1.0889568881967964,catapult,Area,13548.710,catapult_asic_area
Throughput,1.2477353603210173,catapult,Area,11813.592,catapult_asic_area
Throughput,1.2285525439637528,catapult,Area,10991.386,catapult_asic_area
Throughput,1.265906110275613,catapult,Area,10722.992,catapult_asic_area
Throughput,1.1873368153964339,catapult,Area,10712.352,catapult_asic_area
Throughput,0.5915962568521637,catapult,Area,14942.018,catapult_asic_area
Throughput,0.5565458980619402,catapult,Area,14307.076,catapult_asic_area
Throughput,0.5675797321818276,catapult,Area,13816.838,catapult_asic_area
Throughput,0.5589433734468361,catapult,Area,13344.688,catapult_asic_area
Throughput,0.6103202716657593,catapult,Area,15239.938,catapult_asic_area
Throughput,0.5613171644053069,catapult,Area,14123.270,catapult_asic_area
Throughput,0.584288596497891,catapult,Area,13494.180,catapult_asic_area
Throughput,0.5212633756182183,catapult,Area,13611.220,catapult_asic_area
Throughput,0.6859190423472699,catapult,Area,15946.434,catapult_asic_area
Throughput,0.5545985649207534,catapult,Area,14304.948,catapult_asic_area
Throughput,0.7327306379592573,catapult,Area,13755.392,catapult_asic_area
Throughput,0.529161004643917,catapult,Area,13974.044,catapult_asic_area
Throughput,0.5827977907301348,catapult,Area,15819.818,catapult_asic_area
Throughput,0.5986590038314176,catapult,Area,14251.482,catapult_asic_area
Throughput,0.666331279922439,catapult,Area,14085.232,catapult_asic_area
Throughput,0.812862739997724,catapult,Area,14039.480,catapult_asic_area
Throughput,0.4625967405433662,catapult,Area,15342.880,catapult_asic_area
Throughput,0.4905377716536862,catapult,Area,14376.768,catapult_asic_area
Throughput,0.4816969605885181,catapult,Area,13679.316,catapult_asic_area
Throughput,0.49466454818329497,catapult,Area,14278.348,catapult_asic_area
Throughput,0.4630103357797256,catapult,Area,15879.934,catapult_asic_area
Throughput,0.49116540780972645,catapult,Area,14676.018,catapult_asic_area
Throughput,0.49012832539815576,catapult,Area,13643.406,catapult_asic_area
Throughput,0.50058718877243,catapult,Area,14396.186,catapult_asic_area
Throughput,0.46817969860463726,catapult,Area,15891.904,catapult_asic_area
Throughput,0.4626787154373216,catapult,Area,14521.206,catapult_asic_area
Throughput,0.4755502949125154,catapult,Area,13716.822,catapult_asic_area
Throughput,0.5825961065102202,catapult,Area,14047.194,catapult_asic_area
Throughput,0.4786514283197947,catapult,Area,15676.710,catapult_asic_area
Throughput,0.48115785827014124,catapult,Area,14498.330,catapult_asic_area
Throughput,0.49216522183363043,catapult,Area,14018.466,catapult_asic_area
Throughput,0.497775689332219,catapult,Area,14374.640,catapult_asic_area
Throughput,0.29729105418515944,catapult,Area,17310.748,catapult_asic_area
Throughput,0.28749684831580036,catapult,Area,17102.471,catapult_asic_area
Throughput,0.3899269393893666,catapult,Area,16026.234,catapult_asic_area
Throughput,0.37751305723286704,catapult,Area,17974.152,catapult_asic_area
Throughput,0.2976133787927849,catapult,Area,17641.119,catapult_asic_area
Throughput,0.30886714326925985,catapult,Area,16265.900,catapult_asic_area
Throughput,0.30347613706439036,catapult,Area,18908.609,catapult_asic_area
Throughput,0.28716092038520913,catapult,Area,17980.270,catapult_asic_area
Throughput,0.28014060817405473,catapult,Area,16969.736,catapult_asic_area
Throughput,0.36644761649644564,catapult,Area,19345.383,catapult_asic_area
