n,knob_no_size,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_merge_unroll,knob_partition_factor,knob_I_B,obj1,obj2
8984,4096,4,1,1,4,32,0,0.633191,315
8985,4096,4,1,1,4,64,0,0.633191,315
8986,4096,4,1,1,4,128,0,0.633191,315
8987,4096,4,1,1,4,256,0,0.633191,315
8988,4096,4,1,1,4,512,0,0.633191,315
8989,4096,4,1,1,4,1024,0,0.633191,315
8990,4096,4,1,1,4,2048,0,0.633191,315
8991,4096,4,1,1,4,4096,0,0.633191,315
8992,4096,4,1,2,1,32,0,1.159076,485
8993,4096,4,1,2,1,64,0,1.159076,485
8994,4096,4,1,2,1,128,0,1.159076,485
8995,4096,4,1,2,1,256,0,1.159076,485
8996,4096,4,1,2,1,512,0,1.159076,485
8997,4096,4,1,2,1,1024,0,1.159076,485
8998,4096,4,1,2,1,2048,0,1.159076,485
8999,4096,4,1,2,1,4096,0,1.159076,485
9000,4096,4,1,2,2,32,0,1.15341,485
9001,4096,4,1,2,2,64,0,1.15341,485
9002,4096,4,1,2,2,128,0,1.15341,485
9003,4096,4,1,2,2,256,0,1.15341,485
9004,4096,4,1,2,2,512,0,1.15341,485
9005,4096,4,1,2,2,1024,0,1.15341,485
9006,4096,4,1,2,2,2048,0,1.15341,485
9007,4096,4,1,2,2,4096,0,1.15341,485
9008,4096,4,1,2,3,32,0,1.189792,605
9009,4096,4,1,2,3,64,0,1.189792,605
9010,4096,4,1,2,3,128,0,1.189792,605
9011,4096,4,1,2,3,256,0,1.189792,605
9012,4096,4,1,2,3,512,0,1.189792,605
9013,4096,4,1,2,3,1024,0,1.189792,605
9014,4096,4,1,2,3,2048,0,1.189792,605
9015,4096,4,1,2,3,4096,0,1.189792,605
9016,4096,4,1,2,4,32,0,1.12798,470
9017,4096,4,1,2,4,64,0,1.12798,470
9018,4096,4,1,2,4,128,0,1.12798,470
9019,4096,4,1,2,4,256,0,1.12798,470
9020,4096,4,1,2,4,512,0,1.12798,470
9021,4096,4,1,2,4,1024,0,1.12798,470
9022,4096,4,1,2,4,2048,0,1.12798,470
9023,4096,4,1,2,4,4096,0,1.12798,470
9024,4096,4,1,3,1,32,0,1.754199,723
9025,4096,4,1,3,1,64,0,1.754199,723
9026,4096,4,1,3,1,128,0,1.754199,723
9027,4096,4,1,3,1,256,0,1.754199,723
9028,4096,4,1,3,1,512,0,1.754199,723
9029,4096,4,1,3,1,1024,0,1.754199,723
9030,4096,4,1,3,1,2048,0,1.754199,723
9031,4096,4,1,3,1,4096,0,1.754199,723
9032,4096,4,1,3,2,32,0,1.72794,687
9033,4096,4,1,3,2,64,0,1.72794,687
9034,4096,4,1,3,2,128,0,1.720186,684
9035,4096,4,1,3,2,256,0,1.72794,687
9036,4096,4,1,3,2,512,0,1.72794,687
9037,4096,4,1,3,2,1024,0,1.72794,687
9038,4096,4,1,3,2,2048,0,1.72794,687
9039,4096,4,1,3,2,4096,0,1.72794,687
9040,4096,4,1,3,3,32,0,1.730936,831
9041,4096,4,1,3,3,64,0,1.730936,831
9042,4096,4,1,3,3,128,0,1.730936,831
9043,4096,4,1,3,3,256,0,1.730936,831
9044,4096,4,1,3,3,512,0,1.730936,831
9045,4096,4,1,3,3,1024,0,1.730936,831
9046,4096,4,1,3,3,2048,0,1.730936,831
9047,4096,4,1,3,3,4096,0,1.730936,831
9048,4096,4,1,3,4,32,0,1.745034,712
9049,4096,4,1,3,4,64,0,1.745034,712
9050,4096,4,1,3,4,128,0,1.745034,712
9051,4096,4,1,3,4,256,0,1.745034,712
9052,4096,4,1,3,4,512,0,1.745034,712
9053,4096,4,1,3,4,1024,0,1.745034,712
9054,4096,4,1,3,4,2048,0,1.745034,712
9055,4096,4,1,3,4,4096,0,1.745034,712
9056,4096,4,1,4,1,32,0,2.746033,822
9057,4096,4,1,4,1,64,0,2.746033,822
9058,4096,4,1,4,1,128,0,2.746033,822
9059,4096,4,1,4,1,256,0,2.746033,822
9060,4096,4,1,4,1,512,0,2.746033,822
9061,4096,4,1,4,1,1024,0,2.746033,822
9062,4096,4,1,4,1,2048,0,2.746033,822
9063,4096,4,1,4,1,4096,0,2.746033,822
9064,4096,4,1,4,2,32,0,2.850255,829
9065,4096,4,1,4,2,64,0,2.850255,829
9066,4096,4,1,4,2,128,0,2.850255,829
9067,4096,4,1,4,2,256,0,2.850255,829
9068,4096,4,1,4,2,512,0,2.850255,829
9069,4096,4,1,4,2,1024,0,2.850255,829
9070,4096,4,1,4,2,2048,0,2.850255,829
9071,4096,4,1,4,2,4096,0,2.850255,829
9072,4096,4,1,4,3,32,0,2.816269,911
9073,4096,4,1,4,3,64,0,2.816269,911
9074,4096,4,1,4,3,128,0,2.816269,911
9075,4096,4,1,4,3,256,0,2.816269,911
9076,4096,4,1,4,3,512,0,2.816269,911
9077,4096,4,1,4,3,1024,0,2.816269,911
9078,4096,4,1,4,3,2048,0,2.816269,911
9079,4096,4,1,4,3,4096,0,2.816269,911
9080,4096,4,1,4,4,32,0,2.893302,766
9081,4096,4,1,4,4,64,0,2.893302,766
9082,4096,4,1,4,4,128,0,2.893302,766
9083,4096,4,1,4,4,256,0,2.893302,766
9084,4096,4,1,4,4,512,0,2.893302,766
9085,4096,4,1,4,4,1024,0,2.893302,766
9086,4096,4,1,4,4,2048,0,2.893302,766
9087,4096,4,1,4,4,4096,0,2.893302,766
9088,4096,4,2,1,1,32,0,0.915932,399
9089,4096,4,2,1,1,64,0,0.915932,399
9090,4096,4,2,1,1,128,0,0.915932,399
9091,4096,4,2,1,1,256,0,0.915932,399
9092,4096,4,2,1,1,512,0,0.915932,399
9093,4096,4,2,1,1,1024,0,0.915932,399
9094,4096,4,2,1,1,2048,0,0.915932,399
9095,4096,4,2,1,1,4096,0,0.915932,399
9096,4096,4,2,1,2,32,0,0.940817,423
9097,4096,4,2,1,2,64,0,0.940817,423
9098,4096,4,2,1,2,128,0,0.940817,423
9099,4096,4,2,1,2,256,0,0.940817,423
9100,4096,4,2,1,2,512,0,0.940817,423
9101,4096,4,2,1,2,1024,0,0.940817,423
9102,4096,4,2,1,2,2048,0,0.940817,423
9103,4096,4,2,1,2,4096,0,0.940817,423
9104,4096,4,2,1,3,32,0,0.941623,507
9105,4096,4,2,1,3,64,0,0.941623,507
9106,4096,4,2,1,3,128,0,0.941623,507
9107,4096,4,2,1,3,256,0,0.941623,507
9108,4096,4,2,1,3,512,0,0.941623,507
9109,4096,4,2,1,3,1024,0,0.941623,507
9110,4096,4,2,1,3,2048,0,0.941623,507
9111,4096,4,2,1,3,4096,0,0.941623,507
9112,4096,4,2,1,4,32,0,0.964796,349
9113,4096,4,2,1,4,64,0,0.964796,349
9114,4096,4,2,1,4,128,0,0.964796,349
9115,4096,4,2,1,4,256,0,0.964796,349
9116,4096,4,2,1,4,512,0,0.964796,349
9117,4096,4,2,1,4,1024,0,0.964796,349
9118,4096,4,2,1,4,2048,0,0.94263,354
9119,4096,4,2,1,4,4096,0,0.964796,349
9120,4096,4,2,2,1,32,0,1.627477,598
9121,4096,4,2,2,1,64,0,1.627477,598
9122,4096,4,2,2,1,128,0,1.627477,598
9123,4096,4,2,2,1,256,0,1.627477,598
9124,4096,4,2,2,1,512,0,1.627477,598
9125,4096,4,2,2,1,1024,0,1.627477,598
9126,4096,4,2,2,1,2048,0,1.627477,598
9127,4096,4,2,2,1,4096,0,1.627477,598
9128,4096,4,2,2,2,32,0,1.608505,585
9129,4096,4,2,2,2,64,0,1.608505,585
9130,4096,4,2,2,2,128,0,1.608505,585
9131,4096,4,2,2,2,256,0,1.608505,585
9132,4096,4,2,2,2,512,0,1.608505,585
9133,4096,4,2,2,2,1024,0,1.608505,585
9134,4096,4,2,2,2,2048,0,1.608505,585
9135,4096,4,2,2,2,4096,0,1.608505,585
9136,4096,4,2,2,3,32,0,1.581308,758
9137,4096,4,2,2,3,64,0,1.581308,758
9138,4096,4,2,2,3,128,0,1.581308,758
9140,4096,4,2,2,3,512,0,1.581308,758
9141,4096,4,2,2,3,1024,0,1.581308,758
9142,4096,4,2,2,3,2048,0,1.581308,758
9143,4096,4,2,2,3,4096,0,1.581308,758
9144,4096,4,2,2,4,32,0,1.564519,534
9145,4096,4,2,2,4,64,0,1.564519,534
9146,4096,4,2,2,4,128,0,1.564519,534
9147,4096,4,2,2,4,256,0,1.564519,534
9148,4096,4,2,2,4,512,0,1.564519,534
9149,4096,4,2,2,4,1024,0,1.564519,534
9150,4096,4,2,2,4,2048,0,1.564519,534
9151,4096,4,2,2,4,4096,0,1.564519,534
9152,4096,4,2,3,1,32,0,2.338198,830
9153,4096,4,2,3,1,64,0,2.338198,830
9154,4096,4,2,3,1,128,0,2.338198,830
9155,4096,4,2,3,1,256,0,2.338198,830
9156,4096,4,2,3,1,512,0,2.338198,830
9157,4096,4,2,3,1,1024,0,2.338198,830
9158,4096,4,2,3,1,2048,0,2.338198,830
9159,4096,4,2,3,1,4096,0,2.338198,830
9160,4096,4,2,3,2,32,0,2.495895,863
9161,4096,4,2,3,2,64,0,2.495895,863
9162,4096,4,2,3,2,128,0,2.495895,863
9163,4096,4,2,3,2,256,0,2.495895,863
9164,4096,4,2,3,2,512,0,2.495895,863
9165,4096,4,2,3,2,1024,0,2.495895,863
9166,4096,4,2,3,2,2048,0,2.495895,863
9167,4096,4,2,3,2,4096,0,2.495895,863
9168,4096,4,2,3,3,32,0,2.401887,1015
9169,4096,4,2,3,3,64,0,2.401887,1015
9170,4096,4,2,3,3,128,0,2.401887,1015
9171,4096,4,2,3,3,256,0,2.401887,1015
9172,4096,4,2,3,3,512,0,2.401887,1015
9173,4096,4,2,3,3,1024,0,2.401887,1015
9174,4096,4,2,3,3,2048,0,2.401887,1015
9175,4096,4,2,3,3,4096,0,2.401887,1015
9176,4096,4,2,3,4,32,0,2.528797,805
9177,4096,4,2,3,4,64,0,2.528797,805
9178,4096,4,2,3,4,128,0,2.528797,805
9179,4096,4,2,3,4,256,0,2.528797,805
9180,4096,4,2,3,4,512,0,2.528797,805
9181,4096,4,2,3,4,1024,0,2.528797,805
9182,4096,4,2,3,4,2048,0,2.528797,805
9183,4096,4,2,3,4,4096,0,2.528797,805
9184,4096,4,2,4,1,32,0,3.737618,1013
9185,4096,4,2,4,1,64,0,3.737618,1013
9186,4096,4,2,4,1,128,0,3.737618,1013
9187,4096,4,2,4,1,256,0,3.737618,1013
9188,4096,4,2,4,1,512,0,3.737618,1013
9189,4096,4,2,4,1,1024,0,3.737618,1013
9190,4096,4,2,4,1,2048,0,3.737618,1013
9191,4096,4,2,4,1,4096,0,3.737618,1013
9192,4096,4,2,4,2,32,0,3.846392,930
9193,4096,4,2,4,2,64,0,3.846392,930
9194,4096,4,2,4,2,128,0,3.846392,930
9195,4096,4,2,4,2,256,0,3.846392,930
9196,4096,4,2,4,2,512,0,3.846392,930
9197,4096,4,2,4,2,1024,0,3.846392,930
9198,4096,4,2,4,2,2048,0,3.846392,930
9199,4096,4,2,4,2,4096,0,3.846392,930
9200,4096,4,2,4,3,32,0,4.16063,1088
9201,4096,4,2,4,3,64,0,4.066963,1082
9202,4096,4,2,4,3,128,0,4.066963,1082
9203,4096,4,2,4,3,256,0,4.16063,1088
9204,4096,4,2,4,3,512,0,4.16063,1088
9205,4096,4,2,4,3,1024,0,4.16063,1088
9206,4096,4,2,4,3,2048,0,4.16063,1088
9207,4096,4,2,4,3,4096,0,4.16063,1088
9208,4096,4,2,4,4,32,0,3.940059,868
9209,4096,4,2,4,4,64,0,3.940059,868
9210,4096,4,2,4,4,128,0,3.940059,868
9211,4096,4,2,4,4,256,0,3.940059,868
9212,4096,4,2,4,4,512,0,3.940059,868
9213,4096,4,2,4,4,1024,0,3.940059,868
9214,4096,4,2,4,4,2048,0,3.940059,868
9215,4096,4,2,4,4,4096,0,3.940059,868
9216,4096,4,3,1,1,32,0,1.406417,412
9217,4096,4,3,1,1,64,0,1.417901,415
9218,4096,4,3,1,1,128,0,1.417901,415
9219,4096,4,3,1,1,256,0,1.417901,415
9220,4096,4,3,1,1,512,0,1.417901,415
9221,4096,4,3,1,1,1024,0,1.417901,415
9222,4096,4,3,1,1,2048,0,1.417901,415
9223,4096,4,3,1,1,4096,0,1.417901,415
9224,4096,4,3,1,2,32,0,1.45447,444
9225,4096,4,3,1,2,64,0,1.45447,444
9226,4096,4,3,1,2,128,0,1.45447,444
9227,4096,4,3,1,2,256,0,1.45447,444
9228,4096,4,3,1,2,512,0,1.45447,444
9229,4096,4,3,1,2,1024,0,1.45447,444
9230,4096,4,3,1,2,2048,0,1.45447,444
9231,4096,4,3,1,2,4096,0,1.45447,444
9232,4096,4,3,1,3,32,0,1.444799,502
9233,4096,4,3,1,3,64,0,1.444799,502
9234,4096,4,3,1,3,128,0,1.444799,502
9235,4096,4,3,1,3,256,0,1.444799,502
9236,4096,4,3,1,3,512,0,1.450542,502
9237,4096,4,3,1,3,1024,0,1.444799,502
9238,4096,4,3,1,3,2048,0,1.444799,502
9239,4096,4,3,1,3,4096,0,1.444799,502
9240,4096,4,3,1,4,32,0,1.426514,341
9241,4096,4,3,1,4,64,0,1.426514,341
9242,4096,4,3,1,4,128,0,1.426514,341
9243,4096,4,3,1,4,256,0,1.426514,341
9244,4096,4,3,1,4,512,0,1.426514,341
9245,4096,4,3,1,4,1024,0,1.426514,341
9246,4096,4,3,1,4,2048,0,1.426514,341
9247,4096,4,3,1,4,4096,0,1.426514,341
9248,4096,4,3,2,1,32,0,2.386073,613
9249,4096,4,3,2,1,64,0,2.413268,615
9250,4096,4,3,2,1,128,0,2.386073,613
9251,4096,4,3,2,1,256,0,2.386073,613
9252,4096,4,3,2,1,512,0,2.386073,613
9253,4096,4,3,2,1,1024,0,2.386073,613
9254,4096,4,3,2,1,2048,0,2.386073,613
9255,4096,4,3,2,1,4096,0,2.386073,613
9256,4096,4,3,2,2,32,0,2.453304,603
9257,4096,4,3,2,2,64,0,2.453304,603
9258,4096,4,3,2,2,128,0,2.453304,603
9259,4096,4,3,2,2,256,0,2.453304,603
9260,4096,4,3,2,2,512,0,2.453304,603
9261,4096,4,3,2,2,1024,0,2.453304,603
9262,4096,4,3,2,2,2048,0,2.453304,603
9263,4096,4,3,2,2,4096,0,2.453304,603
9264,4096,4,3,2,3,32,0,2.395138,683
9265,4096,4,3,2,3,64,0,2.395138,683
9266,4096,4,3,2,3,128,0,2.395138,683
9267,4096,4,3,2,3,256,0,2.395138,683
9268,4096,4,3,2,3,512,0,2.395138,683
9269,4096,4,3,2,3,1024,0,2.395138,683
9270,4096,4,3,2,3,2048,0,2.395138,683
9271,4096,4,3,2,3,4096,0,2.395138,683
9272,4096,4,3,2,4,32,0,2.437944,558
9273,4096,4,3,2,4,64,0,2.437944,558
9274,4096,4,3,2,4,128,0,2.437944,558
9275,4096,4,3,2,4,256,0,2.437944,558
9276,4096,4,3,2,4,512,0,2.437944,558
9277,4096,4,3,2,4,1024,0,2.437944,558
9278,4096,4,3,2,4,2048,0,2.437944,558
9279,4096,4,3,2,4,4096,0,2.437944,558
9280,4096,4,3,3,1,32,0,3.595394,947
9281,4096,4,3,3,1,64,0,3.595394,947
9282,4096,4,3,3,1,128,0,3.595394,947
9283,4096,4,3,3,1,256,0,3.595394,947
9284,4096,4,3,3,1,512,0,3.595394,947
9285,4096,4,3,3,1,1024,0,3.595394,947
9286,4096,4,3,3,1,2048,0,3.595394,947
9287,4096,4,3,3,1,4096,0,3.595394,947
9288,4096,4,3,3,2,32,0,3.486827,959
9289,4096,4,3,3,2,64,0,3.486827,959
9290,4096,4,3,3,2,128,0,3.486827,959
9291,4096,4,3,3,2,256,0,3.44629,963
9292,4096,4,3,3,2,512,0,3.486827,959
9293,4096,4,3,3,2,1024,0,3.486827,959
9294,4096,4,3,3,2,2048,0,3.486827,959
9295,4096,4,3,3,2,4096,0,3.486827,959
9296,4096,4,3,3,3,32,0,3.504099,1057
9297,4096,4,3,3,3,64,0,3.504099,1057
9298,4096,4,3,3,3,128,0,3.504099,1057
9299,4096,4,3,3,3,256,0,3.504099,1057
9300,4096,4,3,3,3,512,0,3.504099,1057
9301,4096,4,3,3,3,1024,0,3.504099,1057
9302,4096,4,3,3,3,2048,0,3.504099,1057
9303,4096,4,3,3,3,4096,0,3.504099,1057
9304,4096,4,3,3,4,32,0,3.52842,992
9305,4096,4,3,3,4,64,0,3.52842,992
9306,4096,4,3,3,4,128,0,3.52842,992
9307,4096,4,3,3,4,256,0,3.52842,992
9308,4096,4,3,3,4,512,0,3.52842,992
9309,4096,4,3,3,4,1024,0,3.52842,992
9310,4096,4,3,3,4,2048,0,3.52842,992
9311,4096,4,3,3,4,4096,0,3.52842,992
9312,4096,4,3,4,1,32,0,5.895839,990
9313,4096,4,3,4,1,64,0,5.895839,990
9314,4096,4,3,4,1,128,0,5.895839,990
9315,4096,4,3,4,1,256,0,5.895839,990
9316,4096,4,3,4,1,512,0,5.895839,990
9317,4096,4,3,4,1,1024,0,5.895839,990
9318,4096,4,3,4,1,2048,0,5.895839,990
9319,4096,4,3,4,1,4096,0,5.895839,990
9320,4096,4,3,4,2,32,0,5.82333,993
9321,4096,4,3,4,2,64,0,5.82333,993
9322,4096,4,3,4,2,128,0,5.82333,993
9323,4096,4,3,4,2,256,0,5.82333,993
9324,4096,4,3,4,2,512,0,5.82333,993
9325,4096,4,3,4,2,1024,0,5.82333,993
9326,4096,4,3,4,2,2048,0,5.82333,993
9327,4096,4,3,4,2,4096,0,5.82333,993
9328,4096,4,3,4,3,32,0,6.058982,1132
9329,4096,4,3,4,3,64,0,6.058982,1132
9330,4096,4,3,4,3,128,0,6.058982,1132
9331,4096,4,3,4,3,256,0,6.058982,1132
9332,4096,4,3,4,3,512,0,6.058982,1132
9333,4096,4,3,4,3,1024,0,6.058982,1132
9334,4096,4,3,4,3,2048,0,6.058982,1132
9335,4096,4,3,4,3,4096,0,6.058982,1132
9336,4096,4,3,4,4,32,0,5.827861,952
9337,4096,4,3,4,4,64,0,5.827861,952
9338,4096,4,3,4,4,128,0,5.827861,952
9339,4096,4,3,4,4,256,0,5.827861,952
9340,4096,4,3,4,4,512,0,5.827861,952
9341,4096,4,3,4,4,1024,0,5.827861,952
9342,4096,4,3,4,4,2048,0,5.827861,952
9343,4096,4,3,4,4,4096,0,5.827861,952
9344,4096,4,4,1,1,32,0,0.975025,407
9345,4096,4,4,1,1,64,0,0.975025,407
9346,4096,4,4,1,1,128,0,0.975025,407
9347,4096,4,4,1,1,256,0,0.975025,407
9348,4096,4,4,1,1,512,0,0.975025,407
9349,4096,4,4,1,1,1024,0,0.975025,407
9350,4096,4,4,1,1,2048,0,0.975025,407
9351,4096,4,4,1,1,4096,0,0.975025,407
9352,4096,4,4,1,2,32,0,0.964038,356
9353,4096,4,4,1,2,64,0,0.964038,356
9354,4096,4,4,1,2,128,0,0.964038,356
9355,4096,4,4,1,2,256,0,0.964038,356
9356,4096,4,4,1,2,512,0,0.964038,356
9357,4096,4,4,1,2,1024,0,0.964038,356
9358,4096,4,4,1,2,2048,0,0.964038,356
9359,4096,4,4,1,2,4096,0,0.964038,356
9360,4096,4,4,1,3,32,0,0.996293,545
9361,4096,4,4,1,3,64,0,0.996293,545
9362,4096,4,4,1,3,128,0,0.996293,545
9363,4096,4,4,1,3,256,0,0.996293,545
9364,4096,4,4,1,3,512,0,0.996293,545
9365,4096,4,4,1,3,1024,0,0.996293,545
9366,4096,4,4,1,3,2048,0,0.996293,545
9367,4096,4,4,1,3,4096,0,0.996293,545
9368,4096,4,4,1,4,32,0,0.948413,381
9369,4096,4,4,1,4,64,0,0.948413,381
9370,4096,4,4,1,4,128,0,0.948413,381
9371,4096,4,4,1,4,256,0,0.948413,381
9372,4096,4,4,1,4,512,0,0.948413,381
9373,4096,4,4,1,4,1024,0,0.948413,381
9374,4096,4,4,1,4,2048,0,0.948413,381
9375,4096,4,4,1,4,4096,0,0.948413,381
9376,4096,4,4,2,1,32,0,1.506645,660
9377,4096,4,4,2,1,64,0,1.506645,660
9378,4096,4,4,2,1,128,0,1.506645,660
9379,4096,4,4,2,1,256,0,1.506645,660
9380,4096,4,4,2,1,512,0,1.506645,660
9381,4096,4,4,2,1,1024,0,1.506645,660
9382,4096,4,4,2,1,2048,0,1.506645,660
9383,4096,4,4,2,1,4096,0,1.506645,660
9384,4096,4,4,2,2,32,0,1.455751,567
9385,4096,4,4,2,2,64,0,1.455751,567
9386,4096,4,4,2,2,128,0,1.455751,567
9387,4096,4,4,2,2,256,0,1.455751,567
9388,4096,4,4,2,2,512,0,1.455751,567
9389,4096,4,4,2,2,1024,0,1.455751,567
9390,4096,4,4,2,2,2048,0,1.455751,567
9391,4096,4,4,2,2,4096,0,1.455751,567
9392,4096,4,4,2,3,32,0,1.591466,789
9393,4096,4,4,2,3,64,0,1.591466,789
9394,4096,4,4,2,3,128,0,1.601712,802
9395,4096,4,4,2,3,256,0,1.591466,789
9396,4096,4,4,2,3,512,0,1.591466,789
9397,4096,4,4,2,3,1024,0,1.601712,802
9398,4096,4,4,2,3,2048,0,1.591466,789
9399,4096,4,4,2,3,4096,0,1.591466,789
9400,4096,4,4,2,4,32,0,1.568119,555
9401,4096,4,4,2,4,64,0,1.568119,555
9403,4096,4,4,2,4,256,0,1.568119,555
9404,4096,4,4,2,4,512,0,1.568119,555
9405,4096,4,4,2,4,1024,0,1.568119,555
9406,4096,4,4,2,4,2048,0,1.568119,555
9407,4096,4,4,2,4,4096,0,1.568119,555
9408,4096,4,4,3,1,32,0,2.407742,927
9409,4096,4,4,3,1,64,0,2.407742,927
9410,4096,4,4,3,1,128,0,2.407742,927
9411,4096,4,4,3,1,256,0,2.407742,927
9412,4096,4,4,3,1,512,0,2.407742,927
9413,4096,4,4,3,1,1024,0,2.407742,927
9414,4096,4,4,3,1,2048,0,2.407742,927
9415,4096,4,4,3,1,4096,0,2.407742,927
9416,4096,4,4,3,2,32,0,2.4242,895
9417,4096,4,4,3,2,64,0,2.4242,895
9418,4096,4,4,3,2,128,0,2.4242,895
9419,4096,4,4,3,2,256,0,2.4242,895
9420,4096,4,4,3,2,512,0,2.4242,895
9421,4096,4,4,3,2,1024,0,2.4242,895
9422,4096,4,4,3,2,2048,0,2.4242,895
9423,4096,4,4,3,2,4096,0,2.4242,895
9424,4096,4,4,3,3,32,0,2.403039,1040
9425,4096,4,4,3,3,64,0,2.403039,1040
9426,4096,4,4,3,3,128,0,2.403039,1040
9427,4096,4,4,3,3,256,0,2.35131,1047
9428,4096,4,4,3,3,512,0,2.403039,1040
9429,4096,4,4,3,3,1024,0,2.403039,1040
9430,4096,4,4,3,3,2048,0,2.403039,1040
9431,4096,4,4,3,3,4096,0,2.403039,1040
9432,4096,4,4,3,4,32,0,2.433605,889
9433,4096,4,4,3,4,64,0,2.433605,889
9434,4096,4,4,3,4,128,0,2.433605,889
9435,4096,4,4,3,4,256,0,2.433605,889
9436,4096,4,4,3,4,512,0,2.433605,889
9437,4096,4,4,3,4,1024,0,2.433605,889
9438,4096,4,4,3,4,2048,0,2.433605,889
9439,4096,4,4,3,4,4096,0,2.433605,889
9440,4096,4,4,4,1,32,0,3.793831,1121
9441,4096,4,4,4,1,64,0,3.811968,1134
9442,4096,4,4,4,1,128,0,3.811968,1134
9443,4096,4,4,4,1,256,0,3.811968,1134
9444,4096,4,4,4,1,512,0,3.811968,1134
9445,4096,4,4,4,1,1024,0,3.811968,1134
9446,4096,4,4,4,1,2048,0,3.811968,1134
9447,4096,4,4,4,1,4096,0,3.811968,1134
9448,4096,4,4,4,2,32,0,3.697095,1060
9449,4096,4,4,4,2,64,0,3.697095,1060
9450,4096,4,4,4,2,128,0,3.697095,1060
9451,4096,4,4,4,2,256,0,3.697095,1060
9452,4096,4,4,4,2,512,0,3.697095,1060
9453,4096,4,4,4,2,1024,0,3.697095,1060
9454,4096,4,4,4,2,2048,0,3.697095,1060
9455,4096,4,4,4,2,4096,0,3.697095,1060
9456,4096,4,4,4,3,32,0,4.002415,1163
9457,4096,4,4,4,3,64,0,4.002415,1163
9458,4096,4,4,4,3,128,0,4.002415,1163
9459,4096,4,4,4,3,256,0,4.002415,1163
9460,4096,4,4,4,3,512,0,4.002415,1163
9461,4096,4,4,4,3,1024,0,4.002415,1163
9462,4096,4,4,4,3,2048,0,4.002415,1163
9463,4096,4,4,4,3,4096,0,4.002415,1163
9464,4096,4,4,4,4,32,0,3.966139,941
9465,4096,4,4,4,4,64,0,3.966139,941
9466,4096,4,4,4,4,128,0,3.966139,941
9467,4096,4,4,4,4,256,0,3.966139,941
9468,4096,4,4,4,4,512,0,3.966139,941
9469,4096,4,4,4,4,1024,0,3.966139,941
9470,4096,4,4,4,4,2048,0,3.966139,941
9471,4096,4,4,4,4,4096,0,3.966139,941
9472,8192,1,1,1,1,64,0,2.530694,318
9473,8192,1,1,1,1,128,0,2.530694,318
9474,8192,1,1,1,1,256,0,2.530694,318
9475,8192,1,1,1,1,512,0,2.530694,318
9476,8192,1,1,1,1,1024,0,2.530694,318
9477,8192,1,1,1,1,2048,0,2.530694,318
9478,8192,1,1,1,1,4096,0,2.530694,318
9479,8192,1,1,1,1,8192,0,2.530694,318
9480,8192,1,1,1,2,64,0,2.669252,262
9481,8192,1,1,1,2,128,0,2.669252,262
9482,8192,1,1,1,2,256,0,2.669252,262
9483,8192,1,1,1,2,512,0,2.669252,262
9484,8192,1,1,1,2,1024,0,2.669252,262
9485,8192,1,1,1,2,2048,0,2.669252,262
9486,8192,1,1,1,2,4096,0,2.669252,262
9487,8192,1,1,1,2,8192,0,2.669252,262
9488,8192,1,1,1,3,64,0,2.429595,345
9489,8192,1,1,1,3,128,0,2.429595,345
9490,8192,1,1,1,3,256,0,2.429595,345
9491,8192,1,1,1,3,512,0,2.429595,345
9492,8192,1,1,1,3,1024,0,2.429595,345
9493,8192,1,1,1,3,2048,0,2.429595,345
9494,8192,1,1,1,3,4096,0,2.429595,345
9495,8192,1,1,1,3,8192,0,2.429595,345
9496,8192,1,1,1,4,64,0,2.269287,270
9497,8192,1,1,1,4,128,0,2.269287,270
9498,8192,1,1,1,4,256,0,2.269287,270
9499,8192,1,1,1,4,512,0,2.269287,270
9500,8192,1,1,1,4,1024,0,2.269287,270
9501,8192,1,1,1,4,2048,0,2.269287,270
9502,8192,1,1,1,4,4096,0,2.269287,270
9503,8192,1,1,1,4,8192,0,2.269287,270
9504,8192,1,1,2,1,64,0,6.119511,461
9505,8192,1,1,2,1,128,0,6.119511,461
9506,8192,1,1,2,1,256,0,6.119511,461
9507,8192,1,1,2,1,512,0,6.119511,461
9508,8192,1,1,2,1,1024,0,6.119511,461
9509,8192,1,1,2,1,2048,0,6.119511,461
9510,8192,1,1,2,1,4096,0,6.119511,461
9511,8192,1,1,2,1,8192,0,6.119511,461
9512,8192,1,1,2,2,64,0,5.235514,431
9513,8192,1,1,2,2,128,0,5.235514,431
9514,8192,1,1,2,2,256,0,5.235514,431
9515,8192,1,1,2,2,512,0,5.235514,431
9516,8192,1,1,2,2,1024,0,5.235514,431
9517,8192,1,1,2,2,2048,0,5.235514,431
9518,8192,1,1,2,2,4096,0,5.235514,431
9519,8192,1,1,2,2,8192,0,5.373114,430
9520,8192,1,1,2,3,64,0,6.123538,474
9521,8192,1,1,2,3,128,0,6.123538,474
9522,8192,1,1,2,3,256,0,6.123538,474
9523,8192,1,1,2,3,512,0,6.123538,474
9524,8192,1,1,2,3,1024,0,6.123538,474
9525,8192,1,1,2,3,2048,0,6.123538,474
9526,8192,1,1,2,3,4096,0,6.123538,474
9527,8192,1,1,2,3,8192,0,6.123538,474
9528,8192,1,1,2,4,64,0,5.88257,400
9529,8192,1,1,2,4,128,0,5.88257,400
9530,8192,1,1,2,4,256,0,5.88257,400
