Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Flow
Throughput,19230.76923076923,catapult,DSP,0,catapult_fpga_latency
Throughput,19230.76923076923,catapult,BRAM,0,catapult_fpga_latency
Throughput,16393.44262295082,catapult,CLB,303,catapult_fpga_latency
Throughput,16393.44262295082,catapult,LUT,1618,catapult_fpga_latency
Throughput,16393.44262295082,catapult,FF,966,catapult_fpga_latency
Throughput,16393.44262295082,catapult,DSP,0,catapult_fpga_latency
Throughput,16393.44262295082,catapult,BRAM,0,catapult_fpga_latency
Throughput,13513.513513513513,catapult,CLB,571,catapult_fpga_latency
Throughput,13513.513513513513,catapult,LUT,2911,catapult_fpga_latency
Throughput,13513.513513513513,catapult,FF,1395,catapult_fpga_latency
Throughput,13513.513513513513,catapult,DSP,0,catapult_fpga_latency
Throughput,13513.513513513513,catapult,BRAM,0,catapult_fpga_latency
Throughput,15873.015873015873,catapult,CLB,532,catapult_fpga_latency
Throughput,15873.015873015873,catapult,LUT,3154,catapult_fpga_latency
Throughput,15873.015873015873,catapult,FF,1858,catapult_fpga_latency
Throughput,15873.015873015873,catapult,DSP,0,catapult_fpga_latency
Throughput,15873.015873015873,catapult,BRAM,0,catapult_fpga_latency
Throughput,15384.615384615387,catapult,CLB,482,catapult_fpga_latency
Throughput,15384.615384615387,catapult,LUT,2985,catapult_fpga_latency
Throughput,15384.615384615387,catapult,FF,1866,catapult_fpga_latency
Throughput,15384.615384615387,catapult,DSP,0,catapult_fpga_latency
Throughput,15384.615384615387,catapult,BRAM,0,catapult_fpga_latency
Throughput,18181.81818181818,catapult,CLB,737,catapult_fpga_latency
Throughput,18181.81818181818,catapult,LUT,4977,catapult_fpga_latency
Throughput,18181.81818181818,catapult,FF,1476,catapult_fpga_latency
Throughput,18181.81818181818,catapult,DSP,0,catapult_fpga_latency
Throughput,18181.81818181818,catapult,BRAM,0,catapult_fpga_latency
Throughput,17241.379310344826,catapult,CLB,292,catapult_fpga_latency
Throughput,17241.379310344826,catapult,LUT,1573,catapult_fpga_latency
Throughput,17241.379310344826,catapult,FF,940,catapult_fpga_latency
Throughput,17241.379310344826,catapult,DSP,0,catapult_fpga_latency
Throughput,17241.379310344826,catapult,BRAM,0,catapult_fpga_latency
Throughput,15625.0,catapult,CLB,424,catapult_fpga_latency
Throughput,15625.0,catapult,LUT,2132,catapult_fpga_latency
Throughput,15625.0,catapult,FF,1450,catapult_fpga_latency
Throughput,15625.0,catapult,DSP,0,catapult_fpga_latency
Throughput,15625.0,catapult,BRAM,0,catapult_fpga_latency
Throughput,17543.859649122805,catapult,CLB,442,catapult_fpga_latency
Throughput,17543.859649122805,catapult,LUT,2481,catapult_fpga_latency
Throughput,17543.859649122805,catapult,FF,1462,catapult_fpga_latency
Throughput,17543.859649122805,catapult,DSP,0,catapult_fpga_latency
Throughput,17543.859649122805,catapult,BRAM,0,catapult_fpga_latency
Throughput,20408.163265306124,catapult,CLB,446,catapult_fpga_latency
Throughput,20408.163265306124,catapult,LUT,2768,catapult_fpga_latency
Throughput,20408.163265306124,catapult,FF,1861,catapult_fpga_latency
Throughput,20408.163265306124,catapult,DSP,0,catapult_fpga_latency
Throughput,20408.163265306124,catapult,BRAM,0,catapult_fpga_latency
Throughput,18867.924528301886,catapult,CLB,629,catapult_fpga_latency
Throughput,18867.924528301886,catapult,LUT,4159,catapult_fpga_latency
Throughput,18867.924528301886,catapult,FF,1363,catapult_fpga_latency
Throughput,18867.924528301886,catapult,DSP,0,catapult_fpga_latency
Throughput,18867.924528301886,catapult,BRAM,0,catapult_fpga_latency
Throughput,27777.777777777777,catapult,CLB,260,catapult_fpga_latency
Throughput,27777.777777777777,catapult,LUT,1454,catapult_fpga_latency
