Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,114.40338634023567,vivado,DSP,6,FF,1513,None
Throughput,114.40338634023567,vivado,BRAM,0,FF,1513,None
Throughput,104.0257983980027,vivado,CLB,579,FF,1773,None
Throughput,104.0257983980027,vivado,LUT,3077,FF,1773,None
Throughput,104.0257983980027,vivado,FF,1773,FF,1773,None
Throughput,104.0257983980027,vivado,DSP,6,FF,1773,None
Throughput,104.0257983980027,vivado,BRAM,0,FF,1773,None
Throughput,78.82705344474223,vivado,CLB,764,FF,1791,None
Throughput,78.82705344474223,vivado,LUT,4211,FF,1791,None
Throughput,78.82705344474223,vivado,FF,1791,FF,1791,None
Throughput,78.82705344474223,vivado,DSP,6,FF,1791,None
Throughput,78.82705344474223,vivado,BRAM,0,FF,1791,None
Throughput,106.0108131029365,vivado,CLB,1306,FF,1776,None
Throughput,106.0108131029365,vivado,LUT,7057,FF,1776,None
Throughput,106.0108131029365,vivado,FF,1776,FF,1776,None
Throughput,106.0108131029365,vivado,DSP,6,FF,1776,None
Throughput,106.0108131029365,vivado,BRAM,0,FF,1776,None
Throughput,91.89487226612755,vivado,CLB,696,FF,1973,None
Throughput,91.89487226612755,vivado,LUT,3885,FF,1973,None
Throughput,91.89487226612755,vivado,FF,1973,FF,1973,None
Throughput,91.89487226612755,vivado,DSP,6,FF,1973,None
Throughput,91.89487226612755,vivado,BRAM,0,FF,1973,None
Throughput,67.68647624204684,vivado,CLB,953,FF,1992,None
Throughput,67.68647624204684,vivado,LUT,5466,FF,1992,None
Throughput,67.68647624204684,vivado,FF,1992,FF,1992,None
Throughput,67.68647624204684,vivado,DSP,6,FF,1992,None
Throughput,67.68647624204684,vivado,BRAM,0,FF,1992,None
Throughput,89.61376467425396,vivado,CLB,1986,FF,1872,None
Throughput,89.61376467425396,vivado,LUT,10841,FF,1872,None
Throughput,89.61376467425396,vivado,FF,1872,FF,1872,None
Throughput,89.61376467425396,vivado,DSP,6,FF,1872,None
Throughput,89.61376467425396,vivado,BRAM,0,FF,1872,None
Throughput,88.82572392965002,vivado,CLB,856,FF,2167,None
Throughput,88.82572392965002,vivado,LUT,4675,FF,2167,None
Throughput,88.82572392965002,vivado,FF,2167,FF,2167,None
Throughput,88.82572392965002,vivado,DSP,6,FF,2167,None
Throughput,88.82572392965002,vivado,BRAM,0,FF,2167,None
Throughput,67.00616456714017,vivado,CLB,1152,FF,2208,None
Throughput,67.00616456714017,vivado,LUT,6587,FF,2208,None
Throughput,67.00616456714017,vivado,FF,2208,FF,2208,None
Throughput,67.00616456714017,vivado,DSP,6,FF,2208,None
Throughput,67.00616456714017,vivado,BRAM,0,FF,2208,None
Throughput,83.45155637152632,vivado,CLB,1975,FF,1992,None
Throughput,83.45155637152632,vivado,LUT,10987,FF,1992,None
Throughput,83.45155637152632,vivado,FF,1992,FF,1992,None
