n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1004,2,2,1,8,4,4,1048576,0,1.592191,627,3281,259,1,0
1008,2,2,2,1,1,1,4194304,0,1.358252,111,504,303,1,0
1009,2,2,2,1,1,2,2097152,0,1.368626,145,628,305,1,0
1010,2,2,2,1,1,4,1048576,0,1.502142,246,825,277,1,0
1011,2,2,2,1,2,1,4194304,0,1.412018,145,706,308,1,0
1012,2,2,2,1,2,2,2097152,0,1.470232,195,815,310,1,0
1013,2,2,2,1,2,4,1048576,0,1.466719,287,1057,242,1,0
1014,2,2,2,1,4,1,4194304,0,1.327578,171,929,392,1,0
1015,2,2,2,1,4,2,2097152,0,1.472262,249,1171,396,1,0
1016,2,2,2,1,4,4,1048576,0,1.607077,323,1410,252,1,0
1017,2,2,2,1,8,1,4194304,0,1.387391,267,1270,548,1,0
1018,2,2,2,1,8,2,2097152,0,1.644966,353,1644,554,1,0
1019,2,2,2,1,8,4,1048576,0,1.632087,435,1903,267,1,0
1020,2,2,2,2,1,1,4194304,0,1.622607,132,733,377,1,0
1021,2,2,2,2,1,2,2097152,0,1.654564,239,1021,379,1,0
1022,2,2,2,2,1,4,1048576,0,1.591152,232,1142,312,1,0
1023,2,2,2,2,2,1,4194304,0,1.595357,194,977,392,1,0
1024,2,2,2,2,2,2,2097152,0,1.449990,239,1265,396,1,0
1025,2,2,2,2,2,4,1048576,0,1.555377,285,1474,251,1,0
1026,2,2,2,2,4,1,4194304,0,1.525618,276,1452,549,1,0
1027,2,2,2,2,4,2,2097152,0,1.559573,359,1892,555,1,0
1028,2,2,2,2,4,4,1048576,0,1.594866,416,2159,264,1,0
1029,2,2,2,2,8,1,4194304,0,1.536917,464,2184,862,1,0
1030,2,2,2,2,8,2,2097152,0,1.635933,605,3245,870,1,0
1031,2,2,2,2,8,4,1048576,0,1.642623,679,3712,275,1,0
1032,2,2,2,4,1,1,4194304,0,1.543132,204,1044,392,1,0
1033,2,2,2,4,1,2,2097152,0,1.559362,270,1236,395,1,0
1034,2,2,2,4,1,4,1048576,0,1.591318,354,1505,251,1,0
1035,2,2,2,4,2,1,4194304,0,1.515898,309,1551,551,1,0
1036,2,2,2,4,2,2,2097152,0,1.649388,423,2074,557,1,0
1037,2,2,2,4,2,4,1048576,0,1.618775,436,2265,261,1,0
1038,2,2,2,4,4,1,4194304,0,1.510397,488,2447,864,1,0
1039,2,2,2,4,4,2,2097152,0,1.579644,600,3456,867,1,0
1040,2,2,2,4,4,4,1048576,0,1.565427,700,3577,272,1,0
1044,2,2,2,8,1,1,4194304,0,1.537611,299,1589,552,1,0
1045,2,2,2,8,1,2,2097152,0,1.642349,411,2126,556,1,0
1046,2,2,2,8,1,4,1048576,0,1.557354,440,2243,258,1,0
1047,2,2,2,8,2,1,4194304,0,1.580802,519,2456,866,1,0
1048,2,2,2,8,2,2,2097152,0,1.594519,626,3430,870,1,0
1049,2,2,2,8,2,4,1048576,0,1.637009,749,3755,269,1,0
1056,2,2,4,1,1,1,4194304,0,1.327028,120,595,238,1,0
1057,2,2,4,1,1,2,2097152,0,1.449870,146,694,240,1,0
1058,2,2,4,1,1,4,1048576,0,1.505149,308,1011,246,1,0
1059,2,2,4,1,2,1,4194304,0,1.548668,144,809,344,1,0
1060,2,2,4,1,2,2,2097152,0,1.641113,224,1052,349,1,0
1061,2,2,4,1,2,4,1048576,0,1.492570,318,1519,356,1,0
1062,2,2,4,1,4,1,4194304,0,1.405795,203,1109,246,1,0
1063,2,2,4,1,4,2,2097152,0,1.516818,278,1295,248,1,0
1064,2,2,4,1,4,4,1048576,0,1.520469,405,1867,257,1,0
1065,2,2,4,1,8,1,4194304,0,1.626931,322,1651,254,1,0
1066,2,2,4,1,8,2,2097152,0,1.518568,385,1949,257,1,0
1067,2,2,4,1,8,4,1048576,0,1.612327,563,2810,266,1,0
1068,2,2,4,2,1,1,4194304,0,1.564245,137,742,345,1,0
1069,2,2,4,2,1,2,2097152,0,1.608567,181,920,347,1,0
1070,2,2,4,2,1,4,1048576,0,1.614211,335,1495,357,1,0
1071,2,2,4,2,2,1,4194304,0,1.501697,205,1093,246,1,0
1072,2,2,4,2,2,2,2097152,0,1.522277,240,1283,248,1,0
1073,2,2,4,2,2,4,1048576,0,1.642606,388,1802,252,1,0
1074,2,2,4,2,4,1,4194304,0,1.528931,288,1648,252,1,0
1075,2,2,4,2,4,2,2097152,0,1.597470,393,1994,257,1,0
1076,2,2,4,2,4,4,1048576,0,1.540216,521,2797,256,1,0
1077,2,2,4,2,8,1,4194304,0,1.591749,447,2580,260,1,0
1078,2,2,4,2,8,2,2097152,0,1.614318,609,3120,275,1,0
1079,2,2,4,2,8,4,1048576,0,1.595234,802,4282,276,1,0
1080,2,2,4,4,1,1,4194304,0,1.530213,193,1009,464,1,0
1081,2,2,4,4,1,2,2097152,0,1.431940,243,1118,466,1,0
1082,2,2,4,4,1,4,1048576,0,1.580844,396,1604,468,1,0
1083,2,2,4,4,2,1,4194304,0,1.509331,303,1674,256,1,0
1084,2,2,4,4,2,2,2097152,0,1.541861,391,2036,261,1,0
1085,2,2,4,4,2,4,1048576,0,1.571238,621,3084,275,1,0
1086,2,2,4,4,4,1,4194304,0,1.578883,494,2705,263,1,0
1087,2,2,4,4,4,2,2097152,0,1.589836,583,3301,273,1,0
1088,2,2,4,4,4,4,1048576,0,1.562287,830,4383,276,1,0
1092,2,2,4,8,1,1,4194304,0,1.548971,246,1290,252,1,0
1093,2,2,4,8,1,2,2097152,0,1.526395,315,1599,254,1,0
1094,2,2,4,8,1,4,1048576,0,1.477922,453,2365,257,1,0
1095,2,2,4,8,2,1,4194304,0,1.524600,472,2610,270,1,0
1096,2,2,4,8,2,2,2097152,0,1.510990,544,3224,276,1,0
1097,2,2,4,8,2,4,1048576,0,1.481282,747,4231,278,1,0
1104,2,2,8,1,1,1,4194304,0,1.393950,114,590,233,1,0
1105,2,2,8,1,1,2,2097152,0,1.495077,179,798,235,1,0
1106,2,2,8,1,1,4,1048576,0,1.487033,222,1168,242,1,0
1107,2,2,8,1,2,1,4194304,0,1.407295,160,776,241,1,0
1108,2,2,8,1,2,2,2097152,0,1.479514,212,1058,243,1,0
1109,2,2,8,1,2,4,1048576,0,1.454073,343,1488,252,1,0
1110,2,2,8,1,4,1,4194304,0,1.421597,207,1085,242,1,0
1111,2,2,8,1,4,2,2097152,0,1.497420,288,1490,244,1,0
1112,2,2,8,1,4,4,1048576,0,1.530079,426,2123,251,1,0
1113,2,2,8,1,8,1,4194304,0,1.430388,329,1658,243,1,0
1114,2,2,8,1,8,2,2097152,0,1.418080,455,2369,248,1,0
1115,2,2,8,1,8,4,1048576,0,1.578580,622,3182,262,1,0
1116,2,2,8,2,1,1,4194304,0,1.397068,137,739,241,1,0
1117,2,2,8,2,1,2,2097152,0,1.554505,224,1046,243,1,0
1118,2,2,8,2,1,4,1048576,0,1.480137,345,1563,250,1,0
1119,2,2,8,2,2,1,4194304,0,1.611478,208,1104,242,1,0
1120,2,2,8,2,2,2,2097152,0,1.523337,322,1583,244,1,0
1121,2,2,8,2,2,4,1048576,0,1.566177,449,2165,255,1,0
1122,2,2,8,2,4,1,4194304,0,1.522857,321,1769,243,1,0
1123,2,2,8,2,4,2,2097152,0,1.562574,494,2535,247,1,0
1124,2,2,8,2,4,4,1048576,0,1.549608,650,3228,256,1,0
1128,2,2,8,4,1,1,4194304,0,1.537759,211,1164,242,1,0
1129,2,2,8,4,1,2,2097152,0,1.557131,319,1608,244,1,0
1130,2,2,8,4,1,4,1048576,0,1.576667,402,2272,253,1,0
1131,2,2,8,4,2,1,4194304,0,1.483944,303,1693,243,1,0
1132,2,2,8,4,2,2,2097152,0,1.540571,481,2388,247,1,0
1133,2,2,8,4,2,4,1048576,0,1.600973,614,3158,254,1,0
1140,2,2,8,8,1,1,4194304,0,1.604739,341,1990,244,1,0
1141,2,2,8,8,1,2,2097152,0,1.612455,464,2588,247,1,0
1142,2,2,8,8,1,4,1048576,0,1.601784,614,3419,259,1,0
1152,2,4,1,1,1,1,4194304,0,1.302114,88,423,272,1,0
1153,2,4,1,1,1,2,2097152,0,1.395218,128,549,274,1,0
1154,2,4,1,1,1,4,1048576,0,1.574187,201,664,281,1,0
1155,2,4,1,1,2,1,4194304,0,1.350844,97,480,234,1,0
1156,2,4,1,1,2,2,2097152,0,1.544086,154,727,236,1,0
1157,2,4,1,1,2,4,1048576,0,1.433830,223,893,245,1,0
1158,2,4,1,1,4,1,4194304,0,1.368554,128,616,242,1,0
1159,2,4,1,1,4,2,2097152,0,1.456077,157,843,244,1,0
1160,2,4,1,1,4,4,1048576,0,1.604529,258,1131,254,1,0
1161,2,4,1,1,8,1,4194304,0,1.450957,163,905,243,1,0
1162,2,4,1,1,8,2,2097152,0,1.463243,266,1288,245,1,0
1163,2,4,1,1,8,4,1048576,0,1.509358,393,1799,255,1,0
1164,2,4,1,2,1,1,4194304,0,1.493877,121,570,313,1,0
1165,2,4,1,2,1,2,2097152,0,1.578900,134,678,315,1,0
1166,2,4,1,2,1,4,1048576,0,1.589170,215,879,322,1,0
1167,2,4,1,2,2,1,4194304,0,1.450326,122,629,242,1,0
1168,2,4,1,2,2,2,2097152,0,1.496448,209,832,244,1,0
1169,2,4,1,2,2,4,1048576,0,1.539204,217,1113,251,1,0
1170,2,4,1,2,4,1,4194304,0,1.537876,169,888,243,1,0
1171,2,4,1,2,4,2,2097152,0,1.610418,240,1300,245,1,0
1172,2,4,1,2,4,4,1048576,0,1.603518,357,1694,254,1,0
1173,2,4,1,2,8,1,4194304,0,1.584253,264,1420,244,1,0
1174,2,4,1,2,8,2,2097152,0,1.601756,473,2444,255,1,0
1175,2,4,1,2,8,4,1048576,0,1.636596,526,2574,255,1,0
1176,2,4,1,4,1,1,4194304,0,1.410537,120,660,242,1,0
1177,2,4,1,4,1,2,2097152,0,1.656177,197,856,244,1,0
1178,2,4,1,4,1,4,1048576,0,1.568629,227,1085,251,1,0
1179,2,4,1,4,2,1,4194304,0,1.542065,167,895,243,1,0
1180,2,4,1,4,2,2,2097152,0,1.583810,280,1299,246,1,0
1181,2,4,1,4,2,4,1048576,0,1.642052,392,1695,254,1,0
1182,2,4,1,4,4,1,4194304,0,1.515826,235,1331,244,1,0
1183,2,4,1,4,4,2,2097152,0,1.631625,437,2183,247,1,0
1184,2,4,1,4,4,4,1048576,0,1.625398,536,2589,255,1,0
1188,2,4,1,8,1,1,4194304,0,1.449260,158,880,243,1,0
1189,2,4,1,8,1,2,2097152,0,1.613076,233,1163,245,1,0
1190,2,4,1,8,1,4,1048576,0,1.595062,300,1576,252,1,0
1191,2,4,1,8,2,1,4194304,0,1.505537,277,1528,244,1,0
1192,2,4,1,8,2,2,2097152,0,1.637170,499,2419,255,1,0
1193,2,4,1,8,2,4,1048576,0,1.633467,596,2751,258,1,0
1200,2,4,2,1,1,1,4194304,0,1.307512,109,537,359,1,0
1201,2,4,2,1,1,2,2097152,0,1.358630,154,727,364,1,0
1202,2,4,2,1,1,4,1048576,0,1.568781,244,864,296,1,0
1203,2,4,2,1,2,1,4194304,0,1.481790,157,851,487,1,0
1204,2,4,2,1,2,2,2097152,0,1.499828,206,1117,491,1,0
1205,2,4,2,1,2,4,1048576,0,1.523712,260,1259,346,1,0
1206,2,4,2,1,4,1,4194304,0,1.356894,228,1177,546,1,0
1207,2,4,2,1,4,2,2097152,0,1.433381,317,1637,551,1,0
1208,2,4,2,1,4,4,1048576,0,1.584017,396,1851,260,1,0
1209,2,4,2,1,8,1,4194304,0,1.401582,396,1868,860,1,0
1210,2,4,2,1,8,2,2097152,0,1.557221,484,2567,866,1,0
1211,2,4,2,1,8,4,1048576,0,1.600138,576,2810,268,1,0
1212,2,4,2,2,1,1,4194304,0,1.605030,178,908,488,1,0
1213,2,4,2,2,1,2,2097152,0,1.593503,222,1103,490,1,0
1214,2,4,2,2,1,4,1048576,0,1.619563,230,1181,345,1,0
1215,2,4,2,2,2,1,4194304,0,1.542250,229,1200,547,1,0
1216,2,4,2,2,2,2,2097152,0,1.528053,318,1533,549,1,0
1217,2,4,2,2,2,4,1048576,0,1.569307,356,1709,256,1,0
1218,2,4,2,2,4,1,4194304,0,1.452753,410,1820,860,1,0
1219,2,4,2,2,4,2,2097152,0,1.590863,502,2551,859,1,0
1220,2,4,2,2,4,4,1048576,0,1.580175,534,2771,266,1,0
1221,2,4,2,2,8,1,4194304,0,1.591453,718,3219,1480,1,0
1222,2,4,2,2,8,2,2097152,0,1.552210,911,5245,1494,1,0
1223,2,4,2,2,8,4,1048576,0,1.625854,893,4843,282,1,0
1224,2,4,2,4,1,1,4194304,0,1.465708,235,1168,546,1,0
1225,2,4,2,4,1,2,2097152,0,1.609205,324,1615,551,1,0
1226,2,4,2,4,1,4,1048576,0,1.513819,365,1807,254,1,0
1227,2,4,2,4,2,1,4194304,0,1.526884,411,1926,862,1,0
1228,2,4,2,4,2,2,2097152,0,1.548763,494,2604,869,1,0
1229,2,4,2,4,2,4,1048576,0,1.639955,563,2787,266,1,0
1230,2,4,2,4,4,1,4194304,0,1.610569,678,3070,1476,1,0
1231,2,4,2,4,4,2,2097152,0,1.607396,914,5249,1495,1,0
1232,2,4,2,4,4,4,1048576,0,1.625766,839,4172,278,1,0
1236,2,4,2,8,1,1,4194304,0,1.574626,403,1818,855,1,0
1237,2,4,2,8,1,2,2097152,0,1.576630,537,2699,862,1,0
1238,2,4,2,8,1,4,1048576,0,1.644954,539,2753,264,1,0
1239,2,4,2,8,2,1,4194304,0,1.531560,735,3157,1484,1,0
1240,2,4,2,8,2,2,2097152,0,1.519034,1020,5285,1498,1,0
1241,2,4,2,8,2,4,1048576,0,1.561456,772,4287,280,1,0
1248,2,4,4,1,1,1,4194304,0,1.510893,128,720,238,1,0
1249,2,4,4,1,1,2,2097152,0,1.620614,192,920,242,1,0
1250,2,4,4,1,1,4,1048576,0,1.636690,270,1196,242,1,0
1251,2,4,4,1,2,1,4194304,0,1.414649,183,964,246,1,0
1252,2,4,4,1,2,2,2097152,0,1.524514,243,1129,248,1,0
1253,2,4,4,1,2,4,1048576,0,1.528657,343,1645,260,1,0
1254,2,4,4,1,4,1,4194304,0,1.537784,262,1457,247,1,0
1255,2,4,4,1,4,2,2097152,0,1.504646,331,1703,248,1,0
1256,2,4,4,1,4,4,1048576,0,1.505971,502,2288,253,1,0
1257,2,4,4,1,8,1,4194304,0,1.616408,340,1979,256,1,0
1258,2,4,4,1,8,2,2097152,0,1.608289,505,2931,261,1,0
1259,2,4,4,1,8,4,1048576,0,1.553945,710,3586,268,1,0
1260,2,4,4,2,1,1,4194304,0,1.534427,181,1002,246,1,0
1261,2,4,4,2,1,2,2097152,0,1.530947,238,1180,247,1,0
1262,2,4,4,2,1,4,1048576,0,1.569730,351,1657,250,1,0
1263,2,4,4,2,2,1,4194304,0,1.540918,270,1527,249,1,0
1264,2,4,4,2,2,2,2097152,0,1.564945,351,1778,253,1,0
1265,2,4,4,2,2,4,1048576,0,1.586819,515,2420,256,1,0
1266,2,4,4,2,4,1,4194304,0,1.545239,377,2134,258,1,0
1267,2,4,4,2,4,2,2097152,0,1.563797,524,2782,262,1,0
1268,2,4,4,2,4,4,1048576,0,1.588319,735,3717,278,1,0
1269,2,4,4,2,8,1,4194304,0,1.610939,594,3503,276,1,0
1272,2,4,4,4,1,1,4194304,0,1.476749,279,1498,251,1,0
1273,2,4,4,4,1,2,2097152,0,1.631716,343,1781,255,1,0
1274,2,4,4,4,1,4,1048576,0,1.603375,532,2398,259,1,0
1275,2,4,4,4,2,1,4194304,0,1.621120,422,2404,265,1,0
1276,2,4,4,4,2,2,2097152,0,1.605709,587,3038,263,1,0
1277,2,4,4,4,2,4,1048576,0,1.567430,758,3877,272,1,0
1278,2,4,4,4,4,1,4194304,0,1.589644,584,3236,277,1,0
1284,2,4,4,8,1,1,4194304,0,1.540890,412,2362,260,1,0
1285,2,4,4,8,1,2,2097152,0,1.576690,562,3164,268,1,0
1286,2,4,4,8,1,4,1048576,0,1.598071,773,4132,280,1,0
1287,2,4,4,8,2,1,4194304,0,1.550031,699,3860,294,1,0
1296,2,4,8,1,1,1,4194304,0,1.559924,124,678,344,1,0
1297,2,4,8,1,1,2,2097152,0,1.583071,208,1043,349,1,0
1298,2,4,8,1,1,4,1048576,0,1.527747,304,1413,353,1,0
1299,2,4,8,1,2,1,4194304,0,1.353623,149,823,240,1,0
1300,2,4,8,1,2,2,2097152,0,1.476068,232,1181,242,1,0
1301,2,4,8,1,2,4,1048576,0,1.522682,343,1713,255,1,0
1302,2,4,8,1,4,1,4194304,0,1.371869,205,1126,241,1,0
1303,2,4,8,1,4,2,2097152,0,1.535331,338,1624,244,1,0
1304,2,4,8,1,4,4,1048576,0,1.600486,552,2605,254,1,0
1305,2,4,8,1,8,1,4194304,0,1.456974,338,1831,245,1,0
1306,2,4,8,1,8,2,2097152,0,1.548383,515,2627,245,1,0
1308,2,4,8,2,1,1,4194304,0,1.492778,191,984,468,1,0
1309,2,4,8,2,1,2,2097152,0,1.482599,237,1323,470,1,0
1310,2,4,8,2,1,4,1048576,0,1.520358,402,1963,483,1,0
1311,2,4,8,2,2,1,4194304,0,1.522024,222,1260,241,1,0
1312,2,4,8,2,2,2,2097152,0,1.579307,353,1844,245,1,0
1313,2,4,8,2,2,4,1048576,0,1.587350,586,2868,254,1,0
1314,2,4,8,2,4,1,4194304,0,1.524662,348,1924,242,1,0
1315,2,4,8,2,4,2,2097152,0,1.546982,535,2815,246,1,0
1320,2,4,8,4,1,1,4194304,0,1.449273,225,1257,241,1,0
1321,2,4,8,4,1,2,2097152,0,1.547774,366,1862,243,1,0
1322,2,4,8,4,1,4,1048576,0,1.541863,550,2608,250,1,0
1323,2,4,8,4,2,1,4194304,0,1.577501,380,1969,242,1,0
1324,2,4,8,4,2,2,2097152,0,1.517100,629,3466,248,1,0
1332,2,4,8,8,1,1,4194304,0,1.478166,384,2160,242,1,0
1333,2,4,8,8,1,2,2097152,0,1.571742,594,3349,247,1,0
1344,2,8,1,1,1,1,4194304,0,1.476032,93,482,303,1,0
1345,2,8,1,1,1,2,2097152,0,1.580921,147,593,305,1,0
1346,2,8,1,1,1,4,1048576,0,1.581763,152,793,317,1,0
1347,2,8,1,1,2,1,4194304,0,1.443762,114,588,243,1,0
1348,2,8,1,1,2,2,2097152,0,1.485844,170,757,244,1,0
1349,2,8,1,1,2,4,1048576,0,1.498469,231,964,254,1,0
1350,2,8,1,1,4,1,4194304,0,1.407939,158,764,243,1,0
1351,2,8,1,1,4,2,2097152,0,1.618499,216,991,245,1,0
1352,2,8,1,1,4,4,1048576,0,1.488056,360,1423,254,1,0
1353,2,8,1,1,8,1,4194304,0,1.516932,223,1108,244,1,0
1354,2,8,1,1,8,2,2097152,0,1.553118,318,1580,247,1,0
1355,2,8,1,1,8,4,1048576,0,1.543019,508,2261,258,1,0
1356,2,8,1,2,1,1,4194304,0,1.418788,104,521,242,1,0
1357,2,8,1,2,1,2,2097152,0,1.646918,166,710,244,1,0
1358,2,8,1,2,1,4,1048576,0,1.558696,242,928,251,1,0
1359,2,8,1,2,2,1,4194304,0,1.484497,141,750,243,1,0
1360,2,8,1,2,2,2,2097152,0,1.643399,233,1056,246,1,0
1361,2,8,1,2,2,4,1048576,0,1.615793,324,1392,256,1,0
1362,2,8,1,2,4,1,4194304,0,1.593250,235,1266,244,1,0
1363,2,8,1,2,4,2,2097152,0,1.565647,310,1710,250,1,0
1364,2,8,1,2,4,4,1048576,0,1.626408,481,2289,255,1,0
1368,2,8,1,4,1,1,4194304,0,1.568461,149,838,243,1,0
1369,2,8,1,4,1,2,2097152,0,1.508861,231,1110,245,1,0
1370,2,8,1,4,1,4,1048576,0,1.541018,313,1416,252,1,0
1371,2,8,1,4,2,1,4194304,0,1.505537,222,1224,244,1,0
1372,2,8,1,4,2,2,2097152,0,1.623704,368,1755,246,1,0
1373,2,8,1,4,2,4,1048576,0,1.586840,470,2289,256,1,0
1380,2,8,1,8,1,1,4194304,0,1.546068,225,1223,244,1,0
1381,2,8,1,8,1,2,2097152,0,1.558527,397,2316,250,1,0
1382,2,8,1,8,1,4,1048576,0,1.574858,535,2932,255,1,0
1392,2,8,2,1,1,1,4194304,0,1.516828,155,846,470,1,0
1393,2,8,2,1,1,2,2097152,0,1.655481,218,1020,472,1,0
1394,2,8,2,1,1,4,1048576,0,1.520503,221,1167,331,1,0
1395,2,8,2,1,2,1,4194304,0,1.437363,222,1067,545,1,0
1396,2,8,2,1,2,2,2097152,0,1.430182,299,1444,550,1,0
1397,2,8,2,1,2,4,1048576,0,1.499828,379,1676,259,1,0
1398,2,8,2,1,4,1,4194304,0,1.504858,395,1615,853,1,0
1399,2,8,2,1,4,2,2097152,0,1.644639,441,2270,857,1,0
1400,2,8,2,1,4,4,1048576,0,1.598547,487,2496,262,1,0
1401,2,8,2,1,8,1,4194304,0,1.483910,584,3001,1476,1,0
1402,2,8,2,1,8,2,2097152,0,1.593625,834,3991,1476,1,0
1403,2,8,2,1,8,4,1048576,0,1.615669,838,4082,268,1,0
1404,2,8,2,2,1,1,4194304,0,1.574793,221,1085,545,1,0
1405,2,8,2,2,1,2,2097152,0,1.616055,318,1483,548,1,0
1406,2,8,2,2,1,4,1048576,0,1.465709,332,1648,253,1,0
1407,2,8,2,2,2,1,4194304,0,1.530058,348,1768,853,1,0
1408,2,8,2,2,2,2,2097152,0,1.560956,442,2371,855,1,0
1409,2,8,2,2,2,4,1048576,0,1.616573,532,2498,268,1,0
1410,2,8,2,2,4,1,4194304,0,1.644972,685,2888,1475,1,0
1411,2,8,2,2,4,2,2097152,0,1.558632,780,4296,1477,1,0
1412,2,8,2,2,4,4,1048576,0,1.625600,751,4307,281,1,0
1416,2,8,2,4,1,1,4194304,0,1.501791,377,1689,855,1,0
1417,2,8,2,4,1,2,2097152,0,1.520835,492,2688,863,1,0
1418,2,8,2,4,1,4,1048576,0,1.574793,526,2617,260,1,0
1419,2,8,2,4,2,1,4194304,0,1.602376,653,2924,1472,1,0
1420,2,8,2,4,2,2,2097152,0,1.611562,852,4309,1485,1,0
1421,2,8,2,4,2,4,1048576,0,1.613900,757,3947,277,1,0
1428,2,8,2,8,1,1,4194304,0,1.571452,715,3030,1477,1,0
1429,2,8,2,8,1,2,2097152,0,1.575795,898,5042,1482,1,0
1430,2,8,2,8,1,4,1048576,0,1.553410,846,4529,276,1,0
1440,2,8,4,1,1,1,4194304,0,1.551997,168,940,353,1,0
1441,2,8,4,1,1,2,2097152,0,1.618127,227,1113,355,1,0
1442,2,8,4,1,1,4,1048576,0,1.572880,305,1460,361,1,0
1443,2,8,4,1,2,1,4194304,0,1.574392,193,1048,245,1,0
1444,2,8,4,1,2,2,2097152,0,1.580358,260,1247,247,1,0
1445,2,8,4,1,2,4,1048576,0,1.501315,404,2050,255,1,0
1446,2,8,4,1,4,1,4194304,0,1.484100,260,1456,246,1,0
1447,2,8,4,1,4,2,2097152,0,1.621790,366,1764,251,1,0
1448,2,8,4,1,4,4,1048576,0,1.521215,580,2883,259,1,0
1449,2,8,4,1,8,1,4194304,0,1.516666,397,2160,254,1,0
1450,2,8,4,1,8,2,2097152,0,1.546821,544,2651,255,1,0
1452,2,8,4,2,1,1,4194304,0,1.442938,205,1162,245,1,0
1453,2,8,4,2,1,2,2097152,0,1.535090,302,1466,247,1,0
1454,2,8,4,2,1,4,1048576,0,1.578846,410,2139,255,1,0
1455,2,8,4,2,2,1,4194304,0,1.544232,279,1620,253,1,0
1456,2,8,4,2,2,2,2097152,0,1.556991,371,2065,255,1,0
1457,2,8,4,2,2,4,1048576,0,1.585990,573,3000,260,1,0
1458,2,8,4,2,4,1,4194304,0,1.604060,455,2621,263,1,0
1459,2,8,4,2,4,2,2097152,0,1.500337,626,3160,269,1,0
1464,2,8,4,4,1,1,4194304,0,1.589950,330,1812,254,1,0
1465,2,8,4,4,1,2,2097152,0,1.567575,429,2202,259,1,0
1466,2,8,4,4,1,4,1048576,0,1.634700,632,3169,264,1,0
1467,2,8,4,4,2,1,4194304,0,1.605046,509,2796,262,1,0
1468,2,8,4,4,2,2,2097152,0,1.586984,655,3500,270,1,0
1476,2,8,4,8,1,1,4194304,0,1.524979,494,2734,268,1,0
1477,2,8,4,8,1,2,2097152,0,1.490339,659,3661,273,1,0
1488,2,8,8,1,1,1,4194304,0,1.460930,159,814,240,1,0
1489,2,8,8,1,1,2,2097152,0,1.509032,207,1092,242,1,0
1490,2,8,8,1,1,4,1048576,0,1.513793,307,1644,249,1,0
1491,2,8,8,1,2,1,4194304,0,1.503806,209,1109,241,1,0
1492,2,8,8,1,2,2,2097152,0,1.522190,304,1541,245,1,0
1494,2,8,8,1,4,1,4194304,0,1.483306,279,1560,242,1,0
1500,2,8,8,2,1,1,4194304,0,1.511657,222,1173,241,1,0
1501,2,8,8,2,1,2,2097152,0,1.552699,353,1665,245,1,0
1502,2,8,8,2,1,4,1048576,0,1.553356,480,2432,252,1,0
1503,2,8,8,2,2,1,4194304,0,1.496419,338,1902,244,1,0
1512,2,8,8,4,1,1,4194304,0,1.589308,368,1961,242,1,0
1513,2,8,8,4,1,2,2097152,0,1.509194,550,2780,247,1,0
1536,4,1,1,1,1,1,4194304,0,1.308533,87,415,248,1,0
1537,4,1,1,1,1,2,2097152,0,1.278471,115,515,251,1,0
1538,4,1,1,1,1,4,1048576,0,1.398718,159,652,260,1,0
1539,4,1,1,1,2,1,4194304,0,1.197342,93,429,265,1,0
1540,4,1,1,1,2,2,2097152,0,1.356233,133,543,267,1,0
1541,4,1,1,1,2,4,1048576,0,1.301694,197,683,276,1,0
1542,4,1,1,1,4,1,4194304,0,1.286710,126,616,234,1,0
1543,4,1,1,1,4,2,2097152,0,1.435962,164,704,234,1,0
1544,4,1,1,1,4,4,1048576,0,1.395779,245,903,241,1,0
1545,4,1,1,1,8,1,4194304,0,1.346244,150,743,240,1,0
1546,4,1,1,1,8,2,2097152,0,1.484853,208,923,242,1,0
1547,4,1,1,1,8,4,1048576,0,1.451762,269,1176,250,1,0
1548,4,1,1,2,1,1,4194304,0,1.329643,90,432,266,1,0
1549,4,1,1,2,1,2,2097152,0,1.453099,115,529,268,1,0
1550,4,1,1,2,1,4,1048576,0,1.339438,151,675,277,1,0
1551,4,1,1,2,2,1,4194304,0,1.485237,119,609,301,1,0
1552,4,1,1,2,2,2,2097152,0,1.671313,176,725,303,1,0
1553,4,1,1,2,2,4,1048576,0,1.666248,229,920,310,1,0
1554,4,1,1,2,4,1,4194304,0,1.519366,122,684,240,1,0
1555,4,1,1,2,4,2,2097152,0,1.580317,198,867,242,1,0
1556,4,1,1,2,4,4,1048576,0,1.560900,212,1148,249,1,0
1557,4,1,1,2,8,1,4194304,0,1.563188,172,951,241,1,0
1558,4,1,1,2,8,2,2097152,0,1.617889,256,1247,244,1,0
1559,4,1,1,2,8,4,1048576,0,1.592733,371,1544,254,1,0
1560,4,1,1,4,1,1,4194304,0,1.403277,119,614,235,1,0
1561,4,1,1,4,1,2,2097152,0,1.629584,166,758,234,1,0
1562,4,1,1,4,1,4,1048576,0,1.625193,172,925,241,1,0
1563,4,1,1,4,2,1,4194304,0,1.434580,139,759,240,1,0
1564,4,1,1,4,2,2,2097152,0,1.658311,173,956,242,1,0
1565,4,1,1,4,2,4,1048576,0,1.578105,307,1245,249,1,0
1566,4,1,1,4,4,1,4194304,0,1.563939,166,851,241,1,0
1567,4,1,1,4,4,2,2097152,0,1.574576,213,1105,243,1,0
1568,4,1,1,4,4,4,1048576,0,1.617460,328,1548,254,1,0
