n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1634,256,12,1,3,0,16384,0.000411,1366.176
1635,256,12,1,3,0,32768,0.000408,1290.632
1636,256,12,1,3,0,65536,0.000448,1247.274
1637,256,12,2,1,0,1024,0.00025,868.49
1638,256,12,2,1,0,2048,0.000253,871.416
1639,256,12,2,1,0,4096,0.000256,867.16
1640,256,12,2,1,0,8192,0.000251,912.646
1641,256,12,2,1,0,16384,0.00025,874.874
1642,256,12,2,1,0,32768,0.000253,853.86
1643,256,12,2,1,0,65536,0.000243,746.662
1644,256,12,2,2,0,1024,0.000372,1013.726
1645,256,12,2,2,0,2048,0.000362,1009.47
1646,256,12,2,2,0,4096,0.000362,1010.002
1647,256,12,2,2,0,8192,0.000362,1003.086
1648,256,12,2,2,0,16384,0.00037,1033.676
1649,256,12,2,2,0,32768,0.000375,998.83
1650,256,12,2,2,0,65536,0.000365,1000.426
1651,256,12,2,3,0,1024,0.000395,1271.48
1652,256,12,2,3,0,2048,0.00038,1258.978
1653,256,12,2,3,0,4096,0.000384,1262.968
1654,256,12,2,3,0,8192,0.000387,1289.834
1655,256,12,2,3,0,16384,0.000393,1313.508
1656,256,12,2,3,0,32768,0.000383,1265.894
1657,256,12,2,3,0,65536,0.000419,1128.904
1658,256,12,3,1,0,1024,0.000287,1279.46
1659,256,12,3,1,0,2048,0.000287,1279.46
1660,256,12,3,1,0,4096,0.000289,1281.056
1661,256,12,3,1,0,8192,0.000305,1288.504
1662,256,12,3,1,0,16384,0.000291,1195.67
1663,256,12,3,1,0,32768,0.00029,1194.872
1664,256,12,3,1,0,65536,0.000307,1169.336
1665,256,12,3,2,0,1024,0.000391,1230.782
1666,256,12,3,2,0,2048,0.000404,1234.506
1667,256,12,3,2,0,4096,0.000404,1233.442
1668,256,12,3,2,0,8192,0.000408,1232.112
1669,256,12,3,2,0,16384,0.000409,1206.576
1670,256,12,3,2,0,32768,0.000407,1183.434
1671,256,12,3,2,0,65536,0.000396,1044.05
1672,256,12,3,3,0,1024,0.000469,1312.444
1673,256,12,3,3,0,2048,0.000479,1285.046
1674,256,12,3,3,0,4096,0.000445,1171.73
1675,256,12,3,3,0,8192,0.000435,1170.932
1676,256,12,3,3,0,16384,0.000434,1231.58
1677,256,12,3,3,0,32768,0.000422,1164.814
1678,256,12,3,3,0,65536,0.000424,1091.93
1679,256,12,4,1,0,1024,0.000292,1031.016
1680,256,12,4,1,0,2048,0.000304,1033.41
1681,256,12,4,1,0,4096,0.000296,1032.08
1682,256,12,4,1,0,8192,0.000304,1033.41
1683,256,12,4,1,0,16384,0.000303,1033.676
1684,256,12,4,1,0,32768,0.000307,1029.42
1685,256,12,4,1,0,65536,0.000314,948.29
1686,256,12,4,2,0,1024,0.000344,1312.71
1687,256,12,4,2,0,2048,0.000349,1284.514
1688,256,12,4,2,0,4096,0.000345,1290.366
1689,256,12,4,2,0,8192,0.000343,1289.568
1690,256,12,4,2,0,16384,0.000343,1307.922
1691,256,12,4,2,0,32768,0.000333,1282.918
1692,256,12,4,2,0,65536,0.000387,1062.404
1693,256,12,4,3,0,1024,0.000358,1257.382
1694,256,12,4,3,0,2048,0.000331,1236.634
1695,256,12,4,3,0,4096,0.000331,1240.89
1696,256,12,4,3,0,8192,0.000344,1240.624
1697,256,12,4,3,0,16384,0.000343,1291.43
1698,256,12,4,3,0,32768,0.000334,1248.072
1699,256,12,4,3,0,65536,0.000368,1162.686
1700,256,12,5,1,0,1024,0.000274,1310.316
1701,256,12,5,1,0,2048,0.0003,1314.838
1702,256,12,5,1,0,4096,0.000296,1313.242
1703,256,12,5,1,0,8192,0.000296,1313.242
1704,256,12,5,1,0,16384,0.000292,1226.26
1705,256,12,5,1,0,32768,0.000293,1255.786
1706,256,12,5,1,0,65536,0.000297,1166.144
1707,256,12,5,2,0,1024,0.000375,1356.334
1708,256,12,5,2,0,2048,0.000364,1366.974
1709,256,12,5,2,0,4096,0.000357,1368.57
1710,256,12,5,2,0,8192,0.000325,1364.048
1711,256,12,5,2,0,16384,0.000346,1385.062
1712,256,12,5,2,0,32768,0.000361,1364.048
1713,256,12,5,2,0,65536,0.000387,1225.462
1714,256,12,5,3,0,1024,0.000438,1210.034
1715,256,12,5,3,0,2048,0.000434,1150.716
1716,256,12,5,3,0,4096,0.000423,1210.3
1717,256,12,5,3,0,8192,0.00044,1193.808
1718,256,12,5,3,0,16384,0.000446,1273.608
1719,256,12,5,3,0,32768,0.000437,1202.32
1720,256,12,5,3,0,65536,0.000456,1166.942
1721,256,12,6,1,0,1024,0.000278,1133.16
1722,256,12,6,1,0,2048,0.000284,1135.288
1723,256,12,6,1,0,4096,0.000286,1136.352
1724,256,12,6,1,0,8192,0.000276,1136.352
1725,256,12,6,1,0,16384,0.000291,1099.91
1726,256,12,6,1,0,32768,0.000297,1221.472
1727,256,12,6,1,0,65536,0.00031,1137.416
1728,256,12,6,2,0,1024,0.000227,1074.374
1729,256,12,6,2,0,2048,0.000227,1072.778
1730,256,12,6,2,0,4096,0.000225,1073.842
1731,256,12,6,2,0,8192,0.00023,1080.226
1732,256,12,6,2,0,16384,0.000221,1095.654
1733,256,12,6,2,0,32768,0.000212,918.498
1734,256,12,6,2,0,65536,0.000223,963.452
1735,256,12,6,3,0,1024,0.000403,1651.062
1736,256,12,6,3,0,2048,0.00039,1555.568
1737,256,12,6,3,0,4096,0.000368,1562.484
1738,256,12,6,3,0,8192,0.000368,1556.898
1739,256,12,6,3,0,16384,0.000416,1674.736
1740,256,12,6,3,0,32768,0.000422,1474.704
1741,256,12,6,3,0,65536,0.000396,1531.096
1742,256,12,7,1,0,1024,0.000334,1175.188
1743,256,12,7,1,0,2048,0.000356,1168.538
1744,256,12,7,1,0,4096,0.000353,1168.272
1745,256,12,7,1,0,8192,0.000374,1165.346
1746,256,12,7,1,0,16384,0.000359,1195.404
1747,256,12,7,1,0,32768,0.000353,1182.104
1748,256,12,7,1,0,65536,0.000361,1100.708
1749,256,12,7,2,0,1024,0.000232,1254.19
1750,256,12,7,2,0,2048,0.000235,1251.53
1751,256,12,7,2,0,4096,0.000243,1242.486
1752,256,12,7,2,0,8192,0.000234,1243.284
1753,256,12,7,2,0,16384,0.00025,1237.166
1754,256,12,7,2,0,32768,0.000222,1219.344
1755,256,12,7,2,0,65536,0.000211,969.038
1756,256,12,7,3,0,1024,0.0004,1324.946
1757,256,12,7,3,0,2048,0.000399,1314.04
1758,256,12,7,3,0,4096,0.0004,1327.872
1759,256,12,7,3,0,8192,0.00039,1316.966
1760,256,12,7,3,0,16384,0.000415,1333.724
1761,256,12,7,3,0,32768,0.000395,1490.664
1762,256,12,7,3,0,65536,0.000432,1612.758
1763,256,13,1,1,0,1024,0.000269,890.302
1764,256,13,1,1,0,2048,0.000273,897.75
1765,256,13,1,1,0,4096,0.000275,878.864
1766,256,13,1,1,0,8192,0.000293,984.998
1767,256,13,1,1,0,16384,0.000274,869.022
1768,256,13,1,1,0,32768,0.000274,864.766
1769,256,13,1,1,0,65536,0.000274,864.766
1770,256,13,1,2,0,1024,0.000439,1130.5
1771,256,13,1,2,0,2048,0.000439,1129.702
1772,256,13,1,2,0,4096,0.000439,1129.702
1773,256,13,1,2,0,8192,0.000437,1126.244
1774,256,13,1,2,0,16384,0.00041,1157.898
1775,256,13,1,2,0,32768,0.000423,1094.856
1776,256,13,1,2,0,65536,0.000438,1030.484
1777,256,13,1,3,0,1024,0.000454,1218.014
1778,256,13,1,3,0,2048,0.000459,1189.286
1779,256,13,1,3,0,4096,0.000408,1292.76
1780,256,13,1,3,0,8192,0.00041,1299.942
1781,256,13,1,3,0,16384,0.000411,1366.176
1782,256,13,1,3,0,32768,0.000408,1290.632
1783,256,13,1,3,0,65536,0.000448,1247.274
1784,256,13,2,1,0,1024,0.00025,868.49
1785,256,13,2,1,0,2048,0.000253,871.416
1786,256,13,2,1,0,4096,0.000256,867.16
1787,256,13,2,1,0,8192,0.000251,912.646
1788,256,13,2,1,0,16384,0.00025,874.874
1789,256,13,2,1,0,32768,0.000253,853.86
1790,256,13,2,1,0,65536,0.000243,746.662
1791,256,13,2,2,0,1024,0.000372,1013.726
1792,256,13,2,2,0,2048,0.000362,1009.47
1793,256,13,2,2,0,4096,0.000362,1010.002
1794,256,13,2,2,0,8192,0.000362,1003.086
1795,256,13,2,2,0,16384,0.00037,1033.676
1796,256,13,2,2,0,32768,0.000375,998.83
1797,256,13,2,2,0,65536,0.000365,1000.426
1798,256,13,2,3,0,1024,0.000395,1271.48
1799,256,13,2,3,0,2048,0.00038,1258.978
1800,256,13,2,3,0,4096,0.000384,1262.968
1801,256,13,2,3,0,8192,0.000387,1289.834
1802,256,13,2,3,0,16384,0.000393,1313.508
1803,256,13,2,3,0,32768,0.000383,1265.894
1804,256,13,2,3,0,65536,0.000419,1128.904
1805,256,13,3,1,0,1024,0.000287,1279.46
1806,256,13,3,1,0,2048,0.000287,1279.46
1807,256,13,3,1,0,4096,0.000289,1281.056
1808,256,13,3,1,0,8192,0.000305,1288.504
1809,256,13,3,1,0,16384,0.000291,1195.67
1810,256,13,3,1,0,32768,0.00029,1194.872
1811,256,13,3,1,0,65536,0.000307,1169.336
1812,256,13,3,2,0,1024,0.000391,1230.782
1813,256,13,3,2,0,2048,0.000404,1234.506
1814,256,13,3,2,0,4096,0.000404,1233.442
1815,256,13,3,2,0,8192,0.000408,1232.112
1816,256,13,3,2,0,16384,0.000409,1206.576
1817,256,13,3,2,0,32768,0.000407,1183.434
1818,256,13,3,2,0,65536,0.000396,1044.05
1819,256,13,3,3,0,1024,0.000469,1312.444
1820,256,13,3,3,0,2048,0.000479,1285.046
1821,256,13,3,3,0,4096,0.000445,1171.73
1822,256,13,3,3,0,8192,0.000435,1170.932
1823,256,13,3,3,0,16384,0.000434,1231.58
1824,256,13,3,3,0,32768,0.000422,1164.814
1825,256,13,3,3,0,65536,0.000424,1091.93
1826,256,13,4,1,0,1024,0.000292,1031.016
1827,256,13,4,1,0,2048,0.000304,1033.41
1828,256,13,4,1,0,4096,0.000296,1032.08
1829,256,13,4,1,0,8192,0.000304,1033.41
1830,256,13,4,1,0,16384,0.000303,1033.676
1831,256,13,4,1,0,32768,0.000307,1029.42
1832,256,13,4,1,0,65536,0.000314,948.29
1833,256,13,4,2,0,1024,0.000344,1312.71
1834,256,13,4,2,0,2048,0.000349,1284.514
1835,256,13,4,2,0,4096,0.000345,1290.366
1836,256,13,4,2,0,8192,0.000343,1289.568
1837,256,13,4,2,0,16384,0.000343,1307.922
1838,256,13,4,2,0,32768,0.000333,1282.918
1839,256,13,4,2,0,65536,0.000387,1062.404
1840,256,13,4,3,0,1024,0.000358,1257.382
1841,256,13,4,3,0,2048,0.000331,1236.634
1842,256,13,4,3,0,4096,0.000331,1240.89
1843,256,13,4,3,0,8192,0.000344,1240.624
1844,256,13,4,3,0,16384,0.000343,1291.43
1845,256,13,4,3,0,32768,0.000334,1248.072
1846,256,13,4,3,0,65536,0.000368,1162.686
1847,256,13,5,1,0,1024,0.000274,1310.316
1848,256,13,5,1,0,2048,0.0003,1314.838
1849,256,13,5,1,0,4096,0.000296,1313.242
1850,256,13,5,1,0,8192,0.000296,1313.242
1851,256,13,5,1,0,16384,0.000292,1226.26
1852,256,13,5,1,0,32768,0.000293,1255.786
1853,256,13,5,1,0,65536,0.000297,1166.144
1854,256,13,5,2,0,1024,0.000375,1356.334
1855,256,13,5,2,0,2048,0.000364,1366.974
1856,256,13,5,2,0,4096,0.000357,1368.57
1857,256,13,5,2,0,8192,0.000325,1364.048
1858,256,13,5,2,0,16384,0.000346,1385.062
1859,256,13,5,2,0,32768,0.000361,1364.048
1860,256,13,5,2,0,65536,0.000387,1225.462
1861,256,13,5,3,0,1024,0.000438,1210.034
1862,256,13,5,3,0,2048,0.000434,1150.716
1863,256,13,5,3,0,4096,0.000423,1210.3
1864,256,13,5,3,0,8192,0.00044,1193.808
1865,256,13,5,3,0,16384,0.000446,1273.608
1866,256,13,5,3,0,32768,0.000437,1202.32
1867,256,13,5,3,0,65536,0.000456,1166.942
1868,256,13,6,1,0,1024,0.000278,1133.16
1869,256,13,6,1,0,2048,0.000284,1135.288
1870,256,13,6,1,0,4096,0.000286,1136.352
1871,256,13,6,1,0,8192,0.000276,1136.352
1872,256,13,6,1,0,16384,0.000291,1099.91
1873,256,13,6,1,0,32768,0.000297,1221.472
1874,256,13,6,1,0,65536,0.00031,1137.416
1875,256,13,6,2,0,1024,0.000227,1074.374
1876,256,13,6,2,0,2048,0.000227,1072.778
1877,256,13,6,2,0,4096,0.000225,1073.842
1878,256,13,6,2,0,8192,0.00023,1080.226
1879,256,13,6,2,0,16384,0.000221,1095.654
1880,256,13,6,2,0,32768,0.000212,918.498
1881,256,13,6,2,0,65536,0.000223,963.452
1882,256,13,6,3,0,1024,0.000403,1651.062
1883,256,13,6,3,0,2048,0.00039,1555.568
1884,256,13,6,3,0,4096,0.000368,1562.484
1885,256,13,6,3,0,8192,0.000368,1556.898
1886,256,13,6,3,0,16384,0.000416,1674.736
1887,256,13,6,3,0,32768,0.000422,1474.704
1888,256,13,6,3,0,65536,0.000396,1531.096
1889,256,13,7,1,0,1024,0.000334,1175.188
1890,256,13,7,1,0,2048,0.000356,1168.538
1891,256,13,7,1,0,4096,0.000353,1168.272
1892,256,13,7,1,0,8192,0.000374,1165.346
1893,256,13,7,1,0,16384,0.000359,1195.404
1894,256,13,7,1,0,32768,0.000353,1182.104
1895,256,13,7,1,0,65536,0.000361,1100.708
1896,256,13,7,2,0,1024,0.000232,1254.19
1897,256,13,7,2,0,2048,0.000235,1251.53
1898,256,13,7,2,0,4096,0.000243,1242.486
1899,256,13,7,2,0,8192,0.000234,1243.284
1900,256,13,7,2,0,16384,0.00025,1237.166
1901,256,13,7,2,0,32768,0.000222,1219.344
1902,256,13,7,2,0,65536,0.000211,969.038
1903,256,13,7,3,0,1024,0.0004,1324.946
1904,256,13,7,3,0,2048,0.000399,1314.04
1905,256,13,7,3,0,4096,0.0004,1327.872
1906,256,13,7,3,0,8192,0.00039,1316.966
1907,256,13,7,3,0,16384,0.000415,1333.724
1908,256,13,7,3,0,32768,0.000395,1490.664
1909,256,13,7,3,0,65536,0.000432,1612.758
1910,256,14,1,1,0,1024,0.000269,890.302
1911,256,14,1,1,0,2048,0.000273,897.75
1912,256,14,1,1,0,4096,0.000275,878.864
1913,256,14,1,1,0,8192,0.000293,984.998
1914,256,14,1,1,0,16384,0.000274,869.022
1915,256,14,1,1,0,32768,0.000274,864.766
1916,256,14,1,1,0,65536,0.000274,864.766
1917,256,14,1,2,0,1024,0.000439,1130.5
1918,256,14,1,2,0,2048,0.000439,1129.702
1919,256,14,1,2,0,4096,0.000439,1129.702
1920,256,14,1,2,0,8192,0.000437,1126.244
1921,256,14,1,2,0,16384,0.00041,1157.898
1922,256,14,1,2,0,32768,0.000423,1094.856
1923,256,14,1,2,0,65536,0.000438,1030.484
1924,256,14,1,3,0,1024,0.000454,1218.014
1925,256,14,1,3,0,2048,0.000459,1189.286
1926,256,14,1,3,0,4096,0.000408,1292.76
1927,256,14,1,3,0,8192,0.00041,1299.942
1928,256,14,1,3,0,16384,0.000411,1366.176
1929,256,14,1,3,0,32768,0.000408,1290.632
1930,256,14,1,3,0,65536,0.000448,1247.274
1931,256,14,2,1,0,1024,0.00025,868.49
1932,256,14,2,1,0,2048,0.000253,871.416
1933,256,14,2,1,0,4096,0.000256,867.16
1934,256,14,2,1,0,8192,0.000251,912.646
1935,256,14,2,1,0,16384,0.00025,874.874
1936,256,14,2,1,0,32768,0.000253,853.86
1937,256,14,2,1,0,65536,0.000243,746.662
1938,256,14,2,2,0,1024,0.000372,1013.726
1939,256,14,2,2,0,2048,0.000362,1009.47
1940,256,14,2,2,0,4096,0.000362,1010.002
1941,256,14,2,2,0,8192,0.000362,1003.086
1942,256,14,2,2,0,16384,0.00037,1033.676
1943,256,14,2,2,0,32768,0.000375,998.83
1944,256,14,2,2,0,65536,0.000365,1000.426
1945,256,14,2,3,0,1024,0.000395,1271.48
1946,256,14,2,3,0,2048,0.00038,1258.978
1947,256,14,2,3,0,4096,0.000384,1262.968
1948,256,14,2,3,0,8192,0.000387,1289.834
1949,256,14,2,3,0,16384,0.000393,1313.508
1950,256,14,2,3,0,32768,0.000383,1265.894
1951,256,14,2,3,0,65536,0.000419,1128.904
1952,256,14,3,1,0,1024,0.000287,1279.46
1953,256,14,3,1,0,2048,0.000287,1279.46
1954,256,14,3,1,0,4096,0.000289,1281.056
1955,256,14,3,1,0,8192,0.000305,1288.504
1956,256,14,3,1,0,16384,0.000291,1195.67
1957,256,14,3,1,0,32768,0.00029,1194.872
1958,256,14,3,1,0,65536,0.000307,1169.336
1959,256,14,3,2,0,1024,0.000391,1230.782
1960,256,14,3,2,0,2048,0.000404,1234.506
1961,256,14,3,2,0,4096,0.000404,1233.442
1962,256,14,3,2,0,8192,0.000408,1232.112
1963,256,14,3,2,0,16384,0.000409,1206.576
1964,256,14,3,2,0,32768,0.000407,1183.434
1965,256,14,3,2,0,65536,0.000396,1044.05
1966,256,14,3,3,0,1024,0.000469,1312.444
1967,256,14,3,3,0,2048,0.000479,1285.046
1968,256,14,3,3,0,4096,0.000445,1171.73
1969,256,14,3,3,0,8192,0.000435,1170.932
1970,256,14,3,3,0,16384,0.000434,1231.58
1971,256,14,3,3,0,32768,0.000422,1164.814
1972,256,14,3,3,0,65536,0.000424,1091.93
1973,256,14,4,1,0,1024,0.000292,1031.016
1974,256,14,4,1,0,2048,0.000304,1033.41
1975,256,14,4,1,0,4096,0.000296,1032.08
1976,256,14,4,1,0,8192,0.000304,1033.41
1977,256,14,4,1,0,16384,0.000303,1033.676
1978,256,14,4,1,0,32768,0.000307,1029.42
1979,256,14,4,1,0,65536,0.000314,948.29
1980,256,14,4,2,0,1024,0.000344,1312.71
1981,256,14,4,2,0,2048,0.000349,1284.514
1982,256,14,4,2,0,4096,0.000345,1290.366
1983,256,14,4,2,0,8192,0.000343,1289.568
1984,256,14,4,2,0,16384,0.000343,1307.922
1985,256,14,4,2,0,32768,0.000333,1282.918
1986,256,14,4,2,0,65536,0.000387,1062.404
1987,256,14,4,3,0,1024,0.000358,1257.382
1988,256,14,4,3,0,2048,0.000331,1236.634
1989,256,14,4,3,0,4096,0.000331,1240.89
1990,256,14,4,3,0,8192,0.000344,1240.624
1991,256,14,4,3,0,16384,0.000343,1291.43
1992,256,14,4,3,0,32768,0.000334,1248.072
1993,256,14,4,3,0,65536,0.000368,1162.686
1994,256,14,5,1,0,1024,0.000274,1310.316
1995,256,14,5,1,0,2048,0.0003,1314.838
1996,256,14,5,1,0,4096,0.000296,1313.242
1997,256,14,5,1,0,8192,0.000296,1313.242
1998,256,14,5,1,0,16384,0.000292,1226.26
1999,256,14,5,1,0,32768,0.000293,1255.786
2000,256,14,5,1,0,65536,0.000297,1166.144
2001,256,14,5,2,0,1024,0.000375,1356.334
2002,256,14,5,2,0,2048,0.000364,1366.974
2003,256,14,5,2,0,4096,0.000357,1368.57
2004,256,14,5,2,0,8192,0.000325,1364.048
2005,256,14,5,2,0,16384,0.000346,1385.062
2006,256,14,5,2,0,32768,0.000361,1364.048
2007,256,14,5,2,0,65536,0.000387,1225.462
2008,256,14,5,3,0,1024,0.000438,1210.034
2009,256,14,5,3,0,2048,0.000434,1150.716
2010,256,14,5,3,0,4096,0.000423,1210.3
2011,256,14,5,3,0,8192,0.00044,1193.808
2012,256,14,5,3,0,16384,0.000446,1273.608
2013,256,14,5,3,0,32768,0.000437,1202.32
2014,256,14,5,3,0,65536,0.000456,1166.942
2015,256,14,6,1,0,1024,0.000278,1133.16
2016,256,14,6,1,0,2048,0.000284,1135.288
2017,256,14,6,1,0,4096,0.000286,1136.352
2018,256,14,6,1,0,8192,0.000276,1136.352
2019,256,14,6,1,0,16384,0.000291,1099.91
2020,256,14,6,1,0,32768,0.000297,1221.472
2021,256,14,6,1,0,65536,0.00031,1137.416
2022,256,14,6,2,0,1024,0.000227,1074.374
2023,256,14,6,2,0,2048,0.000227,1072.778
2024,256,14,6,2,0,4096,0.000225,1073.842
2025,256,14,6,2,0,8192,0.00023,1080.226
2026,256,14,6,2,0,16384,0.000221,1095.654
2027,256,14,6,2,0,32768,0.000212,918.498
2028,256,14,6,2,0,65536,0.000223,963.452
2029,256,14,6,3,0,1024,0.000403,1651.062
2030,256,14,6,3,0,2048,0.00039,1555.568
2031,256,14,6,3,0,4096,0.000368,1562.484
2032,256,14,6,3,0,8192,0.000368,1556.898
2033,256,14,6,3,0,16384,0.000416,1674.736
2034,256,14,6,3,0,32768,0.000422,1474.704
2035,256,14,6,3,0,65536,0.000396,1531.096
2036,256,14,7,1,0,1024,0.000334,1175.188
2037,256,14,7,1,0,2048,0.000356,1168.538
2038,256,14,7,1,0,4096,0.000353,1168.272
2039,256,14,7,1,0,8192,0.000374,1165.346
2040,256,14,7,1,0,16384,0.000359,1195.404
2041,256,14,7,1,0,32768,0.000353,1182.104
2042,256,14,7,1,0,65536,0.000361,1100.708
2043,256,14,7,2,0,1024,0.000232,1254.19
2044,256,14,7,2,0,2048,0.000235,1251.53
2045,256,14,7,2,0,4096,0.000243,1242.486
2046,256,14,7,2,0,8192,0.000234,1243.284
2047,256,14,7,2,0,16384,0.00025,1237.166
2048,256,14,7,2,0,32768,0.000222,1219.344
2049,256,14,7,2,0,65536,0.000211,969.038
2050,256,14,7,3,0,1024,0.0004,1324.946
2051,256,14,7,3,0,2048,0.000399,1314.04
2052,256,14,7,3,0,4096,0.0004,1327.872
2053,256,14,7,3,0,8192,0.00039,1316.966
2054,256,14,7,3,0,16384,0.000415,1333.724
2055,256,14,7,3,0,32768,0.000395,1490.664
2056,256,14,7,3,0,65536,0.000432,1612.758
2057,256,15,1,1,0,1024,0.000269,890.302
2058,256,15,1,1,0,2048,0.000273,897.75
2059,256,15,1,1,0,4096,0.000275,878.864
2060,256,15,1,1,0,8192,0.000293,984.998
2061,256,15,1,1,0,16384,0.000274,869.022
2062,256,15,1,1,0,32768,0.000274,864.766
2063,256,15,1,1,0,65536,0.000274,864.766
2064,256,15,1,2,0,1024,0.000439,1130.5
2065,256,15,1,2,0,2048,0.000439,1129.702
2066,256,15,1,2,0,4096,0.000439,1129.702
2067,256,15,1,2,0,8192,0.000437,1126.244
2068,256,15,1,2,0,16384,0.00041,1157.898
2069,256,15,1,2,0,32768,0.000423,1094.856
2070,256,15,1,2,0,65536,0.000438,1030.484
2071,256,15,1,3,0,1024,0.000454,1218.014
2072,256,15,1,3,0,2048,0.000459,1189.286
2073,256,15,1,3,0,4096,0.000408,1292.76
2074,256,15,1,3,0,8192,0.00041,1299.942
2075,256,15,1,3,0,16384,0.000411,1366.176
2076,256,15,1,3,0,32768,0.000408,1290.632
2077,256,15,1,3,0,65536,0.000448,1247.274
2078,256,15,2,1,0,1024,0.00025,868.49
2079,256,15,2,1,0,2048,0.000253,871.416
2080,256,15,2,1,0,4096,0.000256,867.16
2081,256,15,2,1,0,8192,0.000251,912.646
2082,256,15,2,1,0,16384,0.00025,874.874
2083,256,15,2,1,0,32768,0.000253,853.86
2084,256,15,2,1,0,65536,0.000243,746.662
2085,256,15,2,2,0,1024,0.000372,1013.726
2086,256,15,2,2,0,2048,0.000362,1009.47
2087,256,15,2,2,0,4096,0.000362,1010.002
2088,256,15,2,2,0,8192,0.000362,1003.086
2089,256,15,2,2,0,16384,0.00037,1033.676
2090,256,15,2,2,0,32768,0.000375,998.83
2091,256,15,2,2,0,65536,0.000365,1000.426
2092,256,15,2,3,0,1024,0.000395,1271.48
2093,256,15,2,3,0,2048,0.00038,1258.978
2094,256,15,2,3,0,4096,0.000384,1262.968
2095,256,15,2,3,0,8192,0.000387,1289.834
2096,256,15,2,3,0,16384,0.000393,1313.508
2097,256,15,2,3,0,32768,0.000383,1265.894
2098,256,15,2,3,0,65536,0.000419,1128.904
2099,256,15,3,1,0,1024,0.000287,1279.46
2100,256,15,3,1,0,2048,0.000287,1279.46
2101,256,15,3,1,0,4096,0.000289,1281.056
2102,256,15,3,1,0,8192,0.000305,1288.504
2103,256,15,3,1,0,16384,0.000291,1195.67
2104,256,15,3,1,0,32768,0.00029,1194.872
2105,256,15,3,1,0,65536,0.000307,1169.336
2106,256,15,3,2,0,1024,0.000391,1230.782
2107,256,15,3,2,0,2048,0.000404,1234.506
2108,256,15,3,2,0,4096,0.000404,1233.442
2109,256,15,3,2,0,8192,0.000408,1232.112
2110,256,15,3,2,0,16384,0.000409,1206.576
2111,256,15,3,2,0,32768,0.000407,1183.434
2112,256,15,3,2,0,65536,0.000396,1044.05
2113,256,15,3,3,0,1024,0.000469,1312.444
2114,256,15,3,3,0,2048,0.000479,1285.046
2115,256,15,3,3,0,4096,0.000445,1171.73
2116,256,15,3,3,0,8192,0.000435,1170.932
2117,256,15,3,3,0,16384,0.000434,1231.58
2118,256,15,3,3,0,32768,0.000422,1164.814
2119,256,15,3,3,0,65536,0.000424,1091.93
2120,256,15,4,1,0,1024,0.000292,1031.016
2121,256,15,4,1,0,2048,0.000304,1033.41
2122,256,15,4,1,0,4096,0.000296,1032.08
2123,256,15,4,1,0,8192,0.000304,1033.41
2124,256,15,4,1,0,16384,0.000303,1033.676
2125,256,15,4,1,0,32768,0.000307,1029.42
2126,256,15,4,1,0,65536,0.000314,948.29
2127,256,15,4,2,0,1024,0.000344,1312.71
2128,256,15,4,2,0,2048,0.000349,1284.514
2129,256,15,4,2,0,4096,0.000345,1290.366
2130,256,15,4,2,0,8192,0.000343,1289.568
2131,256,15,4,2,0,16384,0.000343,1307.922
2132,256,15,4,2,0,32768,0.000333,1282.918
2133,256,15,4,2,0,65536,0.000387,1062.404
2134,256,15,4,3,0,1024,0.000358,1257.382
2135,256,15,4,3,0,2048,0.000331,1236.634
2136,256,15,4,3,0,4096,0.000331,1240.89
2137,256,15,4,3,0,8192,0.000344,1240.624
2138,256,15,4,3,0,16384,0.000343,1291.43
2139,256,15,4,3,0,32768,0.000334,1248.072
2140,256,15,4,3,0,65536,0.000368,1162.686
2141,256,15,5,1,0,1024,0.000274,1310.316
2142,256,15,5,1,0,2048,0.0003,1314.838
2143,256,15,5,1,0,4096,0.000296,1313.242
2144,256,15,5,1,0,8192,0.000296,1313.242
2145,256,15,5,1,0,16384,0.000292,1226.26
2146,256,15,5,1,0,32768,0.000293,1255.786
2147,256,15,5,1,0,65536,0.000297,1166.144
2148,256,15,5,2,0,1024,0.000375,1356.334
2149,256,15,5,2,0,2048,0.000364,1366.974
2150,256,15,5,2,0,4096,0.000357,1368.57
2151,256,15,5,2,0,8192,0.000325,1364.048
2152,256,15,5,2,0,16384,0.000346,1385.062
2153,256,15,5,2,0,32768,0.000361,1364.048
2154,256,15,5,2,0,65536,0.000387,1225.462
2155,256,15,5,3,0,1024,0.000438,1210.034
2156,256,15,5,3,0,2048,0.000434,1150.716
2157,256,15,5,3,0,4096,0.000423,1210.3
2158,256,15,5,3,0,8192,0.00044,1193.808
2159,256,15,5,3,0,16384,0.000446,1273.608
2160,256,15,5,3,0,32768,0.000437,1202.32
2161,256,15,5,3,0,65536,0.000456,1166.942
2162,256,15,6,1,0,1024,0.000278,1133.16
2163,256,15,6,1,0,2048,0.000284,1135.288
2164,256,15,6,1,0,4096,0.000286,1136.352
2165,256,15,6,1,0,8192,0.000276,1136.352
2166,256,15,6,1,0,16384,0.000291,1099.91
2167,256,15,6,1,0,32768,0.000297,1221.472
2168,256,15,6,1,0,65536,0.00031,1137.416
2169,256,15,6,2,0,1024,0.000227,1074.374
