n,knob_KNOB_HIST_SIZE,knob_KNOB_NUM_HIST,knob_KNOB_UNROLL_LLM,knob_KNOB_UNROLL_LP,knob_I_B,knob_KNOB_DATA_BLOCK_INTERLEAVE,obj1,obj2
1057,256,8,2,2,0,1024,0.000372,1013.726
1058,256,8,2,2,0,2048,0.000362,1009.470
1059,256,8,2,2,0,4096,0.000362,1010.002
1060,256,8,2,2,0,8192,0.000362,1003.086
1061,256,8,2,2,0,16384,0.000370,1033.676
1062,256,8,2,2,0,32768,0.000375,998.830
1063,256,8,2,2,0,65536,0.000365,1000.426
1064,256,8,2,3,0,1024,0.000395,1271.480
1065,256,8,2,3,0,2048,0.000380,1258.978
1066,256,8,2,3,0,4096,0.000384,1262.968
1067,256,8,2,3,0,8192,0.000387,1289.834
1068,256,8,2,3,0,16384,0.000393,1313.508
1069,256,8,2,3,0,32768,0.000383,1265.894
1070,256,8,2,3,0,65536,0.000419,1128.904
1071,256,8,3,1,0,1024,0.000287,1279.460
1072,256,8,3,1,0,2048,0.000287,1279.460
1073,256,8,3,1,0,4096,0.000289,1281.056
1074,256,8,3,1,0,8192,0.000305,1288.504
1075,256,8,3,1,0,16384,0.000291,1195.670
1076,256,8,3,1,0,32768,0.000290,1194.872
1077,256,8,3,1,0,65536,0.000307,1169.336
1078,256,8,3,2,0,1024,0.000391,1230.782
1079,256,8,3,2,0,2048,0.000404,1234.506
1080,256,8,3,2,0,4096,0.000404,1233.442
1081,256,8,3,2,0,8192,0.000408,1232.112
1082,256,8,3,2,0,16384,0.000409,1206.576
1083,256,8,3,2,0,32768,0.000407,1183.434
1084,256,8,3,2,0,65536,0.000396,1044.050
1085,256,8,3,3,0,1024,0.000469,1312.444
1086,256,8,3,3,0,2048,0.000479,1285.046
1087,256,8,3,3,0,4096,0.000445,1171.730
1088,256,8,3,3,0,8192,0.000435,1170.932
1089,256,8,3,3,0,16384,0.000434,1231.580
1090,256,8,3,3,0,32768,0.000422,1164.814
1091,256,8,3,3,0,65536,0.000424,1091.930
1092,256,8,4,1,0,1024,0.000292,1031.016
1093,256,8,4,1,0,2048,0.000304,1033.410
1094,256,8,4,1,0,4096,0.000296,1032.080
1095,256,8,4,1,0,8192,0.000304,1033.410
1096,256,8,4,1,0,16384,0.000303,1033.676
1097,256,8,4,1,0,32768,0.000307,1029.420
1098,256,8,4,1,0,65536,0.000314,948.290
1099,256,8,4,2,0,1024,0.000344,1312.710
1100,256,8,4,2,0,2048,0.000349,1284.514
1101,256,8,4,2,0,4096,0.000345,1290.366
1102,256,8,4,2,0,8192,0.000343,1289.568
1103,256,8,4,2,0,16384,0.000343,1307.922
1104,256,8,4,2,0,32768,0.000333,1282.918
1105,256,8,4,2,0,65536,0.000387,1062.404
1106,256,8,4,3,0,1024,0.000358,1257.382
1107,256,8,4,3,0,2048,0.000331,1236.634
1108,256,8,4,3,0,4096,0.000331,1240.890
1109,256,8,4,3,0,8192,0.000344,1240.624
1110,256,8,4,3,0,16384,0.000343,1291.430
1111,256,8,4,3,0,32768,0.000334,1248.072
1112,256,8,4,3,0,65536,0.000368,1162.686
1113,256,8,5,1,0,1024,0.000274,1310.316
1114,256,8,5,1,0,2048,0.000300,1314.838
1115,256,8,5,1,0,4096,0.000296,1313.242
1116,256,8,5,1,0,8192,0.000296,1313.242
1117,256,8,5,1,0,16384,0.000292,1226.260
1118,256,8,5,1,0,32768,0.000293,1255.786
1119,256,8,5,1,0,65536,0.000297,1166.144
1120,256,8,5,2,0,1024,0.000375,1356.334
1121,256,8,5,2,0,2048,0.000364,1366.974
1122,256,8,5,2,0,4096,0.000357,1368.570
1123,256,8,5,2,0,8192,0.000325,1364.048
1124,256,8,5,2,0,16384,0.000346,1385.062
1125,256,8,5,2,0,32768,0.000361,1364.048
1126,256,8,5,2,0,65536,0.000387,1225.462
1127,256,8,5,3,0,1024,0.000438,1210.034
1128,256,8,5,3,0,2048,0.000434,1150.716
1129,256,8,5,3,0,4096,0.000423,1210.300
1130,256,8,5,3,0,8192,0.000440,1193.808
1131,256,8,5,3,0,16384,0.000446,1273.608
1132,256,8,5,3,0,32768,0.000437,1202.320
1133,256,8,5,3,0,65536,0.000456,1166.942
1134,256,8,6,1,0,1024,0.000278,1133.160
1135,256,8,6,1,0,2048,0.000284,1135.288
1136,256,8,6,1,0,4096,0.000286,1136.352
1137,256,8,6,1,0,8192,0.000276,1136.352
1138,256,8,6,1,0,16384,0.000291,1099.910
1139,256,8,6,1,0,32768,0.000297,1221.472
1140,256,8,6,1,0,65536,0.000310,1137.416
1141,256,8,6,2,0,1024,0.000227,1074.374
1142,256,8,6,2,0,2048,0.000227,1072.778
1143,256,8,6,2,0,4096,0.000225,1073.842
1144,256,8,6,2,0,8192,0.000230,1080.226
1145,256,8,6,2,0,16384,0.000221,1095.654
1146,256,8,6,2,0,32768,0.000212,918.498
1147,256,8,6,2,0,65536,0.000223,963.452
1148,256,8,6,3,0,1024,0.000403,1651.062
1149,256,8,6,3,0,2048,0.000390,1555.568
1150,256,8,6,3,0,4096,0.000368,1562.484
1151,256,8,6,3,0,8192,0.000368,1556.898
1152,256,8,6,3,0,16384,0.000416,1674.736
1153,256,8,6,3,0,32768,0.000422,1474.704
1154,256,8,6,3,0,65536,0.000396,1531.096
1155,256,8,7,1,0,1024,0.000334,1175.188
1156,256,8,7,1,0,2048,0.000356,1168.538
1157,256,8,7,1,0,4096,0.000353,1168.272
1158,256,8,7,1,0,8192,0.000374,1165.346
1159,256,8,7,1,0,16384,0.000359,1195.404
1160,256,8,7,1,0,32768,0.000353,1182.104
1161,256,8,7,1,0,65536,0.000361,1100.708
1162,256,8,7,2,0,1024,0.000232,1254.190
1163,256,8,7,2,0,2048,0.000235,1251.530
1164,256,8,7,2,0,4096,0.000243,1242.486
1165,256,8,7,2,0,8192,0.000234,1243.284
1166,256,8,7,2,0,16384,0.000250,1237.166
1167,256,8,7,2,0,32768,0.000222,1219.344
1168,256,8,7,2,0,65536,0.000211,969.038
1169,256,8,7,3,0,1024,0.000400,1324.946
1170,256,8,7,3,0,2048,0.000399,1314.040
1171,256,8,7,3,0,4096,0.000400,1327.872
1172,256,8,7,3,0,8192,0.000390,1316.966
1173,256,8,7,3,0,16384,0.000415,1333.724
1174,256,8,7,3,0,32768,0.000395,1490.664
1175,256,8,7,3,0,65536,0.000432,1612.758
1176,256,9,1,1,0,1024,0.000269,890.302
1177,256,9,1,1,0,2048,0.000273,897.750
1178,256,9,1,1,0,4096,0.000275,878.864
1179,256,9,1,1,0,8192,0.000293,984.998
1180,256,9,1,1,0,16384,0.000274,869.022
1181,256,9,1,1,0,32768,0.000274,864.766
1182,256,9,1,1,0,65536,0.000274,864.766
1183,256,9,1,2,0,1024,0.000439,1130.500
1184,256,9,1,2,0,2048,0.000439,1129.702
1185,256,9,1,2,0,4096,0.000439,1129.702
1186,256,9,1,2,0,8192,0.000437,1126.244
1187,256,9,1,2,0,16384,0.000410,1157.898
1188,256,9,1,2,0,32768,0.000423,1094.856
1189,256,9,1,2,0,65536,0.000438,1030.484
1190,256,9,1,3,0,1024,0.000454,1218.014
1191,256,9,1,3,0,2048,0.000459,1189.286
1192,256,9,1,3,0,4096,0.000408,1292.760
1193,256,9,1,3,0,8192,0.000410,1299.942
1194,256,9,1,3,0,16384,0.000411,1366.176
1195,256,9,1,3,0,32768,0.000408,1290.632
1196,256,9,1,3,0,65536,0.000448,1247.274
1197,256,9,2,1,0,1024,0.000250,868.490
1198,256,9,2,1,0,2048,0.000253,871.416
1199,256,9,2,1,0,4096,0.000256,867.160
1200,256,9,2,1,0,8192,0.000251,912.646
1201,256,9,2,1,0,16384,0.000250,874.874
1202,256,9,2,1,0,32768,0.000253,853.860
1203,256,9,2,1,0,65536,0.000243,746.662
1204,256,9,2,2,0,1024,0.000372,1013.726
1205,256,9,2,2,0,2048,0.000362,1009.470
1206,256,9,2,2,0,4096,0.000362,1010.002
1207,256,9,2,2,0,8192,0.000362,1003.086
1208,256,9,2,2,0,16384,0.000370,1033.676
1209,256,9,2,2,0,32768,0.000375,998.830
1210,256,9,2,2,0,65536,0.000365,1000.426
1211,256,9,2,3,0,1024,0.000395,1271.480
1212,256,9,2,3,0,2048,0.000380,1258.978
1213,256,9,2,3,0,4096,0.000384,1262.968
1214,256,9,2,3,0,8192,0.000387,1289.834
1215,256,9,2,3,0,16384,0.000393,1313.508
1216,256,9,2,3,0,32768,0.000383,1265.894
1217,256,9,2,3,0,65536,0.000419,1128.904
1218,256,9,3,1,0,1024,0.000287,1279.460
1219,256,9,3,1,0,2048,0.000287,1279.460
1220,256,9,3,1,0,4096,0.000289,1281.056
1221,256,9,3,1,0,8192,0.000305,1288.504
1222,256,9,3,1,0,16384,0.000291,1195.670
1223,256,9,3,1,0,32768,0.000290,1194.872
1224,256,9,3,1,0,65536,0.000307,1169.336
1225,256,9,3,2,0,1024,0.000391,1230.782
1226,256,9,3,2,0,2048,0.000404,1234.506
1227,256,9,3,2,0,4096,0.000404,1233.442
1228,256,9,3,2,0,8192,0.000408,1232.112
1229,256,9,3,2,0,16384,0.000409,1206.576
1230,256,9,3,2,0,32768,0.000407,1183.434
1231,256,9,3,2,0,65536,0.000396,1044.050
1232,256,9,3,3,0,1024,0.000469,1312.444
1233,256,9,3,3,0,2048,0.000479,1285.046
1234,256,9,3,3,0,4096,0.000445,1171.730
1235,256,9,3,3,0,8192,0.000435,1170.932
1236,256,9,3,3,0,16384,0.000434,1231.580
1237,256,9,3,3,0,32768,0.000422,1164.814
1238,256,9,3,3,0,65536,0.000424,1091.930
1239,256,9,4,1,0,1024,0.000292,1031.016
1240,256,9,4,1,0,2048,0.000304,1033.410
1241,256,9,4,1,0,4096,0.000296,1032.080
1242,256,9,4,1,0,8192,0.000304,1033.410
1243,256,9,4,1,0,16384,0.000303,1033.676
1244,256,9,4,1,0,32768,0.000307,1029.420
1245,256,9,4,1,0,65536,0.000314,948.290
1246,256,9,4,2,0,1024,0.000344,1312.710
1247,256,9,4,2,0,2048,0.000349,1284.514
1248,256,9,4,2,0,4096,0.000345,1290.366
1249,256,9,4,2,0,8192,0.000343,1289.568
1250,256,9,4,2,0,16384,0.000343,1307.922
1251,256,9,4,2,0,32768,0.000333,1282.918
1252,256,9,4,2,0,65536,0.000387,1062.404
1253,256,9,4,3,0,1024,0.000358,1257.382
1254,256,9,4,3,0,2048,0.000331,1236.634
1255,256,9,4,3,0,4096,0.000331,1240.890
1256,256,9,4,3,0,8192,0.000344,1240.624
1257,256,9,4,3,0,16384,0.000343,1291.430
1258,256,9,4,3,0,32768,0.000334,1248.072
1259,256,9,4,3,0,65536,0.000368,1162.686
1260,256,9,5,1,0,1024,0.000274,1310.316
1261,256,9,5,1,0,2048,0.000300,1314.838
1262,256,9,5,1,0,4096,0.000296,1313.242
1263,256,9,5,1,0,8192,0.000296,1313.242
1264,256,9,5,1,0,16384,0.000292,1226.260
1265,256,9,5,1,0,32768,0.000293,1255.786
1266,256,9,5,1,0,65536,0.000297,1166.144
1267,256,9,5,2,0,1024,0.000375,1356.334
1268,256,9,5,2,0,2048,0.000364,1366.974
1269,256,9,5,2,0,4096,0.000357,1368.570
1270,256,9,5,2,0,8192,0.000325,1364.048
1271,256,9,5,2,0,16384,0.000346,1385.062
1272,256,9,5,2,0,32768,0.000361,1364.048
1273,256,9,5,2,0,65536,0.000387,1225.462
1274,256,9,5,3,0,1024,0.000438,1210.034
1275,256,9,5,3,0,2048,0.000434,1150.716
1276,256,9,5,3,0,4096,0.000423,1210.300
1277,256,9,5,3,0,8192,0.000440,1193.808
1278,256,9,5,3,0,16384,0.000446,1273.608
1279,256,9,5,3,0,32768,0.000437,1202.320
1280,256,9,5,3,0,65536,0.000456,1166.942
1281,256,9,6,1,0,1024,0.000278,1133.160
1282,256,9,6,1,0,2048,0.000284,1135.288
1283,256,9,6,1,0,4096,0.000286,1136.352
1284,256,9,6,1,0,8192,0.000276,1136.352
1285,256,9,6,1,0,16384,0.000291,1099.910
1286,256,9,6,1,0,32768,0.000297,1221.472
1287,256,9,6,1,0,65536,0.000310,1137.416
1288,256,9,6,2,0,1024,0.000227,1074.374
1289,256,9,6,2,0,2048,0.000227,1072.778
1290,256,9,6,2,0,4096,0.000225,1073.842
1291,256,9,6,2,0,8192,0.000230,1080.226
1292,256,9,6,2,0,16384,0.000221,1095.654
1293,256,9,6,2,0,32768,0.000212,918.498
1294,256,9,6,2,0,65536,0.000223,963.452
1295,256,9,6,3,0,1024,0.000403,1651.062
1296,256,9,6,3,0,2048,0.000390,1555.568
1297,256,9,6,3,0,4096,0.000368,1562.484
1298,256,9,6,3,0,8192,0.000368,1556.898
1299,256,9,6,3,0,16384,0.000416,1674.736
1300,256,9,6,3,0,32768,0.000422,1474.704
1301,256,9,6,3,0,65536,0.000396,1531.096
1302,256,9,7,1,0,1024,0.000334,1175.188
1303,256,9,7,1,0,2048,0.000356,1168.538
1304,256,9,7,1,0,4096,0.000353,1168.272
1305,256,9,7,1,0,8192,0.000374,1165.346
1306,256,9,7,1,0,16384,0.000359,1195.404
1307,256,9,7,1,0,32768,0.000353,1182.104
1308,256,9,7,1,0,65536,0.000361,1100.708
1309,256,9,7,2,0,1024,0.000232,1254.190
1310,256,9,7,2,0,2048,0.000235,1251.530
1311,256,9,7,2,0,4096,0.000243,1242.486
1312,256,9,7,2,0,8192,0.000234,1243.284
1313,256,9,7,2,0,16384,0.000250,1237.166
1314,256,9,7,2,0,32768,0.000222,1219.344
1315,256,9,7,2,0,65536,0.000211,969.038
1316,256,9,7,3,0,1024,0.000400,1324.946
1317,256,9,7,3,0,2048,0.000399,1314.040
1318,256,9,7,3,0,4096,0.000400,1327.872
1319,256,9,7,3,0,8192,0.000390,1316.966
1320,256,9,7,3,0,16384,0.000415,1333.724
1321,256,9,7,3,0,32768,0.000395,1490.664
1322,256,9,7,3,0,65536,0.000432,1612.758
1323,256,10,1,1,0,1024,0.000269,890.302
1324,256,10,1,1,0,2048,0.000273,897.750
1325,256,10,1,1,0,4096,0.000275,878.864
1326,256,10,1,1,0,8192,0.000293,984.998
1327,256,10,1,1,0,16384,0.000274,869.022
1328,256,10,1,1,0,32768,0.000274,864.766
1329,256,10,1,1,0,65536,0.000274,864.766
1330,256,10,1,2,0,1024,0.000439,1130.500
1331,256,10,1,2,0,2048,0.000439,1129.702
1332,256,10,1,2,0,4096,0.000439,1129.702
1333,256,10,1,2,0,8192,0.000437,1126.244
1334,256,10,1,2,0,16384,0.000410,1157.898
1335,256,10,1,2,0,32768,0.000423,1094.856
1336,256,10,1,2,0,65536,0.000438,1030.484
1337,256,10,1,3,0,1024,0.000454,1218.014
1338,256,10,1,3,0,2048,0.000459,1189.286
1339,256,10,1,3,0,4096,0.000408,1292.760
1340,256,10,1,3,0,8192,0.000410,1299.942
1341,256,10,1,3,0,16384,0.000411,1366.176
1342,256,10,1,3,0,32768,0.000408,1290.632
1343,256,10,1,3,0,65536,0.000448,1247.274
1344,256,10,2,1,0,1024,0.000250,868.490
1345,256,10,2,1,0,2048,0.000253,871.416
1346,256,10,2,1,0,4096,0.000256,867.160
1347,256,10,2,1,0,8192,0.000251,912.646
1348,256,10,2,1,0,16384,0.000250,874.874
1349,256,10,2,1,0,32768,0.000253,853.860
1350,256,10,2,1,0,65536,0.000243,746.662
1351,256,10,2,2,0,1024,0.000372,1013.726
1352,256,10,2,2,0,2048,0.000362,1009.470
1353,256,10,2,2,0,4096,0.000362,1010.002
1354,256,10,2,2,0,8192,0.000362,1003.086
1355,256,10,2,2,0,16384,0.000370,1033.676
1356,256,10,2,2,0,32768,0.000375,998.830
1357,256,10,2,2,0,65536,0.000365,1000.426
1358,256,10,2,3,0,1024,0.000395,1271.480
1359,256,10,2,3,0,2048,0.000380,1258.978
1360,256,10,2,3,0,4096,0.000384,1262.968
1361,256,10,2,3,0,8192,0.000387,1289.834
1362,256,10,2,3,0,16384,0.000393,1313.508
1363,256,10,2,3,0,32768,0.000383,1265.894
1364,256,10,2,3,0,65536,0.000419,1128.904
1365,256,10,3,1,0,1024,0.000287,1279.460
1366,256,10,3,1,0,2048,0.000287,1279.460
1367,256,10,3,1,0,4096,0.000289,1281.056
1368,256,10,3,1,0,8192,0.000305,1288.504
1369,256,10,3,1,0,16384,0.000291,1195.670
1370,256,10,3,1,0,32768,0.000290,1194.872
1371,256,10,3,1,0,65536,0.000307,1169.336
1372,256,10,3,2,0,1024,0.000391,1230.782
1373,256,10,3,2,0,2048,0.000404,1234.506
1374,256,10,3,2,0,4096,0.000404,1233.442
1375,256,10,3,2,0,8192,0.000408,1232.112
1376,256,10,3,2,0,16384,0.000409,1206.576
1377,256,10,3,2,0,32768,0.000407,1183.434
1378,256,10,3,2,0,65536,0.000396,1044.050
1379,256,10,3,3,0,1024,0.000469,1312.444
1380,256,10,3,3,0,2048,0.000479,1285.046
1381,256,10,3,3,0,4096,0.000445,1171.730
1382,256,10,3,3,0,8192,0.000435,1170.932
1383,256,10,3,3,0,16384,0.000434,1231.580
1384,256,10,3,3,0,32768,0.000422,1164.814
1385,256,10,3,3,0,65536,0.000424,1091.930
1386,256,10,4,1,0,1024,0.000292,1031.016
1387,256,10,4,1,0,2048,0.000304,1033.410
1388,256,10,4,1,0,4096,0.000296,1032.080
1389,256,10,4,1,0,8192,0.000304,1033.410
1390,256,10,4,1,0,16384,0.000303,1033.676
1391,256,10,4,1,0,32768,0.000307,1029.420
1392,256,10,4,1,0,65536,0.000314,948.290
1393,256,10,4,2,0,1024,0.000344,1312.710
1394,256,10,4,2,0,2048,0.000349,1284.514
1395,256,10,4,2,0,4096,0.000345,1290.366
1396,256,10,4,2,0,8192,0.000343,1289.568
1397,256,10,4,2,0,16384,0.000343,1307.922
1398,256,10,4,2,0,32768,0.000333,1282.918
1399,256,10,4,2,0,65536,0.000387,1062.404
1400,256,10,4,3,0,1024,0.000358,1257.382
1401,256,10,4,3,0,2048,0.000331,1236.634
1402,256,10,4,3,0,4096,0.000331,1240.890
1403,256,10,4,3,0,8192,0.000344,1240.624
1404,256,10,4,3,0,16384,0.000343,1291.430
1405,256,10,4,3,0,32768,0.000334,1248.072
1406,256,10,4,3,0,65536,0.000368,1162.686
1407,256,10,5,1,0,1024,0.000274,1310.316
1408,256,10,5,1,0,2048,0.000300,1314.838
1409,256,10,5,1,0,4096,0.000296,1313.242
1410,256,10,5,1,0,8192,0.000296,1313.242
1411,256,10,5,1,0,16384,0.000292,1226.260
1412,256,10,5,1,0,32768,0.000293,1255.786
1413,256,10,5,1,0,65536,0.000297,1166.144
1414,256,10,5,2,0,1024,0.000375,1356.334
1415,256,10,5,2,0,2048,0.000364,1366.974
1416,256,10,5,2,0,4096,0.000357,1368.570
1417,256,10,5,2,0,8192,0.000325,1364.048
1418,256,10,5,2,0,16384,0.000346,1385.062
1419,256,10,5,2,0,32768,0.000361,1364.048
1420,256,10,5,2,0,65536,0.000387,1225.462
1421,256,10,5,3,0,1024,0.000438,1210.034
1422,256,10,5,3,0,2048,0.000434,1150.716
1423,256,10,5,3,0,4096,0.000423,1210.300
1424,256,10,5,3,0,8192,0.000440,1193.808
1425,256,10,5,3,0,16384,0.000446,1273.608
1426,256,10,5,3,0,32768,0.000437,1202.320
1427,256,10,5,3,0,65536,0.000456,1166.942
1428,256,10,6,1,0,1024,0.000278,1133.160
1429,256,10,6,1,0,2048,0.000284,1135.288
1430,256,10,6,1,0,4096,0.000286,1136.352
1431,256,10,6,1,0,8192,0.000276,1136.352
1432,256,10,6,1,0,16384,0.000291,1099.910
1433,256,10,6,1,0,32768,0.000297,1221.472
1434,256,10,6,1,0,65536,0.000310,1137.416
1435,256,10,6,2,0,1024,0.000227,1074.374
1436,256,10,6,2,0,2048,0.000227,1072.778
1437,256,10,6,2,0,4096,0.000225,1073.842
1438,256,10,6,2,0,8192,0.000230,1080.226
1439,256,10,6,2,0,16384,0.000221,1095.654
1440,256,10,6,2,0,32768,0.000212,918.498
1441,256,10,6,2,0,65536,0.000223,963.452
1442,256,10,6,3,0,1024,0.000403,1651.062
1443,256,10,6,3,0,2048,0.000390,1555.568
1444,256,10,6,3,0,4096,0.000368,1562.484
1445,256,10,6,3,0,8192,0.000368,1556.898
1446,256,10,6,3,0,16384,0.000416,1674.736
1447,256,10,6,3,0,32768,0.000422,1474.704
1448,256,10,6,3,0,65536,0.000396,1531.096
1449,256,10,7,1,0,1024,0.000334,1175.188
1450,256,10,7,1,0,2048,0.000356,1168.538
1451,256,10,7,1,0,4096,0.000353,1168.272
1452,256,10,7,1,0,8192,0.000374,1165.346
1453,256,10,7,1,0,16384,0.000359,1195.404
1454,256,10,7,1,0,32768,0.000353,1182.104
1455,256,10,7,1,0,65536,0.000361,1100.708
1456,256,10,7,2,0,1024,0.000232,1254.190
1457,256,10,7,2,0,2048,0.000235,1251.530
1458,256,10,7,2,0,4096,0.000243,1242.486
1459,256,10,7,2,0,8192,0.000234,1243.284
1460,256,10,7,2,0,16384,0.000250,1237.166
1461,256,10,7,2,0,32768,0.000222,1219.344
1462,256,10,7,2,0,65536,0.000211,969.038
1463,256,10,7,3,0,1024,0.000400,1324.946
1464,256,10,7,3,0,2048,0.000399,1314.040
1465,256,10,7,3,0,4096,0.000400,1327.872
1466,256,10,7,3,0,8192,0.000390,1316.966
1467,256,10,7,3,0,16384,0.000415,1333.724
1468,256,10,7,3,0,32768,0.000395,1490.664
1469,256,10,7,3,0,65536,0.000432,1612.758
1470,256,11,1,1,0,1024,0.000269,890.302
1471,256,11,1,1,0,2048,0.000273,897.750
1472,256,11,1,1,0,4096,0.000275,878.864
1473,256,11,1,1,0,8192,0.000293,984.998
1474,256,11,1,1,0,16384,0.000274,869.022
1475,256,11,1,1,0,32768,0.000274,864.766
1476,256,11,1,1,0,65536,0.000274,864.766
1477,256,11,1,2,0,1024,0.000439,1130.500
1478,256,11,1,2,0,2048,0.000439,1129.702
1479,256,11,1,2,0,4096,0.000439,1129.702
1480,256,11,1,2,0,8192,0.000437,1126.244
1481,256,11,1,2,0,16384,0.000410,1157.898
1482,256,11,1,2,0,32768,0.000423,1094.856
1483,256,11,1,2,0,65536,0.000438,1030.484
1484,256,11,1,3,0,1024,0.000454,1218.014
1485,256,11,1,3,0,2048,0.000459,1189.286
1486,256,11,1,3,0,4096,0.000408,1292.760
1487,256,11,1,3,0,8192,0.000410,1299.942
1488,256,11,1,3,0,16384,0.000411,1366.176
1489,256,11,1,3,0,32768,0.000408,1290.632
1490,256,11,1,3,0,65536,0.000448,1247.274
1491,256,11,2,1,0,1024,0.000250,868.490
1492,256,11,2,1,0,2048,0.000253,871.416
1493,256,11,2,1,0,4096,0.000256,867.160
1494,256,11,2,1,0,8192,0.000251,912.646
1495,256,11,2,1,0,16384,0.000250,874.874
1496,256,11,2,1,0,32768,0.000253,853.860
1497,256,11,2,1,0,65536,0.000243,746.662
1498,256,11,2,2,0,1024,0.000372,1013.726
1499,256,11,2,2,0,2048,0.000362,1009.470
1500,256,11,2,2,0,4096,0.000362,1010.002
1501,256,11,2,2,0,8192,0.000362,1003.086
1502,256,11,2,2,0,16384,0.000370,1033.676
1503,256,11,2,2,0,32768,0.000375,998.830
1504,256,11,2,2,0,65536,0.000365,1000.426
1505,256,11,2,3,0,1024,0.000395,1271.480
1506,256,11,2,3,0,2048,0.000380,1258.978
1507,256,11,2,3,0,4096,0.000384,1262.968
1508,256,11,2,3,0,8192,0.000387,1289.834
1509,256,11,2,3,0,16384,0.000393,1313.508
1510,256,11,2,3,0,32768,0.000383,1265.894
1511,256,11,2,3,0,65536,0.000419,1128.904
1512,256,11,3,1,0,1024,0.000287,1279.460
1513,256,11,3,1,0,2048,0.000287,1279.460
1514,256,11,3,1,0,4096,0.000289,1281.056
1515,256,11,3,1,0,8192,0.000305,1288.504
1516,256,11,3,1,0,16384,0.000291,1195.670
1517,256,11,3,1,0,32768,0.000290,1194.872
1518,256,11,3,1,0,65536,0.000307,1169.336
1519,256,11,3,2,0,1024,0.000391,1230.782
1520,256,11,3,2,0,2048,0.000404,1234.506
1521,256,11,3,2,0,4096,0.000404,1233.442
1522,256,11,3,2,0,8192,0.000408,1232.112
1523,256,11,3,2,0,16384,0.000409,1206.576
1524,256,11,3,2,0,32768,0.000407,1183.434
1525,256,11,3,2,0,65536,0.000396,1044.050
1526,256,11,3,3,0,1024,0.000469,1312.444
1527,256,11,3,3,0,2048,0.000479,1285.046
1528,256,11,3,3,0,4096,0.000445,1171.730
1529,256,11,3,3,0,8192,0.000435,1170.932
1530,256,11,3,3,0,16384,0.000434,1231.580
1531,256,11,3,3,0,32768,0.000422,1164.814
1532,256,11,3,3,0,65536,0.000424,1091.930
1533,256,11,4,1,0,1024,0.000292,1031.016
1534,256,11,4,1,0,2048,0.000304,1033.410
1535,256,11,4,1,0,4096,0.000296,1032.080
1536,256,11,4,1,0,8192,0.000304,1033.410
1537,256,11,4,1,0,16384,0.000303,1033.676
1538,256,11,4,1,0,32768,0.000307,1029.420
1539,256,11,4,1,0,65536,0.000314,948.290
1540,256,11,4,2,0,1024,0.000344,1312.710
1541,256,11,4,2,0,2048,0.000349,1284.514
1542,256,11,4,2,0,4096,0.000345,1290.366
1543,256,11,4,2,0,8192,0.000343,1289.568
1544,256,11,4,2,0,16384,0.000343,1307.922
1545,256,11,4,2,0,32768,0.000333,1282.918
1546,256,11,4,2,0,65536,0.000387,1062.404
1547,256,11,4,3,0,1024,0.000358,1257.382
1548,256,11,4,3,0,2048,0.000331,1236.634
1549,256,11,4,3,0,4096,0.000331,1240.890
1550,256,11,4,3,0,8192,0.000344,1240.624
1551,256,11,4,3,0,16384,0.000343,1291.430
1552,256,11,4,3,0,32768,0.000334,1248.072
1553,256,11,4,3,0,65536,0.000368,1162.686
1554,256,11,5,1,0,1024,0.000274,1310.316
1555,256,11,5,1,0,2048,0.000300,1314.838
1556,256,11,5,1,0,4096,0.000296,1313.242
1557,256,11,5,1,0,8192,0.000296,1313.242
1558,256,11,5,1,0,16384,0.000292,1226.260
1559,256,11,5,1,0,32768,0.000293,1255.786
1560,256,11,5,1,0,65536,0.000297,1166.144
1561,256,11,5,2,0,1024,0.000375,1356.334
1562,256,11,5,2,0,2048,0.000364,1366.974
1563,256,11,5,2,0,4096,0.000357,1368.570
1564,256,11,5,2,0,8192,0.000325,1364.048
1565,256,11,5,2,0,16384,0.000346,1385.062
1566,256,11,5,2,0,32768,0.000361,1364.048
1567,256,11,5,2,0,65536,0.000387,1225.462
1568,256,11,5,3,0,1024,0.000438,1210.034
1569,256,11,5,3,0,2048,0.000434,1150.716
1570,256,11,5,3,0,4096,0.000423,1210.300
1571,256,11,5,3,0,8192,0.000440,1193.808
1572,256,11,5,3,0,16384,0.000446,1273.608
1573,256,11,5,3,0,32768,0.000437,1202.320
1574,256,11,5,3,0,65536,0.000456,1166.942
1575,256,11,6,1,0,1024,0.000278,1133.160
1576,256,11,6,1,0,2048,0.000284,1135.288
1577,256,11,6,1,0,4096,0.000286,1136.352
1578,256,11,6,1,0,8192,0.000276,1136.352
1579,256,11,6,1,0,16384,0.000291,1099.910
1580,256,11,6,1,0,32768,0.000297,1221.472
1581,256,11,6,1,0,65536,0.000310,1137.416
1582,256,11,6,2,0,1024,0.000227,1074.374
1583,256,11,6,2,0,2048,0.000227,1072.778
1584,256,11,6,2,0,4096,0.000225,1073.842
1585,256,11,6,2,0,8192,0.000230,1080.226
1586,256,11,6,2,0,16384,0.000221,1095.654
1587,256,11,6,2,0,32768,0.000212,918.498
1588,256,11,6,2,0,65536,0.000223,963.452
1589,256,11,6,3,0,1024,0.000403,1651.062
1590,256,11,6,3,0,2048,0.000390,1555.568
1591,256,11,6,3,0,4096,0.000368,1562.484
1592,256,11,6,3,0,8192,0.000368,1556.898
