n,knob_MAT_SIZE,knob_UNROLL_FACTOR1,knob_UNROLL_FACTOR2,knob_UNROLL_FACTOR3,knob_SUBDIM_X,knob_SUBDIM_Y,B,knob_DATA_BLOCK,obj1,obj2
2474,1024,4,1,2,1,2,0,524288,7.737396,169
2475,1024,4,1,2,1,2,0,262144,7.586209,249
2476,1024,4,1,2,1,4,0,1048576,4.360812,46
2477,1024,4,1,2,1,4,0,524288,3.689918,73
2478,1024,4,1,2,1,4,0,262144,4.096325,138
2479,1024,4,1,2,1,8,0,1048576,8.88321,105
2480,1024,4,1,2,1,8,0,524288,8.680565,121
2481,1024,4,1,2,1,8,0,262144,7.644627,246
2482,1024,4,1,2,1,16,0,1048576,8.610835,104
2483,1024,4,1,2,1,16,0,524288,8.783858,177
2484,1024,4,1,2,1,16,0,262144,7.058667,241
2485,1024,4,1,2,2,1,0,1048576,4.419492,43
2486,1024,4,1,2,2,1,0,524288,3.494451,96
2487,1024,4,1,2,2,1,0,262144,3.355963,101
2488,1024,4,1,2,2,2,0,1048576,3.826971,41
2489,1024,4,1,2,2,2,0,524288,4.103653,105
2490,1024,4,1,2,2,2,0,262144,3.9639,120
2491,1024,4,1,2,2,4,0,1048576,4.447293,38
2492,1024,4,1,2,2,4,0,524288,2.527482,90
2493,1024,4,1,2,2,4,0,262144,4.689286,133
2494,1024,4,1,2,2,8,0,1048576,5.775917,65
2495,1024,4,1,2,2,8,0,524288,6.747039,113
2496,1024,4,1,2,2,8,0,262144,6.706105,189
2497,1024,4,1,2,2,16,0,1048576,4.818114,73
2498,1024,4,1,2,2,16,0,524288,3.823303,89
2499,1024,4,1,2,2,16,0,262144,4.538492,171
2500,1024,4,1,2,4,1,0,1048576,6.38116,74
2501,1024,4,1,2,4,1,0,524288,4.543454,131
2502,1024,4,1,2,4,1,0,262144,5.44537,242
2503,1024,4,1,2,4,2,0,1048576,5.037119,57
2504,1024,4,1,2,4,2,0,524288,4.492675,96
2505,1024,4,1,2,4,2,0,262144,5.87059,242
2506,1024,4,1,2,4,4,0,1048576,6.355607,106
2507,1024,4,1,2,4,4,0,524288,6.277979,161
2508,1024,4,1,2,4,4,0,262144,5.908188,257
2509,1024,4,1,2,4,8,0,1048576,4.811217,60
2510,1024,4,1,2,4,8,0,524288,3.901132,83
2511,1024,4,1,2,4,8,0,262144,4.821971,246
2512,1024,4,1,2,4,16,0,1048576,7.589096,108
2513,1024,4,1,2,4,16,0,524288,5.944815,144
2514,1024,4,1,2,4,16,0,262144,6.397875,233
2515,1024,4,1,2,8,1,0,1048576,8.841933,41
2516,1024,4,1,2,8,1,0,524288,9.070799,57
2517,1024,4,1,2,8,1,0,262144,13.496601,127
2518,1024,4,1,2,8,2,0,1048576,11.277214,33
2519,1024,4,1,2,8,2,0,524288,8.509615,66
2520,1024,4,1,2,8,2,0,262144,18.004434,138
2521,1024,4,1,2,8,4,0,1048576,10.175365,42
2522,1024,4,1,2,8,4,0,524288,10.175365,49
2523,1024,4,1,2,8,4,0,262144,8.785593,126
2524,1024,4,1,2,8,8,0,1048576,9.471991,49
2525,1024,4,1,2,8,8,0,524288,8.780311,63
2526,1024,4,1,2,8,8,0,262144,8.138996,124
2527,1024,4,1,2,8,16,0,1048576,8.361319,44
2528,1024,4,1,2,8,16,0,524288,7.657139,61
2529,1024,4,1,2,8,16,0,262144,8.19021,111
2530,1024,4,1,2,16,1,0,1048576,11.397901,51
2531,1024,4,1,2,16,1,0,524288,9.479985,62
2532,1024,4,1,2,16,1,0,262144,7.742578,103
2533,1024,4,1,2,16,2,0,1048576,12.092993,52
2534,1024,4,1,2,16,2,0,524288,10.859628,58
2535,1024,4,1,2,16,2,0,262144,9.693948,113
2536,1024,4,1,2,16,4,0,1048576,10.402143,47
2537,1024,4,1,2,16,4,0,524288,9.438399,60
2538,1024,4,1,2,16,4,0,262144,9.473317,113
2539,1024,4,1,2,16,8,0,1048576,12.107527,45
2540,1024,4,1,2,16,8,0,524288,8.252995,65
2541,1024,4,1,2,16,8,0,262144,8.373869,115
2542,1024,4,1,2,16,16,0,1048576,11.424606,46
2543,1024,4,1,2,16,16,0,524288,10.295965,61
2544,1024,4,1,2,16,16,0,262144,8.910666,112
2545,1024,4,1,4,1,1,0,1048576,10.753387,52
2546,1024,4,1,4,1,1,0,524288,10.227809,75
2547,1024,4,1,4,1,1,0,262144,9.302405,113
2548,1024,4,1,4,1,2,0,1048576,13.627099,54
2549,1024,4,1,4,1,2,0,524288,11.340244,63
2550,1024,4,1,4,1,2,0,262144,12.65669,122
2551,1024,4,1,4,1,4,0,1048576,10.502968,53
2552,1024,4,1,4,1,4,0,524288,9.584351,57
2553,1024,4,1,4,1,4,0,262144,10.46804,115
2554,1024,4,1,4,1,8,0,1048576,10.495693,51
2555,1024,4,1,4,1,8,0,524288,11.57381,56
2556,1024,4,1,4,1,8,0,262144,11.214438,99
2557,1024,4,1,4,1,16,0,1048576,9.535513,51
2558,1024,4,1,4,1,16,0,524288,9.999616,75
2559,1024,4,1,4,1,16,0,262144,11.671705,112
2560,1024,4,1,4,2,1,0,1048576,9.821485,49
2561,1024,4,1,4,2,1,0,524288,7.674042,77
2562,1024,4,1,4,2,1,0,262144,9.615124,112
2563,1024,4,1,4,2,2,0,1048576,11.791545,54
2564,1024,4,1,4,2,2,0,524288,10.414925,76
2565,1024,4,1,4,2,2,0,262144,11.159654,115
2566,1024,4,1,4,2,4,0,1048576,8.948613,45
2567,1024,4,1,4,2,4,0,524288,11.75335,73
2568,1024,4,1,4,2,4,0,262144,11.526316,121
2569,1024,4,1,4,2,8,0,1048576,15.023042,51
2570,1024,4,1,4,2,8,0,524288,9.189144,84
2571,1024,4,1,4,2,8,0,262144,11.573754,122
2572,1024,4,1,4,2,16,0,1048576,10.012732,49
2573,1024,4,1,4,2,16,0,524288,9.601295,62
2574,1024,4,1,4,2,16,0,262144,12.125873,138
2575,1024,4,1,4,4,1,0,1048576,9.989127,45
2576,1024,4,1,4,4,1,0,524288,9.37972,77
2577,1024,4,1,4,4,1,0,262144,13.281219,117
2578,1024,4,1,4,4,2,0,1048576,13.56683,53
2579,1024,4,1,4,4,2,0,524288,13.0553,60
2580,1024,4,1,4,4,2,0,262144,11.983343,132
2581,1024,4,1,4,4,4,0,1048576,10.28634,50
2582,1024,4,1,4,4,4,0,524288,12.116575,56
2583,1024,4,1,4,4,4,0,262144,12.085139,120
2584,1024,4,1,4,4,8,0,1048576,12.853351,45
2585,1024,4,1,4,4,8,0,524288,11.069936,63
2586,1024,4,1,4,4,8,0,262144,11.311755,114
2587,1024,4,1,4,4,16,0,1048576,9.624312,43
2588,1024,4,1,4,4,16,0,524288,8.712569,63
2589,1024,4,1,4,4,16,0,262144,9.37745,124
2590,1024,4,1,4,8,1,0,1048576,4.578886,36
2591,1024,4,1,4,8,1,0,524288,6.810287,64
2592,1024,4,1,4,8,1,0,262144,5.718234,120
2593,1024,4,1,4,8,2,0,1048576,6.502398,41
2594,1024,4,1,4,8,2,0,524288,6.514489,92
2595,1024,4,1,4,8,2,0,262144,6.446781,127
2596,1024,4,1,4,8,4,0,1048576,7.034503,46
2597,1024,4,1,4,8,4,0,524288,7.029935,108
2598,1024,4,1,4,8,4,0,262144,6.758148,136
2599,1024,4,1,4,8,8,0,1048576,5.745999,33
2600,1024,4,1,4,8,8,0,524288,6.486417,67
2601,1024,4,1,4,8,8,0,262144,5.22948,136
2602,1024,4,1,4,8,16,0,1048576,7.009997,36
2603,1024,4,1,4,8,16,0,524288,6.915412,65
2604,1024,4,1,4,8,16,0,262144,5.449353,102
2605,1024,4,1,4,16,1,0,1048576,8.347218,43
2606,1024,4,1,4,16,1,0,524288,6.282177,66
2607,1024,4,1,4,16,1,0,262144,6.826245,110
2608,1024,4,1,4,16,2,0,1048576,6.792212,44
2609,1024,4,1,4,16,2,0,524288,5.716512,68
2610,1024,4,1,4,16,2,0,262144,6.070511,101
2611,1024,4,1,4,16,4,0,1048576,7.035981,43
2612,1024,4,1,4,16,4,0,524288,5.610607,69
2613,1024,4,1,4,16,4,0,262144,6.430807,104
2614,1024,4,1,4,16,8,0,1048576,7.236978,44
2615,1024,4,1,4,16,8,0,524288,5.765925,65
2616,1024,4,1,4,16,8,0,262144,5.251917,100
2617,1024,4,1,4,16,16,0,1048576,10.259393,56
2618,1024,4,1,4,16,16,0,524288,8.430555,77
2619,1024,4,1,4,16,16,0,262144,7.98786,103
2620,1024,4,1,8,1,1,0,1048576,8.207289,50
2621,1024,4,1,8,1,1,0,524288,7.32761,83
2622,1024,4,1,8,1,1,0,262144,10.286529,131
2623,1024,4,1,8,1,2,0,1048576,7.356346,46
2624,1024,4,1,8,1,2,0,524288,9.438833,87
2625,1024,4,1,8,1,2,0,262144,11.767493,108
2626,1024,4,1,8,1,4,0,1048576,7.064871,42
2627,1024,4,1,8,1,4,0,524288,5.79384,61
2628,1024,4,1,8,1,4,0,262144,5.423929,101
2629,1024,4,1,8,1,8,0,1048576,8.164399,43
2630,1024,4,1,8,1,8,0,524288,7.55721,94
2631,1024,4,1,8,1,8,0,262144,8.278096,131
2632,1024,4,1,8,1,16,0,1048576,8.225509,51
2633,1024,4,1,8,1,16,0,524288,9.516456,94
2634,1024,4,1,8,1,16,0,262144,11.488294,141
2635,1024,4,1,8,2,1,0,1048576,8.55388,49
2636,1024,4,1,8,2,1,0,524288,7.396212,83
2637,1024,4,1,8,2,1,0,262144,9.90671,124
2638,1024,4,1,8,2,2,0,1048576,7.673475,41
2639,1024,4,1,8,2,2,0,524288,5.103463,80
2640,1024,4,1,8,2,2,0,262144,6.049743,117
2641,1024,4,1,8,2,4,0,1048576,9.729512,46
2642,1024,4,1,8,2,4,0,524288,8.345802,96
2643,1024,4,1,8,2,4,0,262144,9.644844,119
2644,1024,4,1,8,2,8,0,1048576,7.697677,51
2645,1024,4,1,8,2,8,0,524288,9.457016,76
2646,1024,4,1,8,2,8,0,262144,8.942924,129
2647,1024,4,1,8,2,16,0,1048576,7.562515,49
2648,1024,4,1,8,2,16,0,524288,9.052841,71
2649,1024,4,1,8,2,16,0,262144,8.928647,113
2650,1024,4,1,8,4,1,0,1048576,5.757842,39
2651,1024,4,1,8,4,1,0,524288,5.230443,82
2652,1024,4,1,8,4,1,0,262144,5.412694,133
2653,1024,4,1,8,4,2,0,1048576,6.981247,53
2654,1024,4,1,8,4,2,0,524288,6.268447,104
2655,1024,4,1,8,4,2,0,262144,6.682499,163
2656,1024,4,1,8,4,4,0,1048576,6.429168,51
2657,1024,4,1,8,4,4,0,524288,8.561024,95
2658,1024,4,1,8,4,4,0,262144,7.741209,133
2659,1024,4,1,8,4,8,0,1048576,5.32861,43
2660,1024,4,1,8,4,8,0,524288,4.448035,114
2661,1024,4,1,8,4,8,0,262144,6.144674,126
2662,1024,4,1,8,4,16,0,1048576,6.060319,51
2663,1024,4,1,8,4,16,0,524288,5.256702,95
2664,1024,4,1,8,4,16,0,262144,5.433149,135
2665,1024,4,1,8,8,1,0,1048576,5.688088,57
2666,1024,4,1,8,8,1,0,524288,7.146228,96
2667,1024,4,1,8,8,1,0,262144,6.521311,153
2668,1024,4,1,8,8,2,0,1048576,6.1082,52
2669,1024,4,1,8,8,2,0,524288,5.202863,102
2670,1024,4,1,8,8,2,0,262144,7.026447,130
2671,1024,4,1,8,8,4,0,1048576,7.79612,65
2672,1024,4,1,8,8,4,0,524288,7.345134,99
2673,1024,4,1,8,8,4,0,262144,6.679142,162
2674,1024,4,1,8,8,8,0,1048576,6.358845,57
2675,1024,4,1,8,8,8,0,524288,6.98414,116
2676,1024,4,1,8,8,8,0,262144,7.33881,132
2677,1024,4,1,8,8,16,0,1048576,4.825187,63
2678,1024,4,1,8,8,16,0,524288,5.039819,94
2679,1024,4,1,8,8,16,0,262144,6.271129,150
2680,1024,4,1,8,16,1,0,1048576,6.929043,57
2681,1024,4,1,8,16,1,0,524288,7.507628,101
2682,1024,4,1,8,16,1,0,262144,6.831155,145
2683,1024,4,1,8,16,2,0,1048576,6.67647,65
2684,1024,4,1,8,16,2,0,524288,7.584147,96
2685,1024,4,1,8,16,2,0,262144,7.078201,181
2686,1024,4,1,8,16,4,0,1048576,5.440007,52
2687,1024,4,1,8,16,4,0,524288,6.982768,97
2688,1024,4,1,8,16,4,0,262144,5.420642,166
2689,1024,4,1,8,16,8,0,1048576,8.170079,59
2690,1024,4,1,8,16,8,0,524288,6.776935,98
2691,1024,4,1,8,16,8,0,262144,7.80475,190
2692,1024,4,1,8,16,16,0,1048576,7.100018,57
2693,1024,4,1,8,16,16,0,524288,7.422746,100
2694,1024,4,1,8,16,16,0,262144,8.690126,158
2695,1024,4,2,1,1,1,0,1048576,3.631239,42
2696,1024,4,2,1,1,1,0,524288,2.191381,83
2697,1024,4,2,1,1,1,0,262144,2.735865,126
2698,1024,4,2,1,1,2,0,1048576,6.330642,75
2699,1024,4,2,1,1,2,0,524288,5.382104,109
2700,1024,4,2,1,1,2,0,262144,5.459738,177
2701,1024,4,2,1,1,4,0,1048576,3.1471,52
2702,1024,4,2,1,1,4,0,524288,4.539836,86
2703,1024,4,2,1,1,4,0,262144,4.090827,146
2704,1024,4,2,1,1,8,0,1048576,5.177194,76
2705,1024,4,2,1,1,8,0,524288,5.189897,126
2706,1024,4,2,1,1,8,0,262144,5.688139,193
2707,1024,4,2,1,1,16,0,1048576,5.546902,70
2708,1024,4,2,1,1,16,0,524288,6.27743,115
2709,1024,4,2,1,1,16,0,262144,6.430801,185
2710,1024,4,2,1,2,1,0,1048576,6.392815,54
2711,1024,4,2,1,2,1,0,524288,5.343354,98
2712,1024,4,2,1,2,1,0,262144,6.953563,185
2713,1024,4,2,1,2,2,0,1048576,5.988106,73
2714,1024,4,2,1,2,2,0,524288,5.740563,128
2715,1024,4,2,1,2,2,0,262144,7.816422,190
2716,1024,4,2,1,2,4,0,1048576,6.094714,56
2717,1024,4,2,1,2,4,0,524288,5.956294,123
2718,1024,4,2,1,2,4,0,262144,6.018442,155
2719,1024,4,2,1,2,8,0,1048576,7.560761,73
2720,1024,4,2,1,2,8,0,524288,8.205175,104
2721,1024,4,2,1,2,8,0,262144,6.678224,173
2722,1024,4,2,1,2,16,0,1048576,6.261347,70
2723,1024,4,2,1,2,16,0,524288,8.843287,110
2724,1024,4,2,1,2,16,0,262144,6.30372,168
2725,1024,4,2,1,4,1,0,1048576,8.841933,41
2726,1024,4,2,1,4,1,0,524288,9.070799,57
2727,1024,4,2,1,4,1,0,262144,13.496601,127
2728,1024,4,2,1,4,2,0,1048576,11.277214,33
2729,1024,4,2,1,4,2,0,524288,8.509615,66
2730,1024,4,2,1,4,2,0,262144,18.004434,138
2731,1024,4,2,1,4,4,0,1048576,10.175365,42
2732,1024,4,2,1,4,4,0,524288,10.175365,49
2733,1024,4,2,1,4,4,0,262144,8.785593,126
2734,1024,4,2,1,4,8,0,1048576,9.471991,49
2735,1024,4,2,1,4,8,0,524288,8.780311,63
2736,1024,4,2,1,4,8,0,262144,8.138996,124
2737,1024,4,2,1,4,16,0,1048576,8.361319,44
2738,1024,4,2,1,4,16,0,524288,7.657139,61
2739,1024,4,2,1,4,16,0,262144,8.19021,111
2740,1024,4,2,1,8,1,0,1048576,17.000149,62
2741,1024,4,2,1,8,1,0,524288,11.443028,79
2742,1024,4,2,1,8,1,0,262144,13.135307,121
2743,1024,4,2,1,8,2,0,1048576,11.935062,55
2744,1024,4,2,1,8,2,0,524288,10.709218,86
2745,1024,4,2,1,8,2,0,262144,11.258216,120
2746,1024,4,2,1,8,4,0,1048576,9.221906,48
2747,1024,4,2,1,8,4,0,524288,11.788397,77
2748,1024,4,2,1,8,4,0,262144,13.234012,123
2749,1024,4,2,1,8,8,0,1048576,11.516588,43
2750,1024,4,2,1,8,8,0,524288,9.740415,65
2751,1024,4,2,1,8,8,0,262144,11.895998,120
2752,1024,4,2,1,8,16,0,1048576,10.651339,41
2753,1024,4,2,1,8,16,0,524288,9.785938,69
2754,1024,4,2,1,8,16,0,262144,11.316019,121
2755,1024,4,2,1,16,1,0,1048576,8.812654,63
2756,1024,4,2,1,16,1,0,524288,10.063316,96
2757,1024,4,2,1,16,1,0,262144,9.821564,123
2758,1024,4,2,1,16,2,0,1048576,9.268958,51
2759,1024,4,2,1,16,2,0,524288,11.431088,79
2760,1024,4,2,1,16,2,0,262144,11.107709,118
2761,1024,4,2,1,16,4,0,1048576,11.858122,52
2762,1024,4,2,1,16,4,0,524288,12.493628,80
2763,1024,4,2,1,16,4,0,262144,13.328166,137
2764,1024,4,2,1,16,8,0,1048576,11.556767,53
2765,1024,4,2,1,16,8,0,524288,12.030184,88
2766,1024,4,2,1,16,8,0,262144,15.176231,133
2767,1024,4,2,1,16,16,0,1048576,12.892039,59
2768,1024,4,2,1,16,16,0,524288,10.568971,103
2769,1024,4,2,1,16,16,0,262144,11.256678,131
2770,1024,4,2,2,1,1,0,1048576,11.235164,64
2771,1024,4,2,2,1,1,0,524288,16.051615,90
2772,1024,4,2,2,1,1,0,262144,12.150741,141
2773,1024,4,2,2,1,2,0,1048576,16.475777,72
2774,1024,4,2,2,1,2,0,524288,20.240272,114
2775,1024,4,2,2,1,2,0,262144,15.516789,123
2776,1024,4,2,2,1,4,0,1048576,19.232089,75
2777,1024,4,2,2,1,4,0,524288,16.431266,118
2778,1024,4,2,2,1,4,0,262144,17.178618,138
2779,1024,4,2,2,1,8,0,1048576,16.209457,66
2780,1024,4,2,2,1,8,0,524288,18.345197,109
2781,1024,4,2,2,1,8,0,262144,16.15237,122
2782,1024,4,2,2,1,16,0,1048576,14.819248,68
2783,1024,4,2,2,1,16,0,524288,14.684318,115
2784,1024,4,2,2,1,16,0,262144,15.829576,127
2785,1024,4,2,2,2,1,0,1048576,12.363484,77
2786,1024,4,2,2,2,1,0,524288,12.083009,99
2787,1024,4,2,2,2,1,0,262144,14.255887,173
2788,1024,4,2,2,2,2,0,1048576,15.159487,68
2789,1024,4,2,2,2,2,0,524288,18.085331,125
2790,1024,4,2,2,2,2,0,262144,18.886366,182
2791,1024,4,2,2,2,4,0,1048576,15.851507,76
2792,1024,4,2,2,2,4,0,524288,18.254203,99
2793,1024,4,2,2,2,4,0,262144,18.7536,171
2794,1024,4,2,2,2,8,0,1048576,18.811924,76
2795,1024,4,2,2,2,8,0,524288,16.830661,112
2796,1024,4,2,2,2,8,0,262144,16.199343,151
2797,1024,4,2,2,2,16,0,1048576,13.726611,68
2798,1024,4,2,2,2,16,0,524288,16.161924,119
2799,1024,4,2,2,2,16,0,262144,16.342927,145
2800,1024,4,2,2,4,1,0,1048576,4.578886,36
2801,1024,4,2,2,4,1,0,524288,6.810287,64
2802,1024,4,2,2,4,1,0,262144,5.718234,120
2803,1024,4,2,2,4,2,0,1048576,6.502398,41
2804,1024,4,2,2,4,2,0,524288,6.514489,92
2805,1024,4,2,2,4,2,0,262144,6.446781,127
2806,1024,4,2,2,4,4,0,1048576,7.034503,46
2807,1024,4,2,2,4,4,0,524288,7.029935,108
2808,1024,4,2,2,4,4,0,262144,6.758148,136
2809,1024,4,2,2,4,8,0,1048576,5.745999,33
2810,1024,4,2,2,4,8,0,524288,6.486417,67
2811,1024,4,2,2,4,8,0,262144,5.22948,136
2812,1024,4,2,2,4,16,0,1048576,7.463572,50
2813,1024,4,2,2,4,16,0,524288,5.445054,78
2814,1024,4,2,2,4,16,0,262144,7.500116,154
2815,1024,4,2,2,8,1,0,1048576,10.920057,63
2816,1024,4,2,2,8,1,0,524288,11.749459,115
2817,1024,4,2,2,8,1,0,262144,10.301028,135
2818,1024,4,2,2,8,2,0,1048576,9.717842,72
2819,1024,4,2,2,8,2,0,524288,11.743629,113
2820,1024,4,2,2,8,2,0,262144,10.01246,153
2821,1024,4,2,2,8,4,0,1048576,8.824902,61
2822,1024,4,2,2,8,4,0,524288,11.644615,104
2823,1024,4,2,2,8,4,0,262144,11.567029,135
2824,1024,4,2,2,8,8,0,1048576,8.493123,63
2825,1024,4,2,2,8,8,0,524288,6.45529,95
2826,1024,4,2,2,8,8,0,262144,5.834051,108
2827,1024,4,2,2,8,16,0,1048576,10.356504,62
2828,1024,4,2,2,8,16,0,524288,10.332323,117
2829,1024,4,2,2,8,16,0,262144,10.001051,154
2830,1024,4,2,2,16,1,0,1048576,9.176434,62
2831,1024,4,2,2,16,1,0,524288,13.922236,110
2832,1024,4,2,2,16,1,0,262144,12.376082,159
2833,1024,4,2,2,16,2,0,1048576,9.551857,58
2834,1024,4,2,2,16,2,0,524288,10.518348,104
2835,1024,4,2,2,16,2,0,262144,9.39447,173
2836,1024,4,2,2,16,4,0,1048576,9.55299,64
2837,1024,4,2,2,16,4,0,524288,12.008428,105
2838,1024,4,2,2,16,4,0,262144,10.385087,152
2839,1024,4,2,2,16,8,0,1048576,11.021364,64
2840,1024,4,2,2,16,8,0,524288,12.428964,98
2841,1024,4,2,2,16,8,0,262144,11.386566,142
2842,1024,4,2,2,16,16,0,1048576,11.985928,66
2843,1024,4,2,2,16,16,0,524288,12.399393,111
2844,1024,4,2,2,16,16,0,262144,12.67123,228
2845,1024,4,2,4,1,1,0,1048576,11.451995,67
2846,1024,4,2,4,1,1,0,524288,13.265689,105
2847,1024,4,2,4,1,1,0,262144,11.150451,158
2848,1024,4,2,4,1,2,0,1048576,9.30784,70
2849,1024,4,2,4,1,2,0,524288,11.808422,110
2850,1024,4,2,4,1,2,0,262144,13.251148,213
2851,1024,4,2,4,1,4,0,1048576,10.823006,71
2852,1024,4,2,4,1,4,0,524288,9.906376,112
2853,1024,4,2,4,1,4,0,262144,11.59936,152
2854,1024,4,2,4,1,8,0,1048576,12.4793,76
2855,1024,4,2,4,1,8,0,524288,11.227487,109
2856,1024,4,2,4,1,8,0,262144,12.728292,161
2857,1024,4,2,4,1,16,0,1048576,11.343308,67
2858,1024,4,2,4,1,16,0,524288,9.69813,106
2859,1024,4,2,4,1,16,0,262144,9.99302,203
2860,1024,4,2,4,2,1,0,1048576,5.757842,39
2861,1024,4,2,4,2,1,0,524288,4.648208,80
2862,1024,4,2,4,2,1,0,262144,5.412694,133
2863,1024,4,2,4,2,2,0,1048576,6.981247,53
2864,1024,4,2,4,2,2,0,524288,6.268447,104
2865,1024,4,2,4,2,2,0,262144,6.682499,163
2866,1024,4,2,4,2,4,0,1048576,6.429168,51
2867,1024,4,2,4,2,4,0,524288,8.561024,95
2868,1024,4,2,4,2,4,0,262144,7.741209,133
2869,1024,4,2,4,2,8,0,1048576,4.241599,39
2870,1024,4,2,4,2,8,0,524288,4.381911,83
2871,1024,4,2,4,2,8,0,262144,4.354494,144
2872,1024,4,2,4,2,16,0,1048576,7.178395,72
2873,1024,4,2,4,2,16,0,524288,6.388754,113
2874,1024,4,2,4,2,16,0,262144,6.526766,216
2875,1024,4,2,4,4,1,0,1048576,6.697699,74
2876,1024,4,2,4,4,1,0,524288,7.635074,128
2877,1024,4,2,4,4,1,0,262144,7.016877,197
2878,1024,4,2,4,4,2,0,1048576,4.044759,42
2879,1024,4,2,4,4,2,0,524288,3.599642,86
2880,1024,4,2,4,4,2,0,262144,4.106043,132
2881,1024,4,2,4,4,4,0,1048576,7.014046,75
2882,1024,4,2,4,4,4,0,524288,8.642213,114
2883,1024,4,2,4,4,4,0,262144,9.071965,200
2884,1024,4,2,4,4,8,0,1048576,7.270397,82
2885,1024,4,2,4,4,8,0,524288,8.757066,116
2886,1024,4,2,4,4,8,0,262144,7.860025,223
2887,1024,4,2,4,4,16,0,1048576,6.390085,69
2888,1024,4,2,4,4,16,0,524288,7.288666,107
2889,1024,4,2,4,4,16,0,262144,7.759735,197
2890,1024,4,2,4,8,1,0,1048576,7.180347,79
2891,1024,4,2,4,8,1,0,524288,8.898109,152
2892,1024,4,2,4,8,1,0,262144,8.251545,192
2893,1024,4,2,4,8,2,0,1048576,7.536412,81
2894,1024,4,2,4,8,2,0,524288,8.038839,147
2895,1024,4,2,4,8,2,0,262144,7.486001,172
2896,1024,4,2,4,8,4,0,1048576,5.678613,71
2897,1024,4,2,4,8,4,0,524288,9.140631,102
2898,1024,4,2,4,8,4,0,262144,6.949848,211
2899,1024,4,2,4,8,8,0,1048576,7.248464,81
2900,1024,4,2,4,8,8,0,524288,7.77445,142
2901,1024,4,2,4,8,8,0,262144,7.054496,163
2902,1024,4,2,4,8,16,0,1048576,7.585105,75
2903,1024,4,2,4,8,16,0,524288,9.819973,126
2904,1024,4,2,4,8,16,0,262144,8.215237,229
2905,1024,4,2,4,16,1,0,1048576,3.631239,42
2906,1024,4,2,4,16,1,0,524288,2.191381,83
2907,1024,4,2,4,16,1,0,262144,2.735865,126
2908,1024,4,2,4,16,2,0,1048576,6.330642,75
2909,1024,4,2,4,16,2,0,524288,5.382104,109
2910,1024,4,2,4,16,2,0,262144,5.459738,177
2911,1024,4,2,4,16,4,0,1048576,5.081605,60
2912,1024,4,2,4,16,4,0,524288,4.453798,91
2913,1024,4,2,4,16,4,0,262144,5.686558,232
2914,1024,4,2,4,16,8,0,1048576,6.295062,74
2915,1024,4,2,4,16,8,0,524288,4.899139,123
2916,1024,4,2,4,16,8,0,262144,4.798926,172
2917,1024,4,2,4,16,16,0,1048576,4.624417,48
2918,1024,4,2,4,16,16,0,524288,6.689273,112
2919,1024,4,2,4,16,16,0,262144,4.055775,134
2920,1024,4,2,8,1,1,0,1048576,5.305513,78
2921,1024,4,2,8,1,1,0,524288,7.102246,144
2922,1024,4,2,8,1,1,0,262144,4.581457,174
2923,1024,4,2,8,1,2,0,1048576,4.822507,79
2924,1024,4,2,8,1,2,0,524288,6.03822,119
2925,1024,4,2,8,1,2,0,262144,5.446501,228
2926,1024,4,2,8,1,4,0,1048576,5.956907,91
2927,1024,4,2,8,1,4,0,524288,6.904308,157
2928,1024,4,2,8,1,4,0,262144,6.328243,208
2929,1024,4,2,8,1,8,0,1048576,5.641465,97
2930,1024,4,2,8,1,8,0,524288,5.090094,124
2931,1024,4,2,8,1,8,0,262144,4.826512,165
2932,1024,4,2,8,1,16,0,1048576,5.694256,86
2933,1024,4,2,8,1,16,0,524288,5.07019,142
2934,1024,4,2,8,1,16,0,262144,5.523415,181
2935,1024,4,2,8,2,1,0,1048576,8.841933,41
2936,1024,4,2,8,2,1,0,524288,9.070799,57
2937,1024,4,2,8,2,1,0,262144,13.496601,127
2938,1024,4,2,8,2,2,0,1048576,11.277214,33
2939,1024,4,2,8,2,2,0,524288,8.509615,66
2940,1024,4,2,8,2,2,0,262144,18.004434,138
2941,1024,4,2,8,2,4,0,1048576,10.175365,42
2942,1024,4,2,8,2,4,0,524288,10.175365,49
2943,1024,4,2,8,2,4,0,262144,8.785593,126
2944,1024,4,2,8,2,8,0,1048576,9.471991,49
2945,1024,4,2,8,2,8,0,524288,8.780311,63
2946,1024,4,2,8,2,8,0,262144,8.138996,124
2947,1024,4,2,8,2,16,0,1048576,8.361319,44
2948,1024,4,2,8,2,16,0,524288,7.657139,61
2949,1024,4,2,8,2,16,0,262144,8.19021,111
2950,1024,4,2,8,4,1,0,1048576,17.000149,62
2951,1024,4,2,8,4,1,0,524288,11.443028,79
2952,1024,4,2,8,4,1,0,262144,13.135307,121
2953,1024,4,2,8,4,2,0,1048576,11.935062,55
2954,1024,4,2,8,4,2,0,524288,10.709218,86
2955,1024,4,2,8,4,2,0,262144,11.258216,120
2956,1024,4,2,8,4,4,0,1048576,9.221906,48
2957,1024,4,2,8,4,4,0,524288,11.788397,77
2958,1024,4,2,8,4,4,0,262144,13.234012,123
2959,1024,4,2,8,4,8,0,1048576,11.516588,43
2960,1024,4,2,8,4,8,0,524288,9.740415,65
2961,1024,4,2,8,4,8,0,262144,11.895998,120
2962,1024,4,2,8,4,16,0,524288,9.785938,69
2963,1024,4,2,8,4,16,0,262144,11.316019,121
