Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,0.06429309008085564,vivado,DSP,384,FF,9157,None
Throughput,0.06429309008085564,vivado,BRAM,0,FF,9157,None
Throughput,0.05755963494758562,vivado,CLB,5181,FF,13011,None
Throughput,0.05755963494758562,vivado,LUT,22952,FF,13011,None
Throughput,0.05755963494758562,vivado,FF,13011,FF,13011,None
Throughput,0.05755963494758562,vivado,DSP,384,FF,13011,None
Throughput,0.05755963494758562,vivado,BRAM,0,FF,13011,None
Throughput,0.05970135353117685,vivado,CLB,6200,FF,17254,None
Throughput,0.05970135353117685,vivado,LUT,29269,FF,17254,None
Throughput,0.05970135353117685,vivado,FF,17254,FF,17254,None
Throughput,0.05970135353117685,vivado,DSP,384,FF,17254,None
Throughput,0.05970135353117685,vivado,BRAM,0,FF,17254,None
Throughput,0.06114926995415333,vivado,CLB,2942,FF,6195,None
Throughput,0.06114926995415333,vivado,LUT,14586,FF,6195,None
Throughput,0.06114926995415333,vivado,FF,6195,FF,6195,None
Throughput,0.06114926995415333,vivado,DSP,192,FF,6195,None
Throughput,0.06114926995415333,vivado,BRAM,0,FF,6195,None
Throughput,0.17840850337745137,vivado,CLB,2631,FF,5129,None
Throughput,0.17840850337745137,vivado,LUT,13053,FF,5129,None
Throughput,0.17840850337745137,vivado,FF,5129,FF,5129,None
Throughput,0.17840850337745137,vivado,DSP,102,FF,5129,None
Throughput,0.17840850337745137,vivado,BRAM,0,FF,5129,None
Throughput,0.0615586906712729,vivado,CLB,2921,FF,6195,None
Throughput,0.0615586906712729,vivado,LUT,14586,FF,6195,None
Throughput,0.0615586906712729,vivado,FF,6195,FF,6195,None
Throughput,0.0615586906712729,vivado,DSP,192,FF,6195,None
Throughput,0.0615586906712729,vivado,BRAM,0,FF,6195,None
Throughput,0.17840850337745137,vivado,CLB,2631,FF,5129,None
Throughput,0.17840850337745137,vivado,LUT,13053,FF,5129,None
Throughput,0.17840850337745137,vivado,FF,5129,FF,5129,None
Throughput,0.17840850337745137,vivado,DSP,102,FF,5129,None
Throughput,0.17840850337745137,vivado,BRAM,0,FF,5129,None
Throughput,0.0658215790254536,vivado,CLB,2634,FF,4353,None
Throughput,0.0658215790254536,vivado,LUT,11842,FF,4353,None
Throughput,0.0658215790254536,vivado,FF,4353,FF,4353,None
Throughput,0.0658215790254536,vivado,DSP,96,FF,4353,None
Throughput,0.0658215790254536,vivado,BRAM,0,FF,4353,None
Throughput,0.06561741360171555,vivado,CLB,1940,FF,4036,None
Throughput,0.06561741360171555,vivado,LUT,9770,FF,4036,None
Throughput,0.06561741360171555,vivado,FF,4036,FF,4036,None
Throughput,0.06561741360171555,vivado,DSP,192,FF,4036,None
Throughput,0.06561741360171555,vivado,BRAM,0,FF,4036,None
Throughput,0.06466811997488289,vivado,CLB,3151,FF,6090,None
Throughput,0.06466811997488289,vivado,LUT,14610,FF,6090,None
Throughput,0.06466811997488289,vivado,FF,6090,FF,6090,None
Throughput,0.06466811997488289,vivado,DSP,192,FF,6090,None
Throughput,0.06466811997488289,vivado,BRAM,0,FF,6090,None
Throughput,0.05840045930793237,vivado,CLB,4091,FF,7836,None
Throughput,0.05840045930793237,vivado,LUT,18165,FF,7836,None
Throughput,0.05840045930793237,vivado,FF,7836,FF,7836,None
Throughput,0.05840045930793237,vivado,DSP,192,FF,7836,None
Throughput,0.05840045930793237,vivado,BRAM,0,FF,7836,None
Throughput,0.06561741360171555,vivado,CLB,1940,FF,4036,None
Throughput,0.06561741360171555,vivado,LUT,9770,FF,4036,None
Throughput,0.06561741360171555,vivado,FF,4036,FF,4036,None
Throughput,0.06561741360171555,vivado,DSP,192,FF,4036,None
Throughput,0.06561741360171555,vivado,BRAM,0,FF,4036,None
Throughput,0.06467766881243456,vivado,CLB,3142,FF,6090,None
Throughput,0.06467766881243456,vivado,LUT,14610,FF,6090,None
Throughput,0.06467766881243456,vivado,FF,6090,FF,6090,None
Throughput,0.06467766881243456,vivado,DSP,192,FF,6090,None
Throughput,0.06467766881243456,vivado,BRAM,0,FF,6090,None
Throughput,0.05840045930793237,vivado,CLB,4091,FF,7836,None
Throughput,0.05840045930793237,vivado,LUT,18165,FF,7836,None
Throughput,0.05840045930793237,vivado,FF,7836,FF,7836,None
Throughput,0.05840045930793237,vivado,DSP,192,FF,7836,None
Throughput,0.05840045930793237,vivado,BRAM,0,FF,7836,None
Throughput,0.050172633999063986,vivado,CLB,4023,FF,8405,None
Throughput,0.050172633999063986,vivado,LUT,19576,FF,8405,None
Throughput,0.050172633999063986,vivado,FF,8405,FF,8405,None
Throughput,0.050172633999063986,vivado,DSP,384,FF,8405,None
Throughput,0.050172633999063986,vivado,BRAM,0,FF,8405,None
Throughput,0.16673399941342978,vivado,CLB,3238,FF,6370,None
Throughput,0.16673399941342978,vivado,LUT,17455,FF,6370,None
Throughput,0.16673399941342978,vivado,FF,6370,FF,6370,None
Throughput,0.16673399941342978,vivado,DSP,198,FF,6370,None
Throughput,0.16673399941342978,vivado,BRAM,0,FF,6370,None
Throughput,0.16673399941342978,vivado,CLB,3238,FF,6370,None
Throughput,0.16673399941342978,vivado,LUT,17455,FF,6370,None
Throughput,0.16673399941342978,vivado,FF,6370,FF,6370,None
Throughput,0.16673399941342978,vivado,DSP,198,FF,6370,None
Throughput,0.16673399941342978,vivado,BRAM,0,FF,6370,None
Throughput,0.05875262190919347,vivado,CLB,2886,FF,6201,None
Throughput,0.05875262190919347,vivado,LUT,14600,FF,6201,None
Throughput,0.05875262190919347,vivado,FF,6201,FF,6201,None
Throughput,0.05875262190919347,vivado,DSP,192,FF,6201,None
Throughput,0.05875262190919347,vivado,BRAM,0,FF,6201,None
Throughput,0.17787137764939417,vivado,CLB,2632,FF,5129,None
Throughput,0.17787137764939417,vivado,LUT,13083,FF,5129,None
Throughput,0.17787137764939417,vivado,FF,5129,FF,5129,None
Throughput,0.17787137764939417,vivado,DSP,102,FF,5129,None
Throughput,0.17787137764939417,vivado,BRAM,0,FF,5129,None
Throughput,0.06747210365874229,vivado,CLB,3085,FF,6381,None
Throughput,0.06747210365874229,vivado,LUT,15242,FF,6381,None
Throughput,0.06747210365874229,vivado,FF,6381,FF,6381,None
Throughput,0.06747210365874229,vivado,DSP,192,FF,6381,None
Throughput,0.06747210365874229,vivado,BRAM,0,FF,6381,None
Throughput,0.15870330512329184,vivado,CLB,2543,FF,5446,None
Throughput,0.15870330512329184,vivado,LUT,13662,FF,5446,None
Throughput,0.15870330512329184,vivado,FF,5446,FF,5446,None
Throughput,0.15870330512329184,vivado,DSP,162,FF,5446,None
Throughput,0.15870330512329184,vivado,BRAM,0,FF,5446,None
Throughput,0.05360004716804151,vivado,CLB,4348,FF,9001,None
Throughput,0.05360004716804151,vivado,LUT,19629,FF,9001,None
Throughput,0.05360004716804151,vivado,FF,9001,FF,9001,None
Throughput,0.05360004716804151,vivado,DSP,384,FF,9001,None
Throughput,0.05360004716804151,vivado,BRAM,0,FF,9001,None
Throughput,0.17278319165111616,vivado,CLB,4178,FF,9680,None
Throughput,0.17278319165111616,vivado,LUT,22380,FF,9680,None
Throughput,0.17278319165111616,vivado,FF,9680,FF,9680,None
Throughput,0.17278319165111616,vivado,DSP,198,FF,9680,None
Throughput,0.17278319165111616,vivado,BRAM,0,FF,9680,None
Throughput,0.06185566882771817,vivado,CLB,1959,FF,4036,None
Throughput,0.06185566882771817,vivado,LUT,9765,FF,4036,None
Throughput,0.06185566882771817,vivado,FF,4036,FF,4036,None
Throughput,0.06185566882771817,vivado,DSP,192,FF,4036,None
Throughput,0.06185566882771817,vivado,BRAM,0,FF,4036,None
Throughput,0.06275058662385904,vivado,CLB,2800,FF,6091,None
Throughput,0.06275058662385904,vivado,LUT,14646,FF,6091,None
Throughput,0.06275058662385904,vivado,FF,6091,FF,6091,None
Throughput,0.06275058662385904,vivado,DSP,192,FF,6091,None
Throughput,0.06275058662385904,vivado,BRAM,0,FF,6091,None
Throughput,0.06392263826626464,vivado,CLB,4083,FF,7836,None
Throughput,0.06392263826626464,vivado,LUT,18163,FF,7836,None
Throughput,0.06392263826626464,vivado,FF,7836,FF,7836,None
Throughput,0.06392263826626464,vivado,DSP,192,FF,7836,None
Throughput,0.06392263826626464,vivado,BRAM,0,FF,7836,None
Throughput,0.05785094945846016,vivado,CLB,3165,FF,6108,None
Throughput,0.05785094945846016,vivado,LUT,15045,FF,6108,None
Throughput,0.05785094945846016,vivado,FF,6108,FF,6108,None
Throughput,0.05785094945846016,vivado,DSP,192,FF,6108,None
Throughput,0.05785094945846016,vivado,BRAM,0,FF,6108,None
Throughput,0.06387480538145235,vivado,CLB,3590,FF,8457,None
Throughput,0.06387480538145235,vivado,LUT,17540,FF,8457,None
Throughput,0.06387480538145235,vivado,FF,8457,FF,8457,None
Throughput,0.06387480538145235,vivado,DSP,192,FF,8457,None
Throughput,0.06387480538145235,vivado,BRAM,0,FF,8457,None
Throughput,0.05844762864527631,vivado,CLB,4224,FF,8391,None
Throughput,0.05844762864527631,vivado,LUT,19660,FF,8391,None
