Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,2.507799255685181,catapult,Area,9255.470,FF,302,catapult_asic_area
Throughput,2.8732494727587214,catapult,Area,10389.694,FF,314,catapult_asic_area
Throughput,2.895370013810915,catapult,Area,9645.426,FF,310,catapult_asic_area
Throughput,2.470221480057902,catapult,Area,8030.540,FF,454,catapult_asic_area
Throughput,2.976686590622246,catapult,Area,8058.204,FF,458,catapult_asic_area
Throughput,2.4289059236157664,catapult,Area,6056.820,FF,338,catapult_asic_area
Throughput,3.385962476763832,catapult,Area,6130.502,FF,342,catapult_asic_area
Throughput,2.6697350821877945,catapult,Area,6153.378,FF,338,catapult_asic_area
Throughput,2.7787503403969165,catapult,Area,6319.362,FF,339,catapult_asic_area
Throughput,2.273512668012586,catapult,Area,10467.898,FF,540,catapult_asic_area
Throughput,2.690812221669111,catapult,Area,10059.854,FF,468,catapult_asic_area
Throughput,2.5550942190993293,catapult,Area,6513.542,FF,330,catapult_asic_area
Throughput,3.4931447035193433,catapult,Area,6663.566,FF,334,catapult_asic_area
Throughput,3.538720681699152,catapult,Area,6631.380,FF,335,catapult_asic_area
Throughput,3.6923258699119748,catapult,Area,6769.700,FF,347,catapult_asic_area
Throughput,2.4856392194098595,catapult,Area,8460.396,FF,482,catapult_asic_area
Throughput,2.983320256446209,catapult,Area,9626.274,FF,462,catapult_asic_area
Throughput,2.63265279258645,catapult,Area,7004.844,FF,339,catapult_asic_area
Throughput,2.5565051551926454,catapult,Area,7117.628,FF,343,catapult_asic_area
Throughput,2.6815402767349568,catapult,Area,7164.976,FF,339,catapult_asic_area
Throughput,3.573955868792932,catapult,Area,7236.796,FF,351,catapult_asic_area
Throughput,1.8551326883655355,catapult,Area,12917.226,FF,581,catapult_asic_area
Throughput,2.5541414125934496,catapult,Area,12682.880,FF,467,catapult_asic_area
Throughput,3.197482941428507,catapult,Area,9263.716,FF,346,catapult_asic_area
Throughput,3.2744049587588697,catapult,Area,8917.384,FF,350,catapult_asic_area
Throughput,3.5978599928762374,catapult,Area,8805.930,FF,351,catapult_asic_area
Throughput,2.778734897575832,catapult,Area,9798.376,FF,371,catapult_asic_area
Throughput,2.550447858643978,catapult,Area,9884.028,FF,510,catapult_asic_area
Throughput,2.9683015081939965,catapult,Area,11525.514,FF,463,catapult_asic_area
Throughput,2.596080956188538,catapult,Area,8425.550,FF,340,catapult_asic_area
Throughput,2.659892806319905,catapult,Area,8530.354,FF,344,catapult_asic_area
Throughput,2.6617690116851658,catapult,Area,7988.778,FF,340,catapult_asic_area
Throughput,3.5950144339829526,catapult,Area,8592.066,FF,352,catapult_asic_area
Throughput,2.1397606035836714,catapult,Area,12830.510,FF,550,catapult_asic_area
Throughput,2.949513182849171,catapult,Area,12935.048,FF,469,catapult_asic_area
Throughput,2.3449297928020036,catapult,Area,9126.460,FF,333,catapult_asic_area
Throughput,2.90134274142073,catapult,Area,9247.756,FF,337,catapult_asic_area
Throughput,3.4999177519328297,catapult,Area,8638.616,FF,338,catapult_asic_area
Throughput,3.5732790194922366,catapult,Area,9209.186,FF,350,catapult_asic_area
Throughput,2.464930205501231,catapult,Area,10539.452,FF,510,catapult_asic_area
Throughput,3.0158634417033596,catapult,Area,12016.816,FF,464,catapult_asic_area
Throughput,2.5547156218305562,catapult,Area,8626.912,FF,341,catapult_asic_area
Throughput,2.6886924350949646,catapult,Area,8907.542,FF,345,catapult_asic_area
Throughput,2.7211106485223007,catapult,Area,9211.846,FF,341,catapult_asic_area
Throughput,3.3906005770802183,catapult,Area,8884.134,FF,353,catapult_asic_area
Throughput,2.0617323912590795,catapult,Area,20641.600,FF,572,catapult_asic_area
Throughput,2.69767190914241,catapult,Area,12403.846,FF,347,catapult_asic_area
Throughput,3.1308899867876443,catapult,Area,12216.316,FF,350,catapult_asic_area
Throughput,3.1589687862294236,catapult,Area,12190.248,FF,351,catapult_asic_area
Throughput,2.606691899444253,catapult,Area,13467.846,FF,375,catapult_asic_area
Throughput,2.253287546530388,catapult,Area,9149.336,FF,451,catapult_asic_area
Throughput,2.805135642333985,catapult,Area,12279.092,FF,625,catapult_asic_area
Throughput,2.9544192202696795,catapult,Area,9963.296,FF,489,catapult_asic_area
Throughput,2.8943476285162704,catapult,Area,10008.782,FF,507,catapult_asic_area
Throughput,3.5857202277649485,catapult,Area,9808.218,FF,495,catapult_asic_area
Throughput,2.800296831464135,catapult,Area,9725.758,FF,481,catapult_asic_area
Throughput,2.280720160197784,catapult,Area,10219.986,FF,492,catapult_asic_area
Throughput,2.6455236417220243,catapult,Area,14781.354,FF,593,catapult_asic_area
Throughput,2.252871284452034,catapult,Area,12608.932,FF,557,catapult_asic_area
Throughput,2.580591884554641,catapult,Area,13031.872,FF,562,catapult_asic_area
Throughput,2.616136855351177,catapult,Area,13910.470,FF,519,catapult_asic_area
Throughput,2.535664115788566,catapult,Area,12520.354,FF,467,catapult_asic_area
Throughput,2.033040982040116,catapult,Area,10628.562,FF,468,catapult_asic_area
Throughput,2.5651878358792826,catapult,Area,19174.609,FF,673,catapult_asic_area
Throughput,2.221940776390546,catapult,Area,13018.040,FF,477,catapult_asic_area
Throughput,2.3478146541199454,catapult,Area,12321.918,FF,480,catapult_asic_area
Throughput,2.406489821751299,catapult,Area,13454.546,FF,506,catapult_asic_area
Throughput,2.8346358485057217,catapult,Area,12855.248,FF,492,catapult_asic_area
Throughput,2.383704992670107,catapult,Area,19500.992,FF,842,catapult_asic_area
Throughput,2.4903374905367173,catapult,Area,20128.221,FF,833,catapult_asic_area
Throughput,2.1088860020582727,catapult,Area,17054.324,FF,690,catapult_asic_area
Throughput,2.867918034902562,catapult,Area,14810.348,FF,699,catapult_asic_area
Throughput,3.6028765366268427,catapult,Area,14975.268,FF,692,catapult_asic_area
Throughput,2.9304201050262564,catapult,Area,16790.186,FF,685,catapult_asic_area
Throughput,2.5425948197173143,catapult,Area,4398.044,FF,279,catapult_asic_area
Throughput,2.740274082213703,catapult,Area,4458.958,FF,276,catapult_asic_area
Throughput,3.4052406653840257,catapult,Area,3987.340,FF,240,catapult_asic_area
Throughput,3.8028163658005116,catapult,Area,4052.776,FF,243,catapult_asic_area
Throughput,3.5820211195965213,catapult,Area,4079.908,FF,247,catapult_asic_area
Throughput,3.700523994197578,catapult,Area,4029.634,FF,248,catapult_asic_area
Throughput,2.9806792371845696,catapult,Area,5844.286,FF,305,catapult_asic_area
Throughput,2.6772041421702486,catapult,Area,5251.904,FF,264,catapult_asic_area
Throughput,3.183334606667176,catapult,Area,4473.588,FF,247,catapult_asic_area
Throughput,3.487236713628121,catapult,Area,4451.244,FF,250,catapult_asic_area
Throughput,3.4151139282006446,catapult,Area,4495.400,FF,252,catapult_asic_area
Throughput,3.879788629115486,catapult,Area,4501.518,FF,253,catapult_asic_area
Throughput,2.5187774861593177,catapult,Area,4639.306,FF,294,catapult_asic_area
Throughput,3.0736697157470245,catapult,Area,4641.168,FF,280,catapult_asic_area
Throughput,3.6126906597495685,catapult,Area,4180.456,FF,250,catapult_asic_area
Throughput,3.144070754168252,catapult,Area,4234.986,FF,253,catapult_asic_area
Throughput,3.606072626302694,catapult,Area,4253.872,FF,257,catapult_asic_area
Throughput,3.6084799278304014,catapult,Area,4226.740,FF,256,catapult_asic_area
Throughput,2.1048244681634776,catapult,Area,7263.928,FF,328,catapult_asic_area
Throughput,2.578741883409922,catapult,Area,6891.794,FF,286,catapult_asic_area
Throughput,2.707209841249215,catapult,Area,5791.086,FF,285,catapult_asic_area
Throughput,2.766159906171856,catapult,Area,6047.244,FF,275,catapult_asic_area
Throughput,2.7547526369869617,catapult,Area,6402.088,FF,272,catapult_asic_area
Throughput,2.777446027280075,catapult,Area,6011.334,FF,277,catapult_asic_area
Throughput,2.4328295754225824,catapult,Area,4718.840,FF,295,catapult_asic_area
Throughput,2.955702880923598,catapult,Area,5093.634,FF,281,catapult_asic_area
Throughput,3.4670817919265535,catapult,Area,4518.276,FF,251,catapult_asic_area
Throughput,3.1063714785396326,catapult,Area,4530.778,FF,254,catapult_asic_area
Throughput,3.372533413374793,catapult,Area,4579.456,FF,258,catapult_asic_area
Throughput,3.453921236780116,catapult,Area,4626.006,FF,257,catapult_asic_area
Throughput,2.5882730524539417,catapult,Area,6911.744,FF,308,catapult_asic_area
Throughput,2.68067767531632,catapult,Area,6336.918,FF,265,catapult_asic_area
Throughput,2.911106453340786,catapult,Area,5188.596,FF,250,catapult_asic_area
Throughput,3.4732473125748924,catapult,Area,5190.990,FF,253,catapult_asic_area
Throughput,3.2033519875197407,catapult,Area,5191.256,FF,255,catapult_asic_area
Throughput,3.3950208624031992,catapult,Area,5120.234,FF,256,catapult_asic_area
Throughput,2.464456377889883,catapult,Area,4914.616,FF,296,catapult_asic_area
Throughput,2.943028847568764,catapult,Area,5256.692,FF,282,catapult_asic_area
Throughput,3.657992347480009,catapult,Area,4632.390,FF,252,catapult_asic_area
