n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1991,3,256,8,1,1,1,0,4,2,0.0004,1317
1992,3,256,8,1,1,1,0,5,0,0.0114,700
1993,3,256,8,1,1,1,0,5,1,0.0004,1585
1994,3,256,8,1,1,1,0,5,2,0.0004,1585
1995,3,256,8,1,1,1,0,6,0,0.0116,787
1996,3,256,8,1,1,1,0,6,1,0.0004,1930
1997,3,256,8,1,1,1,0,6,2,0.0004,1930
1998,3,256,8,1,1,1,0,7,0,0.0118,912
1999,3,256,8,1,1,1,0,7,1,0.0004,2183
2000,3,256,8,1,1,1,0,7,2,0.0004,2183
2002,3,256,8,1,1,1,0,8,1,0.0004,2586
2003,3,256,8,1,1,1,0,8,2,0.0004,2586
2004,3,256,8,1,1,1,0,9,0,0.0050,1071
2005,3,256,8,1,1,1,0,9,1,0.0004,2765
2006,3,256,8,1,1,1,0,9,2,0.0004,2765
2007,3,256,8,1,1,1,0,10,0,0.0117,1142
2008,3,256,8,1,1,1,0,10,1,0.0004,3015
2009,3,256,8,1,1,1,0,10,2,0.0004,3015
2010,3,256,8,1,1,1,0,11,0,0.0050,1263
2011,3,256,8,1,1,1,0,11,1,0.0004,3283
2012,3,256,8,1,1,1,0,11,2,0.0004,3283
2013,3,256,8,1,1,1,0,12,0,0.0049,1359
2014,3,256,8,1,1,1,0,12,1,0.0004,3717
2015,3,256,8,1,1,1,0,12,2,0.0004,3717
2016,3,256,8,1,1,1,0,13,0,0.0118,1495
2017,3,256,8,1,1,1,0,13,1,0.0004,3796
2018,3,256,8,1,1,1,0,13,2,0.0004,3796
2019,3,256,8,1,1,1,0,14,0,0.0122,1612
2020,3,256,8,1,1,1,0,14,1,0.0004,4041
2021,3,256,8,1,1,1,0,14,2,0.0004,4041
2022,3,256,8,1,1,1,0,15,0,0.0123,1697
2023,3,256,8,1,1,1,0,15,1,0.0005,4312
2024,3,256,8,1,1,1,0,15,2,0.0005,4312
2025,3,256,8,2,1,1,0,1,0,0.0067,1248
2026,3,256,8,2,1,1,0,1,1,0.0005,1579
2027,3,256,8,2,1,1,0,1,2,0.0005,1579
2028,3,256,8,2,1,1,0,2,0,0.0041,1360
2029,3,256,8,2,1,1,0,2,1,0.0005,2097
2030,3,256,8,2,1,1,0,2,2,0.0005,2097
2031,3,256,8,2,1,1,0,3,0,0.0061,1524
2032,3,256,8,2,1,1,0,3,1,0.0005,2539
2033,3,256,8,2,1,1,0,3,2,0.0005,2539
2034,3,256,8,2,1,1,0,4,0,0.0037,1839
2035,3,256,8,2,1,1,0,4,1,0.0006,3056
2036,3,256,8,2,1,1,0,4,2,0.0006,3056
2037,3,256,8,2,1,1,0,5,0,0.0063,2045
2038,3,256,8,2,1,1,0,5,1,0.0005,3535
2039,3,256,8,2,1,1,0,5,2,0.0005,3535
2040,3,256,8,2,1,1,0,6,0,0.0031,2195
2041,3,256,8,2,1,1,0,6,1,0.0005,4090
2042,3,256,8,2,1,1,0,6,2,0.0005,4090
2043,3,256,8,2,1,1,0,7,0,0.0065,2399
2044,3,256,8,2,1,1,0,7,1,0.0005,4412
2045,3,256,8,2,1,1,0,7,2,0.0005,4412
2046,3,256,8,2,1,1,0,8,0,0.0028,2501
2047,3,256,8,2,1,1,0,8,1,0.0005,5145
2048,3,256,8,2,1,1,0,8,2,0.0005,5145
2049,3,256,8,2,1,1,0,9,0,0.0030,2739
2050,3,256,8,2,1,1,0,9,1,0.0005,5670
2051,3,256,8,2,1,1,0,9,2,0.0005,5670
2052,3,256,8,2,1,1,0,10,0,0.0030,2916
2053,3,256,8,2,1,1,0,10,1,0.0006,6121
2054,3,256,8,2,1,1,0,10,2,0.0006,6121
2055,3,256,8,2,1,1,0,11,0,0.0029,3044
2056,3,256,8,2,1,1,0,11,1,0.0006,6611
2057,3,256,8,2,1,1,0,11,2,0.0006,6611
2058,3,256,8,2,1,1,0,12,0,0.0029,3247
2059,3,256,8,2,1,1,0,12,1,0.0006,6998
2060,3,256,8,2,1,1,0,12,2,0.0006,6998
2061,3,256,8,2,1,1,0,13,0,0.0067,3436
2062,3,256,8,2,1,1,0,13,1,0.0006,7415
2063,3,256,8,2,1,1,0,13,2,0.0006,7415
2064,3,256,8,2,1,1,0,14,0,0.0029,3551
2065,3,256,8,2,1,1,0,14,1,0.0006,7864
2066,3,256,8,2,1,1,0,14,2,0.0006,7864
2067,3,256,8,2,1,1,0,15,0,0.0067,3706
2068,3,256,8,2,1,1,0,15,1,0.0006,8288
2069,3,256,8,2,1,1,0,15,2,0.0006,8288
2070,3,256,8,4,1,1,0,1,0,0.0032,1687
2071,3,256,8,4,1,1,0,1,1,0.0003,2404
2072,3,256,8,4,1,1,0,1,2,0.0003,2404
2073,3,256,8,4,1,1,0,2,0,0.0031,2112
2074,3,256,8,4,1,1,0,2,1,0.0003,3225
2075,3,256,8,4,1,1,0,2,2,0.0003,3225
2076,3,256,8,4,1,1,0,3,0,0.0019,2535
2077,3,256,8,4,1,1,0,3,1,0.0003,4005
2078,3,256,8,4,1,1,0,3,2,0.0003,4005
2079,3,256,8,4,1,1,0,4,0,0.0017,2828
2080,3,256,8,4,1,1,0,4,1,0.0003,5044
2081,3,256,8,4,1,1,0,4,2,0.0003,5044
2082,3,256,8,4,1,1,0,5,0,0.0016,3154
2083,3,256,8,4,1,1,0,5,1,0.0003,5948
2084,3,256,8,4,1,1,0,5,2,0.0003,5948
2085,3,256,8,4,1,1,0,6,0,0.0015,3447
2086,3,256,8,4,1,1,0,6,1,0.0003,6909
2087,3,256,8,4,1,1,0,6,2,0.0003,6909
2088,3,256,8,4,1,1,0,7,0,0.0015,3774
2089,3,256,8,4,1,1,0,7,1,0.0003,7626
2090,3,256,8,4,1,1,0,7,2,0.0003,7626
2091,3,256,8,4,1,1,0,8,0,0.0016,4316
2092,3,256,8,4,1,1,0,8,1,0.0003,8360
2093,3,256,8,4,1,1,0,8,2,0.0003,8360
2094,3,256,8,4,1,1,0,9,0,0.0015,4686
2095,3,256,8,4,1,1,0,9,1,0.0003,9347
2096,3,256,8,4,1,1,0,9,2,0.0003,9347
2097,3,256,8,4,1,1,0,10,0,0.0015,4930
2098,3,256,8,4,1,1,0,10,1,0.0003,10018
2099,3,256,8,4,1,1,0,10,2,0.0003,10018
2100,3,256,8,4,1,1,0,11,0,0.0033,5129
2101,3,256,8,4,1,1,0,11,1,0.0003,10636
2102,3,256,8,4,1,1,0,11,2,0.0003,10636
2103,3,256,8,4,1,1,0,12,0,0.0014,5283
2104,3,256,8,4,1,1,0,12,1,0.0003,11680
2105,3,256,8,4,1,1,0,12,2,0.0003,11680
2106,3,256,8,4,1,1,0,13,0,0.0014,5667
2107,3,256,8,4,1,1,0,13,1,0.0003,12526
2108,3,256,8,4,1,1,0,13,2,0.0003,12526
2109,3,256,8,4,1,1,0,14,0,0.0014,6133
2110,3,256,8,4,1,1,0,14,1,0.0003,12966
2111,3,256,8,4,1,1,0,14,2,0.0003,12966
2112,3,256,8,4,1,1,0,15,0,0.0014,6400
2115,3,256,8,8,1,1,0,1,0,0.0015,2846
2116,3,256,8,8,1,1,0,1,1,0.0002,3829
2117,3,256,8,8,1,1,0,1,2,0.0002,3829
2118,3,256,8,8,1,1,0,2,0,0.0011,3618
2119,3,256,8,8,1,1,0,2,1,0.0002,5595
2120,3,256,8,8,1,1,0,2,2,0.0002,5595
2121,3,256,8,8,1,1,0,3,0,0.0009,4237
2122,3,256,8,8,1,1,0,3,1,0.0002,6901
2123,3,256,8,8,1,1,0,3,2,0.0002,6901
2124,3,256,8,8,1,1,0,4,0,0.0009,4891
2125,3,256,8,8,1,1,0,4,1,0.0002,8213
2126,3,256,8,8,1,1,0,4,2,0.0002,8213
2127,3,256,8,8,1,1,0,5,0,0.0008,5541
2128,3,256,8,8,1,1,0,5,1,0.0002,9805
2129,3,256,8,8,1,1,0,5,2,0.0002,9805
2130,3,256,8,8,1,1,0,6,0,0.0008,6372
2131,3,256,8,8,1,1,0,6,1,0.0002,11441
2132,3,256,8,8,1,1,0,6,2,0.0002,11441
2133,3,256,8,8,1,1,0,7,0,0.0008,6920
2134,3,256,8,8,1,1,0,7,1,0.0002,12275
2135,3,256,8,8,1,1,0,7,2,0.0002,12275
2136,3,256,8,8,1,1,0,8,0,0.0007,7583
2137,3,256,8,8,1,1,0,8,1,0.0002,13196
2138,3,256,8,8,1,1,0,8,2,0.0002,13196
2139,3,256,8,8,1,1,0,9,0,0.0008,8525
2142,3,256,8,8,1,1,0,10,0,0.0008,9854
2145,3,256,8,8,1,1,0,11,0,0.0016,11341
2160,4,256,1,1,1,1,0,1,0,0.0004,127
2161,4,256,1,1,1,1,0,1,1,0.0003,130
2162,4,256,1,1,1,1,0,1,2,0.0003,130
2163,4,256,1,1,1,1,0,2,0,0.0004,163
2164,4,256,1,1,1,1,0,2,1,0.0003,175
2165,4,256,1,1,1,1,0,2,2,0.0003,175
2166,4,256,1,1,1,1,0,3,0,0.0004,246
2167,4,256,1,1,1,1,0,3,1,0.0003,218
2168,4,256,1,1,1,1,0,3,2,0.0003,218
2169,4,256,1,1,1,1,0,4,0,0.0004,170
2171,4,256,1,1,1,1,0,4,2,0.0002,178
2173,4,256,1,1,1,1,0,5,1,0.0002,291
2175,4,256,1,1,1,1,0,6,0,0.0004,351
2176,4,256,1,1,1,1,0,6,1,0.0003,319
2177,4,256,1,1,1,1,0,6,2,0.0003,319
2178,4,256,1,1,1,1,0,7,0,0.0003,399
2179,4,256,1,1,1,1,0,7,1,0.0003,378
2180,4,256,1,1,1,1,0,7,2,0.0003,378
2181,4,256,1,1,1,1,0,8,0,0.0003,243
2182,4,256,1,1,1,1,0,8,1,0.0003,235
2183,4,256,1,1,1,1,0,8,2,0.0003,235
2184,4,256,1,1,1,1,0,9,0,0.0004,492
2185,4,256,1,1,1,1,0,9,1,0.0003,513
2186,4,256,1,1,1,1,0,9,2,0.0003,513
2189,4,256,1,1,1,1,0,10,2,0.0003,534
2190,4,256,1,1,1,1,0,11,0,0.0004,560
2191,4,256,1,1,1,1,0,11,1,0.0003,594
2192,4,256,1,1,1,1,0,11,2,0.0003,594
2193,4,256,1,1,1,1,0,12,0,0.0004,571
2195,4,256,1,1,1,1,0,12,2,0.0003,565
2198,4,256,1,1,1,1,0,13,2,0.0003,670
2199,4,256,1,1,1,1,0,14,0,0.0004,681
2200,4,256,1,1,1,1,0,14,1,0.0003,716
2202,4,256,1,1,1,1,0,15,0,0.0004,748
2203,4,256,1,1,1,1,0,15,1,0.0003,802
2204,4,256,1,1,1,1,0,15,2,0.0003,802
2205,4,256,1,2,1,1,0,1,0,0.0003,325
2206,4,256,1,2,1,1,0,1,1,0.0002,305
2207,4,256,1,2,1,1,0,1,2,0.0002,305
2208,4,256,1,2,1,1,0,2,0,0.0002,384
2209,4,256,1,2,1,1,0,2,1,0.0002,322
2210,4,256,1,2,1,1,0,2,2,0.0002,322
2211,4,256,1,2,1,1,0,3,0,0.0002,579
2212,4,256,1,2,1,1,0,3,1,0.0002,549
2213,4,256,1,2,1,1,0,3,2,0.0002,549
2214,4,256,1,2,1,1,0,4,0,0.0002,425
2215,4,256,1,2,1,1,0,4,1,0.0002,485
2216,4,256,1,2,1,1,0,4,2,0.0002,485
2217,4,256,1,2,1,1,0,5,0,0.0002,744
2218,4,256,1,2,1,1,0,5,1,0.0002,756
2219,4,256,1,2,1,1,0,5,2,0.0002,756
2220,4,256,1,2,1,1,0,6,0,0.0003,800
2221,4,256,1,2,1,1,0,6,1,0.0002,753
2222,4,256,1,2,1,1,0,6,2,0.0002,753
2223,4,256,1,2,1,1,0,7,0,0.0002,830
2224,4,256,1,2,1,1,0,7,1,0.0002,884
2225,4,256,1,2,1,1,0,7,2,0.0002,884
2226,4,256,1,2,1,1,0,8,0,0.0002,510
2227,4,256,1,2,1,1,0,8,1,0.0002,584
2228,4,256,1,2,1,1,0,8,2,0.0002,584
2229,4,256,1,2,1,1,0,9,0,0.0003,1013
2230,4,256,1,2,1,1,0,9,1,0.0002,1180
2231,4,256,1,2,1,1,0,9,2,0.0002,1180
2232,4,256,1,2,1,1,0,10,0,0.0003,1131
2233,4,256,1,2,1,1,0,10,1,0.0002,1212
2234,4,256,1,2,1,1,0,10,2,0.0002,1212
2235,4,256,1,2,1,1,0,11,0,0.0003,1229
2236,4,256,1,2,1,1,0,11,1,0.0002,1264
2237,4,256,1,2,1,1,0,11,2,0.0002,1264
2238,4,256,1,2,1,1,0,12,0,0.0003,1118
2239,4,256,1,2,1,1,0,12,1,0.0002,1287
2240,4,256,1,2,1,1,0,12,2,0.0002,1287
2241,4,256,1,2,1,1,0,13,0,0.0003,1351
2242,4,256,1,2,1,1,0,13,1,0.0002,1439
2243,4,256,1,2,1,1,0,13,2,0.0002,1439
2244,4,256,1,2,1,1,0,14,0,0.0003,1320
2245,4,256,1,2,1,1,0,14,1,0.0002,1434
2246,4,256,1,2,1,1,0,14,2,0.0002,1434
2247,4,256,1,2,1,1,0,15,0,0.0003,1565
2248,4,256,1,2,1,1,0,15,1,0.0002,1732
2249,4,256,1,2,1,1,0,15,2,0.0002,1732
2250,4,256,1,4,1,1,0,1,0,0.0002,779
2251,4,256,1,4,1,1,0,1,1,0.0001,718
2252,4,256,1,4,1,1,0,1,2,0.0001,718
2253,4,256,1,4,1,1,0,2,0,0.0001,786
2254,4,256,1,4,1,1,0,2,1,0.0001,776
2255,4,256,1,4,1,1,0,2,2,0.0001,776
2256,4,256,1,4,1,1,0,3,0,0.0001,1245
2257,4,256,1,4,1,1,0,3,1,0.0001,1143
2258,4,256,1,4,1,1,0,3,2,0.0001,1143
2259,4,256,1,4,1,1,0,4,0,0.0002,895
2260,4,256,1,4,1,1,0,4,1,0.0001,1034
2261,4,256,1,4,1,1,0,4,2,0.0001,1034
2262,4,256,1,4,1,1,0,5,0,0.0002,1448
2263,4,256,1,4,1,1,0,5,1,0.0001,1529
2264,4,256,1,4,1,1,0,5,2,0.0001,1529
2265,4,256,1,4,1,1,0,6,0,0.0001,1621
2266,4,256,1,4,1,1,0,6,1,0.0001,1707
2267,4,256,1,4,1,1,0,6,2,0.0001,1707
2268,4,256,1,4,1,1,0,7,0,0.0001,1758
2269,4,256,1,4,1,1,0,7,1,0.0001,1692
2270,4,256,1,4,1,1,0,7,2,0.0001,1692
2271,4,256,1,4,1,1,0,8,0,0.0001,1153
2272,4,256,1,4,1,1,0,8,1,0.0001,1227
2273,4,256,1,4,1,1,0,8,2,0.0001,1227
2274,4,256,1,4,1,1,0,9,0,0.0002,2196
2275,4,256,1,4,1,1,0,9,1,0.0001,2317
2276,4,256,1,4,1,1,0,9,2,0.0001,2317
2277,4,256,1,4,1,1,0,10,0,0.0002,2202
2278,4,256,1,4,1,1,0,10,1,0.0001,2272
2279,4,256,1,4,1,1,0,10,2,0.0001,2272
2280,4,256,1,4,1,1,0,11,0,0.0002,2516
2281,4,256,1,4,1,1,0,11,1,0.0001,2679
2282,4,256,1,4,1,1,0,11,2,0.0001,2679
2283,4,256,1,4,1,1,0,12,0,0.0002,2282
2284,4,256,1,4,1,1,0,12,1,0.0001,2663
2285,4,256,1,4,1,1,0,12,2,0.0001,2663
2286,4,256,1,4,1,1,0,13,0,0.0002,2654
2287,4,256,1,4,1,1,0,13,1,0.0001,2991
2289,4,256,1,4,1,1,0,14,0,0.0002,2504
2290,4,256,1,4,1,1,0,14,1,0.0001,3184
2291,4,256,1,4,1,1,0,14,2,0.0001,3184
2292,4,256,1,4,1,1,0,15,0,0.0002,2989
2293,4,256,1,4,1,1,0,15,1,0.0001,3465
2294,4,256,1,4,1,1,0,15,2,0.0001,3465
2295,4,256,1,8,1,1,0,1,0,0.0001,1282
2296,4,256,1,8,1,1,0,1,1,0.0001,1371
2297,4,256,1,8,1,1,0,1,2,0.0001,1371
2298,4,256,1,8,1,1,0,2,0,0.0001,1505
2299,4,256,1,8,1,1,0,2,1,0.0001,1381
2300,4,256,1,8,1,1,0,2,2,0.0001,1381
2301,4,256,1,8,1,1,0,3,0,0.0001,2427
2302,4,256,1,8,1,1,0,3,1,0.0001,2059
2303,4,256,1,8,1,1,0,3,2,0.0001,2059
2304,4,256,1,8,1,1,0,4,0,0.0001,1728
2305,4,256,1,8,1,1,0,4,1,0.0001,2049
2306,4,256,1,8,1,1,0,4,2,0.0001,2049
2307,4,256,1,8,1,1,0,5,0,0.0001,2743
2308,4,256,1,8,1,1,0,5,1,0.0001,2675
2309,4,256,1,8,1,1,0,5,2,0.0001,2675
2310,4,256,1,8,1,1,0,6,0,0.0001,3067
2311,4,256,1,8,1,1,0,6,1,0.0001,2991
2312,4,256,1,8,1,1,0,6,2,0.0001,2991
2313,4,256,1,8,1,1,0,7,0,0.0001,3632
2314,4,256,1,8,1,1,0,7,1,0.0001,3375
2315,4,256,1,8,1,1,0,7,2,0.0001,3375
2316,4,256,1,8,1,1,0,8,0,0.0001,2557
2317,4,256,1,8,1,1,0,8,1,0.0001,2565
2318,4,256,1,8,1,1,0,8,2,0.0001,2565
2319,4,256,1,8,1,1,0,9,0,0.0001,4326
2320,4,256,1,8,1,1,0,9,1,0.0001,4036
2321,4,256,1,8,1,1,0,9,2,0.0001,4036
2322,4,256,1,8,1,1,0,10,0,0.0001,4477
2323,4,256,1,8,1,1,0,10,1,0.0001,4328
2324,4,256,1,8,1,1,0,10,2,0.0001,4328
2325,4,256,1,8,1,1,0,11,0,0.0001,4343
2326,4,256,1,8,1,1,0,11,1,0.0001,4755
2327,4,256,1,8,1,1,0,11,2,0.0001,4755
2328,4,256,1,8,1,1,0,12,0,0.0001,4493
2329,4,256,1,8,1,1,0,12,1,0.0001,4693
2330,4,256,1,8,1,1,0,12,2,0.0001,4693
2331,4,256,1,8,1,1,0,13,0,0.0001,4957
2332,4,256,1,8,1,1,0,13,1,0.0001,5190
2333,4,256,1,8,1,1,0,13,2,0.0001,5190
2334,4,256,1,8,1,1,0,14,0,0.0001,4758
2335,4,256,1,8,1,1,0,14,1,0.0001,5369
2336,4,256,1,8,1,1,0,14,2,0.0001,5369
2337,4,256,1,8,1,1,0,15,0,0.0001,5685
2338,4,256,1,8,1,1,0,15,1,0.0001,6018
2339,4,256,1,8,1,1,0,15,2,0.0001,6018
2340,4,256,2,1,1,1,0,1,0,0.0016,160
2341,4,256,2,1,1,1,0,1,1,0.0009,191
2342,4,256,2,1,1,1,0,1,2,0.0009,191
2343,4,256,2,1,1,1,0,2,0,0.0015,216
2344,4,256,2,1,1,1,0,2,1,0.0009,208
2345,4,256,2,1,1,1,0,2,2,0.0009,208
2346,4,256,2,1,1,1,0,3,0,0.0016,274
2347,4,256,2,1,1,1,0,3,1,0.0009,287
2348,4,256,2,1,1,1,0,3,2,0.0009,287
2349,4,256,2,1,1,1,0,4,0,0.0014,308
2350,4,256,2,1,1,1,0,4,1,0.0009,300
2351,4,256,2,1,1,1,0,4,2,0.0009,300
2352,4,256,2,1,1,1,0,5,0,0.0016,382
2353,4,256,2,1,1,1,0,5,1,0.0009,391
2354,4,256,2,1,1,1,0,5,2,0.0009,391
2356,4,256,2,1,1,1,0,6,1,0.0009,436
2357,4,256,2,1,1,1,0,6,2,0.0009,436
2361,4,256,2,1,1,1,0,8,0,0.0013,468
2362,4,256,2,1,1,1,0,8,1,0.0009,468
2363,4,256,2,1,1,1,0,8,2,0.0009,468
2364,4,256,2,1,1,1,0,9,0,0.0017,582
2365,4,256,2,1,1,1,0,9,1,0.0011,603
2366,4,256,2,1,1,1,0,9,2,0.0011,603
2367,4,256,2,1,1,1,0,10,0,0.0017,613
2368,4,256,2,1,1,1,0,10,1,0.0012,635
2369,4,256,2,1,1,1,0,10,2,0.0012,635
2370,4,256,2,1,1,1,0,11,0,0.0017,645
2371,4,256,2,1,1,1,0,11,1,0.0010,705
2372,4,256,2,1,1,1,0,11,2,0.0010,705
2373,4,256,2,1,1,1,0,12,0,0.0017,633
2374,4,256,2,1,1,1,0,12,1,0.0010,710
2375,4,256,2,1,1,1,0,12,2,0.0010,710
2376,4,256,2,1,1,1,0,13,0,0.0018,807
2377,4,256,2,1,1,1,0,13,1,0.0011,784
2378,4,256,2,1,1,1,0,13,2,0.0011,784
2379,4,256,2,1,1,1,0,14,0,0.0017,854
2380,4,256,2,1,1,1,0,14,1,0.0011,843
2381,4,256,2,1,1,1,0,14,2,0.0011,843
2382,4,256,2,1,1,1,0,15,0,0.0018,870
2383,4,256,2,1,1,1,0,15,1,0.0012,871
2384,4,256,2,1,1,1,0,15,2,0.0012,871
2385,4,256,2,2,1,1,0,1,0,0.0003,343
2386,4,256,2,2,1,1,0,1,1,0.0002,409
2387,4,256,2,2,1,1,0,1,2,0.0002,409
2388,4,256,2,2,1,1,0,2,0,0.0003,459
2389,4,256,2,2,1,1,0,2,1,0.0002,486
2390,4,256,2,2,1,1,0,2,2,0.0002,486
2391,4,256,2,2,1,1,0,3,0,0.0003,572
2392,4,256,2,2,1,1,0,3,1,0.0002,545
2393,4,256,2,2,1,1,0,3,2,0.0002,545
2394,4,256,2,2,1,1,0,4,0,0.0003,635
2395,4,256,2,2,1,1,0,4,1,0.0002,571
2396,4,256,2,2,1,1,0,4,2,0.0002,571
2397,4,256,2,2,1,1,0,5,0,0.0003,798
2398,4,256,2,2,1,1,0,5,1,0.0002,710
2399,4,256,2,2,1,1,0,5,2,0.0002,710
2400,4,256,2,2,1,1,0,6,0,0.0003,829
2401,4,256,2,2,1,1,0,6,1,0.0002,807
2402,4,256,2,2,1,1,0,6,2,0.0002,807
2403,4,256,2,2,1,1,0,7,0,0.0004,984
2404,4,256,2,2,1,1,0,7,1,0.0002,928
2405,4,256,2,2,1,1,0,7,2,0.0002,928
2406,4,256,2,2,1,1,0,8,0,0.0003,930
2407,4,256,2,2,1,1,0,8,1,0.0002,857
2408,4,256,2,2,1,1,0,8,2,0.0002,857
2409,4,256,2,2,1,1,0,9,0,0.0004,1126
2410,4,256,2,2,1,1,0,9,1,0.0002,1128
2411,4,256,2,2,1,1,0,9,2,0.0002,1128
2412,4,256,2,2,1,1,0,10,0,0.0004,1249
2413,4,256,2,2,1,1,0,10,1,0.0002,1227
2414,4,256,2,2,1,1,0,10,2,0.0002,1227
2415,4,256,2,2,1,1,0,11,0,0.0004,1262
2416,4,256,2,2,1,1,0,11,1,0.0002,1335
2417,4,256,2,2,1,1,0,11,2,0.0002,1335
2418,4,256,2,2,1,1,0,12,0,0.0003,1311
2419,4,256,2,2,1,1,0,12,1,0.0002,1314
2420,4,256,2,2,1,1,0,12,2,0.0002,1314
2421,4,256,2,2,1,1,0,13,0,0.0004,1538
2422,4,256,2,2,1,1,0,13,1,0.0002,1497
2423,4,256,2,2,1,1,0,13,2,0.0002,1497
2424,4,256,2,2,1,1,0,14,0,0.0004,1517
2425,4,256,2,2,1,1,0,14,1,0.0002,1511
2426,4,256,2,2,1,1,0,14,2,0.0002,1511
2427,4,256,2,2,1,1,0,15,0,0.0004,1671
2428,4,256,2,2,1,1,0,15,1,0.0002,1621
2429,4,256,2,2,1,1,0,15,2,0.0002,1621
2430,4,256,2,4,1,1,0,1,0,0.0002,758
2431,4,256,2,4,1,1,0,1,1,0.0001,836
2432,4,256,2,4,1,1,0,1,2,0.0001,836
2433,4,256,2,4,1,1,0,2,0,0.0002,998
2434,4,256,2,4,1,1,0,2,1,0.0001,1074
2435,4,256,2,4,1,1,0,2,2,0.0001,1074
2436,4,256,2,4,1,1,0,3,0,0.0002,1229
2437,4,256,2,4,1,1,0,3,1,0.0001,1151
2438,4,256,2,4,1,1,0,3,2,0.0001,1151
2439,4,256,2,4,1,1,0,4,0,0.0002,1304
2440,4,256,2,4,1,1,0,4,1,0.0001,1201
2441,4,256,2,4,1,1,0,4,2,0.0001,1201
2442,4,256,2,4,1,1,0,5,0,0.0002,1627
2443,4,256,2,4,1,1,0,5,1,0.0001,1453
2444,4,256,2,4,1,1,0,5,2,0.0001,1453
2445,4,256,2,4,1,1,0,6,0,0.0002,1719
2446,4,256,2,4,1,1,0,6,1,0.0001,1638
2447,4,256,2,4,1,1,0,6,2,0.0001,1638
2448,4,256,2,4,1,1,0,7,0,0.0002,1886
2449,4,256,2,4,1,1,0,7,1,0.0001,1952
2450,4,256,2,4,1,1,0,7,2,0.0001,1952
2451,4,256,2,4,1,1,0,8,0,0.0002,2061
2452,4,256,2,4,1,1,0,8,1,0.0001,1681
2453,4,256,2,4,1,1,0,8,2,0.0001,1681
2454,4,256,2,4,1,1,0,9,0,0.0002,2106
2455,4,256,2,4,1,1,0,9,1,0.0001,2302
2456,4,256,2,4,1,1,0,9,2,0.0001,2302
2457,4,256,2,4,1,1,0,10,0,0.0002,2477
2458,4,256,2,4,1,1,0,10,1,0.0001,2370
2459,4,256,2,4,1,1,0,10,2,0.0001,2370
2460,4,256,2,4,1,1,0,11,0,0.0002,2561
2461,4,256,2,4,1,1,0,11,1,0.0001,2477
2462,4,256,2,4,1,1,0,11,2,0.0001,2477
2463,4,256,2,4,1,1,0,12,0,0.0002,2640
2464,4,256,2,4,1,1,0,12,1,0.0001,2588
2465,4,256,2,4,1,1,0,12,2,0.0001,2588
2466,4,256,2,4,1,1,0,13,0,0.0002,2807
2467,4,256,2,4,1,1,0,13,1,0.0001,3092
2468,4,256,2,4,1,1,0,13,2,0.0001,3092
2469,4,256,2,4,1,1,0,14,0,0.0002,2957
2470,4,256,2,4,1,1,0,14,1,0.0001,3071
2471,4,256,2,4,1,1,0,14,2,0.0001,3071
2472,4,256,2,4,1,1,0,15,0,0.0002,3199
2473,4,256,2,4,1,1,0,15,1,0.0001,3289
2474,4,256,2,4,1,1,0,15,2,0.0001,3289
2475,4,256,2,8,1,1,0,1,0,0.0001,1421
2476,4,256,2,8,1,1,0,1,1,0.0001,1630
2477,4,256,2,8,1,1,0,1,2,0.0001,1630
2478,4,256,2,8,1,1,0,2,0,0.0001,1921
2479,4,256,2,8,1,1,0,2,1,0.0001,1930
2480,4,256,2,8,1,1,0,2,2,0.0001,1930
2481,4,256,2,8,1,1,0,3,0,0.0001,2260
2482,4,256,2,8,1,1,0,3,1,0.0001,2235
2483,4,256,2,8,1,1,0,3,2,0.0001,2235
2484,4,256,2,8,1,1,0,4,0,0.0001,2648
2485,4,256,2,8,1,1,0,4,1,0.0001,2348
2486,4,256,2,8,1,1,0,4,2,0.0001,2348
2487,4,256,2,8,1,1,0,5,0,0.0001,3149
2488,4,256,2,8,1,1,0,5,1,0.0001,2735
2489,4,256,2,8,1,1,0,5,2,0.0001,2735
2490,4,256,2,8,1,1,0,6,0,0.0001,3262
2491,4,256,2,8,1,1,0,6,1,0.0001,3166
2492,4,256,2,8,1,1,0,6,2,0.0001,3166
2493,4,256,2,8,1,1,0,7,0,0.0001,3636
2494,4,256,2,8,1,1,0,7,1,0.0001,3477
2495,4,256,2,8,1,1,0,7,2,0.0001,3477
2496,4,256,2,8,1,1,0,8,0,0.0001,3770
2497,4,256,2,8,1,1,0,8,1,0.0001,3255
2498,4,256,2,8,1,1,0,8,2,0.0001,3255
2499,4,256,2,8,1,1,0,9,0,0.0001,4000
2500,4,256,2,8,1,1,0,9,1,0.0001,4175
2501,4,256,2,8,1,1,0,9,2,0.0001,4175
2502,4,256,2,8,1,1,0,10,0,0.0001,4355
2503,4,256,2,8,1,1,0,10,1,0.0001,4477
2504,4,256,2,8,1,1,0,10,2,0.0001,4477
2505,4,256,2,8,1,1,0,11,0,0.0001,4592
2506,4,256,2,8,1,1,0,11,1,0.0001,4604
2507,4,256,2,8,1,1,0,11,2,0.0001,4604
