n,knob_blockdim_x,knob_blockdim_y,knob_unroll_dct,knob_unroll_width,knob_unroll_height,knob_array_partition1,knob_array_partition2,knob_I_B,obj1,obj2,lut,ff,dsp,bram
1165,2,1,4,1,8,2,2097152,0,2.042413,321,1599,277,1,0
1166,2,1,4,1,8,4,1048576,0,1.953886,453,2204,283,1,0
1168,2,1,4,2,1,1,4194304,0,1.874929,140,640,257,1,0
1169,2,1,4,2,1,2,2097152,0,1.926562,161,785,258,1,0
1170,2,1,4,2,1,4,1048576,0,2.048987,267,1080,266,1,0
1172,2,1,4,2,2,1,4194304,0,1.830748,183,997,265,1,0
1173,2,1,4,2,2,2,2097152,0,1.926292,226,1152,266,1,0
1174,2,1,4,2,2,4,1048576,0,2.100093,364,1597,276,1,0
1176,2,1,4,2,4,1,4194304,0,1.948815,284,1456,272,1,0
1177,2,1,4,2,4,2,2097152,0,2.061170,340,1637,280,1,0
1178,2,1,4,2,4,4,1048576,0,2.223980,493,2242,285,1,0
1180,2,1,4,2,8,1,4194304,0,1.968367,450,2433,285,1,0
1181,2,1,4,2,8,2,2097152,0,2.032134,515,2567,282,1,0
1182,2,1,4,2,8,4,1048576,0,2.008776,711,3764,294,1,0
1184,2,1,4,4,1,1,4194304,0,1.752503,170,912,265,1,0
1185,2,1,4,4,1,2,2097152,0,2.080761,220,994,266,1,0
1186,2,1,4,4,1,4,1048576,0,2.102723,347,1429,274,1,0
1188,2,1,4,4,2,1,4194304,0,1.968574,293,1515,275,1,0
1189,2,1,4,4,2,2,2097152,0,1.946381,325,1674,281,1,0
1190,2,1,4,4,2,4,1048576,0,1.996606,544,2385,284,1,0
1192,2,1,4,4,4,1,4194304,0,1.953953,382,2172,288,1,0
1193,2,1,4,4,4,2,2097152,0,1.945310,497,2514,283,1,0
1194,2,1,4,4,4,4,1048576,0,2.029168,698,3676,294,1,0
1196,2,1,4,4,8,1,4194304,0,2.093565,640,3560,284,1,0
1197,2,1,4,4,8,2,2097152,0,2.147988,891,4838,303,1,0
1198,2,1,4,4,8,4,1048576,0,2.087258,1228,6452,306,1,0
1200,2,1,4,8,1,1,4194304,0,2.038239,237,1227,271,1,0
1201,2,1,4,8,1,2,2097152,0,1.854835,282,1473,275,1,0
1202,2,1,4,8,1,4,1048576,0,1.962541,447,2078,280,1,0
1204,2,1,4,8,2,1,4194304,0,2.087945,450,2389,278,1,0
1205,2,1,4,8,2,2,2097152,0,2.084441,518,2539,281,1,0
1206,2,1,4,8,2,4,1048576,0,2.128825,754,3805,293,1,0
1208,2,1,4,8,4,1,4194304,0,2.057899,581,3389,305,1,0
1209,2,1,4,8,4,2,2097152,0,1.978713,800,4293,302,1,0
1210,2,1,4,8,4,4,1048576,0,1.963764,1168,6471,339,1,0
1216,2,1,8,1,1,1,4194304,0,1.530814,90,396,290,3,0
1217,2,1,8,1,1,2,2097152,0,1.667345,143,584,293,3,0
1218,2,1,8,1,1,4,1048576,0,1.788809,239,943,304,3,0
1220,2,1,8,1,2,1,4194304,0,1.642079,102,514,255,3,0
1221,2,1,8,1,2,2,2097152,0,1.832129,181,829,262,3,0
1222,2,1,8,1,2,4,1048576,0,1.694226,267,1142,264,3,0
1224,2,1,8,1,4,1,4194304,0,1.784490,156,798,263,3,0
1225,2,1,8,1,4,2,2097152,0,2.065142,226,1129,266,3,0
1226,2,1,8,1,4,4,1048576,0,1.766413,381,1660,272,3,0
1228,2,1,8,1,8,1,4194304,0,1.900994,217,1108,264,3,0
1229,2,1,8,1,8,2,2097152,0,1.953136,330,1546,267,3,0
1230,2,1,8,1,8,4,1048576,0,1.903775,506,2445,274,3,0
1232,2,1,8,2,1,1,4194304,0,1.833546,125,615,255,3,0
1233,2,1,8,2,1,2,2097152,0,1.947128,173,835,258,3,0
1234,2,1,8,2,1,4,1048576,0,2.108462,291,1212,264,3,0
1236,2,1,8,2,2,1,4194304,0,1.847193,166,847,263,3,0
1237,2,1,8,2,2,2,2097152,0,1.945926,251,1132,266,3,0
1238,2,1,8,2,2,4,1048576,0,1.914405,357,1658,274,3,0
1240,2,1,8,2,4,1,4194304,0,1.989126,258,1282,264,3,0
1241,2,1,8,2,4,2,2097152,0,1.977770,366,1789,269,3,0
1242,2,1,8,2,4,4,1048576,0,2.015777,479,2556,274,3,0
1244,2,1,8,2,8,1,4194304,0,1.925558,359,2023,267,3,0
1245,2,1,8,2,8,2,2097152,0,2.045601,582,2910,270,3,0
1246,2,1,8,2,8,4,1048576,0,1.934827,784,4019,280,3,0
1248,2,1,8,4,1,1,4194304,0,1.860666,163,789,263,3,0
1249,2,1,8,4,1,2,2097152,0,1.872719,198,1038,266,3,0
1250,2,1,8,4,1,4,1048576,0,1.919543,329,1675,272,3,0
1252,2,1,8,4,2,1,4194304,0,2.027971,234,1241,264,3,0
1253,2,1,8,4,2,2,2097152,0,1.990656,366,1743,268,3,0
1254,2,1,8,4,2,4,1048576,0,2.209446,520,2486,274,3,0
1256,2,1,8,4,4,1,4194304,0,1.997932,370,2031,266,3,0
1257,2,1,8,4,4,2,2097152,0,2.011605,547,2909,271,3,0
1258,2,1,8,4,4,4,1048576,0,1.879507,822,4115,276,3,0
1260,2,1,8,4,8,1,4194304,0,2.070860,600,3361,274,3,0
1261,2,1,8,4,8,2,2097152,0,2.046296,816,4406,281,3,0
1264,2,1,8,8,1,1,4194304,0,1.932756,218,1144,264,3,0
1265,2,1,8,8,1,2,2097152,0,2.017595,332,1619,267,3,0
1266,2,1,8,8,1,4,1048576,0,1.942028,503,2598,275,3,0
1268,2,1,8,8,2,1,4194304,0,1.979068,338,1706,265,3,0
1269,2,1,8,8,2,2,2097152,0,2.034460,509,2562,276,3,0
1270,2,1,8,8,2,4,1048576,0,2.000622,761,3819,288,3,0
1272,2,1,8,8,4,1,4194304,0,2.123077,629,3522,281,3,0
1273,2,1,8,8,4,2,2097152,0,2.028986,1035,5868,281,3,0
1280,2,2,1,1,1,1,4194304,0,1.605913,90,395,290,1,0
1281,2,2,1,1,1,2,2097152,0,1.574595,108,482,292,1,0
1282,2,2,1,1,1,4,1048576,0,1.572476,164,604,301,1,0
1284,2,2,1,1,2,1,4194304,0,1.812875,111,572,255,1,0
1285,2,2,1,1,2,2,2097152,0,1.798513,161,644,257,1,0
1286,2,2,1,1,2,4,1048576,0,1.843482,215,860,264,1,0
1288,2,2,1,1,4,1,4194304,0,1.834172,150,705,263,1,0
1289,2,2,1,1,4,2,2097152,0,1.895147,212,916,265,1,0
1290,2,2,1,1,4,4,1048576,0,1.847356,265,1154,272,1,0
1292,2,2,1,1,8,1,4194304,0,1.859298,188,893,264,1,0
1293,2,2,1,1,8,2,2097152,0,2.052337,249,1240,266,1,0
1294,2,2,1,1,8,4,1048576,0,1.965705,383,1635,273,1,0
1296,2,2,1,2,1,1,4194304,0,2.006919,122,579,328,1,0
1297,2,2,1,2,1,2,2097152,0,2.054720,159,678,330,1,0
1298,2,2,1,2,1,4,1048576,0,2.044124,232,911,339,1,0
1300,2,2,1,2,2,1,4194304,0,1.885389,150,683,263,1,0
1301,2,2,1,2,2,2,2097152,0,1.849367,174,872,265,1,0
1304,2,2,1,2,4,1,4194304,0,1.904563,208,1011,264,1,0
1305,2,2,1,2,4,2,2097152,0,1.975425,250,1218,266,1,0
1306,2,2,1,2,4,4,1048576,0,1.813454,427,1761,275,1,0
1308,2,2,1,2,8,1,4194304,0,2.027382,288,1553,266,1,0
1309,2,2,1,2,8,2,2097152,0,2.006901,430,2213,273,1,0
1310,2,2,1,2,8,4,1048576,0,2.092592,612,2798,282,1,0
1312,2,2,1,4,1,1,4194304,0,1.888948,141,710,263,1,0
1313,2,2,1,4,1,2,2097152,0,1.892715,182,915,265,1,0
1314,2,2,1,4,1,4,1048576,0,1.916262,287,1205,272,1,0
1316,2,2,1,4,2,1,4194304,0,1.958374,170,826,264,1,0
1317,2,2,1,4,2,2,2097152,0,2.012996,240,1159,266,1,0
1318,2,2,1,4,2,4,1048576,0,1.882093,406,1774,276,1,0
1320,2,2,1,4,4,1,4194304,0,1.905975,283,1464,265,1,0
1321,2,2,1,4,4,2,2097152,0,2.032396,401,2044,270,1,0
1322,2,2,1,4,4,4,1048576,0,1.885728,553,2662,278,1,0
1324,2,2,1,4,8,1,4194304,0,2.149326,429,2367,272,1,0
1328,2,2,1,8,1,1,4194304,0,1.824899,207,1079,264,1,0
1329,2,2,1,8,1,2,2097152,0,2.019869,267,1340,266,1,0
1330,2,2,1,8,1,4,1048576,0,1.844208,429,1878,277,1,0
1332,2,2,1,8,2,1,4194304,0,1.986862,283,1501,265,1,0
1333,2,2,1,8,2,2,2097152,0,2.001224,386,2007,272,1,0
1334,2,2,1,8,2,4,1048576,0,2.209587,532,2502,285,1,0
1336,2,2,1,8,4,1,4194304,0,1.974247,470,2680,279,1,0
1344,2,2,2,1,1,1,4194304,0,1.706830,103,429,330,1,0
1345,2,2,2,1,1,2,2097152,0,1.716442,134,548,332,1,0
1346,2,2,2,1,1,4,1048576,0,1.765436,240,753,305,1,0
1348,2,2,2,1,2,1,4194304,0,1.964186,120,638,407,1,0
1349,2,2,2,1,2,2,2097152,0,2.240297,202,856,409,1,0
1350,2,2,2,1,2,4,1048576,0,2.161074,280,1073,340,1,0
1352,2,2,2,1,4,1,4194304,0,1.840300,235,1045,415,1,0
1353,2,2,2,1,4,2,2097152,0,1.991236,258,1225,417,1,0
1354,2,2,2,1,4,4,1048576,0,1.835378,331,1347,276,1,0
1356,2,2,2,1,8,1,4194304,0,1.974761,259,1320,571,1,0
1357,2,2,2,1,8,2,2097152,0,1.803674,329,1606,576,1,0
1358,2,2,2,1,8,4,1048576,0,2.086553,408,1870,282,1,0
1360,2,2,2,2,1,1,4194304,0,2.078155,143,678,408,1,0
1361,2,2,2,2,1,2,2097152,0,1.948519,185,863,410,1,0
1362,2,2,2,2,1,4,1048576,0,1.924139,296,1098,341,1,0
1364,2,2,2,2,2,1,4194304,0,1.797768,199,1035,416,1,0
1365,2,2,2,2,2,2,2097152,0,1.940512,265,1261,419,1,0
1366,2,2,2,2,2,4,1048576,0,1.905588,344,1503,274,1,0
1368,2,2,2,2,4,1,4194304,0,1.932173,314,1579,576,1,0
1369,2,2,2,2,4,2,2097152,0,1.952564,387,1929,579,1,0
1370,2,2,2,2,4,4,1048576,0,1.997329,449,2246,287,1,0
1372,2,2,2,2,8,1,4194304,0,1.998196,517,2448,887,1,0
1373,2,2,2,2,8,2,2097152,0,2.020930,647,3503,893,1,0
1374,2,2,2,2,8,4,1048576,0,2.017883,709,3441,291,1,0
1376,2,2,2,4,1,1,4194304,0,1.792628,206,1022,415,1,0
1377,2,2,2,4,1,2,2097152,0,2.068777,265,1281,421,1,0
1378,2,2,2,4,1,4,1048576,0,1.889678,336,1588,277,1,0
1380,2,2,2,4,2,1,4194304,0,2.042236,349,1580,576,1,0
1381,2,2,2,4,2,2,2097152,0,1.906994,427,2044,581,1,0
1382,2,2,2,4,2,4,1048576,0,1.866913,496,2198,283,1,0
1384,2,2,2,4,4,1,4194304,0,1.912251,536,2625,895,1,0
1385,2,2,2,4,4,2,2097152,0,2.085218,678,3607,903,1,0
1386,2,2,2,4,4,4,1048576,0,1.941079,738,3693,301,1,0
1388,2,2,2,4,8,1,4194304,0,2.133893,910,3927,1508,1,0
1392,2,2,2,8,1,1,4194304,0,2.057993,350,1694,575,1,0
1393,2,2,2,8,1,2,2097152,0,2.106519,424,2003,580,1,0
1394,2,2,2,8,1,4,1048576,0,1.944064,512,2435,285,1,0
1396,2,2,2,8,2,1,4194304,0,1.976607,553,2683,892,1,0
1397,2,2,2,8,2,2,2097152,0,1.981764,657,3594,897,1,0
1398,2,2,2,8,2,4,1048576,0,2.050205,765,3969,306,1,0
1400,2,2,2,8,4,1,4194304,0,1.994516,910,4254,1511,1,0
1408,2,2,4,1,1,1,4194304,0,1.881461,101,507,297,1,0
1409,2,2,4,1,1,2,2097152,0,1.573874,133,609,299,1,0
1410,2,2,4,1,1,4,1048576,0,1.621015,255,865,308,1,0
1412,2,2,4,1,2,1,4194304,0,1.907331,141,705,256,1,0
1413,2,2,4,1,2,2,2097152,0,1.911764,200,966,257,1,0
1414,2,2,4,1,2,4,1048576,0,2.006968,253,1210,269,1,0
1416,2,2,4,1,4,1,4194304,0,1.829033,200,1012,267,1,0
1417,2,2,4,1,4,2,2097152,0,1.905564,237,1129,270,1,0
1418,2,2,4,1,4,4,1048576,0,1.760202,362,1612,277,1,0
1420,2,2,4,1,8,1,4194304,0,2.062985,253,1320,271,1,0
1421,2,2,4,1,8,2,2097152,0,1.950760,347,1646,275,1,0
1422,2,2,4,1,8,4,1048576,0,1.860000,503,2341,289,1,0
1424,2,2,4,2,1,1,4194304,0,1.975276,159,785,341,1,0
1425,2,2,4,2,1,2,2097152,0,2.117867,192,905,342,1,0
1426,2,2,4,2,1,4,1048576,0,2.047389,297,1278,350,1,0
1428,2,2,4,2,2,1,4194304,0,1.986666,195,1077,264,1,0
1429,2,2,4,2,2,2,2097152,0,1.880262,234,1216,270,1,0
1430,2,2,4,2,2,4,1048576,0,1.838961,358,1743,276,1,0
1432,2,2,4,2,4,1,4194304,0,1.813633,299,1626,272,1,0
1433,2,2,4,2,4,2,2097152,0,2.092456,341,1897,275,1,0
1434,2,2,4,2,4,4,1048576,0,2.084289,573,2655,290,1,0
1436,2,2,4,2,8,1,4194304,0,2.076283,465,2537,286,1,0
1437,2,2,4,2,8,2,2097152,0,2.107081,625,3122,292,1,0
1438,2,2,4,2,8,4,1048576,0,2.130413,772,4004,296,1,0
1440,2,2,4,4,1,1,4194304,0,2.021717,218,1084,264,1,0
1441,2,2,4,4,1,2,2097152,0,1.910864,262,1302,270,1,0
1442,2,2,4,4,1,4,1048576,0,1.812847,379,1778,275,1,0
1444,2,2,4,4,2,1,4194304,0,1.936730,312,1657,271,1,0
1445,2,2,4,4,2,2,2097152,0,2.015366,396,1966,276,1,0
1446,2,2,4,4,2,4,1048576,0,2.056668,548,2644,280,1,0
1448,2,2,4,4,4,1,4194304,0,1.990726,507,2617,285,1,0
1449,2,2,4,4,4,2,2097152,0,2.113454,625,3189,295,1,0
1450,2,2,4,4,4,4,1048576,0,2.048823,733,3799,288,1,0
1452,2,2,4,4,8,1,4194304,0,2.171943,753,4416,302,1,0
1456,2,2,4,8,1,1,4194304,0,1.962206,324,1761,271,1,0
1457,2,2,4,8,1,2,2097152,0,1.959639,400,1996,277,1,0
1458,2,2,4,8,1,4,1048576,0,1.982276,609,2918,299,1,0
1460,2,2,4,8,2,1,4194304,0,2.061101,524,2873,286,1,0
1461,2,2,4,8,2,2,2097152,0,1.988765,659,3600,295,1,0
1462,2,2,4,8,2,4,1048576,0,2.066701,790,4156,301,1,0
1464,2,2,4,8,4,1,4194304,0,2.151253,849,4887,312,1,0
1472,2,2,8,1,1,1,4194304,0,1.566129,98,451,299,1,0
1473,2,2,8,1,1,2,2097152,0,1.762474,138,586,301,1,0
1474,2,2,8,1,1,4,1048576,0,1.566593,204,851,312,1,0
1476,2,2,8,1,2,1,4194304,0,2.023596,137,670,345,1,0
1477,2,2,8,1,2,2,2097152,0,2.079388,214,971,347,1,0
1478,2,2,8,1,2,4,1048576,0,2.005770,302,1452,356,1,0
1480,2,2,8,1,4,1,4194304,0,1.722747,152,798,265,1,0
1481,2,2,8,1,4,2,2097152,0,1.934792,245,1218,265,1,0
1482,2,2,8,1,4,4,1048576,0,1.933403,359,1681,284,1,0
1484,2,2,8,1,8,1,4194304,0,1.902547,241,1247,264,1,0
1485,2,2,8,1,8,2,2097152,0,1.996297,330,1725,266,1,0
1486,2,2,8,1,8,4,1048576,0,1.996066,564,2489,276,1,0
1488,2,2,8,2,1,1,4194304,0,2.026891,120,624,346,1,0
1489,2,2,8,2,1,2,2097152,0,1.927098,158,847,348,1,0
1490,2,2,8,2,1,4,1048576,0,2.111634,286,1290,358,1,0
1492,2,2,8,2,2,1,4194304,0,1.720553,163,860,263,1,0
1493,2,2,8,2,2,2,2097152,0,1.881218,242,1144,265,1,0
1494,2,2,8,2,2,4,1048576,0,1.893951,374,1733,274,1,0
1496,2,2,8,2,4,1,4194304,0,1.913262,254,1341,264,1,0
1497,2,2,8,2,4,2,2097152,0,2.046369,377,1816,268,1,0
1498,2,2,8,2,4,4,1048576,0,1.894511,498,2421,273,1,0
1500,2,2,8,2,8,1,4194304,0,2.136805,364,2016,268,1,0
1501,2,2,8,2,8,2,2097152,0,1.948611,584,3082,273,1,0
1502,2,2,8,2,8,4,1048576,0,1.909722,721,3790,286,1,0
1504,2,2,8,4,1,1,4194304,0,1.846753,114,596,263,1,0
1505,2,2,8,4,1,2,2097152,0,1.828230,187,892,265,1,0
1506,2,2,8,4,1,4,1048576,0,1.840965,292,1363,272,1,0
1508,2,2,8,4,2,1,4194304,0,1.960624,247,1261,264,1,0
1509,2,2,8,4,2,2,2097152,0,1.924741,350,1755,267,1,0
1510,2,2,8,4,2,4,1048576,0,1.981691,469,2457,275,1,0
1512,2,2,8,4,4,1,4194304,0,2.069517,412,2307,272,1,0
1513,2,2,8,4,4,2,2097152,0,2.056322,619,3190,273,1,0
1514,2,2,8,4,4,4,1048576,0,1.919049,751,4023,291,1,0
1520,2,2,8,8,1,1,4194304,0,1.846058,161,787,264,1,0
1521,2,2,8,8,1,2,2097152,0,1.848374,207,1043,266,1,0
1522,2,2,8,8,1,4,1048576,0,1.946778,399,1723,273,1,0
1524,2,2,8,8,2,1,4194304,0,1.846491,357,1989,268,1,0
1525,2,2,8,8,2,2,2097152,0,2.029150,542,3039,273,1,0
1526,2,2,8,8,2,4,1048576,0,1.935158,667,3563,286,1,0
1528,2,2,8,8,4,1,4194304,0,2.072758,610,3599,285,1,0
1536,2,4,1,1,1,1,4194304,0,1.629057,72,378,256,1,0
1537,2,4,1,1,1,2,2097152,0,1.679627,136,455,258,1,0
1538,2,4,1,1,1,4,1048576,0,1.630704,166,629,265,1,0
1540,2,4,1,1,2,1,4194304,0,2.128345,130,657,362,1,0
1541,2,4,1,1,2,2,2097152,0,2.206893,176,743,364,1,0
1542,2,4,1,1,2,4,1048576,0,2.178437,247,1025,375,1,0
1544,2,4,1,1,4,1,4194304,0,1.753116,134,623,264,1,0
1545,2,4,1,1,4,2,2097152,0,1.858233,190,855,266,1,0
1546,2,4,1,1,4,4,1048576,0,2.025667,307,1236,273,1,0
1548,2,4,1,1,8,1,4194304,0,1.960459,201,1047,265,1,0
1549,2,4,1,1,8,2,2097152,0,2.062045,270,1293,269,1,0
1550,2,4,1,1,8,4,1048576,0,1.998083,430,1999,278,1,0
1552,2,4,1,2,1,1,4194304,0,1.982810,136,633,363,1,0
1553,2,4,1,2,1,2,2097152,0,2.027265,161,807,365,1,0
1554,2,4,1,2,1,4,1048576,0,1.964699,252,1046,372,1,0
1556,2,4,1,2,2,1,4194304,0,1.945847,147,729,264,1,0
1557,2,4,1,2,2,2,2097152,0,2.065787,205,897,266,1,0
1558,2,4,1,2,2,4,1048576,0,1.971011,343,1405,275,1,0
1560,2,4,1,2,4,1,4194304,0,1.878220,231,1165,265,1,0
1561,2,4,1,2,4,2,2097152,0,2.041656,278,1374,267,1,0
1562,2,4,1,2,4,4,1048576,0,2.034131,501,2183,278,1,0
1564,2,4,1,2,8,1,4194304,0,2.084383,328,1687,269,1,0
1565,2,4,1,2,8,2,2097152,0,2.065571,387,2100,271,1,0
1566,2,4,1,2,8,4,1048576,0,2.039469,620,2892,281,1,0
1568,2,4,1,4,1,1,4194304,0,1.914364,131,619,264,1,0
1569,2,4,1,4,1,2,2097152,0,1.947058,171,832,266,1,0
1570,2,4,1,4,1,4,1048576,0,1.865441,315,1208,273,1,0
1572,2,4,1,4,2,1,4194304,0,2.001818,238,1209,265,1,0
1573,2,4,1,4,2,2,2097152,0,2.007227,291,1472,267,1,0
1574,2,4,1,4,2,4,1048576,0,2.033332,433,2132,278,1,0
1576,2,4,1,4,4,1,4194304,0,2.036953,315,1708,272,1,0
1577,2,4,1,4,4,2,2097152,0,2.080927,437,2317,274,1,0
1578,2,4,1,4,4,4,1048576,0,1.947592,752,3724,289,1,0
1584,2,4,1,8,1,1,4194304,0,1.917422,183,855,265,1,0
1585,2,4,1,8,1,2,2097152,0,1.852269,229,1085,267,1,0
1586,2,4,1,8,1,4,1048576,0,1.840744,408,1813,278,1,0
1588,2,4,1,8,2,1,4194304,0,1.975478,348,1864,272,1,0
1589,2,4,1,8,2,2,2097152,0,2.006286,449,2449,274,1,0
1590,2,4,1,8,2,4,1048576,0,1.948668,767,3713,286,1,0
1600,2,4,2,1,1,1,4194304,0,1.643103,105,447,348,1,0
1601,2,4,2,1,1,2,2097152,0,1.638889,134,560,350,1,0
1602,2,4,2,1,1,4,1048576,0,1.911451,215,763,323,1,0
1604,2,4,2,1,2,1,4194304,0,2.024033,151,731,442,1,0
1605,2,4,2,1,2,2,2097152,0,2.164042,210,1008,444,1,0
1606,2,4,2,1,2,4,1048576,0,1.976505,315,1203,377,1,0
1608,2,4,2,1,4,1,4194304,0,1.892321,220,1076,417,1,0
1609,2,4,2,1,4,2,2097152,0,1.956468,292,1364,423,1,0
1610,2,4,2,1,4,4,1048576,0,1.952019,396,1731,277,1,0
1612,2,4,2,1,8,1,4194304,0,2.068300,380,1783,576,1,0
1613,2,4,2,1,8,2,2097152,0,2.040208,443,2153,581,1,0
1614,2,4,2,1,8,4,1048576,0,2.020075,547,2578,283,1,0
1616,2,4,2,2,1,1,4194304,0,2.003241,157,756,443,1,0
1617,2,4,2,2,1,2,2097152,0,1.901850,222,1020,446,1,0
1618,2,4,2,2,1,4,1048576,0,1.991299,265,1276,380,1,0
1620,2,4,2,2,2,1,4194304,0,1.801845,232,1101,419,1,0
1621,2,4,2,2,2,2,2097152,0,1.982357,275,1359,423,1,0
1622,2,4,2,2,2,4,1048576,0,2.023798,360,1787,282,1,0
1624,2,4,2,2,4,1,4194304,0,2.120578,364,1720,584,1,0
1625,2,4,2,2,4,2,2097152,0,2.064626,436,2236,579,1,0
1626,2,4,2,2,4,4,1048576,0,2.098338,582,2761,283,1,0
1628,2,4,2,2,8,1,4194304,0,2.065022,601,2749,899,1,0
1629,2,4,2,2,8,2,2097152,0,2.094519,730,3969,902,1,0
1630,2,4,2,2,8,4,1048576,0,2.117929,816,4244,295,1,0
1632,2,4,2,4,1,1,4194304,0,1.903957,218,1071,416,1,0
1633,2,4,2,4,1,2,2097152,0,1.928543,261,1340,419,1,0
1634,2,4,2,4,1,4,1048576,0,1.939081,374,1598,275,1,0
1636,2,4,2,4,2,1,4194304,0,1.974631,364,1794,576,1,0
1637,2,4,2,4,2,2,2097152,0,2.132901,469,2266,579,1,0
1638,2,4,2,4,2,4,1048576,0,2.013964,608,2898,291,1,0
1640,2,4,2,4,4,1,4194304,0,1.959509,545,2989,891,1,0
1641,2,4,2,4,4,2,2097152,0,2.152651,752,3988,905,1,0
1642,2,4,2,4,4,4,1048576,0,2.042619,873,4552,307,1,0
1648,2,4,2,8,1,1,4194304,0,1.941188,313,1532,575,1,0
1649,2,4,2,8,1,2,2097152,0,1.973970,387,2090,579,1,0
1650,2,4,2,8,1,4,1048576,0,2.027359,481,2306,287,1,0
1652,2,4,2,8,2,1,4194304,0,2.110658,682,3277,909,1,0
1653,2,4,2,8,2,2,2097152,0,2.122131,773,4131,901,1,0
1654,2,4,2,8,2,4,1048576,0,2.143670,905,4782,306,1,0
1664,2,4,4,1,1,1,4194304,0,1.835756,120,644,257,1,0
1665,2,4,4,1,1,2,2097152,0,1.803819,146,749,259,1,0
1666,2,4,4,1,1,4,1048576,0,1.996370,249,1082,270,1,0
1668,2,4,4,1,2,1,4194304,0,1.931060,146,820,374,1,0
1669,2,4,4,1,2,2,2097152,0,2.197003,222,1068,381,1,0
1670,2,4,4,1,2,4,1048576,0,1.944345,269,1302,385,1,0
1672,2,4,4,1,4,1,4194304,0,1.854480,213,1058,269,1,0
1673,2,4,4,1,4,2,2097152,0,1.836767,268,1308,270,1,0
1674,2,4,4,1,4,4,1048576,0,1.966583,398,1803,277,1,0
1676,2,4,4,1,8,1,4194304,0,2.080943,314,1693,275,1,0
1677,2,4,4,1,8,2,2097152,0,2.136876,408,1940,282,1,0
1678,2,4,4,1,8,4,1048576,0,1.928526,547,2814,291,1,0
1680,2,4,4,2,1,1,4194304,0,2.131806,149,751,375,1,0
1681,2,4,4,2,1,2,2097152,0,2.017115,172,900,382,1,0
1682,2,4,4,2,1,4,1048576,0,1.933895,298,1201,384,1,0
1684,2,4,4,2,2,1,4194304,0,1.820812,205,1085,266,1,0
1685,2,4,4,2,2,2,2097152,0,1.930126,268,1278,267,1,0
1686,2,4,4,2,2,4,1048576,0,1.846451,392,1766,281,1,0
1688,2,4,4,2,4,1,4194304,0,2.053048,321,1663,276,1,0
1689,2,4,4,2,4,2,2097152,0,2.020885,376,2031,279,1,0
1690,2,4,4,2,4,4,1048576,0,2.053747,641,3000,288,1,0
1692,2,4,4,2,8,1,4194304,0,2.096790,498,2662,285,1,0
1693,2,4,4,2,8,2,2097152,0,2.112871,629,3202,284,1,0
1694,2,4,4,2,8,4,1048576,0,1.980962,776,4051,301,1,0
1696,2,4,4,4,1,1,4194304,0,1.870255,189,1006,267,1,0
1697,2,4,4,4,1,2,2097152,0,1.975854,234,1156,268,1,0
1698,2,4,4,4,1,4,1048576,0,1.906154,418,1865,278,1,0
1700,2,4,4,4,2,1,4194304,0,1.980471,309,1693,271,1,0
1701,2,4,4,4,2,2,2097152,0,1.944810,466,2206,282,1,0
1702,2,4,4,4,2,4,1048576,0,2.241286,587,2879,287,1,0
1704,2,4,4,4,4,1,4194304,0,2.035568,505,2684,286,1,0
1705,2,4,4,4,4,2,2097152,0,2.085676,624,3040,292,1,0
1706,2,4,4,4,4,4,1048576,0,2.006202,834,4431,302,1,0
1712,2,4,4,8,1,1,4194304,0,2.027371,260,1379,274,1,0
1713,2,4,4,8,1,2,2097152,0,2.030868,360,1708,276,1,0
1714,2,4,4,8,1,4,1048576,0,1.973756,520,2571,286,1,0
1716,2,4,4,8,2,1,4194304,0,1.968118,500,2748,293,1,0
1717,2,4,4,8,2,2,2097152,0,2.057154,654,3488,298,1,0
1718,2,4,4,8,2,4,1048576,0,1.902622,796,4429,307,1,0
1728,2,4,8,1,1,1,4194304,0,1.944113,97,521,256,3,0
1729,2,4,8,1,1,2,2097152,0,1.893694,155,718,259,3,0
1730,2,4,8,1,1,4,1048576,0,1.806503,241,1075,265,3,0
1732,2,4,8,1,2,1,4194304,0,1.756298,122,556,264,3,0
1733,2,4,8,1,2,2,2097152,0,2.016910,179,804,267,3,0
1734,2,4,8,1,2,4,1048576,0,1.866371,259,1186,273,3,0
1736,2,4,8,1,4,1,4194304,0,1.774210,117,605,265,3,0
1737,2,4,8,1,4,2,2097152,0,1.888436,199,879,268,3,0
1738,2,4,8,1,4,4,1048576,0,1.947168,288,1332,276,3,0
1740,2,4,8,1,8,1,4194304,0,1.819003,110,567,266,3,0
1741,2,4,8,1,8,2,2097152,0,1.899237,199,955,270,3,0
1742,2,4,8,1,8,4,1048576,0,1.803743,320,1625,278,3,0
1744,2,4,8,2,1,1,4194304,0,1.833793,131,638,264,3,0
1745,2,4,8,2,1,2,2097152,0,2.037316,218,957,267,3,0
1746,2,4,8,2,1,4,1048576,0,1.781524,301,1321,273,3,0
1748,2,4,8,2,2,1,4194304,0,1.837927,144,746,265,3,0
1749,2,4,8,2,2,2,2097152,0,1.952855,233,1096,268,3,0
1750,2,4,8,2,2,4,1048576,0,1.935743,326,1497,276,3,0
1752,2,4,8,2,4,1,4194304,0,1.886123,189,905,268,3,0
1753,2,4,8,2,4,2,2097152,0,1.994106,276,1339,270,3,0
1754,2,4,8,2,4,4,1048576,0,2.026940,402,2064,281,3,0
