Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Paramter3,FF_Value,Flow
Throughput,2.38258615431534,catapult,LUT,4625,FF,401,catapult_fpga_latency
Throughput,2.38258615431534,catapult,FF,401,FF,401,catapult_fpga_latency
Throughput,2.38258615431534,catapult,DSP,1,FF,401,catapult_fpga_latency
Throughput,2.38258615431534,catapult,BRAM,0,FF,401,catapult_fpga_latency
Throughput,2.889213122806,catapult,CLB,749,FF,345,catapult_fpga_latency
Throughput,2.889213122806,catapult,LUT,4303,FF,345,catapult_fpga_latency
Throughput,2.889213122806,catapult,FF,345,FF,345,catapult_fpga_latency
Throughput,2.889213122806,catapult,DSP,1,FF,345,catapult_fpga_latency
Throughput,2.889213122806,catapult,BRAM,0,FF,345,catapult_fpga_latency
Throughput,2.98282192851369,catapult,CLB,697,FF,348,catapult_fpga_latency
Throughput,2.98282192851369,catapult,LUT,4265,FF,348,catapult_fpga_latency
Throughput,2.98282192851369,catapult,FF,348,FF,348,catapult_fpga_latency
Throughput,2.98282192851369,catapult,DSP,1,FF,348,catapult_fpga_latency
Throughput,2.98282192851369,catapult,BRAM,0,FF,348,catapult_fpga_latency
Throughput,3.39703914068498,catapult,CLB,754,FF,349,catapult_fpga_latency
Throughput,3.39703914068498,catapult,LUT,4550,FF,349,catapult_fpga_latency
Throughput,3.39703914068498,catapult,FF,349,FF,349,catapult_fpga_latency
Throughput,3.39703914068498,catapult,DSP,1,FF,349,catapult_fpga_latency
Throughput,3.39703914068498,catapult,BRAM,0,FF,349,catapult_fpga_latency
Throughput,3.17751842166305,catapult,CLB,727,FF,351,catapult_fpga_latency
Throughput,3.17751842166305,catapult,LUT,4342,FF,351,catapult_fpga_latency
Throughput,3.17751842166305,catapult,FF,351,FF,351,catapult_fpga_latency
Throughput,3.17751842166305,catapult,DSP,1,FF,351,catapult_fpga_latency
Throughput,3.17751842166305,catapult,BRAM,0,FF,351,catapult_fpga_latency
Throughput,2.17947544385017,catapult,CLB,514,FF,472,catapult_fpga_latency
Throughput,2.17947544385017,catapult,LUT,2889,FF,472,catapult_fpga_latency
Throughput,2.17947544385017,catapult,FF,472,FF,472,catapult_fpga_latency
Throughput,2.17947544385017,catapult,DSP,1,FF,472,catapult_fpga_latency
Throughput,2.17947544385017,catapult,BRAM,0,FF,472,catapult_fpga_latency
Throughput,2.74019899325089,catapult,CLB,592,FF,426,catapult_fpga_latency
Throughput,2.74019899325089,catapult,LUT,3450,FF,426,catapult_fpga_latency
Throughput,2.74019899325089,catapult,FF,426,FF,426,catapult_fpga_latency
Throughput,2.74019899325089,catapult,DSP,1,FF,426,catapult_fpga_latency
Throughput,2.74019899325089,catapult,BRAM,0,FF,426,catapult_fpga_latency
Throughput,2.69003771432875,catapult,CLB,422,FF,367,catapult_fpga_latency
Throughput,2.69003771432875,catapult,LUT,2646,FF,367,catapult_fpga_latency
Throughput,2.69003771432875,catapult,FF,367,FF,367,catapult_fpga_latency
Throughput,2.69003771432875,catapult,DSP,1,FF,367,catapult_fpga_latency
Throughput,2.69003771432875,catapult,BRAM,0,FF,367,catapult_fpga_latency
Throughput,3.12201457356403,catapult,CLB,468,FF,370,catapult_fpga_latency
Throughput,3.12201457356403,catapult,LUT,2576,FF,370,catapult_fpga_latency
Throughput,3.12201457356403,catapult,FF,370,FF,370,catapult_fpga_latency
Throughput,3.12201457356403,catapult,DSP,1,FF,370,catapult_fpga_latency
Throughput,3.12201457356403,catapult,BRAM,0,FF,370,catapult_fpga_latency
Throughput,3.19492900867743,catapult,CLB,519,FF,375,catapult_fpga_latency
Throughput,3.19492900867743,catapult,LUT,2619,FF,375,catapult_fpga_latency
Throughput,3.19492900867743,catapult,FF,375,FF,375,catapult_fpga_latency
Throughput,3.19492900867743,catapult,DSP,1,FF,375,catapult_fpga_latency
Throughput,3.19492900867743,catapult,BRAM,0,FF,375,catapult_fpga_latency
Throughput,3.20751327910498,catapult,CLB,498,FF,376,catapult_fpga_latency
Throughput,3.20751327910498,catapult,LUT,2638,FF,376,catapult_fpga_latency
Throughput,3.20751327910498,catapult,FF,376,FF,376,catapult_fpga_latency
Throughput,3.20751327910498,catapult,DSP,1,FF,376,catapult_fpga_latency
Throughput,3.20751327910498,catapult,BRAM,0,FF,376,catapult_fpga_latency
Throughput,2.18993287855727,catapult,CLB,585,FF,403,catapult_fpga_latency
Throughput,2.18993287855727,catapult,LUT,3488,FF,403,catapult_fpga_latency
Throughput,2.18993287855727,catapult,FF,403,FF,403,catapult_fpga_latency
Throughput,2.18993287855727,catapult,DSP,1,FF,403,catapult_fpga_latency
Throughput,2.18993287855727,catapult,BRAM,0,FF,403,catapult_fpga_latency
Throughput,2.4609145250558,catapult,CLB,606,FF,441,catapult_fpga_latency
Throughput,2.4609145250558,catapult,LUT,3687,FF,441,catapult_fpga_latency
Throughput,2.4609145250558,catapult,FF,441,FF,441,catapult_fpga_latency
Throughput,2.4609145250558,catapult,DSP,1,FF,441,catapult_fpga_latency
Throughput,2.4609145250558,catapult,BRAM,0,FF,441,catapult_fpga_latency
Throughput,3.14076270281475,catapult,CLB,700,FF,393,catapult_fpga_latency
Throughput,3.14076270281475,catapult,LUT,3922,FF,393,catapult_fpga_latency
Throughput,3.14076270281475,catapult,FF,393,FF,393,catapult_fpga_latency
Throughput,3.14076270281475,catapult,DSP,1,FF,393,catapult_fpga_latency
Throughput,3.14076270281475,catapult,BRAM,0,FF,393,catapult_fpga_latency
Throughput,3.02902716734466,catapult,CLB,580,FF,387,catapult_fpga_latency
Throughput,3.02902716734466,catapult,LUT,3383,FF,387,catapult_fpga_latency
Throughput,3.02902716734466,catapult,FF,387,FF,387,catapult_fpga_latency
Throughput,3.02902716734466,catapult,DSP,1,FF,387,catapult_fpga_latency
Throughput,3.02902716734466,catapult,BRAM,0,FF,387,catapult_fpga_latency
Throughput,3.3486029628439,catapult,CLB,628,FF,388,catapult_fpga_latency
Throughput,3.3486029628439,catapult,LUT,3682,FF,388,catapult_fpga_latency
Throughput,3.3486029628439,catapult,FF,388,FF,388,catapult_fpga_latency
Throughput,3.3486029628439,catapult,DSP,1,FF,388,catapult_fpga_latency
Throughput,3.3486029628439,catapult,BRAM,0,FF,388,catapult_fpga_latency
Throughput,3.6726763894653,catapult,CLB,596,FF,395,catapult_fpga_latency
Throughput,3.6726763894653,catapult,LUT,3453,FF,395,catapult_fpga_latency
Throughput,3.6726763894653,catapult,FF,395,FF,395,catapult_fpga_latency
Throughput,3.6726763894653,catapult,DSP,1,FF,395,catapult_fpga_latency
Throughput,3.6726763894653,catapult,BRAM,0,FF,395,catapult_fpga_latency
Throughput,2.24082103682789,catapult,CLB,561,FF,502,catapult_fpga_latency
Throughput,2.24082103682789,catapult,LUT,3121,FF,502,catapult_fpga_latency
Throughput,2.24082103682789,catapult,FF,502,FF,502,catapult_fpga_latency
Throughput,2.24082103682789,catapult,DSP,1,FF,502,catapult_fpga_latency
Throughput,2.24082103682789,catapult,BRAM,0,FF,502,catapult_fpga_latency
Throughput,2.61537737280112,catapult,CLB,526,FF,461,catapult_fpga_latency
Throughput,2.61537737280112,catapult,LUT,2979,FF,461,catapult_fpga_latency
Throughput,2.61537737280112,catapult,FF,461,FF,461,catapult_fpga_latency
Throughput,2.61537737280112,catapult,DSP,1,FF,461,catapult_fpga_latency
Throughput,2.61537737280112,catapult,BRAM,0,FF,461,catapult_fpga_latency
Throughput,2.66906526665297,catapult,CLB,421,FF,403,catapult_fpga_latency
Throughput,2.66906526665297,catapult,LUT,2496,FF,403,catapult_fpga_latency
Throughput,2.66906526665297,catapult,FF,403,FF,403,catapult_fpga_latency
Throughput,2.66906526665297,catapult,DSP,1,FF,403,catapult_fpga_latency
Throughput,2.66906526665297,catapult,BRAM,0,FF,403,catapult_fpga_latency
Throughput,3.36473755047106,catapult,CLB,503,FF,407,catapult_fpga_latency
Throughput,3.36473755047106,catapult,LUT,2593,FF,407,catapult_fpga_latency
Throughput,3.36473755047106,catapult,FF,407,FF,407,catapult_fpga_latency
Throughput,3.36473755047106,catapult,DSP,1,FF,407,catapult_fpga_latency
Throughput,3.36473755047106,catapult,BRAM,0,FF,407,catapult_fpga_latency
Throughput,3.19273588730919,catapult,CLB,461,FF,407,catapult_fpga_latency
Throughput,3.19273588730919,catapult,LUT,2489,FF,407,catapult_fpga_latency
Throughput,3.19273588730919,catapult,FF,407,FF,407,catapult_fpga_latency
Throughput,3.19273588730919,catapult,DSP,1,FF,407,catapult_fpga_latency
Throughput,3.19273588730919,catapult,BRAM,0,FF,407,catapult_fpga_latency
Throughput,3.5576680197664,catapult,CLB,442,FF,408,catapult_fpga_latency
Throughput,3.5576680197664,catapult,LUT,2467,FF,408,catapult_fpga_latency
Throughput,3.5576680197664,catapult,FF,408,FF,408,catapult_fpga_latency
Throughput,3.5576680197664,catapult,DSP,1,FF,408,catapult_fpga_latency
Throughput,3.5576680197664,catapult,BRAM,0,FF,408,catapult_fpga_latency
Throughput,2.02565286791933,catapult,CLB,968,FF,365,catapult_fpga_latency
Throughput,2.02565286791933,catapult,LUT,6158,FF,365,catapult_fpga_latency
Throughput,2.02565286791933,catapult,FF,365,FF,365,catapult_fpga_latency
Throughput,2.02565286791933,catapult,DSP,1,FF,365,catapult_fpga_latency
Throughput,2.02565286791933,catapult,BRAM,0,FF,365,catapult_fpga_latency
Throughput,2.47586649137532,catapult,CLB,1044,FF,339,catapult_fpga_latency
Throughput,2.47586649137532,catapult,LUT,6333,FF,339,catapult_fpga_latency
Throughput,2.47586649137532,catapult,FF,339,FF,339,catapult_fpga_latency
Throughput,2.47586649137532,catapult,DSP,1,FF,339,catapult_fpga_latency
Throughput,2.47586649137532,catapult,BRAM,0,FF,339,catapult_fpga_latency
Throughput,3.02837588201448,catapult,CLB,1004,FF,300,catapult_fpga_latency
Throughput,3.02837588201448,catapult,LUT,6047,FF,300,catapult_fpga_latency
Throughput,3.02837588201448,catapult,FF,300,FF,300,catapult_fpga_latency
Throughput,3.02837588201448,catapult,DSP,1,FF,300,catapult_fpga_latency
Throughput,3.02837588201448,catapult,BRAM,0,FF,300,catapult_fpga_latency
Throughput,3.20463518433062,catapult,CLB,929,FF,290,catapult_fpga_latency
Throughput,3.20463518433062,catapult,LUT,5608,FF,290,catapult_fpga_latency
Throughput,3.20463518433062,catapult,FF,290,FF,290,catapult_fpga_latency
Throughput,3.20463518433062,catapult,DSP,1,FF,290,catapult_fpga_latency
Throughput,3.20463518433062,catapult,BRAM,0,FF,290,catapult_fpga_latency
Throughput,3.38235493079702,catapult,CLB,935,FF,286,catapult_fpga_latency
Throughput,3.38235493079702,catapult,LUT,5464,FF,286,catapult_fpga_latency
Throughput,3.38235493079702,catapult,FF,286,FF,286,catapult_fpga_latency
Throughput,3.38235493079702,catapult,DSP,1,FF,286,catapult_fpga_latency
Throughput,3.38235493079702,catapult,BRAM,0,FF,286,catapult_fpga_latency
Throughput,3.156127305551,catapult,CLB,923,FF,288,catapult_fpga_latency
Throughput,3.156127305551,catapult,LUT,5519,FF,288,catapult_fpga_latency
Throughput,3.156127305551,catapult,FF,288,FF,288,catapult_fpga_latency
Throughput,3.156127305551,catapult,DSP,1,FF,288,catapult_fpga_latency
Throughput,3.156127305551,catapult,BRAM,0,FF,288,catapult_fpga_latency
Throughput,2.18826042049612,catapult,CLB,495,FF,449,catapult_fpga_latency
Throughput,2.18826042049612,catapult,LUT,2972,FF,449,catapult_fpga_latency
Throughput,2.18826042049612,catapult,FF,449,FF,449,catapult_fpga_latency
Throughput,2.18826042049612,catapult,DSP,1,FF,449,catapult_fpga_latency
Throughput,2.18826042049612,catapult,BRAM,0,FF,449,catapult_fpga_latency
Throughput,2.48919688551686,catapult,CLB,581,FF,416,catapult_fpga_latency
Throughput,2.48919688551686,catapult,LUT,3055,FF,416,catapult_fpga_latency
Throughput,2.48919688551686,catapult,FF,416,FF,416,catapult_fpga_latency
Throughput,2.48919688551686,catapult,DSP,1,FF,416,catapult_fpga_latency
Throughput,2.48919688551686,catapult,BRAM,0,FF,416,catapult_fpga_latency
Throughput,2.74644541302419,catapult,CLB,443,FF,311,catapult_fpga_latency
Throughput,2.74644541302419,catapult,LUT,2326,FF,311,catapult_fpga_latency
Throughput,2.74644541302419,catapult,FF,311,FF,311,catapult_fpga_latency
Throughput,2.74644541302419,catapult,DSP,1,FF,311,catapult_fpga_latency
Throughput,2.74644541302419,catapult,BRAM,0,FF,311,catapult_fpga_latency
Throughput,2.9128702258057,catapult,CLB,426,FF,312,catapult_fpga_latency
Throughput,2.9128702258057,catapult,LUT,2352,FF,312,catapult_fpga_latency
Throughput,2.9128702258057,catapult,FF,312,FF,312,catapult_fpga_latency
Throughput,2.9128702258057,catapult,DSP,1,FF,312,catapult_fpga_latency
Throughput,2.9128702258057,catapult,BRAM,0,FF,312,catapult_fpga_latency
Throughput,3.34239121352198,catapult,CLB,466,FF,308,catapult_fpga_latency
Throughput,3.34239121352198,catapult,LUT,2385,FF,308,catapult_fpga_latency
Throughput,3.34239121352198,catapult,FF,308,FF,308,catapult_fpga_latency
Throughput,3.34239121352198,catapult,DSP,1,FF,308,catapult_fpga_latency
Throughput,3.34239121352198,catapult,BRAM,0,FF,308,catapult_fpga_latency
Throughput,3.26926660542241,catapult,CLB,480,FF,309,catapult_fpga_latency
Throughput,3.26926660542241,catapult,LUT,2502,FF,309,catapult_fpga_latency
Throughput,3.26926660542241,catapult,FF,309,FF,309,catapult_fpga_latency
Throughput,3.26926660542241,catapult,DSP,1,FF,309,catapult_fpga_latency
Throughput,3.26926660542241,catapult,BRAM,0,FF,309,catapult_fpga_latency
Throughput,2.16266717417256,catapult,CLB,673,FF,571,catapult_fpga_latency
Throughput,2.16266717417256,catapult,LUT,4213,FF,571,catapult_fpga_latency
Throughput,2.16266717417256,catapult,FF,571,FF,571,catapult_fpga_latency
Throughput,2.16266717417256,catapult,DSP,1,FF,571,catapult_fpga_latency
Throughput,2.16266717417256,catapult,BRAM,0,FF,571,catapult_fpga_latency
Throughput,2.6306720577906,catapult,CLB,625,FF,451,catapult_fpga_latency
Throughput,2.6306720577906,catapult,LUT,3423,FF,451,catapult_fpga_latency
Throughput,2.6306720577906,catapult,FF,451,FF,451,catapult_fpga_latency
Throughput,2.6306720577906,catapult,DSP,1,FF,451,catapult_fpga_latency
Throughput,2.6306720577906,catapult,BRAM,0,FF,451,catapult_fpga_latency
Throughput,2.86588790939209,catapult,CLB,515,FF,346,catapult_fpga_latency
Throughput,2.86588790939209,catapult,LUT,3079,FF,346,catapult_fpga_latency
Throughput,2.86588790939209,catapult,FF,346,FF,346,catapult_fpga_latency
Throughput,2.86588790939209,catapult,DSP,1,FF,346,catapult_fpga_latency
Throughput,2.86588790939209,catapult,BRAM,0,FF,346,catapult_fpga_latency
Throughput,2.99700898503294,catapult,CLB,503,FF,346,catapult_fpga_latency
Throughput,2.99700898503294,catapult,LUT,2985,FF,346,catapult_fpga_latency
Throughput,2.99700898503294,catapult,FF,346,FF,346,catapult_fpga_latency
Throughput,2.99700898503294,catapult,DSP,1,FF,346,catapult_fpga_latency
Throughput,2.99700898503294,catapult,BRAM,0,FF,346,catapult_fpga_latency
Throughput,2.3715396272414,catapult,CLB,485,FF,349,catapult_fpga_latency
Throughput,2.3715396272414,catapult,LUT,3010,FF,349,catapult_fpga_latency
Throughput,2.3715396272414,catapult,FF,349,FF,349,catapult_fpga_latency
Throughput,2.3715396272414,catapult,DSP,1,FF,349,catapult_fpga_latency
Throughput,2.3715396272414,catapult,BRAM,0,FF,349,catapult_fpga_latency
Throughput,3.21311981081151,catapult,CLB,491,FF,349,catapult_fpga_latency
Throughput,3.21311981081151,catapult,LUT,2884,FF,349,catapult_fpga_latency
Throughput,3.21311981081151,catapult,FF,349,FF,349,catapult_fpga_latency
Throughput,3.21311981081151,catapult,DSP,1,FF,349,catapult_fpga_latency
Throughput,3.21311981081151,catapult,BRAM,0,FF,349,catapult_fpga_latency
Throughput,2.12468501544646,catapult,CLB,693,FF,591,catapult_fpga_latency
Throughput,2.12468501544646,catapult,LUT,4296,FF,591,catapult_fpga_latency
Throughput,2.12468501544646,catapult,FF,591,FF,591,catapult_fpga_latency
Throughput,2.12468501544646,catapult,DSP,1,FF,591,catapult_fpga_latency
Throughput,2.12468501544646,catapult,BRAM,0,FF,591,catapult_fpga_latency
Throughput,2.56227612112392,catapult,CLB,579,FF,459,catapult_fpga_latency
Throughput,2.56227612112392,catapult,LUT,3382,FF,459,catapult_fpga_latency
Throughput,2.56227612112392,catapult,FF,459,FF,459,catapult_fpga_latency
Throughput,2.56227612112392,catapult,DSP,1,FF,459,catapult_fpga_latency
Throughput,2.56227612112392,catapult,BRAM,0,FF,459,catapult_fpga_latency
Throughput,2.78831917331913,catapult,CLB,530,FF,350,catapult_fpga_latency
Throughput,2.78831917331913,catapult,LUT,2871,FF,350,catapult_fpga_latency
Throughput,2.78831917331913,catapult,FF,350,FF,350,catapult_fpga_latency
Throughput,2.78831917331913,catapult,DSP,1,FF,350,catapult_fpga_latency
Throughput,2.78831917331913,catapult,BRAM,0,FF,350,catapult_fpga_latency
Throughput,2.92586730021447,catapult,CLB,501,FF,352,catapult_fpga_latency
Throughput,2.92586730021447,catapult,LUT,2874,FF,352,catapult_fpga_latency
Throughput,2.92586730021447,catapult,FF,352,FF,352,catapult_fpga_latency
Throughput,2.92586730021447,catapult,DSP,1,FF,352,catapult_fpga_latency
Throughput,2.92586730021447,catapult,BRAM,0,FF,352,catapult_fpga_latency
Throughput,3.04223226834922,catapult,CLB,545,FF,354,catapult_fpga_latency
Throughput,3.04223226834922,catapult,LUT,3042,FF,354,catapult_fpga_latency
Throughput,3.04223226834922,catapult,FF,354,FF,354,catapult_fpga_latency
Throughput,3.04223226834922,catapult,DSP,1,FF,354,catapult_fpga_latency
Throughput,3.04223226834922,catapult,BRAM,0,FF,354,catapult_fpga_latency
Throughput,3.30784090608378,catapult,CLB,559,FF,355,catapult_fpga_latency
Throughput,3.30784090608378,catapult,LUT,2973,FF,355,catapult_fpga_latency
Throughput,3.30784090608378,catapult,FF,355,FF,355,catapult_fpga_latency
Throughput,3.30784090608378,catapult,DSP,1,FF,355,catapult_fpga_latency
Throughput,3.30784090608378,catapult,BRAM,0,FF,355,catapult_fpga_latency
Throughput,2.13259176009196,catapult,CLB,737,FF,610,catapult_fpga_latency
Throughput,2.13259176009196,catapult,LUT,4672,FF,610,catapult_fpga_latency
Throughput,2.13259176009196,catapult,FF,610,FF,610,catapult_fpga_latency
Throughput,2.13259176009196,catapult,DSP,1,FF,610,catapult_fpga_latency
Throughput,2.13259176009196,catapult,BRAM,0,FF,610,catapult_fpga_latency
Throughput,2.26619650643147,catapult,CLB,837,FF,507,catapult_fpga_latency
Throughput,2.26619650643147,catapult,LUT,5203,FF,507,catapult_fpga_latency
Throughput,2.26619650643147,catapult,FF,507,FF,507,catapult_fpga_latency
Throughput,2.26619650643147,catapult,DSP,1,FF,507,catapult_fpga_latency
Throughput,2.26619650643147,catapult,BRAM,0,FF,507,catapult_fpga_latency
Throughput,2.63765944651354,catapult,CLB,748,FF,393,catapult_fpga_latency
Throughput,2.63765944651354,catapult,LUT,4814,FF,393,catapult_fpga_latency
Throughput,2.63765944651354,catapult,FF,393,FF,393,catapult_fpga_latency
Throughput,2.63765944651354,catapult,DSP,1,FF,393,catapult_fpga_latency
Throughput,2.63765944651354,catapult,BRAM,0,FF,393,catapult_fpga_latency
Throughput,2.81036236812375,catapult,CLB,827,FF,396,catapult_fpga_latency
Throughput,2.81036236812375,catapult,LUT,5082,FF,396,catapult_fpga_latency
Throughput,2.81036236812375,catapult,FF,396,FF,396,catapult_fpga_latency
Throughput,2.81036236812375,catapult,DSP,1,FF,396,catapult_fpga_latency
Throughput,2.81036236812375,catapult,BRAM,0,FF,396,catapult_fpga_latency
Throughput,2.92407065724336,catapult,CLB,732,FF,394,catapult_fpga_latency
Throughput,2.92407065724336,catapult,LUT,4934,FF,394,catapult_fpga_latency
Throughput,2.92407065724336,catapult,FF,394,FF,394,catapult_fpga_latency
Throughput,2.92407065724336,catapult,DSP,1,FF,394,catapult_fpga_latency
Throughput,2.92407065724336,catapult,BRAM,0,FF,394,catapult_fpga_latency
Throughput,3.06432633849774,catapult,CLB,805,FF,398,catapult_fpga_latency
Throughput,3.06432633849774,catapult,LUT,4986,FF,398,catapult_fpga_latency
Throughput,3.06432633849774,catapult,FF,398,FF,398,catapult_fpga_latency
Throughput,3.06432633849774,catapult,DSP,1,FF,398,catapult_fpga_latency
Throughput,3.06432633849774,catapult,BRAM,0,FF,398,catapult_fpga_latency
Throughput,2.09350427493573,catapult,CLB,745,FF,619,catapult_fpga_latency
Throughput,2.09350427493573,catapult,LUT,4367,FF,619,catapult_fpga_latency
Throughput,2.09350427493573,catapult,FF,619,FF,619,catapult_fpga_latency
Throughput,2.09350427493573,catapult,DSP,1,FF,619,catapult_fpga_latency
Throughput,2.09350427493573,catapult,BRAM,0,FF,619,catapult_fpga_latency
Throughput,2.50538030420328,catapult,CLB,749,FF,495,catapult_fpga_latency
Throughput,2.50538030420328,catapult,LUT,4152,FF,495,catapult_fpga_latency
Throughput,2.50538030420328,catapult,FF,495,FF,495,catapult_fpga_latency
Throughput,2.50538030420328,catapult,DSP,1,FF,495,catapult_fpga_latency
Throughput,2.50538030420328,catapult,BRAM,0,FF,495,catapult_fpga_latency
Throughput,1.89587476609645,catapult,CLB,514,FF,392,catapult_fpga_latency
Throughput,1.89587476609645,catapult,LUT,3161,FF,392,catapult_fpga_latency
Throughput,1.89587476609645,catapult,FF,392,FF,392,catapult_fpga_latency
Throughput,1.89587476609645,catapult,DSP,1,FF,392,catapult_fpga_latency
Throughput,1.89587476609645,catapult,BRAM,0,FF,392,catapult_fpga_latency
Throughput,2.94886955085768,catapult,CLB,538,FF,390,catapult_fpga_latency
Throughput,2.94886955085768,catapult,LUT,3349,FF,390,catapult_fpga_latency
Throughput,2.94886955085768,catapult,FF,390,FF,390,catapult_fpga_latency
Throughput,2.94886955085768,catapult,DSP,1,FF,390,catapult_fpga_latency
Throughput,2.94886955085768,catapult,BRAM,0,FF,390,catapult_fpga_latency
Throughput,3.06351900300838,catapult,CLB,593,FF,391,catapult_fpga_latency
Throughput,3.06351900300838,catapult,LUT,3267,FF,391,catapult_fpga_latency
Throughput,3.06351900300838,catapult,FF,391,FF,391,catapult_fpga_latency
Throughput,3.06351900300838,catapult,DSP,1,FF,391,catapult_fpga_latency
Throughput,3.06351900300838,catapult,BRAM,0,FF,391,catapult_fpga_latency
Throughput,3.14562349403275,catapult,CLB,565,FF,392,catapult_fpga_latency
Throughput,3.14562349403275,catapult,LUT,3079,FF,392,catapult_fpga_latency
Throughput,3.14562349403275,catapult,FF,392,FF,392,catapult_fpga_latency
Throughput,3.14562349403275,catapult,DSP,1,FF,392,catapult_fpga_latency
Throughput,3.14562349403275,catapult,BRAM,0,FF,392,catapult_fpga_latency
Throughput,2.10051378567198,catapult,CLB,800,FF,550,catapult_fpga_latency
Throughput,2.10051378567198,catapult,LUT,4833,FF,550,catapult_fpga_latency
Throughput,2.10051378567198,catapult,FF,550,FF,550,catapult_fpga_latency
Throughput,2.10051378567198,catapult,DSP,1,FF,550,catapult_fpga_latency
Throughput,2.10051378567198,catapult,BRAM,0,FF,550,catapult_fpga_latency
Throughput,2.46632236806408,catapult,CLB,885,FF,521,catapult_fpga_latency
Throughput,2.46632236806408,catapult,LUT,5244,FF,521,catapult_fpga_latency
Throughput,2.46632236806408,catapult,FF,521,FF,521,catapult_fpga_latency
Throughput,2.46632236806408,catapult,DSP,1,FF,521,catapult_fpga_latency
Throughput,2.46632236806408,catapult,BRAM,0,FF,521,catapult_fpga_latency
Throughput,2.68922026058544,catapult,CLB,696,FF,414,catapult_fpga_latency
Throughput,2.68922026058544,catapult,LUT,4085,FF,414,catapult_fpga_latency
Throughput,2.68922026058544,catapult,FF,414,FF,414,catapult_fpga_latency
Throughput,2.68922026058544,catapult,DSP,1,FF,414,catapult_fpga_latency
Throughput,2.68922026058544,catapult,BRAM,0,FF,414,catapult_fpga_latency
Throughput,2.91881321054859,catapult,CLB,711,FF,416,catapult_fpga_latency
Throughput,2.91881321054859,catapult,LUT,3986,FF,416,catapult_fpga_latency
Throughput,2.91881321054859,catapult,FF,416,FF,416,catapult_fpga_latency
Throughput,2.91881321054859,catapult,DSP,1,FF,416,catapult_fpga_latency
Throughput,2.91881321054859,catapult,BRAM,0,FF,416,catapult_fpga_latency
Throughput,2.97493321274937,catapult,CLB,700,FF,418,catapult_fpga_latency
Throughput,2.97493321274937,catapult,LUT,4223,FF,418,catapult_fpga_latency
Throughput,2.97493321274937,catapult,FF,418,FF,418,catapult_fpga_latency
Throughput,2.97493321274937,catapult,DSP,1,FF,418,catapult_fpga_latency
Throughput,2.97493321274937,catapult,BRAM,0,FF,418,catapult_fpga_latency
Throughput,3.16454694763624,catapult,CLB,718,FF,419,catapult_fpga_latency
Throughput,3.16454694763624,catapult,LUT,4265,FF,419,catapult_fpga_latency
Throughput,3.16454694763624,catapult,FF,419,FF,419,catapult_fpga_latency
Throughput,3.16454694763624,catapult,DSP,1,FF,419,catapult_fpga_latency
Throughput,3.16454694763624,catapult,BRAM,0,FF,419,catapult_fpga_latency
Throughput,2.06197896369061,catapult,CLB,775,FF,661,catapult_fpga_latency
Throughput,2.06197896369061,catapult,LUT,4567,FF,661,catapult_fpga_latency
Throughput,2.06197896369061,catapult,FF,661,FF,661,catapult_fpga_latency
Throughput,2.06197896369061,catapult,DSP,1,FF,661,catapult_fpga_latency
Throughput,2.06197896369061,catapult,BRAM,0,FF,661,catapult_fpga_latency
Throughput,2.44111422217557,catapult,CLB,681,FF,531,catapult_fpga_latency
Throughput,2.44111422217557,catapult,LUT,3797,FF,531,catapult_fpga_latency
Throughput,2.44111422217557,catapult,FF,531,FF,531,catapult_fpga_latency
Throughput,2.44111422217557,catapult,DSP,1,FF,531,catapult_fpga_latency
Throughput,2.44111422217557,catapult,BRAM,0,FF,531,catapult_fpga_latency
Throughput,2.71204827445929,catapult,CLB,637,FF,422,catapult_fpga_latency
Throughput,2.71204827445929,catapult,LUT,3273,FF,422,catapult_fpga_latency
Throughput,2.71204827445929,catapult,FF,422,FF,422,catapult_fpga_latency
Throughput,2.71204827445929,catapult,DSP,1,FF,422,catapult_fpga_latency
Throughput,2.71204827445929,catapult,BRAM,0,FF,422,catapult_fpga_latency
Throughput,3.120085864763,catapult,CLB,643,FF,424,catapult_fpga_latency
Throughput,3.120085864763,catapult,LUT,3177,FF,424,catapult_fpga_latency
Throughput,3.120085864763,catapult,FF,424,FF,424,catapult_fpga_latency
Throughput,3.120085864763,catapult,DSP,1,FF,424,catapult_fpga_latency
Throughput,3.120085864763,catapult,BRAM,0,FF,424,catapult_fpga_latency
Throughput,3.05141326205232,catapult,CLB,523,FF,426,catapult_fpga_latency
Throughput,3.05141326205232,catapult,LUT,3177,FF,426,catapult_fpga_latency
Throughput,3.05141326205232,catapult,FF,426,FF,426,catapult_fpga_latency
Throughput,3.05141326205232,catapult,DSP,1,FF,426,catapult_fpga_latency
Throughput,3.05141326205232,catapult,BRAM,0,FF,426,catapult_fpga_latency
Throughput,3.15785152413704,catapult,CLB,651,FF,427,catapult_fpga_latency
Throughput,3.15785152413704,catapult,LUT,3237,FF,427,catapult_fpga_latency
Throughput,3.15785152413704,catapult,FF,427,FF,427,catapult_fpga_latency
Throughput,3.15785152413704,catapult,DSP,1,FF,427,catapult_fpga_latency
Throughput,3.15785152413704,catapult,BRAM,0,FF,427,catapult_fpga_latency
Throughput,1.79052311923452,catapult,CLB,1229,FF,559,catapult_fpga_latency
Throughput,1.79052311923452,catapult,LUT,7795,FF,559,catapult_fpga_latency
