Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,28.86252778018299,vivado,LUT,4623,FF,2916,None
Throughput,28.86252778018299,vivado,FF,2916,FF,2916,None
Throughput,28.86252778018299,vivado,DSP,48,FF,2916,None
Throughput,28.86252778018299,vivado,BRAM,0,FF,2916,None
Throughput,46.87353520202494,vivado,CLB,702,FF,1758,None
Throughput,46.87353520202494,vivado,LUT,3308,FF,1758,None
Throughput,46.87353520202494,vivado,FF,1758,FF,1758,None
Throughput,46.87353520202494,vivado,DSP,48,FF,1758,None
Throughput,46.87353520202494,vivado,BRAM,0,FF,1758,None
Throughput,48.341873731025814,vivado,CLB,664,FF,1752,None
Throughput,48.341873731025814,vivado,LUT,3018,FF,1752,None
Throughput,48.341873731025814,vivado,FF,1752,FF,1752,None
Throughput,48.341873731025814,vivado,DSP,48,FF,1752,None
Throughput,48.341873731025814,vivado,BRAM,0,FF,1752,None
Throughput,2.2966806075179544,vivado,CLB,504,FF,1382,None
Throughput,2.2966806075179544,vivado,LUT,2110,FF,1382,None
Throughput,2.2966806075179544,vivado,FF,1382,FF,1382,None
Throughput,2.2966806075179544,vivado,DSP,15,FF,1382,None
Throughput,2.2966806075179544,vivado,BRAM,1,FF,1382,None
Throughput,12.663036596175763,vivado,CLB,888,FF,2143,None
Throughput,12.663036596175763,vivado,LUT,4206,FF,2143,None
Throughput,12.663036596175763,vivado,FF,2143,FF,2143,None
Throughput,12.663036596175763,vivado,DSP,56,FF,2143,None
Throughput,12.663036596175763,vivado,BRAM,0,FF,2143,None
Throughput,22.06531332744925,vivado,CLB,787,FF,1959,None
Throughput,22.06531332744925,vivado,LUT,3896,FF,1959,None
Throughput,22.06531332744925,vivado,FF,1959,FF,1959,None
Throughput,22.06531332744925,vivado,DSP,56,FF,1959,None
Throughput,22.06531332744925,vivado,BRAM,0,FF,1959,None
Throughput,30.390518158334604,vivado,CLB,838,FF,1953,None
Throughput,30.390518158334604,vivado,LUT,3914,FF,1953,None
Throughput,30.390518158334604,vivado,FF,1953,FF,1953,None
Throughput,30.390518158334604,vivado,DSP,56,FF,1953,None
Throughput,30.390518158334604,vivado,BRAM,0,FF,1953,None
Throughput,44.03734366742998,vivado,CLB,1032,FF,3289,None
Throughput,44.03734366742998,vivado,LUT,5417,FF,3289,None
Throughput,44.03734366742998,vivado,FF,3289,FF,3289,None
Throughput,44.03734366742998,vivado,DSP,56,FF,3289,None
Throughput,44.03734366742998,vivado,BRAM,0,FF,3289,None
Throughput,55.4385186827808,vivado,CLB,775,FF,1938,None
Throughput,55.4385186827808,vivado,LUT,3536,FF,1938,None
Throughput,55.4385186827808,vivado,FF,1938,FF,1938,None
Throughput,55.4385186827808,vivado,DSP,56,FF,1938,None
Throughput,55.4385186827808,vivado,BRAM,0,FF,1938,None
Throughput,2.2461360844008094,vivado,CLB,573,FF,1639,None
Throughput,2.2461360844008094,vivado,LUT,2383,FF,1639,None
Throughput,2.2461360844008094,vivado,FF,1639,FF,1639,None
Throughput,2.2461360844008094,vivado,DSP,17,FF,1639,None
Throughput,2.2461360844008094,vivado,BRAM,1,FF,1639,None
Throughput,12.872166514346029,vivado,CLB,1016,FF,2550,None
Throughput,12.872166514346029,vivado,LUT,4726,FF,2550,None
Throughput,12.872166514346029,vivado,FF,2550,FF,2550,None
Throughput,12.872166514346029,vivado,DSP,64,FF,2550,None
Throughput,12.872166514346029,vivado,BRAM,0,FF,2550,None
Throughput,21.226915729144554,vivado,CLB,1333,FF,3950,None
Throughput,21.226915729144554,vivado,LUT,6725,FF,3950,None
Throughput,21.226915729144554,vivado,FF,3950,FF,3950,None
Throughput,21.226915729144554,vivado,DSP,64,FF,3950,None
Throughput,21.226915729144554,vivado,BRAM,0,FF,3950,None
Throughput,31.36369338853343,vivado,CLB,1297,FF,3942,None
Throughput,31.36369338853343,vivado,LUT,6675,FF,3942,None
Throughput,31.36369338853343,vivado,FF,3942,FF,3942,None
Throughput,31.36369338853343,vivado,DSP,64,FF,3942,None
Throughput,31.36369338853343,vivado,BRAM,0,FF,3942,None
Throughput,43.66621544910702,vivado,CLB,1259,FF,3934,None
Throughput,43.66621544910702,vivado,LUT,6279,FF,3934,None
Throughput,43.66621544910702,vivado,FF,3934,FF,3934,None
Throughput,43.66621544910702,vivado,DSP,64,FF,3934,None
Throughput,43.66621544910702,vivado,BRAM,0,FF,3934,None
Throughput,52.38344683080147,vivado,CLB,1319,FF,3966,None
Throughput,52.38344683080147,vivado,LUT,6489,FF,3966,None
Throughput,52.38344683080147,vivado,FF,3966,FF,3966,None
Throughput,52.38344683080147,vivado,DSP,64,FF,3966,None
Throughput,52.38344683080147,vivado,BRAM,0,FF,3966,None
Throughput,1.8730134351253702,vivado,CLB,88,FF,417,None
Throughput,1.8730134351253702,vivado,LUT,387,FF,417,None
Throughput,1.8730134351253702,vivado,FF,417,FF,417,None
Throughput,1.8730134351253702,vivado,DSP,3,FF,417,None
Throughput,1.8730134351253702,vivado,BRAM,1,FF,417,None
Throughput,3.8022235403263824,vivado,CLB,296,FF,1325,None
Throughput,3.8022235403263824,vivado,LUT,1383,FF,1325,None
Throughput,3.8022235403263824,vivado,FF,1325,FF,1325,None
Throughput,3.8022235403263824,vivado,DSP,8,FF,1325,None
Throughput,3.8022235403263824,vivado,BRAM,0,FF,1325,None
Throughput,6.828315659376302,vivado,CLB,300,FF,1314,None
Throughput,6.828315659376302,vivado,LUT,1389,FF,1314,None
Throughput,6.828315659376302,vivado,FF,1314,FF,1314,None
Throughput,6.828315659376302,vivado,DSP,8,FF,1314,None
Throughput,6.828315659376302,vivado,BRAM,0,FF,1314,None
Throughput,13.593051232210096,vivado,CLB,305,FF,1314,None
Throughput,13.593051232210096,vivado,LUT,1402,FF,1314,None
Throughput,13.593051232210096,vivado,FF,1314,FF,1314,None
Throughput,13.593051232210096,vivado,DSP,8,FF,1314,None
Throughput,13.593051232210096,vivado,BRAM,0,FF,1314,None
Throughput,23.606062036731036,vivado,CLB,290,FF,1314,None
Throughput,23.606062036731036,vivado,LUT,1403,FF,1314,None
Throughput,23.606062036731036,vivado,FF,1314,FF,1314,None
Throughput,23.606062036731036,vivado,DSP,8,FF,1314,None
Throughput,23.606062036731036,vivado,BRAM,0,FF,1314,None
Throughput,32.22687721559781,vivado,CLB,303,FF,1320,None
Throughput,32.22687721559781,vivado,LUT,1389,FF,1320,None
Throughput,32.22687721559781,vivado,FF,1320,FF,1320,None
Throughput,32.22687721559781,vivado,DSP,8,FF,1320,None
Throughput,32.22687721559781,vivado,BRAM,0,FF,1320,None
Throughput,1.8420412764609229,vivado,CLB,166,FF,722,None
Throughput,1.8420412764609229,vivado,LUT,781,FF,722,None
Throughput,1.8420412764609229,vivado,FF,722,FF,722,None
Throughput,1.8420412764609229,vivado,DSP,5,FF,722,None
Throughput,1.8420412764609229,vivado,BRAM,1,FF,722,None
Throughput,3.7905637705495936,vivado,CLB,494,FF,2060,None
Throughput,3.7905637705495936,vivado,LUT,2443,FF,2060,None
Throughput,3.7905637705495936,vivado,FF,2060,FF,2060,None
Throughput,3.7905637705495936,vivado,DSP,16,FF,2060,None
Throughput,3.7905637705495936,vivado,BRAM,0,FF,2060,None
Throughput,7.834596009056793,vivado,CLB,469,FF,1984,None
Throughput,7.834596009056793,vivado,LUT,2387,FF,1984,None
Throughput,7.834596009056793,vivado,FF,1984,FF,1984,None
Throughput,7.834596009056793,vivado,DSP,16,FF,1984,None
Throughput,7.834596009056793,vivado,BRAM,0,FF,1984,None
Throughput,13.47999568640138,vivado,CLB,456,FF,1980,None
Throughput,13.47999568640138,vivado,LUT,2397,FF,1980,None
Throughput,13.47999568640138,vivado,FF,1980,FF,1980,None
Throughput,13.47999568640138,vivado,DSP,16,FF,1980,None
Throughput,13.47999568640138,vivado,BRAM,0,FF,1980,None
Throughput,20.745596747090428,vivado,CLB,476,FF,1976,None
Throughput,20.745596747090428,vivado,LUT,2390,FF,1976,None
Throughput,20.745596747090428,vivado,FF,1976,FF,1976,None
Throughput,20.745596747090428,vivado,DSP,16,FF,1976,None
Throughput,20.745596747090428,vivado,BRAM,0,FF,1976,None
Throughput,36.949453148093404,vivado,CLB,484,FF,1982,None
Throughput,36.949453148093404,vivado,LUT,2364,FF,1982,None
Throughput,36.949453148093404,vivado,FF,1982,FF,1982,None
Throughput,36.949453148093404,vivado,DSP,16,FF,1982,None
Throughput,36.949453148093404,vivado,BRAM,0,FF,1982,None
Throughput,1.8266675191115092,vivado,CLB,251,FF,1077,None
Throughput,1.8266675191115092,vivado,LUT,1195,FF,1077,None
Throughput,1.8266675191115092,vivado,FF,1077,FF,1077,None
Throughput,1.8266675191115092,vivado,DSP,7,FF,1077,None
Throughput,1.8266675191115092,vivado,BRAM,1,FF,1077,None
Throughput,3.695450530851469,vivado,CLB,771,FF,2975,None
Throughput,3.695450530851469,vivado,LUT,3498,FF,2975,None
Throughput,3.695450530851469,vivado,FF,2975,FF,2975,None
Throughput,3.695450530851469,vivado,DSP,24,FF,2975,None
Throughput,3.695450530851469,vivado,BRAM,0,FF,2975,None
Throughput,7.245641746489487,vivado,CLB,717,FF,2861,None
Throughput,7.245641746489487,vivado,LUT,3508,FF,2861,None
Throughput,7.245641746489487,vivado,FF,2861,FF,2861,None
Throughput,7.245641746489487,vivado,DSP,24,FF,2861,None
Throughput,7.245641746489487,vivado,BRAM,0,FF,2861,None
Throughput,13.891397057802104,vivado,CLB,728,FF,2855,None
Throughput,13.891397057802104,vivado,LUT,3487,FF,2855,None
Throughput,13.891397057802104,vivado,FF,2855,FF,2855,None
Throughput,13.891397057802104,vivado,DSP,24,FF,2855,None
Throughput,13.891397057802104,vivado,BRAM,0,FF,2855,None
Throughput,23.166380947968307,vivado,CLB,726,FF,2849,None
Throughput,23.166380947968307,vivado,LUT,3511,FF,2849,None
Throughput,23.166380947968307,vivado,FF,2849,FF,2849,None
Throughput,23.166380947968307,vivado,DSP,24,FF,2849,None
