Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,10.1631180446161,vivado,DSP,32,FF,3699,vivado
Throughput,10.1631180446161,vivado,BRAM,0,FF,3699,vivado
Throughput,18.971012293216,vivado,CLB,922,FF,3631,vivado
Throughput,18.971012293216,vivado,LUT,4511,FF,3631,vivado
Throughput,18.971012293216,vivado,FF,3631,FF,3631,vivado
Throughput,18.971012293216,vivado,DSP,32,FF,3631,vivado
Throughput,18.971012293216,vivado,BRAM,0,FF,3631,vivado
Throughput,29.4368726266521,vivado,CLB,919,FF,3623,vivado
Throughput,29.4368726266521,vivado,LUT,4551,FF,3623,vivado
Throughput,29.4368726266521,vivado,FF,3623,FF,3623,vivado
Throughput,29.4368726266521,vivado,DSP,32,FF,3623,vivado
Throughput,29.4368726266521,vivado,BRAM,0,FF,3623,vivado
Throughput,40.8229915088178,vivado,CLB,910,FF,3615,vivado
Throughput,40.8229915088178,vivado,LUT,4524,FF,3615,vivado
Throughput,40.8229915088178,vivado,FF,3615,FF,3615,vivado
Throughput,40.8229915088178,vivado,DSP,32,FF,3615,vivado
Throughput,40.8229915088178,vivado,BRAM,0,FF,3615,vivado
Throughput,49.3534695489093,vivado,CLB,921,FF,3607,vivado
Throughput,49.3534695489093,vivado,LUT,4454,FF,3607,vivado
Throughput,49.3534695489093,vivado,FF,3607,FF,3607,vivado
Throughput,49.3534695489093,vivado,DSP,32,FF,3607,vivado
Throughput,49.3534695489093,vivado,BRAM,0,FF,3607,vivado
Throughput,2.40255247174598,vivado,CLB,576,FF,2476,vivado
Throughput,2.40255247174598,vivado,LUT,2682,FF,2476,vivado
Throughput,2.40255247174598,vivado,FF,2476,FF,2476,vivado
Throughput,2.40255247174598,vivado,DSP,11,FF,2476,vivado
Throughput,2.40255247174598,vivado,BRAM,1,FF,2476,vivado
Throughput,11.0311962229184,vivado,CLB,1168,FF,4501,vivado
Throughput,11.0311962229184,vivado,LUT,5727,FF,4501,vivado
Throughput,11.0311962229184,vivado,FF,4501,FF,4501,vivado
Throughput,11.0311962229184,vivado,DSP,40,FF,4501,vivado
Throughput,11.0311962229184,vivado,BRAM,0,FF,4501,vivado
Throughput,19.5890223118964,vivado,CLB,1117,FF,4416,vivado
Throughput,19.5890223118964,vivado,LUT,5672,FF,4416,vivado
Throughput,19.5890223118964,vivado,FF,4416,FF,4416,vivado
Throughput,19.5890223118964,vivado,DSP,40,FF,4416,vivado
Throughput,19.5890223118964,vivado,BRAM,0,FF,4416,vivado
Throughput,29.2337825591253,vivado,CLB,1135,FF,4406,vivado
Throughput,29.2337825591253,vivado,LUT,5615,FF,4406,vivado
Throughput,29.2337825591253,vivado,FF,4406,FF,4406,vivado
Throughput,29.2337825591253,vivado,DSP,40,FF,4406,vivado
Throughput,29.2337825591253,vivado,BRAM,0,FF,4406,vivado
Throughput,42.5640589086575,vivado,CLB,1134,FF,4396,vivado
Throughput,42.5640589086575,vivado,LUT,5608,FF,4396,vivado
Throughput,42.5640589086575,vivado,FF,4396,FF,4396,vivado
