n,knob_KNOB_WINDOW_SIZE_X,knob_inner_unroll1,knob_inner_unroll2,knob_outer_unroll,knob_partition_factor,knob_I_B,,obj1,obj2,lut,ff,dsp,bram
0311,1,2,4,5,57600,0,0.438797,1217,7362,1118,3,1
0315,1,2,5,1,460800,0,0.434718,497,3111,1046,3,1
0316,1,2,5,1,230400,0,0.445528,608,3715,1049,3,1
0317,1,2,5,1,115200,0,0.442403,828,4927,1188,3,1
0318,1,2,5,1,57600,0,0.433258,1213,7671,1466,3,1
0322,1,2,5,2,460800,0,0.471299,760,4644,1134,4,1
0323,1,2,5,2,230400,0,0.461487,867,5287,1133,4,1
0324,1,2,5,2,115200,0,0.414916,1211,7525,1251,4,1
0325,1,2,5,2,57600,0,0.425829,2020,11624,1490,3,1
0329,1,2,5,3,460800,0,0.466969,713,4395,1109,3,1
0330,1,2,5,3,230400,0,0.469480,822,4907,1112,3,1
0332,1,2,5,3,57600,0,0.454110,1849,11736,1532,3,1
0336,1,2,5,4,460800,0,0.469290,1122,6760,1291,3,1
0337,1,2,5,4,230400,0,0.469827,1286,7732,1264,3,1
0338,1,2,5,4,115200,0,0.449133,1971,11669,1382,3,1
0343,1,2,5,5,460800,0,0.470710,830,4977,1239,3,1
0345,1,2,5,5,115200,0,0.453982,1291,7845,1387,3,1
0350,1,3,1,1,460800,0,0.419011,358,2149,733,4,1
0351,1,3,1,1,230400,0,0.414377,379,2324,736,4,1
0352,1,3,1,1,115200,0,0.412841,466,2742,777,4,1
0353,1,3,1,1,57600,0,0.416548,615,3519,847,3,1
0357,1,3,1,2,460800,0,0.413890,465,2706,776,3,1
0358,1,3,1,2,230400,0,0.412036,499,2971,784,3,1
0359,1,3,1,2,115200,0,0.407744,590,3449,817,3,1
0360,1,3,1,2,57600,0,0.414133,779,4423,863,3,1
0364,1,3,1,3,460800,0,0.432668,445,2658,865,4,1
0365,1,3,1,3,230400,0,0.417840,486,2958,868,4,1
0366,1,3,1,3,115200,0,0.442594,542,3323,912,4,1
0367,1,3,1,3,57600,0,0.407232,730,4258,979,3,1
0371,1,3,1,4,460800,0,0.450627,619,3752,985,4,1
0372,1,3,1,4,230400,0,0.411443,654,4015,993,4,1
0373,1,3,1,4,115200,0,0.411492,793,4735,1024,3,1
0374,1,3,1,4,57600,0,0.409492,1000,6140,1074,3,1
0378,1,3,1,5,460800,0,0.458715,561,3271,1061,4,1
0379,1,3,1,5,230400,0,0.421328,613,3596,1065,4,1
0380,1,3,1,5,115200,0,0.431571,645,3925,1107,4,1
0381,1,3,1,5,57600,0,0.421621,913,5211,1179,3,1
0385,1,3,2,1,460800,0,0.409182,410,2453,776,3,1
0386,1,3,2,1,230400,0,0.409928,463,2719,788,3,1
0387,1,3,2,1,115200,0,0.418646,556,3303,837,3,1
0392,1,3,2,2,460800,0,0.462232,528,3234,816,4,1
0393,1,3,2,2,230400,0,0.445303,613,3677,826,4,1
0394,1,3,2,2,115200,0,0.441859,722,4434,864,4,1
0395,1,3,2,2,57600,0,0.402511,1019,5993,929,4,1
0399,1,3,2,3,460800,0,0.417225,542,3223,905,3,1
0400,1,3,2,3,230400,0,0.420885,583,3405,917,3,1
0401,1,3,2,3,115200,0,0.406364,666,4049,967,3,1
0402,1,3,2,3,57600,0,0.414889,984,5694,1052,3,1
0406,1,3,2,4,460800,0,0.425857,763,4476,1033,3,1
0407,1,3,2,4,230400,0,0.424148,833,4847,1048,3,1
0408,1,3,2,4,115200,0,0.437414,1006,6084,1084,3,1
0409,1,3,2,4,57600,0,0.462164,1349,8228,1135,3,1
0413,1,3,2,5,460800,0,0.425147,698,3948,1101,3,1
0414,1,3,2,5,230400,0,0.424738,783,4203,1111,3,1
0415,1,3,2,5,115200,0,0.415130,913,5160,1165,3,1
0416,1,3,2,5,57600,0,0.437332,1215,7080,1247,3,1
0420,1,3,3,1,460800,0,0.412906,491,2995,965,4,1
0421,1,3,3,1,230400,0,0.396039,565,3433,964,3,1
0422,1,3,3,1,115200,0,0.423352,713,4346,1077,4,1
0423,1,3,3,1,57600,0,0.423618,1072,6407,1286,4,1
0428,1,3,3,2,230400,0,0.441212,784,4695,1029,4,1
0430,1,3,3,2,57600,0,0.423764,1478,9163,1246,4,1
0434,1,3,3,3,460800,0,0.439249,616,3835,1086,4,1
0435,1,3,3,3,230400,0,0.412737,757,4347,1085,3,1
