n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1328,2,256,8,2,1,1,0,8,2,0.0002,379
1329,2,256,8,2,1,1,0,9,0,0.0002,394
1330,2,256,8,2,1,1,0,9,1,0.0003,433
1331,2,256,8,2,1,1,0,9,2,0.0003,433
1332,2,256,8,2,1,1,0,10,0,0.0003,405
1333,2,256,8,2,1,1,0,10,1,0.0003,451
1334,2,256,8,2,1,1,0,10,2,0.0003,451
1335,2,256,8,2,1,1,0,11,0,0.0003,448
1336,2,256,8,2,1,1,0,11,1,0.0003,552
1337,2,256,8,2,1,1,0,11,2,0.0003,552
1338,2,256,8,2,1,1,0,12,0,0.0003,455
1339,2,256,8,2,1,1,0,12,1,0.0003,554
1340,2,256,8,2,1,1,0,12,2,0.0003,554
1341,2,256,8,2,1,1,0,13,0,0.0003,490
1342,2,256,8,2,1,1,0,13,1,0.0003,610
1343,2,256,8,2,1,1,0,13,2,0.0003,610
1344,2,256,8,2,1,1,0,14,0,0.0003,485
1345,2,256,8,2,1,1,0,14,1,0.0003,671
1346,2,256,8,2,1,1,0,14,2,0.0003,671
1347,2,256,8,2,1,1,0,15,0,0.0003,536
1348,2,256,8,2,1,1,0,15,1,0.0003,704
1349,2,256,8,2,1,1,0,15,2,0.0003,704
1350,2,256,8,4,1,1,0,1,0,0.0001,359
1351,2,256,8,4,1,1,0,1,1,0.0001,362
1352,2,256,8,4,1,1,0,1,2,0.0001,362
1353,2,256,8,4,1,1,0,2,0,0.0001,391
1354,2,256,8,4,1,1,0,2,1,0.0001,432
1355,2,256,8,4,1,1,0,2,2,0.0001,432
1356,2,256,8,4,1,1,0,3,0,0.0001,422
1357,2,256,8,4,1,1,0,3,1,0.0001,486
1358,2,256,8,4,1,1,0,3,2,0.0001,486
1359,2,256,8,4,1,1,0,4,0,0.0001,456
1360,2,256,8,4,1,1,0,4,1,0.0001,494
1361,2,256,8,4,1,1,0,4,2,0.0001,494
1362,2,256,8,4,1,1,0,5,0,0.0001,534
1363,2,256,8,4,1,1,0,5,1,0.0001,639
1364,2,256,8,4,1,1,0,5,2,0.0001,639
1365,2,256,8,4,1,1,0,6,0,0.0001,551
1366,2,256,8,4,1,1,0,6,1,0.0001,646
1367,2,256,8,4,1,1,0,6,2,0.0001,646
1368,2,256,8,4,1,1,0,7,0,0.0001,629
1369,2,256,8,4,1,1,0,7,1,0.0001,702
1370,2,256,8,4,1,1,0,7,2,0.0001,702
1371,2,256,8,4,1,1,0,8,0,0.0001,584
1372,2,256,8,4,1,1,0,8,1,0.0001,719
1373,2,256,8,4,1,1,0,8,2,0.0001,719
1374,2,256,8,4,1,1,0,9,0,0.0001,716
1375,2,256,8,4,1,1,0,9,1,0.0001,826
1376,2,256,8,4,1,1,0,9,2,0.0001,829
1377,2,256,8,4,1,1,0,10,0,0.0001,794
1378,2,256,8,4,1,1,0,10,1,0.0001,889
1379,2,256,8,4,1,1,0,10,2,0.0001,889
1380,2,256,8,4,1,1,0,11,0,0.0001,844
1381,2,256,8,4,1,1,0,11,1,0.0001,1100
1382,2,256,8,4,1,1,0,11,2,0.0001,1100
1383,2,256,8,4,1,1,0,12,0,0.0001,855
1384,2,256,8,4,1,1,0,12,1,0.0002,1103
1385,2,256,8,4,1,1,0,12,2,0.0002,1103
1386,2,256,8,4,1,1,0,13,0,0.0002,909
1387,2,256,8,4,1,1,0,13,1,0.0001,1189
1388,2,256,8,4,1,1,0,13,2,0.0001,1189
1389,2,256,8,4,1,1,0,14,0,0.0001,938
1390,2,256,8,4,1,1,0,14,1,0.0001,1263
1391,2,256,8,4,1,1,0,14,2,0.0001,1263
1392,2,256,8,4,1,1,0,15,0,0.0001,1036
1393,2,256,8,4,1,1,0,15,1,0.0002,1362
1394,2,256,8,4,1,1,0,15,2,0.0002,1362
1395,2,256,8,8,1,1,0,1,0,0.0001,578
1396,2,256,8,8,1,1,0,1,1,0.0001,643
1397,2,256,8,8,1,1,0,1,2,0.0001,643
1398,2,256,8,8,1,1,0,2,0,0.0001,665
1399,2,256,8,8,1,1,0,2,1,0.0001,818
1400,2,256,8,8,1,1,0,2,2,0.0001,818
1401,2,256,8,8,1,1,0,3,0,0.0001,806
1402,2,256,8,8,1,1,0,3,1,0.0001,904
1403,2,256,8,8,1,1,0,3,2,0.0001,904
1404,2,256,8,8,1,1,0,4,0,0.0001,806
1405,2,256,8,8,1,1,0,4,1,0.0001,952
1406,2,256,8,8,1,1,0,4,2,0.0001,952
1407,2,256,8,8,1,1,0,5,0,0.0001,938
1408,2,256,8,8,1,1,0,5,1,0.0001,998
1409,2,256,8,8,1,1,0,5,2,0.0001,998
1410,2,256,8,8,1,1,0,6,0,0.0001,952
1411,2,256,8,8,1,1,0,6,1,0.0001,1228
1412,2,256,8,8,1,1,0,6,2,0.0001,1228
1413,2,256,8,8,1,1,0,7,0,0.0001,1084
1414,2,256,8,8,1,1,0,7,1,0.0001,1264
1415,2,256,8,8,1,1,0,7,2,0.0001,1264
1416,2,256,8,8,1,1,0,8,0,0.0001,1089
1417,2,256,8,8,1,1,0,8,1,0.0001,1300
1418,2,256,8,8,1,1,0,8,2,0.0001,1314
1419,2,256,8,8,1,1,0,9,0,0.0001,1301
1420,2,256,8,8,1,1,0,9,1,0.0001,1460
1421,2,256,8,8,1,1,0,9,2,0.0001,1459
1422,2,256,8,8,1,1,0,10,0,0.0001,1315
1423,2,256,8,8,1,1,0,10,1,0.0001,1639
1424,2,256,8,8,1,1,0,10,2,0.0001,1639
1425,2,256,8,8,1,1,0,11,0,0.0001,1482
1426,2,256,8,8,1,1,0,11,1,0.0001,1773
1427,2,256,8,8,1,1,0,11,2,0.0001,1783
1428,2,256,8,8,1,1,0,12,0,0.0001,1423
1429,2,256,8,8,1,1,0,12,1,0.0001,1711
1430,2,256,8,8,1,1,0,12,2,0.0001,1711
1431,2,256,8,8,1,1,0,13,0,0.0001,1535
1432,2,256,8,8,1,1,0,13,1,0.0001,1872
1433,2,256,8,8,1,1,0,13,2,0.0001,1872
1434,2,256,8,8,1,1,0,14,0,0.0001,1671
1435,2,256,8,8,1,1,0,14,1,0.0001,2102
1436,2,256,8,8,1,1,0,14,2,0.0001,2102
1437,2,256,8,8,1,1,0,15,0,0.0001,1761
1438,2,256,8,8,1,1,0,15,1,0.0001,2212
1439,2,256,8,8,1,1,0,15,2,0.0001,2212
1440,3,256,1,1,1,1,0,1,0,0.0002,68
1441,3,256,1,1,1,1,0,1,1,0.0001,71
1442,3,256,1,1,1,1,0,1,2,0.0001,71
1443,3,256,1,1,1,1,0,2,0,0.0002,85
1444,3,256,1,1,1,1,0,2,1,0.0001,100
1445,3,256,1,1,1,1,0,2,2,0.0001,100
1446,3,256,1,1,1,1,0,3,0,0.0002,90
1447,3,256,1,1,1,1,0,3,1,0.0001,107
1448,3,256,1,1,1,1,0,3,2,0.0001,107
1449,3,256,1,1,1,1,0,4,0,0.0002,115
1450,3,256,1,1,1,1,0,4,1,0.0002,126
1451,3,256,1,1,1,1,0,4,2,0.0002,126
1452,3,256,1,1,1,1,0,5,0,0.0002,132
1453,3,256,1,1,1,1,0,5,1,0.0002,147
1454,3,256,1,1,1,1,0,5,2,0.0001,149
1455,3,256,1,1,1,1,0,6,0,0.0002,131
1456,3,256,1,1,1,1,0,6,1,0.0002,155
1457,3,256,1,1,1,1,0,6,2,0.0002,155
1458,3,256,1,1,1,1,0,7,0,0.0002,152
1459,3,256,1,1,1,1,0,7,1,0.0002,169
1460,3,256,1,1,1,1,0,7,2,0.0002,169
1461,3,256,1,1,1,1,0,8,0,0.0002,170
1462,3,256,1,1,1,1,0,8,1,0.0002,177
1463,3,256,1,1,1,1,0,8,2,0.0002,177
1464,3,256,1,1,1,1,0,9,0,0.0002,198
1465,3,256,1,1,1,1,0,9,1,0.0002,204
1466,3,256,1,1,1,1,0,9,2,0.0002,207
1467,3,256,1,1,1,1,0,10,0,0.0002,194
1468,3,256,1,1,1,1,0,10,1,0.0002,212
1469,3,256,1,1,1,1,0,10,2,0.0002,212
1470,3,256,1,1,1,1,0,11,0,0.0002,225
1471,3,256,1,1,1,1,0,11,1,0.0002,249
1472,3,256,1,1,1,1,0,11,2,0.0002,249
1473,3,256,1,1,1,1,0,12,0,0.0002,223
1474,3,256,1,1,1,1,0,12,1,0.0002,267
1475,3,256,1,1,1,1,0,12,2,0.0002,255
1476,3,256,1,1,1,1,0,13,0,0.0002,225
1477,3,256,1,1,1,1,0,13,1,0.0002,266
1478,3,256,1,1,1,1,0,13,2,0.0002,266
1479,3,256,1,1,1,1,0,14,0,0.0002,245
1480,3,256,1,1,1,1,0,14,1,0.0002,303
1481,3,256,1,1,1,1,0,14,2,0.0002,303
1482,3,256,1,1,1,1,0,15,0,0.0002,253
1483,3,256,1,1,1,1,0,15,1,0.0002,313
1484,3,256,1,1,1,1,0,15,2,0.0002,313
1485,3,256,1,2,1,1,0,1,0,0.0004,559
1486,3,256,1,2,1,1,0,1,1,0.0003,540
1487,3,256,1,2,1,1,0,1,2,0.0003,540
1488,3,256,1,2,1,1,0,2,0,0.0003,574
1489,3,256,1,2,1,1,0,2,1,0.0002,610
1490,3,256,1,2,1,1,0,2,2,0.0002,610
1491,3,256,1,2,1,1,0,3,0,0.0002,653
1492,3,256,1,2,1,1,0,3,1,0.0003,631
1493,3,256,1,2,1,1,0,3,2,0.0003,631
1494,3,256,1,2,1,1,0,4,0,0.0004,652
1495,3,256,1,2,1,1,0,4,1,0.0004,687
1496,3,256,1,2,1,1,0,4,2,0.0004,687
1497,3,256,1,2,1,1,0,5,0,0.0002,720
1498,3,256,1,2,1,1,0,5,1,0.0003,689
1499,3,256,1,2,1,1,0,5,2,0.0003,689
1500,3,256,1,2,1,1,0,6,0,0.0003,705
1501,3,256,1,2,1,1,0,6,1,0.0003,726
1502,3,256,1,2,1,1,0,6,2,0.0003,726
1503,3,256,1,2,1,1,0,7,0,0.0003,706
1504,3,256,1,2,1,1,0,7,1,0.0003,742
1505,3,256,1,2,1,1,0,7,2,0.0003,742
1506,3,256,1,2,1,1,0,8,0,0.0003,760
1507,3,256,1,2,1,1,0,8,1,0.0003,781
1508,3,256,1,2,1,1,0,8,2,0.0003,781
1509,3,256,1,2,1,1,0,9,0,0.0003,740
1510,3,256,1,2,1,1,0,9,1,0.0003,820
1511,3,256,1,2,1,1,0,9,2,0.0003,820
1512,3,256,1,2,1,1,0,10,0,0.0003,815
1513,3,256,1,2,1,1,0,10,1,0.0003,826
1514,3,256,1,2,1,1,0,10,2,0.0003,826
1515,3,256,1,2,1,1,0,11,0,0.0003,815
1516,3,256,1,2,1,1,0,11,1,0.0003,836
1517,3,256,1,2,1,1,0,11,2,0.0003,836
1518,3,256,1,2,1,1,0,12,0,0.0003,825
1519,3,256,1,2,1,1,0,12,1,0.0003,915
1520,3,256,1,2,1,1,0,12,2,0.0003,884
1521,3,256,1,2,1,1,0,13,0,0.0003,823
1522,3,256,1,2,1,1,0,13,1,0.0003,932
1523,3,256,1,2,1,1,0,13,2,0.0003,932
1524,3,256,1,2,1,1,0,14,0,0.0003,901
1525,3,256,1,2,1,1,0,14,1,0.0003,948
1526,3,256,1,2,1,1,0,14,2,0.0003,948
1527,3,256,1,2,1,1,0,15,0,0.0003,916
1528,3,256,1,2,1,1,0,15,1,0.0003,972
1529,3,256,1,2,1,1,0,15,2,0.0003,972
1530,3,256,1,4,1,1,0,1,0,0.0002,697
1531,3,256,1,4,1,1,0,1,1,0.0002,741
1532,3,256,1,4,1,1,0,1,2,0.0002,741
1533,3,256,1,4,1,1,0,2,0,0.0002,767
1534,3,256,1,4,1,1,0,2,1,0.0002,854
1535,3,256,1,4,1,1,0,2,2,0.0002,854
1536,3,256,1,4,1,1,0,3,0,0.0001,802
1537,3,256,1,4,1,1,0,3,1,0.0001,866
1538,3,256,1,4,1,1,0,3,2,0.0001,866
1539,3,256,1,4,1,1,0,4,0,0.0002,841
1540,3,256,1,4,1,1,0,4,1,0.0002,928
1541,3,256,1,4,1,1,0,4,2,0.0002,928
1542,3,256,1,4,1,1,0,5,0,0.0001,916
1543,3,256,1,4,1,1,0,5,1,0.0001,953
1544,3,256,1,4,1,1,0,5,2,0.0001,953
1545,3,256,1,4,1,1,0,6,0,0.0002,976
1546,3,256,1,4,1,1,0,6,1,0.0001,1015
1547,3,256,1,4,1,1,0,6,2,0.0001,1015
1548,3,256,1,4,1,1,0,7,0,0.0002,941
1549,3,256,1,4,1,1,0,7,1,0.0002,1094
1550,3,256,1,4,1,1,0,7,2,0.0002,1094
1551,3,256,1,4,1,1,0,8,0,0.0002,990
1552,3,256,1,4,1,1,0,8,1,0.0001,1057
1553,3,256,1,4,1,1,0,8,2,0.0001,1057
1554,3,256,1,4,1,1,0,9,0,0.0001,1074
1555,3,256,1,4,1,1,0,9,1,0.0002,1196
1556,3,256,1,4,1,1,0,9,2,0.0002,1196
1557,3,256,1,4,1,1,0,10,0,0.0002,1111
1558,3,256,1,4,1,1,0,10,1,0.0002,1228
1559,3,256,1,4,1,1,0,10,2,0.0002,1228
1560,3,256,1,4,1,1,0,11,0,0.0002,1144
1561,3,256,1,4,1,1,0,11,1,0.0002,1310
1562,3,256,1,4,1,1,0,11,2,0.0002,1310
1563,3,256,1,4,1,1,0,12,0,0.0002,1153
1564,3,256,1,4,1,1,0,12,1,0.0002,1405
1565,3,256,1,4,1,1,0,12,2,0.0002,1439
1566,3,256,1,4,1,1,0,13,0,0.0002,1240
1567,3,256,1,4,1,1,0,13,1,0.0002,1420
1568,3,256,1,4,1,1,0,13,2,0.0002,1420
1569,3,256,1,4,1,1,0,14,0,0.0002,1308
1570,3,256,1,4,1,1,0,14,1,0.0001,1408
1571,3,256,1,4,1,1,0,14,2,0.0001,1408
1572,3,256,1,4,1,1,0,15,0,0.0001,1287
1573,3,256,1,4,1,1,0,15,1,0.0002,1482
1574,3,256,1,4,1,1,0,15,2,0.0002,1482
1575,3,256,1,8,1,1,0,1,0,0.0001,890
1576,3,256,1,8,1,1,0,1,1,0.0001,927
1577,3,256,1,8,1,1,0,1,2,0.0001,927
1578,3,256,1,8,1,1,0,2,0,0.0001,898
1579,3,256,1,8,1,1,0,2,1,0.0001,1066
1580,3,256,1,8,1,1,0,2,2,0.0001,1066
1581,3,256,1,8,1,1,0,3,0,0.0001,1128
1582,3,256,1,8,1,1,0,3,1,0.0001,1207
1583,3,256,1,8,1,1,0,3,2,0.0001,1207
1584,3,256,1,8,1,1,0,4,0,0.0001,1179
1585,3,256,1,8,1,1,0,4,1,0.0001,1297
1586,3,256,1,8,1,1,0,4,2,0.0001,1297
1587,3,256,1,8,1,1,0,5,0,0.0001,1199
1588,3,256,1,8,1,1,0,5,1,0.0001,1240
1589,3,256,1,8,1,1,0,5,2,0.0001,1243
1590,3,256,1,8,1,1,0,6,0,0.0001,1257
1591,3,256,1,8,1,1,0,6,1,0.0001,1299
1592,3,256,1,8,1,1,0,6,2,0.0001,1299
1593,3,256,1,8,1,1,0,7,0,0.0001,1370
1594,3,256,1,8,1,1,0,7,1,0.0001,1414
1595,3,256,1,8,1,1,0,7,2,0.0001,1414
1596,3,256,1,8,1,1,0,8,0,0.0001,1403
1597,3,256,1,8,1,1,0,8,1,0.0001,1761
1598,3,256,1,8,1,1,0,8,2,0.0001,1761
1599,3,256,1,8,1,1,0,9,0,0.0001,1586
1600,3,256,1,8,1,1,0,9,1,0.0001,1767
1601,3,256,1,8,1,1,0,9,2,0.0001,1743
1602,3,256,1,8,1,1,0,10,0,0.0001,1604
1603,3,256,1,8,1,1,0,10,1,0.0001,1679
1604,3,256,1,8,1,1,0,10,2,0.0001,1686
1605,3,256,1,8,1,1,0,11,0,0.0001,1666
1606,3,256,1,8,1,1,0,11,1,0.0001,2022
1607,3,256,1,8,1,1,0,11,2,0.0001,2022
1608,3,256,1,8,1,1,0,12,0,0.0001,1809
1609,3,256,1,8,1,1,0,12,1,0.0001,2238
1610,3,256,1,8,1,1,0,12,2,0.0001,2205
1611,3,256,1,8,1,1,0,13,0,0.0001,1995
1612,3,256,1,8,1,1,0,13,1,0.0001,2079
1613,3,256,1,8,1,1,0,13,2,0.0001,2079
1614,3,256,1,8,1,1,0,14,0,0.0001,1960
1615,3,256,1,8,1,1,0,14,1,0.0001,2242
1616,3,256,1,8,1,1,0,14,2,0.0001,2242
1617,3,256,1,8,1,1,0,15,0,0.0001,2066
1618,3,256,1,8,1,1,0,15,1,0.0001,2208
1619,3,256,1,8,1,1,0,15,2,0.0001,2208
1620,3,256,2,1,1,1,0,1,0,0.0049,136
1621,3,256,2,1,1,1,0,1,1,0.0001,290
1622,3,256,2,1,1,1,0,1,2,0.0001,290
1623,3,256,2,1,1,1,0,2,0,0.0044,201
1624,3,256,2,1,1,1,0,2,1,0.0002,444
1625,3,256,2,1,1,1,0,2,2,0.0002,444
1626,3,256,2,1,1,1,0,3,0,0.0028,273
1627,3,256,2,1,1,1,0,3,1,0.0001,627
1628,3,256,2,1,1,1,0,3,2,0.0001,627
1629,3,256,2,1,1,1,0,4,0,0.0023,291
1630,3,256,2,1,1,1,0,4,1,0.0002,771
1631,3,256,2,1,1,1,0,4,2,0.0002,771
1632,3,256,2,1,1,1,0,5,0,0.0022,360
1633,3,256,2,1,1,1,0,5,1,0.0002,1004
1634,3,256,2,1,1,1,0,5,2,0.0002,1004
1635,3,256,2,1,1,1,0,6,0,0.0023,414
1636,3,256,2,1,1,1,0,6,1,0.0001,1144
1637,3,256,2,1,1,1,0,6,2,0.0001,1144
1638,3,256,2,1,1,1,0,7,0,0.0024,476
1639,3,256,2,1,1,1,0,7,1,0.0002,1303
1640,3,256,2,1,1,1,0,7,2,0.0002,1303
1641,3,256,2,1,1,1,0,8,0,0.0024,514
1642,3,256,2,1,1,1,0,8,1,0.0002,1499
1643,3,256,2,1,1,1,0,8,2,0.0002,1499
1644,3,256,2,1,1,1,0,9,0,0.0024,567
1645,3,256,2,1,1,1,0,9,1,0.0002,1655
1646,3,256,2,1,1,1,0,9,2,0.0002,1651
1647,3,256,2,1,1,1,0,10,0,0.0023,624
1648,3,256,2,1,1,1,0,10,1,0.0002,1912
1649,3,256,2,1,1,1,0,10,2,0.0002,1912
1650,3,256,2,1,1,1,0,11,0,0.0022,683
1651,3,256,2,1,1,1,0,11,1,0.0002,2117
1652,3,256,2,1,1,1,0,11,2,0.0002,2117
1653,3,256,2,1,1,1,0,12,0,0.0022,758
1654,3,256,2,1,1,1,0,12,1,0.0002,2281
1655,3,256,2,1,1,1,0,12,2,0.0002,2281
1656,3,256,2,1,1,1,0,13,0,0.0025,809
1657,3,256,2,1,1,1,0,13,1,0.0003,2326
1658,3,256,2,1,1,1,0,13,2,0.0003,2326
1659,3,256,2,1,1,1,0,14,0,0.0026,814
1660,3,256,2,1,1,1,0,14,1,0.0002,2586
1661,3,256,2,1,1,1,0,14,2,0.0002,2586
1662,3,256,2,1,1,1,0,15,0,0.0024,951
1663,3,256,2,1,1,1,0,15,1,0.0002,2682
1664,3,256,2,1,1,1,0,15,2,0.0002,2682
1665,3,256,2,2,1,1,0,1,0,0.0042,682
1666,3,256,2,2,1,1,0,1,1,0.0003,906
1667,3,256,2,2,1,1,0,1,2,0.0003,898
1668,3,256,2,2,1,1,0,2,0,0.0029,817
1669,3,256,2,2,1,1,0,2,1,0.0003,1207
1670,3,256,2,2,1,1,0,2,2,0.0003,1217
1671,3,256,2,2,1,1,0,3,0,0.0025,872
1672,3,256,2,2,1,1,0,3,1,0.0003,1585
1673,3,256,2,2,1,1,0,3,2,0.0003,1585
1674,3,256,2,2,1,1,0,4,0,0.0023,1008
1675,3,256,2,2,1,1,0,4,1,0.0003,1798
1676,3,256,2,2,1,1,0,4,2,0.0003,1798
1677,3,256,2,2,1,1,0,5,0,0.0020,1080
1678,3,256,2,2,1,1,0,5,1,0.0004,2119
1679,3,256,2,2,1,1,0,5,2,0.0004,2119
1680,3,256,2,2,1,1,0,6,0,0.0021,1206
1681,3,256,2,2,1,1,0,6,1,0.0003,2480
1682,3,256,2,2,1,1,0,6,2,0.0003,2480
1683,3,256,2,2,1,1,0,7,0,0.0019,1291
1684,3,256,2,2,1,1,0,7,1,0.0003,2736
1685,3,256,2,2,1,1,0,7,2,0.0003,2736
1686,3,256,2,2,1,1,0,8,0,0.0018,1442
1687,3,256,2,2,1,1,0,8,1,0.0004,3043
1688,3,256,2,2,1,1,0,8,2,0.0004,3043
1689,3,256,2,2,1,1,0,9,0,0.0018,1481
1690,3,256,2,2,1,1,0,9,1,0.0004,3398
1691,3,256,2,2,1,1,0,9,2,0.0004,3398
1692,3,256,2,2,1,1,0,10,0,0.0021,1632
1693,3,256,2,2,1,1,0,10,1,0.0004,3687
1694,3,256,2,2,1,1,0,10,2,0.0004,3687
1695,3,256,2,2,1,1,0,11,0,0.0019,1592
1696,3,256,2,2,1,1,0,11,1,0.0004,3921
1697,3,256,2,2,1,1,0,11,2,0.0004,3921
1698,3,256,2,2,1,1,0,12,0,0.0019,1774
1699,3,256,2,2,1,1,0,12,1,0.0005,4301
1700,3,256,2,2,1,1,0,12,2,0.0005,4301
1701,3,256,2,2,1,1,0,13,0,0.0018,1957
1702,3,256,2,2,1,1,0,13,1,0.0004,4612
1703,3,256,2,2,1,1,0,13,2,0.0004,4605
1704,3,256,2,2,1,1,0,14,0,0.0021,2049
1705,3,256,2,2,1,1,0,14,1,0.0004,4908
1706,3,256,2,2,1,1,0,14,2,0.0004,4908
1707,3,256,2,2,1,1,0,15,0,0.0020,2250
1708,3,256,2,2,1,1,0,15,1,0.0005,5086
1709,3,256,2,2,1,1,0,15,2,0.0005,5086
1710,3,256,2,4,1,1,0,1,0,0.0024,952
1711,3,256,2,4,1,1,0,1,1,0.0002,1366
1712,3,256,2,4,1,1,0,1,2,0.0002,1366
1713,3,256,2,4,1,1,0,2,0,0.0023,1202
1714,3,256,2,4,1,1,0,2,1,0.0002,1867
1715,3,256,2,4,1,1,0,2,2,0.0002,1867
1716,3,256,2,4,1,1,0,3,0,0.0022,1435
1717,3,256,2,4,1,1,0,3,1,0.0002,2379
1718,3,256,2,4,1,1,0,3,2,0.0002,2379
1719,3,256,2,4,1,1,0,4,0,0.0012,1526
1720,3,256,2,4,1,1,0,4,1,0.0002,2968
1721,3,256,2,4,1,1,0,4,2,0.0002,2961
1722,3,256,2,4,1,1,0,5,0,0.0025,1835
1723,3,256,2,4,1,1,0,5,1,0.0002,3494
1724,3,256,2,4,1,1,0,5,2,0.0002,3494
1725,3,256,2,4,1,1,0,6,0,0.0022,1993
1726,3,256,2,4,1,1,0,6,1,0.0002,4108
1727,3,256,2,4,1,1,0,6,2,0.0002,4108
1728,3,256,2,4,1,1,0,7,0,0.0022,2290
1729,3,256,2,4,1,1,0,7,1,0.0002,4556
1730,3,256,2,4,1,1,0,7,2,0.0002,4556
1731,3,256,2,4,1,1,0,8,0,0.0011,2260
1732,3,256,2,4,1,1,0,8,1,0.0002,5193
1733,3,256,2,4,1,1,0,8,2,0.0002,5193
1734,3,256,2,4,1,1,0,9,0,0.0011,2516
1735,3,256,2,4,1,1,0,9,1,0.0002,5706
1736,3,256,2,4,1,1,0,9,2,0.0002,5706
1737,3,256,2,4,1,1,0,10,0,0.0024,2832
1738,3,256,2,4,1,1,0,10,1,0.0002,6240
1739,3,256,2,4,1,1,0,10,2,0.0002,6241
1740,3,256,2,4,1,1,0,11,0,0.0011,2845
1741,3,256,2,4,1,1,0,11,1,0.0002,6848
1742,3,256,2,4,1,1,0,11,2,0.0002,6848
1743,3,256,2,4,1,1,0,12,0,0.0010,3201
1744,3,256,2,4,1,1,0,12,1,0.0002,7182
1745,3,256,2,4,1,1,0,12,2,0.0002,7182
1746,3,256,2,4,1,1,0,13,0,0.0026,3494
1747,3,256,2,4,1,1,0,13,1,0.0002,7868
1748,3,256,2,4,1,1,0,13,2,0.0002,7865
1749,3,256,2,4,1,1,0,14,0,0.0029,3570
1750,3,256,2,4,1,1,0,14,1,0.0002,8275
1751,3,256,2,4,1,1,0,14,2,0.0002,8275
1752,3,256,2,4,1,1,0,15,0,0.0026,3798
1755,3,256,2,8,1,1,0,1,0,0.0010,1325
1756,3,256,2,8,1,1,0,1,1,0.0001,1887
1757,3,256,2,8,1,1,0,1,2,0.0001,1887
1758,3,256,2,8,1,1,0,2,0,0.0008,1731
1759,3,256,2,8,1,1,0,2,1,0.0001,2985
1760,3,256,2,8,1,1,0,2,2,0.0001,2984
1761,3,256,2,8,1,1,0,3,0,0.0011,2020
1762,3,256,2,8,1,1,0,3,1,0.0001,4066
1763,3,256,2,8,1,1,0,3,2,0.0001,4066
1764,3,256,2,8,1,1,0,4,0,0.0006,2355
1765,3,256,2,8,1,1,0,4,1,0.0001,4819
1766,3,256,2,8,1,1,0,4,2,0.0001,4819
1767,3,256,2,8,1,1,0,5,0,0.0012,2904
1768,3,256,2,8,1,1,0,5,1,0.0001,5839
1769,3,256,2,8,1,1,0,5,2,0.0001,5839
1770,3,256,2,8,1,1,0,6,0,0.0006,3274
1771,3,256,2,8,1,1,0,6,1,0.0001,6771
1772,3,256,2,8,1,1,0,6,2,0.0001,6771
1773,3,256,2,8,1,1,0,7,0,0.0011,3765
1774,3,256,2,8,1,1,0,7,1,0.0001,7619
1775,3,256,2,8,1,1,0,7,2,0.0001,7619
1776,3,256,2,8,1,1,0,8,0,0.0004,3792
1778,3,256,2,8,1,1,0,8,2,0.0001,8678
1779,3,256,2,8,1,1,0,9,0,0.0005,4467
1782,3,256,2,8,1,1,0,10,0,0.0005,4742
1785,3,256,2,8,1,1,0,11,0,0.0005,5058
1788,3,256,2,8,1,1,0,12,0,0.0005,5641
1791,3,256,2,8,1,1,0,13,0,0.0013,5973
1800,3,256,4,1,1,1,0,1,0,0.0047,146
1801,3,256,4,1,1,1,0,1,1,0.0001,262
1802,3,256,4,1,1,1,0,1,2,0.0001,262
1803,3,256,4,1,1,1,0,2,0,0.0032,196
1804,3,256,4,1,1,1,0,2,1,0.0001,470
1805,3,256,4,1,1,1,0,2,2,0.0001,470
1806,3,256,4,1,1,1,0,3,0,0.0027,254
1807,3,256,4,1,1,1,0,3,1,0.0002,646
1808,3,256,4,1,1,1,0,3,2,0.0002,646
1809,3,256,4,1,1,1,0,4,0,0.0022,295
1810,3,256,4,1,1,1,0,4,1,0.0002,762
1811,3,256,4,1,1,1,0,4,2,0.0002,761
1812,3,256,4,1,1,1,0,5,0,0.0024,354
1813,3,256,4,1,1,1,0,5,1,0.0002,920
1814,3,256,4,1,1,1,0,5,2,0.0002,920
1815,3,256,4,1,1,1,0,6,0,0.0022,403
1816,3,256,4,1,1,1,0,6,1,0.0002,1191
1817,3,256,4,1,1,1,0,6,2,0.0002,1191
1818,3,256,4,1,1,1,0,7,0,0.0026,449
1819,3,256,4,1,1,1,0,7,1,0.0002,1286
1820,3,256,4,1,1,1,0,7,2,0.0002,1286
1821,3,256,4,1,1,1,0,8,0,0.0019,500
1822,3,256,4,1,1,1,0,8,1,0.0002,1467
1823,3,256,4,1,1,1,0,8,2,0.0002,1467
1824,3,256,4,1,1,1,0,9,0,0.0023,548
1825,3,256,4,1,1,1,0,9,1,0.0002,1711
1826,3,256,4,1,1,1,0,9,2,0.0002,1711
1827,3,256,4,1,1,1,0,10,0,0.0022,616
1828,3,256,4,1,1,1,0,10,1,0.0002,1797
1829,3,256,4,1,1,1,0,10,2,0.0002,1797
1830,3,256,4,1,1,1,0,11,0,0.0023,678
1831,3,256,4,1,1,1,0,11,1,0.0002,1961
1832,3,256,4,1,1,1,0,11,2,0.0002,1961
