Parameter,Throughput_Value,Tool,Parameter2,Area_Value,Parameter3,FF_Value,Flow
Throughput,8928.57142857143,catapult,Area,15073.156,FF,1491,catapult_asic_latency
Throughput,8928.57142857143,catapult,Area,16702.141,FF,1639,catapult_asic_latency
Throughput,9708.73786407767,catapult,Area,20906.004,FF,1983,catapult_asic_latency
Throughput,10101.010101010103,catapult,Area,11084.486,FF,921,catapult_asic_latency
Throughput,7692.307692307693,catapult,Area,15427.734,FF,1384,catapult_asic_latency
Throughput,8000.0,catapult,Area,15057.462,FF,1497,catapult_asic_latency
Throughput,9009.009009009009,catapult,Area,16428.691,FF,1640,catapult_asic_latency
Throughput,9900.990099009901,catapult,Area,23094.918,FF,2143,catapult_asic_latency
Throughput,10526.315789473683,catapult,Area,11131.302,FF,897,catapult_asic_latency
Throughput,7692.307692307693,catapult,Area,13821.094,FF,1444,catapult_asic_latency
Throughput,7633.587786259542,catapult,Area,14220.094,FF,1494,catapult_asic_latency
Throughput,8000.0,catapult,Area,16664.102,FF,1637,catapult_asic_latency
Throughput,9615.384615384615,catapult,Area,21389.857,FF,1981,catapult_asic_latency
Throughput,7462.686567164179,catapult,Area,12521.950,FF,1056,catapult_asic_latency
Throughput,7042.2535211267605,catapult,Area,15959.468,FF,1516,catapult_asic_latency
Throughput,6849.315068493151,catapult,Area,19822.320,FF,1939,catapult_asic_latency
Throughput,8000.0,catapult,Area,19318.516,FF,1903,catapult_asic_latency
Throughput,6896.551724137931,catapult,Area,21510.090,FF,2034,catapult_asic_latency
Throughput,7299.270072992701,catapult,Area,12603.080,FF,1040,catapult_asic_latency
Throughput,6711.4093959731545,catapult,Area,14804.496,FF,1516,catapult_asic_latency
Throughput,5882.35294117647,catapult,Area,19804.232,FF,1936,catapult_asic_latency
Throughput,7751.937984496125,catapult,Area,18995.326,FF,1902,catapult_asic_latency
Throughput,7812.5,catapult,Area,20904.939,FF,2034,catapult_asic_latency
Throughput,7042.2535211267605,catapult,Area,12626.488,FF,1056,catapult_asic_latency
Throughput,6622.51655629139,catapult,Area,16925.049,FF,1452,catapult_asic_latency
Throughput,5813.953488372093,catapult,Area,19567.492,FF,1942,catapult_asic_latency
Throughput,7575.757575757575,catapult,Area,18687.031,FF,1903,catapult_asic_latency
Throughput,7633.587786259542,catapult,Area,22807.904,FF,2194,catapult_asic_latency
Throughput,7246.376811594203,catapult,Area,12339.740,FF,1032,catapult_asic_latency
Throughput,6802.721088435374,catapult,Area,15118.908,FF,1512,catapult_asic_latency
Throughput,6134.9693251533745,catapult,Area,16352.616,FF,1555,catapult_asic_latency
Throughput,7194.244604316547,catapult,Area,18560.947,FF,1902,catapult_asic_latency
Throughput,6993.006993006993,catapult,Area,21599.467,FF,2034,catapult_asic_latency
Throughput,71428.57142857143,catapult,Area,8445.500,FF,842,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,12368.734,FF,1329,catapult_asic_latency
Throughput,58823.529411764706,catapult,Area,12986.918,FF,1377,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,14598.346,FF,1524,catapult_asic_latency
Throughput,71428.57142857143,catapult,Area,11126.248,FF,1198,catapult_asic_latency
Throughput,71428.57142857143,catapult,Area,8180.564,FF,825,catapult_asic_latency
Throughput,58823.529411764706,catapult,Area,11147.794,FF,1328,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,12727.834,FF,1373,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,14292.180,FF,1522,catapult_asic_latency
Throughput,76923.07692307692,catapult,Area,10703.574,FF,1197,catapult_asic_latency
Throughput,71428.57142857143,catapult,Area,8540.994,FF,842,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,12861.898,FF,1266,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,13144.390,FF,1381,catapult_asic_latency
Throughput,55555.555555555555,catapult,Area,14700.756,FF,1525,catapult_asic_latency
Throughput,76923.07692307692,catapult,Area,13794.760,FF,1585,catapult_asic_latency
Throughput,71428.57142857143,catapult,Area,8352.400,FF,817,catapult_asic_latency
Throughput,58823.529411764706,catapult,Area,11357.934,FF,1324,catapult_asic_latency
Throughput,58823.529411764706,catapult,Area,12020.540,FF,1376,catapult_asic_latency
Throughput,58823.529411764706,catapult,Area,14567.490,FF,1522,catapult_asic_latency
Throughput,76923.07692307692,catapult,Area,11111.618,FF,1197,catapult_asic_latency
