Parameter,Throughput_Value,Tool,Resource_Type,Resource_Value,Parameter3,FF_Value,Flow
Throughput,1.8923087112431523,vivado,LUT,16710,FF,12126,None
Throughput,1.8923087112431523,vivado,FF,12126,FF,12126,None
Throughput,1.8923087112431523,vivado,DSP,138,FF,12126,None
Throughput,1.8923087112431523,vivado,BRAM,2,FF,12126,None
Throughput,2.1122669905476052,vivado,CLB,3466,FF,12170,None
Throughput,2.1122669905476052,vivado,LUT,19497,FF,12170,None
Throughput,2.1122669905476052,vivado,FF,12170,FF,12170,None
Throughput,2.1122669905476052,vivado,DSP,138,FF,12170,None
Throughput,2.1122669905476052,vivado,BRAM,2,FF,12170,None
Throughput,1.8832888249407707,vivado,CLB,4239,FF,12245,None
Throughput,1.8832888249407707,vivado,LUT,24192,FF,12245,None
Throughput,1.8832888249407707,vivado,FF,12245,FF,12245,None
Throughput,1.8832888249407707,vivado,DSP,138,FF,12245,None
Throughput,1.8832888249407707,vivado,BRAM,2,FF,12245,None
Throughput,1.8867675332589946,vivado,CLB,5483,FF,12412,None
Throughput,1.8867675332589946,vivado,LUT,33948,FF,12412,None
Throughput,1.8867675332589946,vivado,FF,12412,FF,12412,None
Throughput,1.8867675332589946,vivado,DSP,138,FF,12412,None
Throughput,1.8867675332589946,vivado,BRAM,2,FF,12412,None
Throughput,1.822555952467741,vivado,CLB,3326,FF,15134,None
Throughput,1.822555952467741,vivado,LUT,16784,FF,15134,None
Throughput,1.822555952467741,vivado,FF,15134,FF,15134,None
Throughput,1.822555952467741,vivado,DSP,156,FF,15134,None
Throughput,1.822555952467741,vivado,BRAM,2,FF,15134,None
Throughput,1.6607543810700574,vivado,CLB,3431,FF,15162,None
Throughput,1.6607543810700574,vivado,LUT,18190,FF,15162,None
Throughput,1.6607543810700574,vivado,FF,15162,FF,15162,None
Throughput,1.6607543810700574,vivado,DSP,180,FF,15162,None
Throughput,1.6607543810700574,vivado,BRAM,2,FF,15162,None
Throughput,1.73122400999955,vivado,CLB,3578,FF,15145,None
Throughput,1.73122400999955,vivado,LUT,18919,FF,15145,None
Throughput,1.73122400999955,vivado,FF,15145,FF,15145,None
Throughput,1.73122400999955,vivado,DSP,180,FF,15145,None
Throughput,1.73122400999955,vivado,BRAM,2,FF,15145,None
Throughput,1.7253575803585293,vivado,CLB,4012,FF,15144,None
Throughput,1.7253575803585293,vivado,LUT,20525,FF,15144,None
Throughput,1.7253575803585293,vivado,FF,15144,FF,15144,None
Throughput,1.7253575803585293,vivado,DSP,180,FF,15144,None
Throughput,1.7253575803585293,vivado,BRAM,2,FF,15144,None
Throughput,1.8842398411208965,vivado,CLB,4504,FF,15180,None
Throughput,1.8842398411208965,vivado,LUT,24312,FF,15180,None
Throughput,1.8842398411208965,vivado,FF,15180,FF,15180,None
Throughput,1.8842398411208965,vivado,DSP,180,FF,15180,None
Throughput,1.8842398411208965,vivado,BRAM,2,FF,15180,None
Throughput,1.6605227325562089,vivado,CLB,5301,FF,15262,None
Throughput,1.6605227325562089,vivado,LUT,30396,FF,15262,None
Throughput,1.6605227325562089,vivado,FF,15262,FF,15262,None
Throughput,1.6605227325562089,vivado,DSP,180,FF,15262,None
Throughput,1.6605227325562089,vivado,BRAM,2,FF,15262,None
Throughput,1.7442053138959093,vivado,CLB,6911,FF,15447,None
Throughput,1.7442053138959093,vivado,LUT,43510,FF,15447,None
Throughput,1.7442053138959093,vivado,FF,15447,FF,15447,None
Throughput,1.7442053138959093,vivado,DSP,180,FF,15447,None
Throughput,1.7442053138959093,vivado,BRAM,2,FF,15447,None
Throughput,1.5441177605968943,vivado,CLB,3578,FF,17185,None
Throughput,1.5441177605968943,vivado,LUT,18477,FF,17185,None
Throughput,1.5441177605968943,vivado,FF,17185,FF,17185,None
Throughput,1.5441177605968943,vivado,DSP,30,FF,17185,None
